tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
glacierkeep_s76_B	glacierkeep	76	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	73	77	156	15,0	1	6.5	8	2	2	2	844	0	-1	69	1	1
glacierkeep_s77_A	glacierkeep	77	A	US	Core destroyed	413	flagoff	413	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s77_B	glacierkeep	77	B	US	Core destroyed	269	flagoff	269	24	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s77_B	glacierkeep	77	B	US	Core destroyed	269	flagoff	269	24	81	148	15,0	1	6.5	8	2	2	2	121	0	-1	20	3	1
glacierkeep_s78_A	glacierkeep	78	A	OPP	Core destroyed	405	flagoff	405	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s78_B	glacierkeep	78	B	US	Core destroyed	177	flagoff	177	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s76_A	nordkap	76	A	OPP	Core destroyed	346	flagoff	346	2	11	3	11,14	10	22.5	8	0	0	2	1	1	4	1	0	1
nordkap_s76_B	nordkap	76	B	US	Core destroyed	173	flagoff	173	3	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s76_B	nordkap	76	B	US	Core destroyed	173	flagoff	173	3	87	85	12,7	4	6.5	8	2	2	2	88	0	-1	1	0	1
nordkap_s77_A	nordkap	77	A	US	Core destroyed	169	flagoff	169	3	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s77_A	nordkap	77	A	US	Core destroyed	169	flagoff	169	3	28	10	12,19	4	6.5	8	2	2	2	2	1	12	1	0	1
nordkap_s77_B	nordkap	77	B	US	Core destroyed	649	flagoff	649	5	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s77_B	nordkap	77	B	US	Core destroyed	649	flagoff	649	5	699	556	8,12	26	32.5	8	0	0	2	1	1	557	1	0	1
nordkap_s77_B	nordkap	77	B	US	Core destroyed	649	flagoff	649	5	795	624	13,11	25	32.5	8	0	0	2	25	0	-1	0	0	0
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	422	379	8,12	26	44.5	8	0	0	2	1	1	380	1	0	1
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	439	390	8,13	17	32.5	8	0	0	2	28	1	418	1	0	1
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	454	396	7,17	2	8.5	8	1	1	2	115	0	-1	12	0	1
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	463	402	6,21	8	18.5	8	0	0	2	109	0	-1	18	0	1
nordkap_s78_A	nordkap	78	A	US	Core destroyed	511	flagoff	511	42	566	445	11,16	2	8.5	8	1	1	2	66	0	-1	5	0	1
nordkap_s78_B	nordkap	78	B	US	Core destroyed	148	flagoff	148	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
yulerune_s77_B	yulerune	77	B	US	Core destroyed	479	flagoff	479	25	485	372	5,13	13	18.5	8	0	0	2	21	1	393	4	0	1
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	53	18	16,1	2	4.5	8	2	2	2	401	0	-1	2	0	1
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	156	85	15,6	9	12.5	8	0	0	2	1	1	86	1	0	1
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	267	160	16,5	5	8.5	8	1	1	2	15	1	175	0	0	0
atoll_s79_A	atoll	79	A	OPP	Core destroyed	419	flagoff	419	179	605	406	10,5	13	26.5	8	0	0	2	1	1	407	1	0	1
atoll_s79_B	atoll	79	B	OPP	Core destroyed	219	flagoff	219	24	24	6	4,13	2	4.5	8	2	2	2	136	1	142	21	1	1
atoll_s80_A	atoll	80	A	OPP	Core destroyed	550	flagoff	550	210	27	9	14,5	4	6.5	8	2	2	2	541	0	-1	179	0	1
atoll_s80_B	atoll	80	B	US	Core destroyed	354	flagoff	354	12	24	7	5,15	4	6.5	8	2	2	2	9	1	16	4	1	1
atoll_s80_B	atoll	80	B	US	Core destroyed	354	flagoff	354	12	43	17	5,15	4	6.5	8	2	2	2	3	1	20	1	0	1
atoll_s81_A	atoll	81	A	OPP	Core destroyed	549	flagoff	549	5	53	18	16,1	2	4.5	8	2	2	2	531	0	-1	3	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	28	7	5,13	5	8.5	8	1	1	2	4	1	11	2	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	39	12	5,14	4	6.5	8	2	2	2	3	1	15	1	0	1
atoll_s81_B	atoll	81	B	OPP	Core destroyed	299	flagoff	299	111	47	18	2,12	1	6.5	8	2	2	2	281	0	-1	105	17	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	792	259	24,7	5	12.5	8	0	0	2	375	1	634	10	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	898	295	23,8	13	24.5	8	0	0	2	1	1	296	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1197	397	22,8	18	32.5	8	0	0	2	1	1	398	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1790	650	24,9	17	26.5	8	0	0	2	1	1	651	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	1951	736	22,7	13	26.5	8	0	0	2	1	1	737	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	2055	791	22,7	13	26.5	8	0	0	2	1	1	792	1	0	1
drakkarfjord_s79_A	drakkarfjord	79	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	175	2343	934	22,7	13	26.5	8	0	0	2	1	1	935	1	0	1
drakkarfjord_s79_B	drakkarfjord	79	B	US	Core destroyed	908	flagoff	908	101	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s79_B	drakkarfjord	79	B	US	Core destroyed	908	flagoff	908	101	98	43	2,22	1	6.5	8	2	2	2	865	0	-1	52	3	1
drakkarfjord_s79_B	drakkarfjord	79	B	US	Core destroyed	908	flagoff	908	101	506	688	7,21	20	32.5	8	0	0	2	41	1	729	0	0	0
drakkarfjord_s80_A	drakkarfjord	80	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	97	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s80_A	drakkarfjord	80	A	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	97	93	39	27,7	4	6.5	8	2	2	2	961	0	-1	59	14	1
drakkarfjord_s80_B	drakkarfjord	80	B	US	Core destroyed	142	flagoff	142	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s81_A	drakkarfjord	81	A	OPP	Core destroyed	616	flagoff	616	15	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s81_A	drakkarfjord	81	A	OPP	Core destroyed	616	flagoff	616	15	812	249	22,9	25	40.5	8	0	0	2	1	1	250	1	0	1
drakkarfjord_s81_A	drakkarfjord	81	A	OPP	Core destroyed	616	flagoff	616	15	1001	321	22,8	18	32.5	8	0	0	2	1	1	322	1	0	1
drakkarfjord_s81_B	drakkarfjord	81	B	US	Core destroyed	173	flagoff	173	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s79_A	glacierkeep	79	A	US	Core destroyed	169	flagoff	169	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s79_B	glacierkeep	79	B	US	Core destroyed	193	flagoff	193	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	363	flagoff	363	6	14	8	17,23	8	18.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s80_B	glacierkeep	80	B	OPP	Core destroyed	817	flagoff	817	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s81_A	glacierkeep	81	A	OPP	Core destroyed	405	flagoff	405	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s81_B	glacierkeep	81	B	US	Core destroyed	280	flagoff	280	4	14	8	15,6	9	12.5	8	0	0	2	1	1	9	1	0	1
nordkap_s79_A	nordkap	79	A	US	Core destroyed	174	flagoff	174	22	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s79_A	nordkap	79	A	US	Core destroyed	174	flagoff	174	22	126	99	12,19	4	6.5	8	2	2	2	75	0	-1	20	10	1
nordkap_s79_B	nordkap	79	B	US	Core destroyed	213	flagoff	213	3	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s79_B	nordkap	79	B	US	Core destroyed	213	flagoff	213	3	91	121	12,7	4	6.5	8	2	2	2	92	0	-1	1	0	1
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	718	flagoff	718	12	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	718	flagoff	718	12	24	8	11,20	2	4.5	8	2	2	2	3	1	11	1	0	1
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	718	flagoff	718	12	120	189	10,16	1	6.5	8	2	2	2	11	1	200	2	0	1
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	718	flagoff	718	12	122	209	10,16	1	6.5	8	2	2	2	15	1	224	0	0	0
nordkap_s80_B	nordkap	80	B	OPP	Core destroyed	210	flagoff	210	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s81_A	nordkap	81	A	OPP	Core destroyed	248	flagoff	248	116	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s81_A	nordkap	81	A	OPP	Core destroyed	248	flagoff	248	116	23	8	12,19	4	6.5	8	2	2	2	240	0	-1	114	11	1
nordkap_s81_B	nordkap	81	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	48	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s81_B	nordkap	81	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	48	146	68	8,9	5	8.5	8	1	1	2	932	0	-1	43	0	1
atoll_s82_A	atoll	82	A	OPP	Core destroyed	197	flagoff	197	28	25	7	12,4	2	8.5	8	1	1	2	190	0	-1	26	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	42	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	112	86	5,14	4	6.5	8	2	2	2	122	0	-1	11	0	1
atoll_s82_B	atoll	82	B	US	Core destroyed	208	flagoff	208	16	124	99	0,14	1	6.5	8	2	2	2	109	0	-1	2	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	39	12	12,4	2	8.5	8	1	1	2	81	1	93	9	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	197	110	16,6	10	14.5	8	0	0	2	1	1	111	1	0	1
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	240	133	14,0	1	6.5	8	2	2	2	2	1	135	0	0	0
atoll_s83_A	atoll	83	A	OPP	Core destroyed	450	flagoff	450	25	440	235	10,5	13	26.5	8	0	0	2	1	1	236	1	0	1
atoll_s83_B	atoll	83	B	OPP	Core destroyed	192	flagoff	192	7	88	38	0,16	2	8.5	8	1	1	2	154	0	-1	5	0	1
atoll_s84_A	atoll	84	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	51	19	5	12,4	2	8.5	8	1	1	2	14	1	19	4	0	1
atoll_s84_A	atoll	84	A	US	Titanium collected (tiebreak)	1000	flagoff	1000	51	398	173	15,7	16	20.5	8	0	0	2	1	1	174	1	0	1
atoll_s84_B	atoll	84	B	OPP	Core destroyed	219	flagoff	219	24	24	6	4,13	2	4.5	8	2	2	2	136	1	142	21	1	1
drakkarfjord_s82_A	drakkarfjord	82	A	OPP	Core destroyed	695	flagoff	695	68	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s82_A	drakkarfjord	82	A	OPP	Core destroyed	695	flagoff	695	68	804	242	23,7	8	18.5	8	0	0	2	1	1	243	1	0	1
drakkarfjord_s82_B	drakkarfjord	82	B	US	Core destroyed	148	flagoff	148	5	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s83_A	drakkarfjord	83	A	OPP	Core destroyed	546	flagoff	546	200	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s83_A	drakkarfjord	83	A	OPP	Core destroyed	546	flagoff	546	200	944	296	23,7	8	18.5	8	0	0	2	1	1	297	1	0	1
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	123	flagoff	123	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	92	39	27,7	4	6.5	8	2	2	2	169	0	-1	23	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	208	flagoff	208	46	204	100	24,4	1	6.5	8	2	2	2	108	0	-1	18	0	1
drakkarfjord_s84_B	drakkarfjord	84	B	US	Core destroyed	123	flagoff	123	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s82_A	glacierkeep	82	A	US	Core destroyed	185	flagoff	185	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	301	flagoff	301	14	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	301	flagoff	301	14	87	160	15,0	1	6.5	8	2	2	2	141	0	-1	10	1	1
glacierkeep_s83_A	glacierkeep	83	A	US	Core destroyed	205	flagoff	205	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s83_B	glacierkeep	83	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	14	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s83_B	glacierkeep	83	B	OPP	Titanium collected (tiebreak)	1000	flagoff	1000	14	603	962	16,7	17	22.5	8	0	0	2	1	1	963	1	0	1
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	217	flagoff	217	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s84_B	glacierkeep	84	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	361	325	10,13	16	30.5	8	0	0	2	1	1	326	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	428	356	12,14	13	26.5	8	0	0	2	1	1	357	1	0	1
nordkap_s82_A	nordkap	82	A	US	Core destroyed	482	flagoff	482	8	550	412	10,13	16	30.5	8	0	0	2	1	1	413	1	0	1
nordkap_s82_B	nordkap	82	B	US	Core destroyed	125	flagoff	125	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s83_A	nordkap	83	A	US	Core destroyed	369	flagoff	369	5	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s83_A	nordkap	83	A	US	Core destroyed	369	flagoff	369	5	289	189	12,17	5	8.5	8	1	1	2	180	0	-1	2	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	146	212	12,6	4	6.5	8	2	2	2	4	1	216	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	150	224	12,6	4	6.5	8	2	2	2	4	1	228	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	156	240	12,6	4	6.5	8	2	2	2	4	1	244	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	161	252	12,6	4	6.5	8	2	2	2	4	1	256	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	165	264	12,6	4	6.5	8	2	2	2	4	1	268	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	170	276	12,6	4	6.5	8	2	2	2	4	1	280	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	174	288	12,6	4	6.5	8	2	2	2	4	1	292	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	179	300	12,6	4	6.5	8	2	2	2	4	1	304	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	183	312	12,6	4	6.5	8	2	2	2	4	1	316	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	188	324	12,6	4	6.5	8	2	2	2	4	1	328	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	192	336	12,6	4	6.5	8	2	2	2	4	1	340	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	198	350	12,6	4	6.5	8	2	2	2	6	1	356	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	201	360	12,6	4	6.5	8	2	2	2	4	1	364	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	206	372	12,6	4	6.5	8	2	2	2	4	1	376	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	210	384	12,6	4	6.5	8	2	2	2	4	1	388	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	215	396	12,6	4	6.5	8	2	2	2	4	1	400	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	221	412	12,6	4	6.5	8	2	2	2	4	1	416	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	225	424	12,6	4	6.5	8	2	2	2	4	1	428	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	230	436	12,6	4	6.5	8	2	2	2	4	1	440	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	234	448	12,6	4	6.5	8	2	2	2	4	1	452	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	239	460	12,6	4	6.5	8	2	2	2	4	1	464	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	243	472	12,6	4	6.5	8	2	2	2	4	1	476	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	248	484	12,6	4	6.5	8	2	2	2	4	1	488	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	252	496	12,6	4	6.5	8	2	2	2	4	1	500	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	257	508	12,6	4	6.5	8	2	2	2	4	1	512	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	261	520	12,6	4	6.5	8	2	2	2	4	1	524	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	266	532	12,6	4	6.5	8	2	2	2	4	1	536	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	270	544	12,6	4	6.5	8	2	2	2	4	1	548	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	275	556	12,6	4	6.5	8	2	2	2	4	1	560	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	279	568	12,6	4	6.5	8	2	2	2	4	1	572	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	284	580	12,6	4	6.5	8	2	2	2	4	1	584	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	290	596	12,6	4	6.5	8	2	2	2	4	1	600	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	294	608	12,6	4	6.5	8	2	2	2	4	1	612	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	299	620	12,6	4	6.5	8	2	2	2	4	1	624	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	303	632	12,6	4	6.5	8	2	2	2	4	1	636	2	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	311	652	12,6	4	6.5	8	2	2	2	4	1	656	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	315	664	12,6	4	6.5	8	2	2	2	4	1	668	2	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	323	682	12,6	4	6.5	8	2	2	2	6	1	688	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	326	692	12,6	4	6.5	8	2	2	2	4	1	696	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	330	704	12,6	4	6.5	8	2	2	2	4	1	708	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	335	716	12,6	4	6.5	8	2	2	2	4	1	720	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	339	728	12,6	4	6.5	8	2	2	2	4	1	732	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	344	740	12,6	4	6.5	8	2	2	2	4	1	744	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	348	752	12,6	4	6.5	8	2	2	2	4	1	756	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	351	760	12,6	4	6.5	8	2	2	2	4	1	764	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	357	776	12,6	4	6.5	8	2	2	2	4	1	780	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	360	784	12,6	4	6.5	8	2	2	2	4	1	788	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	365	796	12,6	4	6.5	8	2	2	2	4	1	800	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	369	808	12,6	4	6.5	8	2	2	2	4	1	812	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	374	820	12,6	4	6.5	8	2	2	2	4	1	824	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	378	832	12,6	4	6.5	8	2	2	2	4	1	836	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	383	844	12,6	4	6.5	8	2	2	2	4	1	848	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	387	856	12,6	4	6.5	8	2	2	2	4	1	860	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	392	868	12,6	4	6.5	8	2	2	2	4	1	872	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	396	880	12,6	4	6.5	8	2	2	2	4	1	884	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	401	892	12,6	4	6.5	8	2	2	2	4	1	896	1	0	1
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	407	906	12,6	4	6.5	8	2	2	2	6	1	912	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	410	916	12,6	4	6.5	8	2	2	2	4	1	920	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	414	928	12,6	4	6.5	8	2	2	2	4	1	932	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	417	936	12,6	4	6.5	8	2	2	2	4	1	940	0	0	0
nordkap_s83_B	nordkap	83	B	US	Titanium collected (tiebreak)	1000	flagoff	1000	43	423	952	12,6	4	6.5	8	2	2	2	4	1	956	1	0	1
nordkap_s84_A	nordkap	84	A	OPP	Core destroyed	513	flagoff	513	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s84_B	nordkap	84	B	US	Core destroyed	121	flagoff	121	11	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s84_B	nordkap	84	B	US	Core destroyed	121	flagoff	121	11	95	54	8,4	2	8.5	8	1	1	2	67	0	-1	9	0	1
atoll_s85_A	atoll	85	A	OPP	Core destroyed	190	flagoff	190	8	36	11	12,2	1	6.5	8	2	2	2	49	1	60	6	0	1
atoll_s85_B	atoll	85	B	OPP	Core destroyed	192	flagoff	192	7	88	38	0,16	2	8.5	8	1	1	2	154	0	-1	5	0	1
