tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	152	parent	152	2	114	44	11,8	2	4.5	8	2	2	2	4	1	48	0	0	0
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	152	parent	152	2	167	68	10,4	1	6.5	8	2	2	2	84	0	-1	0	0	0
nordkap_s84_A	nordkap	84	A	US	Core destroyed	593	parent	593	30	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s84_A	nordkap	84	A	US	Core destroyed	593	parent	593	30	95	63	9,16	1	6.5	8	2	2	2	530	0	-1	27	0	1
nordkap_s84_A	nordkap	84	A	US	Core destroyed	593	parent	593	30	599	523	8,14	10	22.5	8	0	0	2	1	1	524	1	0	1
nordkap_s84_B	nordkap	84	B	US	Core destroyed	242	parent	242	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	28	9	12,3	1	6.5	8	2	2	2	144	1	153	8	1	1
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	353	225	10,7	25	40.5	8	0	0	2	41	1	266	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	444	290	10,7	25	40.5	8	0	0	2	41	1	331	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	493	348	12,8	26	36.5	8	0	0	2	41	1	389	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	529	390	10,7	25	40.5	8	0	0	2	41	1	431	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	572	443	10,7	25	40.5	8	0	0	2	41	1	484	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	624	506	10,7	25	40.5	8	0	0	2	41	1	547	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	646	548	12,8	26	36.5	8	0	0	2	41	1	589	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	669	590	10,7	25	40.5	8	0	0	2	41	1	631	0	0	0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	657	14	694	632	12,8	26	36.5	8	0	0	2	25	0	-1	0	0	0
atoll_s85_B	atoll	85	B	OPP	Core destroyed	265	parent	265	63	28	7	5,13	5	8.5	8	1	1	2	4	1	11	2	0	1
atoll_s85_B	atoll	85	B	OPP	Core destroyed	265	parent	265	63	39	12	5,14	4	6.5	8	2	2	2	3	1	15	1	0	1
atoll_s85_B	atoll	85	B	OPP	Core destroyed	265	parent	265	63	47	18	2,12	1	6.5	8	2	2	2	247	0	-1	58	0	1
atoll_s86_A	atoll	86	A	OPP	Core destroyed	196	parent	196	32	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s86_A	atoll	86	A	OPP	Core destroyed	196	parent	196	32	39	12	12,4	2	8.5	8	1	1	2	55	1	67	15	0	1
atoll_s86_A	atoll	86	A	OPP	Core destroyed	196	parent	196	32	242	115	12,7	17	26.5	8	0	0	2	1	1	116	1	0	1
atoll_s86_A	atoll	86	A	OPP	Core destroyed	196	parent	196	32	309	152	12,2	1	6.5	8	2	2	2	44	0	-1	11	5	1
atoll_s86_B	atoll	86	B	OPP	Core destroyed	223	parent	223	14	24	7	5,15	4	6.5	8	2	2	2	9	1	16	4	1	1
atoll_s86_B	atoll	86	B	OPP	Core destroyed	223	parent	223	14	43	17	5,15	4	6.5	8	2	2	2	3	1	20	1	0	1
atoll_s87_A	atoll	87	A	US	Core destroyed	200	parent	200	8	19	5	12,4	2	8.5	8	1	1	2	4	1	9	2	0	1
atoll_s87_A	atoll	87	A	US	Core destroyed	200	parent	200	8	34	10	12,3	1	6.5	8	2	2	2	190	0	-1	2	0	1
atoll_s87_B	atoll	87	B	OPP	Core destroyed	128	parent	128	8	23	6	5,14	4	6.5	8	2	2	2	82	1	88	6	1	1
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	447	parent	447	50	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	447	parent	447	50	85	37	28,2	2	8.5	8	1	1	2	410	0	-1	34	0	1
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	447	parent	447	50	605	337	22,9	25	40.5	8	0	0	2	1	1	338	1	0	1
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	447	parent	447	50	715	372	24,4	1	6.5	8	2	2	2	75	0	-1	7	1	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	355	163	7,20	25	40.5	8	0	0	2	1	1	164	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	528	260	6,22	10	18.5	8	0	0	2	1	1	261	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	627	322	6,21	13	24.5	8	0	0	2	1	1	323	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	685	355	6,21	13	24.5	8	0	0	2	1	1	356	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	754	388	6,22	10	18.5	8	0	0	2	1	1	389	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	1025	549	6,25	9	12.5	8	0	0	2	1	1	550	1	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	648	68	1128	628	3,27	4	6.5	8	2	2	2	9	1	637	4	1	1
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	528	parent	528	45	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	528	parent	528	45	85	37	28,2	2	8.5	8	1	1	2	491	0	-1	34	0	1
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	528	parent	528	45	641	420	22,9	25	40.5	8	0	0	2	1	1	421	1	0	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	1000	41	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	1000	41	265	344	6,21	13	24.5	8	0	0	2	1	1	345	1	0	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	1000	41	285	396	7,21	20	32.5	8	0	0	2	1	1	397	1	0	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	1000	41	350	500	7,21	20	32.5	8	0	0	2	1	1	501	1	0	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	1000	41	377	556	7,21	20	32.5	8	0	0	2	1	1	557	1	0	1
drakkarfjord_s87_A	drakkarfjord	87	A	US	Core destroyed	194	parent	194	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s87_B	drakkarfjord	87	B	OPP	Core destroyed	262	parent	262	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s85_A	glacierkeep	85	A	US	Titanium collected (tiebreak)	1000	parent	1000	5	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s85_A	glacierkeep	85	A	US	Titanium collected (tiebreak)	1000	parent	1000	5	141	535	15,24	1	6.5	8	2	2	2	5	1	540	1	0	1
glacierkeep_s85_B	glacierkeep	85	B	US	Core destroyed	137	parent	137	4	14	7	17,6	13	18.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s86_A	glacierkeep	86	A	US	Core destroyed	177	parent	177	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s86_B	glacierkeep	86	B	US	Core destroyed	169	parent	169	4	14	7	17,6	13	18.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s87_A	glacierkeep	87	A	OPP	Core destroyed	833	parent	833	7	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s87_A	glacierkeep	87	A	OPP	Core destroyed	833	parent	833	7	128	376	16,25	2	4.5	8	2	2	2	45	1	421	3	0	1
glacierkeep_s87_B	glacierkeep	87	B	US	Titanium collected (tiebreak)	1000	parent	1000	30	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s87_B	glacierkeep	87	B	US	Titanium collected (tiebreak)	1000	parent	1000	30	122	161	12,3	1	6.5	8	2	2	2	839	0	-1	26	0	1
nordkap_s85_A	nordkap	85	A	OPP	Core destroyed	141	parent	141	9	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s85_A	nordkap	85	A	OPP	Core destroyed	141	parent	141	9	25	8	10,21	4	6.5	8	2	2	2	6	1	14	1	0	1
nordkap_s85_A	nordkap	85	A	OPP	Core destroyed	141	parent	141	9	132	88	9,16	1	6.5	8	2	2	2	53	0	-1	6	1	1
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	114	44	12,6	4	6.5	8	2	2	2	548	0	-1	43	5	1
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	288	111	11,11	17	22.5	8	0	0	2	1	1	112	1	0	1
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	390	151	10,12	25	30.5	8	0	0	2	1	1	152	1	0	1
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	648	241	12,9	8	12.5	8	0	0	2	3	1	244	0	0	0
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	778	288	6,10	13	24.5	8	0	0	2	41	1	329	0	0	0
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	592	120	802	294	7,4	2	12.5	8	0	0	2	298	0	-1	0	0	0
nordkap_s86_A	nordkap	86	A	US	Core destroyed	439	parent	439	41	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s86_A	nordkap	86	A	US	Core destroyed	439	parent	439	41	198	102	11,17	2	4.5	8	2	2	2	2	1	104	0	0	0
nordkap_s86_B	nordkap	86	B	US	Core destroyed	184	parent	184	4	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s86_B	nordkap	86	B	US	Core destroyed	184	parent	184	4	133	116	12,7	4	6.5	8	2	2	2	68	0	-1	2	0	1
nordkap_s87_A	nordkap	87	A	OPP	Core destroyed	493	parent	493	38	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s87_A	nordkap	87	A	OPP	Core destroyed	493	parent	493	38	31	10	12,19	4	6.5	8	2	2	2	483	0	-1	36	5	1
nordkap_s87_B	nordkap	87	B	US	Core destroyed	521	parent	521	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
yulerune_s86_B	yulerune	86	B	US	Core destroyed	479	parent	479	24	485	372	5,13	13	18.5	8	0	0	2	21	1	393	4	0	1
atoll_s7_A	atoll	7	A	OPP	Core destroyed	256	parent	256	69	25	7	12,4	2	8.5	8	1	1	2	249	0	-1	65	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	20	6	4,13	2	4.5	8	2	2	2	3	1	9	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	42	17	0,13	2	8.5	8	1	1	2	983	0	-1	29	6	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	375	253	7,10	25	40.5	8	0	0	2	1	1	254	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	434	288	5,14	4	6.5	8	2	2	2	3	1	291	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	481	316	4,8	26	44.5	8	0	0	2	1	1	317	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	533	348	5,10	13	26.5	8	0	0	2	1	1	349	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	555	361	5,14	4	6.5	8	2	2	2	5	1	366	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	567	368	5,14	4	6.5	8	2	2	2	5	1	373	0	0	0
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	584	378	5,14	4	6.5	8	2	2	2	5	1	383	2	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	599	387	5,14	4	6.5	8	2	2	2	5	1	392	1	0	1
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	1000	54	664	427	7,10	25	40.5	8	0	0	2	1	1	428	1	0	1
atoll_s8_A	atoll	8	A	US	Core destroyed	664	parent	664	20	19	5	12,4	2	8.5	8	1	1	2	14	1	19	4	0	1
atoll_s8_A	atoll	8	A	US	Core destroyed	664	parent	664	20	200	87	12,6	10	18.5	8	0	0	2	1	1	88	1	0	1
atoll_s8_A	atoll	8	A	US	Core destroyed	664	parent	664	20	225	97	16,4	2	4.5	8	2	2	2	25	1	122	11	6	1
atoll_s8_B	atoll	8	B	US	Core destroyed	196	parent	196	30	23	6	3,12	1	6.5	8	2	2	2	190	0	-1	28	1	1
atoll_s9_A	atoll	9	A	US	Core destroyed	205	parent	205	30	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	0	1
atoll_s9_A	atoll	9	A	US	Core destroyed	205	parent	205	30	40	14	16,4	2	4.5	8	2	2	2	191	0	-1	27	0	1
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Core destroyed	662	parent	662	94	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Core destroyed	662	parent	662	94	536	230	24,7	5	12.5	8	0	0	2	22	1	252	2	0	1
drakkarfjord_s7_B	drakkarfjord	7	B	OPP	Core destroyed	966	parent	966	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	152	parent	152	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s8_B	drakkarfjord	8	B	OPP	Core destroyed	329	parent	329	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s9_A	drakkarfjord	9	A	OPP	Core destroyed	376	parent	376	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	407	289	5,22	5	12.5	8	0	0	2	11	1	300	0	0	0
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	937	457	7,20	25	40.5	8	0	0	2	1	1	458	1	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	1067	516	5,22	5	12.5	8	0	0	2	5	1	521	1	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	1286	625	5,22	5	12.5	8	0	0	2	5	1	630	0	0	0
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	1000	107	1512	784	8,22	26	36.5	8	0	0	2	41	1	825	0	0	0
glacierkeep_s7_A	glacierkeep	7	A	US	Core destroyed	157	parent	157	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	217	parent	217	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	217	parent	217	4	86	80	17,2	4	6.5	8	2	2	2	137	0	-1	0	0	0
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	228	parent	228	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s8_B	glacierkeep	8	B	US	Core destroyed	149	parent	149	4	14	7	15,6	9	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s9_A	glacierkeep	9	A	OPP	Core destroyed	816	parent	816	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	217	parent	217	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	217	parent	217	4	86	80	17,2	4	6.5	8	2	2	2	137	0	-1	0	0	0
nordkap_s7_A	nordkap	7	A	US	Core destroyed	327	parent	327	9	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s7_A	nordkap	7	A	US	Core destroyed	327	parent	327	9	351	250	12,14	13	26.5	8	0	0	2	1	1	251	1	0	1
nordkap_s7_A	nordkap	7	A	US	Core destroyed	327	parent	327	9	467	295	12,17	5	8.5	8	1	1	2	32	0	-1	6	1	1
nordkap_s7_B	nordkap	7	B	US	Core destroyed	156	parent	156	3	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s7_B	nordkap	7	B	US	Core destroyed	156	parent	156	3	18	7	11,5	2	4.5	8	2	2	2	2	1	9	1	0	1
nordkap_s7_B	nordkap	7	B	US	Core destroyed	156	parent	156	3	82	45	9,9	4	6.5	8	2	2	2	111	0	-1	0	0	0
nordkap_s8_A	nordkap	8	A	US	Core destroyed	506	parent	506	102	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s8_A	nordkap	8	A	US	Core destroyed	506	parent	506	102	29	10	12,19	4	6.5	8	2	2	2	496	0	-1	5	0	1
nordkap_s8_A	nordkap	8	A	US	Core destroyed	506	parent	506	102	180	95	7,19	1	6.5	8	2	2	2	411	0	-1	91	0	1
nordkap_s8_B	nordkap	8	B	US	Core destroyed	152	parent	152	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	153	parent	153	3	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	153	parent	153	3	27	8	11,20	2	4.5	8	2	2	2	2	1	10	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	153	parent	153	3	92	47	12,19	4	6.5	8	2	2	2	13	1	60	0	0	0
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	439	parent	439	8	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
atoll_s88_A	atoll	88	A	US	Core destroyed	255	parent	255	58	24	7	13,5	5	8.5	8	1	1	2	248	0	-1	56	0	1
atoll_s88_B	atoll	88	B	OPP	Core destroyed	128	parent	128	9	23	6	5,14	4	6.5	8	2	2	2	122	0	-1	7	2	1
atoll_s89_A	atoll	89	A	US	Core destroyed	377	parent	377	41	22	6	13,4	2	4.5	8	2	2	2	5	1	11	2	0	1
atoll_s89_A	atoll	89	A	US	Core destroyed	377	parent	377	41	41	12	13,4	2	4.5	8	2	2	2	3	1	15	0	0	0
atoll_s89_A	atoll	89	A	US	Core destroyed	377	parent	377	41	50	16	12,3	1	6.5	8	2	2	2	361	0	-1	35	0	1
atoll_s89_B	atoll	89	B	OPP	Core destroyed	271	parent	271	8	24	6	3,12	1	6.5	8	2	2	2	3	1	9	1	1	1
atoll_s89_B	atoll	89	B	OPP	Core destroyed	271	parent	271	8	40	13	5,14	4	6.5	8	2	2	2	258	0	-1	5	0	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	396	parent	396	189	22	6	14,5	4	6.5	8	2	2	2	390	0	-1	179	1	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	396	parent	396	189	243	152	13,6	10	14.5	8	0	0	2	1	1	153	1	0	1
atoll_s90_B	atoll	90	B	OPP	Core destroyed	735	parent	735	44	20	6	4,13	2	4.5	8	2	2	2	3	1	9	1	0	1
atoll_s90_B	atoll	90	B	OPP	Core destroyed	735	parent	735	44	42	17	0,13	2	8.5	8	1	1	2	718	0	-1	30	7	1
atoll_s90_B	atoll	90	B	OPP	Core destroyed	735	parent	735	44	212	146	5,10	13	26.5	8	0	0	2	1	1	147	1	0	1
drakkarfjord_s88_A	drakkarfjord	88	A	US	Core destroyed	132	parent	132	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s88_B	drakkarfjord	88	B	OPP	Core destroyed	373	parent	373	9	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s88_B	drakkarfjord	88	B	OPP	Core destroyed	373	parent	373	9	729	292	7,21	20	32.5	8	0	0	2	1	1	293	1	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	208	parent	208	46	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	208	parent	208	46	92	39	27,7	4	6.5	8	2	2	2	169	0	-1	23	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	208	parent	208	46	204	100	24,4	1	6.5	8	2	2	2	108	0	-1	18	0	1
drakkarfjord_s89_B	drakkarfjord	89	B	US	Core destroyed	127	parent	127	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	447	155	24,7	5	12.5	8	0	0	2	6	1	161	0	0	0
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	508	171	24,4	1	6.5	8	2	2	2	829	0	-1	17	9	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	822	263	24,8	10	18.5	8	0	0	2	1	1	264	1	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	920	301	24,8	10	18.5	8	0	0	2	1	1	302	1	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	1004	334	21,8	25	42.5	8	0	0	2	1	1	335	1	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	1000	239	2473	989	24,7	5	12.5	8	0	0	2	11	0	-1	0	0	0
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	517	68	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	517	68	567	211	1,22	2	8.5	8	1	1	2	87	1	298	12	0	1
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	517	68	751	260	7,20	25	40.5	8	0	0	2	1	1	261	1	0	1
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	517	68	1208	407	6,22	10	18.5	8	0	0	2	1	1	408	1	0	1
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	517	68	1452	473	6,22	10	18.5	8	0	0	2	1	1	474	1	0	1
glacierkeep_s88_A	glacierkeep	88	A	US	Core destroyed	205	parent	205	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Core destroyed	213	parent	213	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Core destroyed	213	parent	213	4	73	92	12,1	2	8.5	8	1	1	2	121	0	-1	0	0	0
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	448	parent	448	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s89_B	glacierkeep	89	B	US	Core destroyed	237	parent	237	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s90_A	glacierkeep	90	A	US	Core destroyed	229	parent	229	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s90_B	glacierkeep	90	B	US	Core destroyed	253	parent	253	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s90_B	glacierkeep	90	B	US	Core destroyed	253	parent	253	4	108	68	15,0	1	6.5	8	2	2	2	185	0	-1	0	0	0
nordkap_s88_A	nordkap	88	A	OPP	Core destroyed	208	parent	208	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s88_B	nordkap	88	B	OPP	Core destroyed	168	parent	168	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s89_A	nordkap	89	A	US	Core destroyed	469	parent	469	5	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s89_B	nordkap	89	B	OPP	Core destroyed	283	parent	283	106	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s89_B	nordkap	89	B	OPP	Core destroyed	283	parent	283	106	74	28	8,8	2	4.5	8	2	2	2	255	0	-1	104	45	1
nordkap_s90_A	nordkap	90	A	OPP	Core destroyed	307	parent	307	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	696	43	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	696	43	22	8	11,5	2	4.5	8	2	2	2	2	1	10	0	0	0
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	696	43	660	353	13,6	9	12.5	8	0	0	2	1	1	354	1	0	1
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	696	43	1042	512	12,6	4	6.5	8	2	2	2	3	1	515	0	0	0
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	696	43	1053	516	12,6	4	6.5	8	2	2	2	2	1	518	0	0	0
atoll_s91_A	atoll	91	A	US	Core destroyed	380	parent	380	63	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s91_A	atoll	91	A	US	Core destroyed	380	parent	380	63	39	12	12,4	2	8.5	8	1	1	2	66	1	78	20	0	1
atoll_s91_A	atoll	91	A	US	Core destroyed	380	parent	380	63	234	113	17,5	8	12.5	8	0	0	2	267	0	-1	37	0	1
atoll_s91_A	atoll	91	A	US	Core destroyed	380	parent	380	63	536	368	13,0	2	8.5	8	1	1	2	12	0	-1	1	1	1
atoll_s91_B	atoll	91	B	OPP	Core destroyed	231	parent	231	41	23	6	5,14	4	6.5	8	2	2	2	225	0	-1	39	11	1
