tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
glacierkeep_s75_B	glacierkeep	75	B	OPP	Core destroyed	825	parent	8	68	-1	824	60	42	9	0.3	0.15	1	60	25	0.0
midgard_s73_A	midgard	73	A	US	Core destroyed	261	parent	57	168	260	260	111	109	99	0.018	0.8919	1	111	106	0.0
midgard_s73_B	midgard	73	B	OPP	Core destroyed	486	parent	52	-1	-1	485	434	434	433	0.0	0.9977	0	434	434	0.0
midgard_s74_A	midgard	74	A	US	Core destroyed	196	parent	52	140	195	195	88	87	79	0.0114	0.8977	1	88	87	0.0
midgard_s74_B	midgard	74	B	US	Core destroyed	167	parent	51	116	166	166	65	65	47	0.0	0.7231	1	65	61	0.0
midgard_s75_A	midgard	75	A	OPP	Core destroyed	220	parent	49	57	-1	219	8	8	0	0.0	0.0	1	8	5	0.0
midgard_s75_B	midgard	75	B	US	Core destroyed	369	parent	53	46	368	368	0	0	0			1	0	0	
nordkap_s73_A	nordkap	73	A	US	Core destroyed	184	parent	4	104	183	183	100	88	30	0.12	0.3	1	94	84	0.06
nordkap_s73_B	nordkap	73	B	OPP	Core destroyed	178	parent	4	-1	-1	177	174	81	23	0.5345	0.1322	0	85	28	0.5115
nordkap_s74_A	nordkap	74	A	US	Core destroyed	229	parent	4	76	228	228	72	64	14	0.1111	0.1944	1	72	57	0.0
nordkap_s74_B	nordkap	74	B	US	Core destroyed	392	parent	4	84	391	391	80	72	20	0.1	0.25	1	77	47	0.0375
nordkap_s75_A	nordkap	75	A	OPP	Core destroyed	410	parent	4	-1	-1	409	406	98	8	0.7586	0.0197	0	162	33	0.601
nordkap_s75_B	nordkap	75	B	US	Core destroyed	145	parent	4	68	144	144	64	53	0	0.1719	0.0	1	64	0	0.0
yulerune_s73_A	yulerune	73	A	OPP	Core destroyed	445	parent	31	364	-1	444	333	170	141	0.4895	0.4234	1	177	162	0.4685
yulerune_s73_B	yulerune	73	B	US	Core destroyed	157	parent	32	100	156	156	68	67	58	0.0147	0.8529	1	68	62	0.0
yulerune_s74_A	yulerune	74	A	US	Core destroyed	508	parent	26	452	507	507	426	422	346	0.0094	0.8122	1	426	372	0.0
yulerune_s74_B	yulerune	74	B	OPP	Core destroyed	289	parent	32	-1	-1	288	257	51	31	0.8016	0.1206	0	52	41	0.7977
yulerune_s75_A	yulerune	75	A	OPP	Core destroyed	356	parent	31	-1	-1	355	325	323	314	0.0062	0.9662	0	325	319	0.0
yulerune_s75_B	yulerune	75	B	OPP	Core destroyed	205	parent	30	-1	-1	204	175	174	35	0.0057	0.2	0	175	54	0.0
atoll_s76_A	atoll	76	A	OPP	Core destroyed	405	parent	9	-1	-1	404	396	98	1	0.7525	0.0025	0	211	1	0.4672
atoll_s76_B	atoll	76	B	OPP	Core destroyed	131	parent	6	62	-1	130	56	48	16	0.1429	0.2857	1	56	33	0.0
atoll_s77_A	atoll	77	A	US	Core destroyed	372	parent	7	60	371	371	53	32	3	0.3962	0.0566	1	53	5	0.0
atoll_s77_B	atoll	77	B	US	Core destroyed	156	parent	6	62	155	155	56	30	3	0.4643	0.0536	1	49	5	0.125
atoll_s78_A	atoll	78	A	US	Core destroyed	185	parent	11	66	184	184	55	36	0	0.3455	0.0	1	55	0	0.0
atoll_s78_B	atoll	78	B	US	Core destroyed	329	parent	9	106	328	328	97	50	0	0.4845	0.0	1	97	2	0.0
drakkarfjord_s76_A	drakkarfjord	76	A	OPP	Core destroyed	741	parent	10	-1	-1	740	731	51	1	0.9302	0.0014	0	85	5	0.8837
drakkarfjord_s76_B	drakkarfjord	76	B	US	Titanium collected (tiebreak)	1000	parent	10	256	-1	999	246	121	24	0.5081	0.0976	1	131	31	0.4675
drakkarfjord_s77_A	drakkarfjord	77	A	OPP	Core destroyed	413	parent	10	69	-1	412	59	29	0	0.5085	0.0	1	59	0	0.0
drakkarfjord_s77_B	drakkarfjord	77	B	US	Titanium collected (tiebreak)	1000	parent	10	84	-1	999	74	43	0	0.4189	0.0	1	60	0	0.1892
drakkarfjord_s78_A	drakkarfjord	78	A	US	Core destroyed	168	parent	10	112	167	167	102	51	0	0.5	0.0	1	79	0	0.2255
drakkarfjord_s78_B	drakkarfjord	78	B	OPP	Core destroyed	504	parent	10	-1	-1	503	494	125	34	0.747	0.0688	0	145	69	0.7065
glacierkeep_s76_A	glacierkeep	76	A	US	Core destroyed	125	parent	8	48	124	124	40	26	5	0.35	0.125	1	40	11	0.0
glacierkeep_s76_B	glacierkeep	76	B	US	Core destroyed	185	parent	8	82	184	184	74	54	7	0.2703	0.0946	1	74	37	0.0
glacierkeep_s77_A	glacierkeep	77	A	US	Core destroyed	364	parent	9	212	363	363	203	188	29	0.0739	0.1429	1	203	173	0.0
glacierkeep_s77_B	glacierkeep	77	B	OPP	Core destroyed	783	parent	8	74	-1	782	66	53	10	0.197	0.1515	1	66	27	0.0
glacierkeep_s78_A	glacierkeep	78	A	US	Core destroyed	201	parent	8	92	200	200	84	58	2	0.3095	0.0238	1	77	47	0.0833
glacierkeep_s78_B	glacierkeep	78	B	US	Titanium collected (tiebreak)	1000	parent	8	76	-1	999	68	45	2	0.3382	0.0294	1	68	33	0.0
midgard_s76_A	midgard	76	A	OPP	Titanium collected (tiebreak)	1000	parent	51	-1	-1	999	949	947	297	0.0021	0.313	0	949	300	0.0
midgard_s76_B	midgard	76	B	OPP	Core destroyed	151	parent	54	120	-1	150	66	66	60	0.0	0.9091	1	66	66	0.0
midgard_s77_A	midgard	77	A	OPP	Core destroyed	732	parent	49	244	-1	731	195	194	185	0.0051	0.9487	1	195	190	0.0
midgard_s77_B	midgard	77	B	US	Core destroyed	533	parent	53	364	532	532	311	311	298	0.0	0.9582	1	311	309	0.0
midgard_s78_A	midgard	78	A	US	Core destroyed	370	parent	57	296	369	369	239	239	80	0.0	0.3347	1	239	92	0.0
midgard_s78_B	midgard	78	B	OPP	Core destroyed	168	parent	53	-1	-1	167	115	114	106	0.0087	0.9217	0	115	109	0.0
nordkap_s76_A	nordkap	76	A	OPP	Core destroyed	227	parent	4	-1	-1	226	223	69	15	0.6906	0.0673	0	79	31	0.6457
nordkap_s76_B	nordkap	76	B	US	Core destroyed	309	parent	4	108	308	308	104	74	27	0.2885	0.2596	1	95	36	0.0865
nordkap_s77_A	nordkap	77	A	OPP	Core destroyed	218	parent	4	-1	-1	217	214	97	31	0.5467	0.1449	0	116	49	0.4579
nordkap_s77_B	nordkap	77	B	OPP	Core destroyed	324	parent	4	-1	-1	323	320	141	102	0.5594	0.3187	0	153	115	0.5219
nordkap_s78_A	nordkap	78	A	OPP	Core destroyed	893	parent	4	64	-1	892	60	55	20	0.0833	0.3333	1	60	42	0.0
nordkap_s78_B	nordkap	78	B	US	Core destroyed	252	parent	4	100	251	251	96	66	10	0.3125	0.1042	1	96	58	0.0
yulerune_s76_A	yulerune	76	A	US	Core destroyed	361	parent	29	180	360	360	151	148	141	0.0199	0.9338	1	151	145	0.0
yulerune_s76_B	yulerune	76	B	OPP	Core destroyed	301	parent	36	-1	-1	300	265	119	48	0.5509	0.1811	0	121	51	0.5434
yulerune_s77_A	yulerune	77	A	US	Core destroyed	244	parent	29	167	243	243	138	136	129	0.0145	0.9348	1	138	132	0.0
yulerune_s77_B	yulerune	77	B	US	Core destroyed	188	parent	27	132	187	187	105	103	91	0.019	0.8667	1	105	95	0.0
yulerune_s78_A	yulerune	78	A	US	Core destroyed	477	parent	28	324	476	476	296	293	278	0.0101	0.9392	1	296	285	0.0
yulerune_s78_B	yulerune	78	B	US	Core destroyed	359	parent	29	233	358	358	204	203	188	0.0049	0.9216	1	204	199	0.0
atoll_s79_A	atoll	79	A	US	Core destroyed	387	parent	6	235	386	386	229	61	0	0.7336	0.0	1	91	0	0.6026
atoll_s79_B	atoll	79	B	OPP	Core destroyed	166	parent	7	-1	-1	165	159	10	0	0.9371	0.0	0	13	0	0.9182
atoll_s80_A	atoll	80	A	US	Core destroyed	215	parent	6	115	214	214	109	58	0	0.4679	0.0	1	78	0	0.2844
atoll_s80_B	atoll	80	B	OPP	Core destroyed	196	parent	7	-1	-1	195	189	37	0	0.8042	0.0	0	50	1	0.7354
atoll_s81_A	atoll	81	A	OPP	Core destroyed	332	parent	6	-1	-1	331	326	312	75	0.0429	0.2301	0	318	105	0.0245
atoll_s81_B	atoll	81	B	OPP	Core destroyed	187	parent	6	-1	-1	186	181	167	2	0.0773	0.011	0	181	11	0.0
drakkarfjord_s79_A	drakkarfjord	79	A	US	Core destroyed	544	parent	10	488	543	543	478	372	142	0.2218	0.2971	1	478	414	0.0
drakkarfjord_s79_B	drakkarfjord	79	B	US	Core destroyed	333	parent	10	60	332	332	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s80_A	drakkarfjord	80	A	OPP	Core destroyed	380	parent	10	-1	-1	379	370	28	0	0.9243	0.0	0	81	0	0.7811
drakkarfjord_s80_B	drakkarfjord	80	B	US	Core destroyed	143	parent	10	65	142	142	55	31	0	0.4364	0.0	1	55	0	0.0
drakkarfjord_s81_A	drakkarfjord	81	A	US	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	35	0	0.9646	0.0	0	55	0	0.9444
drakkarfjord_s81_B	drakkarfjord	81	B	US	Core destroyed	152	parent	10	80	151	151	70	36	0	0.4857	0.0	1	70	0	0.0
glacierkeep_s79_A	glacierkeep	79	A	US	Core destroyed	633	parent	8	48	632	632	40	26	5	0.35	0.125	1	40	11	0.0
glacierkeep_s79_B	glacierkeep	79	B	US	Core destroyed	157	parent	8	52	156	156	44	31	4	0.2955	0.0909	1	44	12	0.0
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	124	parent	8	68	123	123	60	39	4	0.35	0.0667	1	59	35	0.0167
glacierkeep_s80_B	glacierkeep	80	B	US	Titanium collected (tiebreak)	1000	parent	9	57	-1	999	48	27	0	0.4375	0.0	1	48	0	0.0
glacierkeep_s81_A	glacierkeep	81	A	US	Core destroyed	461	parent	8	196	460	460	188	107	29	0.4309	0.1543	1	185	127	0.016
glacierkeep_s81_B	glacierkeep	81	B	US	Core destroyed	189	parent	8	73	188	188	65	42	3	0.3538	0.0462	1	65	15	0.0
midgard_s79_A	midgard	79	A	OPP	Core destroyed	429	parent	50	-1	-1	428	379	377	7	0.0053	0.0185	0	379	17	0.0
midgard_s79_B	midgard	79	B	OPP	Core destroyed	182	parent	55	-1	-1	181	127	127	125	0.0	0.9843	0	127	126	0.0
midgard_s80_A	midgard	80	A	US	Titanium collected (tiebreak)	1000	parent	49	-1	-1	999	951	948	939	0.0032	0.9874	0	951	942	0.0
midgard_s80_B	midgard	80	B	US	Core destroyed	256	parent	45	40	255	255	0	0	0			1	0	0	
midgard_s81_A	midgard	81	A	OPP	Core destroyed	241	parent	52	-1	-1	240	189	189	184	0.0	0.9735	0	189	189	0.0
midgard_s81_B	midgard	81	B	US	Core destroyed	164	parent	51	112	163	163	61	61	42	0.0	0.6885	1	61	56	0.0
nordkap_s79_A	nordkap	79	A	US	Core destroyed	174	parent	4	118	173	173	114	80	10	0.2982	0.0877	1	111	29	0.0263
nordkap_s79_B	nordkap	79	B	US	Core destroyed	135	parent	4	76	134	134	72	62	18	0.1389	0.25	1	72	48	0.0
nordkap_s80_A	nordkap	80	A	OPP	Core destroyed	140	parent	4	-1	-1	139	136	128	9	0.0588	0.0662	0	133	16	0.0221
nordkap_s80_B	nordkap	80	B	US	Core destroyed	529	parent	4	464	528	528	460	444	276	0.0348	0.6	1	452	291	0.0174
nordkap_s81_A	nordkap	81	A	US	Core destroyed	193	parent	4	123	192	192	119	111	20	0.0672	0.1681	1	119	93	0.0
nordkap_s81_B	nordkap	81	B	US	Core destroyed	432	parent	4	314	431	431	310	227	51	0.2677	0.1645	1	241	79	0.2226
yulerune_s79_A	yulerune	79	A	US	Core destroyed	219	parent	28	163	218	218	135	134	118	0.0074	0.8741	1	135	127	0.0
yulerune_s79_B	yulerune	79	B	US	Core destroyed	271	parent	31	210	270	270	179	173	165	0.0335	0.9218	1	179	176	0.0
yulerune_s80_A	yulerune	80	A	OPP	Core destroyed	901	parent	29	-1	-1	900	872	869	857	0.0034	0.9828	0	872	861	0.0
yulerune_s80_B	yulerune	80	B	US	Core destroyed	175	parent	30	144	174	174	114	111	100	0.0263	0.8772	1	114	111	0.0
yulerune_s81_A	yulerune	81	A	OPP	Core destroyed	257	parent	29	-1	-1	256	228	153	77	0.3289	0.3377	0	154	95	0.3246
yulerune_s81_B	yulerune	81	B	OPP	Core destroyed	267	parent	29	-1	-1	266	238	77	62	0.6765	0.2605	0	83	65	0.6513
atoll_s82_A	atoll	82	A	US	Core destroyed	458	parent	9	68	457	457	59	47	15	0.2034	0.2542	1	59	18	0.0
atoll_s82_B	atoll	82	B	OPP	Core destroyed	299	parent	9	-1	-1	298	290	55	3	0.8103	0.0103	0	69	5	0.7621
atoll_s83_A	atoll	83	A	US	Core destroyed	593	parent	11	472	592	592	461	92	0	0.8004	0.0	1	111	0	0.7592
atoll_s83_B	atoll	83	B	OPP	Core destroyed	185	parent	41	-1	-1	184	144	3	0	0.9792	0.0	0	3	0	0.9792
atoll_s84_A	atoll	84	A	US	Core destroyed	160	parent	7	92	159	159	85	22	0	0.7412	0.0	1	26	0	0.6941
atoll_s84_B	atoll	84	B	OPP	Core destroyed	669	parent	7	81	-1	668	74	23	0	0.6892	0.0	1	31	0	0.5811
drakkarfjord_s82_A	drakkarfjord	82	A	OPP	Core destroyed	243	parent	10	-1	-1	242	233	137	25	0.412	0.1073	0	164	32	0.2961
drakkarfjord_s82_B	drakkarfjord	82	B	US	Titanium collected (tiebreak)	1000	parent	10	91	-1	999	81	38	0	0.5309	0.0	1	81	0	0.0
drakkarfjord_s83_A	drakkarfjord	83	A	OPP	Core destroyed	413	parent	10	69	-1	412	59	29	0	0.5085	0.0	1	59	0	0.0
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	161	parent	10	97	160	160	87	48	0	0.4483	0.0	1	87	0	0.0
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	410	parent	10	213	409	409	203	50	0	0.7537	0.0	1	59	0	0.7094
drakkarfjord_s84_B	drakkarfjord	84	B	OPP	Core destroyed	431	parent	10	-1	-1	430	421	35	0	0.9169	0.0	0	47	0	0.8884
glacierkeep_s82_A	glacierkeep	82	A	US	Core destroyed	349	parent	8	74	348	348	66	47	9	0.2879	0.1364	1	60	29	0.0909
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	469	parent	8	84	468	468	76	63	13	0.1711	0.1711	1	76	44	0.0
glacierkeep_s83_A	glacierkeep	83	A	US	Core destroyed	412	parent	8	48	411	411	40	25	4	0.375	0.1	1	40	9	0.0
glacierkeep_s83_B	glacierkeep	83	B	US	Core destroyed	197	parent	8	84	196	196	76	57	7	0.25	0.0921	1	76	40	0.0
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	137	parent	8	55	136	136	47	26	1	0.4468	0.0213	1	47	19	0.0
glacierkeep_s84_B	glacierkeep	84	B	US	Titanium collected (tiebreak)	1000	parent	8	76	-1	999	68	48	4	0.2941	0.0588	1	68	35	0.0
midgard_s82_A	midgard	82	A	US	Core destroyed	256	parent	53	99	255	255	46	46	29	0.0	0.6304	1	46	40	0.0
midgard_s82_B	midgard	82	B	US	Core destroyed	678	parent	55	312	677	677	257	255	64	0.0078	0.249	1	257	79	0.0
midgard_s83_A	midgard	83	A	OPP	Core destroyed	372	parent	51	-1	-1	371	321	142	118	0.5576	0.3676	0	146	123	0.5452
midgard_s83_B	midgard	83	B	OPP	Core destroyed	232	parent	52	-1	-1	231	180	180	170	0.0	0.9444	0	180	174	0.0
midgard_s84_A	midgard	84	A	OPP	Core destroyed	283	parent	57	52	-1	282	0	0	0			1	0	0	
midgard_s84_B	midgard	84	B	OPP	Core destroyed	533	parent	53	-1	-1	532	480	480	459	0.0	0.9563	0	480	474	0.0
nordkap_s82_A	nordkap	82	A	OPP	Core destroyed	325	parent	4	55	-1	324	51	50	22	0.0196	0.4314	1	51	34	0.0
nordkap_s82_B	nordkap	82	B	US	Core destroyed	303	parent	4	65	302	302	61	50	24	0.1803	0.3934	1	61	47	0.0
nordkap_s83_A	nordkap	83	A	US	Core destroyed	297	parent	4	241	296	296	237	102	0	0.5696	0.0	1	124	1	0.4768
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	152	parent	4	84	-1	151	80	59	0	0.2625	0.0	1	80	0	0.0
nordkap_s84_A	nordkap	84	A	US	Core destroyed	593	parent	4	537	592	592	533	89	10	0.833	0.0188	1	160	27	0.6998
nordkap_s84_B	nordkap	84	B	US	Core destroyed	242	parent	4	152	241	241	148	141	69	0.0473	0.4662	1	148	91	0.0
yulerune_s82_A	yulerune	82	A	US	Core destroyed	384	parent	29	192	383	383	163	161	147	0.0123	0.9018	1	163	156	0.0
yulerune_s82_B	yulerune	82	B	US	Core destroyed	433	parent	38	393	432	432	355	355	332	0.0	0.9352	1	355	349	0.0
yulerune_s83_A	yulerune	83	A	US	Core destroyed	236	parent	28	180	235	235	152	151	139	0.0066	0.9145	1	152	143	0.0
yulerune_s83_B	yulerune	83	B	US	Core destroyed	292	parent	31	236	291	291	205	204	196	0.0049	0.9561	1	205	203	0.0
yulerune_s84_A	yulerune	84	A	US	Core destroyed	221	parent	27	165	220	220	138	135	130	0.0217	0.942	1	138	134	0.0
yulerune_s84_B	yulerune	84	B	OPP	Titanium collected (tiebreak)	1000	parent	29	-1	-1	999	971	969	952	0.0021	0.9804	0	971	962	0.0
atoll_s85_A	atoll	85	A	US	Core destroyed	657	parent	6	456	656	656	450	53	0	0.8822	0.0	1	122	4	0.7289
atoll_s85_B	atoll	85	B	OPP	Core destroyed	265	parent	9	-1	-1	264	256	57	0	0.7773	0.0	0	71	1	0.7227
atoll_s86_A	atoll	86	A	OPP	Core destroyed	196	parent	6	168	-1	195	162	32	0	0.8025	0.0	1	62	0	0.6173
atoll_s86_B	atoll	86	B	OPP	Core destroyed	223	parent	6	-1	-1	222	217	19	0	0.9124	0.0	0	32	0	0.8525
atoll_s87_A	atoll	87	A	US	Core destroyed	200	parent	7	144	199	199	137	105	11	0.2336	0.0803	1	134	70	0.0219
atoll_s87_B	atoll	87	B	OPP	Core destroyed	128	parent	47	-1	-1	127	81	3	0	0.963	0.0	0	4	0	0.9506
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	447	parent	10	391	446	446	381	99	0	0.7402	0.0	1	151	0	0.6037
drakkarfjord_s85_B	drakkarfjord	85	B	US	Core destroyed	648	parent	10	192	647	647	182	98	3	0.4615	0.0165	1	133	14	0.2692
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	528	parent	10	-1	-1	527	518	86	0	0.834	0.0	0	109	0	0.7896
drakkarfjord_s86_B	drakkarfjord	86	B	US	Titanium collected (tiebreak)	1000	parent	10	148	-1	999	138	69	0	0.5	0.0	1	92	0	0.3333
drakkarfjord_s87_A	drakkarfjord	87	A	US	Core destroyed	194	parent	10	151	193	193	141	93	13	0.3404	0.0922	1	141	77	0.0
drakkarfjord_s87_B	drakkarfjord	87	B	OPP	Core destroyed	262	parent	10	-1	-1	261	252	94	21	0.627	0.0833	0	107	28	0.5754
glacierkeep_s85_A	glacierkeep	85	A	US	Titanium collected (tiebreak)	1000	parent	8	67	-1	999	59	33	6	0.4407	0.1017	1	55	28	0.0678
glacierkeep_s85_B	glacierkeep	85	B	US	Core destroyed	137	parent	8	80	136	136	72	54	6	0.25	0.0833	1	72	41	0.0
glacierkeep_s86_A	glacierkeep	86	A	US	Core destroyed	177	parent	8	72	176	176	64	38	1	0.4062	0.0156	1	63	34	0.0156
glacierkeep_s86_B	glacierkeep	86	B	US	Core destroyed	169	parent	8	80	168	168	72	50	4	0.3056	0.0556	1	72	38	0.0
glacierkeep_s87_A	glacierkeep	87	A	OPP	Core destroyed	833	parent	8	68	-1	832	60	47	9	0.2167	0.15	1	60	29	0.0
glacierkeep_s87_B	glacierkeep	87	B	US	Titanium collected (tiebreak)	1000	parent	8	68	-1	999	60	44	5	0.2667	0.0833	1	60	24	0.0
midgard_s85_A	midgard	85	A	US	Core destroyed	194	parent	53	138	193	193	85	84	70	0.0118	0.8235	1	85	83	0.0
midgard_s85_B	midgard	85	B	US	Core destroyed	350	parent	52	310	349	349	258	255	237	0.0116	0.9186	1	258	254	0.0
midgard_s86_A	midgard	86	A	US	Core destroyed	210	parent	56	173	209	209	117	117	107	0.0	0.9145	1	117	112	0.0
midgard_s86_B	midgard	86	B	OPP	Core destroyed	280	parent	55	-1	-1	279	225	225	224	0.0	0.9956	0	225	225	0.0
midgard_s87_A	midgard	87	A	OPP	Core destroyed	285	parent	51	-1	-1	284	234	227	215	0.0299	0.9188	0	234	224	0.0
midgard_s87_B	midgard	87	B	OPP	Core destroyed	301	parent	47	-1	-1	300	254	254	247	0.0	0.9724	0	254	249	0.0
nordkap_s85_A	nordkap	85	A	OPP	Core destroyed	141	parent	4	-1	-1	140	137	76	34	0.4453	0.2482	0	94	40	0.3139
nordkap_s85_B	nordkap	85	B	US	Core destroyed	592	parent	4	160	591	591	156	65	3	0.5833	0.0192	1	82	5	0.4744
nordkap_s86_A	nordkap	86	A	US	Core destroyed	439	parent	4	320	438	438	316	141	7	0.5538	0.0222	1	190	30	0.3987
nordkap_s86_B	nordkap	86	B	US	Core destroyed	184	parent	4	128	183	183	124	116	70	0.0645	0.5645	1	124	96	0.0
nordkap_s87_A	nordkap	87	A	OPP	Core destroyed	493	parent	4	215	-1	492	211	141	4	0.3318	0.019	1	149	8	0.2938
nordkap_s87_B	nordkap	87	B	US	Core destroyed	521	parent	4	153	520	520	149	52	1	0.651	0.0067	1	149	44	0.0
yulerune_s85_A	yulerune	85	A	OPP	Titanium collected (tiebreak)	1000	parent	41	-1	-1	999	959	957	944	0.0021	0.9844	0	959	959	0.0
yulerune_s85_B	yulerune	85	B	OPP	Core destroyed	328	parent	38	-1	-1	327	290	290	285	0.0	0.9828	0	290	290	0.0
yulerune_s86_A	yulerune	86	A	OPP	Core destroyed	867	parent	29	386	-1	866	357	355	349	0.0056	0.9776	1	357	353	0.0
yulerune_s86_B	yulerune	86	B	US	Core destroyed	479	parent	31	423	478	478	392	353	273	0.0995	0.6964	1	361	283	0.0791
yulerune_s87_A	yulerune	87	A	US	Core destroyed	199	parent	29	143	198	198	114	109	98	0.0439	0.8596	1	114	105	0.0
yulerune_s87_B	yulerune	87	B	US	Core destroyed	265	parent	33	172	264	264	139	137	130	0.0144	0.9353	1	139	134	0.0
atoll_s7_A	atoll	7	A	OPP	Core destroyed	256	parent	11	-1	-1	255	245	49	0	0.8	0.0	0	81	3	0.6694
atoll_s7_B	atoll	7	B	US	Titanium collected (tiebreak)	1000	parent	7	396	-1	999	389	85	0	0.7815	0.0	1	108	0	0.7224
atoll_s8_A	atoll	8	A	US	Core destroyed	664	parent	7	188	663	663	181	39	0	0.7845	0.0	1	57	0	0.6851
atoll_s8_B	atoll	8	B	US	Core destroyed	196	parent	7	98	195	195	91	82	26	0.0989	0.2857	1	91	41	0.0
atoll_s9_A	atoll	9	A	US	Core destroyed	205	parent	6	72	204	204	66	47	0	0.2879	0.0	1	61	0	0.0758
atoll_s9_B	atoll	9	B	OPP	Core destroyed	134	parent	6	54	-1	133	48	22	0	0.5417	0.0	1	29	3	0.3958
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Core destroyed	662	parent	10	65	-1	661	55	33	0	0.4	0.0	1	51	0	0.0727
drakkarfjord_s7_B	drakkarfjord	7	B	OPP	Core destroyed	966	parent	10	85	-1	965	75	39	0	0.48	0.0	1	62	0	0.1733
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	152	parent	10	64	151	151	54	25	0	0.537	0.0	1	54	0	0.0
drakkarfjord_s8_B	drakkarfjord	8	B	OPP	Core destroyed	329	parent	10	-1	-1	328	319	33	0	0.8966	0.0	0	55	0	0.8276
drakkarfjord_s9_A	drakkarfjord	9	A	OPP	Core destroyed	376	parent	10	75	-1	375	65	36	0	0.4462	0.0	1	58	0	0.1077
drakkarfjord_s9_B	drakkarfjord	9	B	US	Titanium collected (tiebreak)	1000	parent	10	91	-1	999	81	31	0	0.6173	0.0	1	40	0	0.5062
glacierkeep_s7_A	glacierkeep	7	A	US	Core destroyed	157	parent	8	71	156	156	63	44	1	0.3016	0.0159	1	63	33	0.0
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	217	parent	8	109	216	216	101	76	23	0.2475	0.2277	1	101	57	0.0
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	228	parent	8	85	227	227	77	56	4	0.2727	0.0519	1	76	48	0.013
glacierkeep_s8_B	glacierkeep	8	B	US	Core destroyed	149	parent	8	64	148	148	56	41	3	0.2679	0.0536	1	56	26	0.0
glacierkeep_s9_A	glacierkeep	9	A	OPP	Core destroyed	816	parent	8	80	-1	815	72	47	3	0.3472	0.0417	1	71	42	0.0139
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	217	parent	8	109	216	216	101	76	23	0.2475	0.2277	1	101	57	0.0
midgard_s7_A	midgard	7	A	OPP	Core destroyed	371	parent	53	-1	-1	370	318	53	2	0.8333	0.0063	0	62	11	0.805
midgard_s7_B	midgard	7	B	US	Core destroyed	168	parent	52	112	167	167	60	56	36	0.0667	0.6	1	60	48	0.0
midgard_s8_A	midgard	8	A	US	Core destroyed	215	parent	57	159	214	214	102	101	89	0.0098	0.8725	1	102	96	0.0
midgard_s8_B	midgard	8	B	OPP	Core destroyed	173	parent	53	-1	-1	172	120	119	109	0.0083	0.9083	0	120	116	0.0
midgard_s9_A	midgard	9	A	US	Core destroyed	233	parent	55	144	232	232	89	89	81	0.0	0.9101	1	89	89	0.0
midgard_s9_B	midgard	9	B	OPP	Core destroyed	165	parent	53	-1	-1	164	112	109	100	0.0268	0.8929	0	111	105	0.0089
nordkap_s7_A	nordkap	7	A	US	Core destroyed	327	parent	4	253	326	326	249	41	3	0.8353	0.012	1	54	6	0.7831
nordkap_s7_B	nordkap	7	B	US	Core destroyed	156	parent	4	60	155	155	56	41	0	0.2679	0.0	1	50	0	0.1071
nordkap_s8_A	nordkap	8	A	US	Core destroyed	506	parent	4	416	505	505	412	165	60	0.5995	0.1456	1	253	79	0.3859
nordkap_s8_B	nordkap	8	B	US	Core destroyed	152	parent	4	92	151	151	88	60	6	0.3182	0.0682	1	88	65	0.0
nordkap_s9_A	nordkap	9	A	US	Core destroyed	153	parent	4	80	152	152	76	42	9	0.4474	0.1184	1	74	20	0.0263
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	439	parent	4	189	-1	438	185	111	67	0.4	0.3622	1	130	82	0.2973
yulerune_s7_A	yulerune	7	A	OPP	Core destroyed	141	parent	37	-1	-1	140	104	104	98	0.0	0.9423	0	104	104	0.0
yulerune_s7_B	yulerune	7	B	US	Core destroyed	175	parent	29	133	174	174	104	101	88	0.0288	0.8462	1	104	98	0.0
yulerune_s8_A	yulerune	8	A	OPP	Core destroyed	515	parent	31	-1	-1	514	484	482	470	0.0041	0.9711	0	484	477	0.0
yulerune_s8_B	yulerune	8	B	US	Core destroyed	271	parent	31	210	270	270	179	173	165	0.0335	0.9218	1	179	176	0.0
yulerune_s9_A	yulerune	9	A	OPP	Core destroyed	220	parent	29	-1	-1	219	191	98	73	0.4869	0.3822	0	101	90	0.4712
yulerune_s9_B	yulerune	9	B	US	Core destroyed	297	parent	33	211	296	296	178	177	171	0.0056	0.9607	1	178	173	0.0
