tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
midgard_s70_B	midgard	70	B	OPP	Core destroyed	159	v520	51	46	-1	158	0	0	0			1	0	0	
midgard_s71_A	midgard	71	A	OPP	Titanium collected (tiebreak)	1000	v520	48	49	-1	999	1	1	0	0.0	0.0	1	1	0	0.0
midgard_s71_B	midgard	71	B	US	Core destroyed	333	v520	47	164	332	332	117	115	104	0.0171	0.8889	1	117	106	0.0
midgard_s72_A	midgard	72	A	US	Core destroyed	241	v520	47	148	240	240	101	100	94	0.0099	0.9307	1	101	96	0.0
midgard_s72_B	midgard	72	B	US	Core destroyed	425	v520	52	256	424	424	204	204	190	0.0	0.9314	1	204	199	0.0
nordkap_s70_A	nordkap	70	A	US	Core destroyed	113	v520	8	52	112	112	44	32	15	0.2727	0.3409	1	44	43	0.0
nordkap_s70_B	nordkap	70	B	OPP	Core destroyed	555	v520	12	48	-1	554	36	33	24	0.0833	0.6667	1	36	32	0.0
nordkap_s71_A	nordkap	71	A	US	Core destroyed	209	v520	8	96	208	208	88	86	72	0.0227	0.8182	1	88	88	0.0
nordkap_s71_B	nordkap	71	B	US	Core destroyed	253	v520	10	144	252	252	134	85	45	0.3657	0.3358	1	134	108	0.0
nordkap_s72_A	nordkap	72	A	OPP	Core destroyed	641	v520	8	-1	-1	640	633	633	19	0.0	0.03	0	633	629	0.0
nordkap_s72_B	nordkap	72	B	OPP	Core destroyed	101	v520	8	-1	-1	100	93	93	65	0.0	0.6989	0	93	90	0.0
yulerune_s70_A	yulerune	70	A	US	Core destroyed	585	v520	29	433	584	584	404	403	390	0.0025	0.9653	1	404	399	0.0
yulerune_s70_B	yulerune	70	B	US	Core destroyed	152	v520	32	96	151	151	64	64	64	0.0	1.0	1	64	64	0.0
yulerune_s71_A	yulerune	71	A	OPP	Core destroyed	191	v520	32	-1	-1	190	159	89	53	0.4403	0.3333	0	90	60	0.434
yulerune_s71_B	yulerune	71	B	OPP	Core destroyed	149	v520	33	-1	-1	148	116	116	110	0.0	0.9483	0	116	114	0.0
yulerune_s72_A	yulerune	72	A	OPP	Core destroyed	349	v520	35	308	-1	348	273	273	271	0.0	0.9927	1	273	273	0.0
yulerune_s72_B	yulerune	72	B	OPP	Core destroyed	275	v520	29	-1	-1	274	246	240	238	0.0244	0.9675	0	246	244	0.0
atoll_s73_A	atoll	73	A	OPP	Core destroyed	403	v520	10	-1	-1	402	393	54	5	0.8626	0.0127	0	58	16	0.8524
atoll_s73_B	atoll	73	B	US	Core destroyed	209	v520	10	104	208	208	94	63	33	0.3298	0.3511	1	94	71	0.0
atoll_s74_A	atoll	74	A	US	Core destroyed	450	v520	11	142	449	449	131	76	4	0.4198	0.0305	1	113	11	0.1374
atoll_s74_B	atoll	74	B	US	Core destroyed	329	v520	11	60	328	328	49	18	4	0.6327	0.0816	1	49	4	0.0
atoll_s75_A	atoll	75	A	US	Core destroyed	659	v520	11	76	658	658	65	61	37	0.0615	0.5692	1	65	65	0.0
atoll_s75_B	atoll	75	B	US	Core destroyed	602	v520	13	127	601	601	114	62	21	0.4561	0.1842	1	75	28	0.3421
drakkarfjord_s73_A	drakkarfjord	73	A	US	Core destroyed	89	v520	14	33	88	88	19	19	8	0.0	0.4211	1	19	18	0.0
drakkarfjord_s73_B	drakkarfjord	73	B	US	Core destroyed	147	v520	14	57	146	146	43	30	14	0.3023	0.3256	1	43	35	0.0
drakkarfjord_s74_A	drakkarfjord	74	A	US	Core destroyed	141	v520	14	61	140	140	47	43	19	0.0851	0.4043	1	47	42	0.0
drakkarfjord_s74_B	drakkarfjord	74	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
drakkarfjord_s75_A	drakkarfjord	75	A	US	Core destroyed	92	v520	14	36	91	91	22	18	5	0.1818	0.2273	1	22	18	0.0
drakkarfjord_s75_B	drakkarfjord	75	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s73_A	glacierkeep	73	A	US	Core destroyed	127	v520	12	71	126	126	59	52	31	0.1186	0.5254	1	59	59	0.0
glacierkeep_s73_B	glacierkeep	73	B	US	Core destroyed	241	v520	12	113	240	240	101	72	29	0.2871	0.2871	1	101	98	0.0
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	120	v520	12	64	119	119	52	49	28	0.0577	0.5385	1	52	52	0.0
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	285	v520	12	181	284	284	169	118	16	0.3018	0.0947	1	169	161	0.0
glacierkeep_s75_A	glacierkeep	75	A	US	Core destroyed	110	v520	12	52	109	109	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s75_B	glacierkeep	75	B	US	Core destroyed	873	v520	12	116	872	872	104	30	11	0.7115	0.1058	1	104	91	0.0
midgard_s73_A	midgard	73	A	US	Core destroyed	249	v520	47	201	248	248	154	154	145	0.0	0.9416	1	154	154	0.0
midgard_s73_B	midgard	73	B	US	Titanium collected (tiebreak)	1000	v520	47	-1	-1	999	953	953	946	0.0	0.9927	0	953	951	0.0
midgard_s74_A	midgard	74	A	US	Core destroyed	441	v520	47	352	440	440	305	301	285	0.0131	0.9344	1	305	289	0.0
midgard_s74_B	midgard	74	B	OPP	Core destroyed	244	v520	50	-1	-1	243	194	101	83	0.4794	0.4278	0	101	85	0.4794
midgard_s75_A	midgard	75	A	OPP	Core destroyed	251	v520	52	45	-1	250	0	0	0			1	0	0	
midgard_s75_B	midgard	75	B	OPP	Core destroyed	265	v520	51	100	-1	264	49	49	37	0.0	0.7551	1	49	45	0.0
nordkap_s73_A	nordkap	73	A	US	Core destroyed	117	v520	8	48	116	116	40	32	14	0.2	0.35	1	40	39	0.0
nordkap_s73_B	nordkap	73	B	OPP	Core destroyed	349	v520	12	80	-1	348	68	55	27	0.1912	0.3971	1	68	60	0.0
nordkap_s74_A	nordkap	74	A	US	Core destroyed	173	v520	8	48	172	172	40	40	27	0.0	0.675	1	40	40	0.0
nordkap_s74_B	nordkap	74	B	US	Core destroyed	253	v520	10	144	252	252	134	85	45	0.3657	0.3358	1	134	108	0.0
nordkap_s75_A	nordkap	75	A	US	Core destroyed	184	v520	8	68	183	183	60	58	28	0.0333	0.4667	1	60	57	0.0
nordkap_s75_B	nordkap	75	B	OPP	Core destroyed	137	v520	8	-1	-1	136	129	129	112	0.0	0.8682	0	129	127	0.0
yulerune_s73_A	yulerune	73	A	US	Core destroyed	197	v520	33	132	196	196	99	99	92	0.0	0.9293	1	99	98	0.0
yulerune_s73_B	yulerune	73	B	OPP	Core destroyed	198	v520	31	-1	-1	197	167	132	57	0.2096	0.3413	0	132	63	0.2096
yulerune_s74_A	yulerune	74	A	US	Core destroyed	257	v520	31	184	256	256	153	152	149	0.0065	0.9739	1	153	153	0.0
yulerune_s74_B	yulerune	74	B	OPP	Core destroyed	545	v520	33	-1	-1	544	512	512	510	0.0	0.9961	0	512	511	0.0
yulerune_s75_A	yulerune	75	A	US	Core destroyed	458	v520	30	415	457	457	385	381	358	0.0104	0.9299	1	385	379	0.0
yulerune_s75_B	yulerune	75	B	OPP	Core destroyed	173	v520	31	-1	-1	172	142	139	126	0.0211	0.8873	0	142	140	0.0
atoll_s76_A	atoll	76	A	US	Core destroyed	796	v520	11	112	795	795	101	55	6	0.4554	0.0594	1	101	13	0.0
atoll_s76_B	atoll	76	B	US	Core destroyed	184	v520	11	120	183	183	109	78	25	0.2844	0.2294	1	109	67	0.0
atoll_s77_A	atoll	77	A	OPP	Core destroyed	149	v520	11	-1	-1	148	138	9	4	0.9348	0.029	0	30	11	0.7826
atoll_s77_B	atoll	77	B	OPP	Core destroyed	336	v520	10	68	-1	335	58	51	6	0.1207	0.1034	1	58	12	0.0
atoll_s78_A	atoll	78	A	OPP	Core destroyed	406	v520	10	-1	-1	405	396	74	20	0.8131	0.0505	0	74	21	0.8131
atoll_s78_B	atoll	78	B	OPP	Core destroyed	188	v520	11	60	-1	187	49	48	5	0.0204	0.102	1	49	8	0.0
drakkarfjord_s76_A	drakkarfjord	76	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s76_B	drakkarfjord	76	B	US	Core destroyed	98	v520	14	42	97	97	28	23	8	0.1786	0.2857	1	28	23	0.0
drakkarfjord_s77_A	drakkarfjord	77	A	US	Core destroyed	88	v520	14	32	87	87	18	16	5	0.1111	0.2778	1	18	17	0.0
drakkarfjord_s77_B	drakkarfjord	77	B	US	Core destroyed	140	v520	14	84	139	139	70	60	1	0.1429	0.0143	1	70	6	0.0
drakkarfjord_s78_A	drakkarfjord	78	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s78_B	drakkarfjord	78	B	US	Core destroyed	114	v520	14	40	113	113	26	22	9	0.1538	0.3462	1	26	25	0.0
glacierkeep_s76_A	glacierkeep	76	A	US	Core destroyed	138	v520	12	56	137	137	44	34	28	0.2273	0.6364	1	44	40	0.0
glacierkeep_s76_B	glacierkeep	76	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s77_A	glacierkeep	77	A	US	Core destroyed	110	v520	12	52	109	109	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s77_B	glacierkeep	77	B	US	Core destroyed	353	v520	12	91	352	352	79	78	8	0.0127	0.1013	1	79	46	0.0
glacierkeep_s78_A	glacierkeep	78	A	US	Core destroyed	347	v520	12	189	346	346	177	106	28	0.4011	0.1582	1	177	177	0.0
glacierkeep_s78_B	glacierkeep	78	B	US	Core destroyed	316	v520	12	260	315	315	248	142	14	0.4274	0.0565	1	248	239	0.0
midgard_s76_A	midgard	76	A	US	Titanium collected (tiebreak)	1000	v520	48	-1	-1	999	952	952	344	0.0	0.3613	0	952	663	0.0
midgard_s76_B	midgard	76	B	US	Core destroyed	177	v520	49	134	176	176	85	84	74	0.0118	0.8706	1	85	78	0.0
midgard_s77_A	midgard	77	A	US	Core destroyed	529	v520	48	473	528	528	425	400	33	0.0588	0.0776	1	410	67	0.0353
midgard_s77_B	midgard	77	B	US	Core destroyed	437	v520	51	224	436	436	173	173	165	0.0	0.9538	1	173	169	0.0
midgard_s78_A	midgard	78	A	OPP	Core destroyed	269	v520	51	-1	-1	268	218	218	212	0.0	0.9725	0	218	217	0.0
midgard_s78_B	midgard	78	B	OPP	Core destroyed	361	v520	47	344	-1	360	297	297	287	0.0	0.9663	1	297	291	0.0
nordkap_s76_A	nordkap	76	A	US	Core destroyed	108	v520	8	52	107	107	44	32	18	0.2727	0.4091	1	44	41	0.0
nordkap_s76_B	nordkap	76	B	US	Core destroyed	468	v520	8	419	467	467	411	124	49	0.6983	0.1192	1	148	62	0.6399
nordkap_s77_A	nordkap	77	A	OPP	Core destroyed	301	v520	8	73	-1	300	65	63	31	0.0308	0.4769	1	65	57	0.0
nordkap_s77_B	nordkap	77	B	US	Core destroyed	133	v520	12	64	132	132	52	45	23	0.1346	0.4423	1	52	52	0.0
nordkap_s78_A	nordkap	78	A	US	Core destroyed	173	v520	8	48	172	172	40	40	27	0.0	0.675	1	40	40	0.0
nordkap_s78_B	nordkap	78	B	US	Core destroyed	177	v520	13	84	176	176	71	61	23	0.1408	0.3239	1	71	64	0.0
yulerune_s76_A	yulerune	76	A	OPP	Titanium collected (tiebreak)	1000	v520	28	-1	-1	999	972	969	959	0.0031	0.9866	0	972	965	0.0
yulerune_s76_B	yulerune	76	B	OPP	Core destroyed	252	v520	31	-1	-1	251	221	40	28	0.819	0.1267	0	40	34	0.819
yulerune_s77_A	yulerune	77	A	OPP	Core destroyed	253	v520	36	-1	-1	252	217	217	216	0.0	0.9954	0	217	217	0.0
yulerune_s77_B	yulerune	77	B	OPP	Core destroyed	545	v520	33	-1	-1	544	512	512	510	0.0	0.9961	0	512	511	0.0
yulerune_s78_A	yulerune	78	A	US	Titanium collected (tiebreak)	1000	v520	34	-1	-1	999	966	966	962	0.0	0.9959	0	966	965	0.0
yulerune_s78_B	yulerune	78	B	OPP	Core destroyed	229	v520	29	-1	-1	228	200	97	63	0.515	0.315	0	101	72	0.495
atoll_s79_A	atoll	79	A	US	Core destroyed	208	v520	10	152	207	207	142	142	29	0.0	0.2042	1	142	141	0.0
atoll_s79_B	atoll	79	B	OPP	Core destroyed	285	v520	10	-1	-1	284	275	275	17	0.0	0.0618	0	275	37	0.0
atoll_s80_A	atoll	80	A	US	Core destroyed	818	v520	10	181	817	817	171	34	6	0.8012	0.0351	1	61	8	0.6433
atoll_s80_B	atoll	80	B	US	Core destroyed	145	v520	11	74	144	144	63	56	24	0.1111	0.381	1	63	53	0.0
atoll_s81_A	atoll	81	A	US	Core destroyed	570	v520	13	289	569	569	276	32	10	0.8841	0.0362	1	71	14	0.7428
atoll_s81_B	atoll	81	B	OPP	Core destroyed	223	v520	11	-1	-1	222	212	56	11	0.7358	0.0519	0	212	24	0.0
drakkarfjord_s79_A	drakkarfjord	79	A	US	Core destroyed	93	v520	14	37	92	92	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s79_B	drakkarfjord	79	B	US	Titanium collected (tiebreak)	1000	v520	14	73	-1	999	59	45	9	0.2373	0.1525	1	59	45	0.0
drakkarfjord_s80_A	drakkarfjord	80	A	US	Core destroyed	141	v520	14	61	140	140	47	43	19	0.0851	0.4043	1	47	42	0.0
drakkarfjord_s80_B	drakkarfjord	80	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s81_A	drakkarfjord	81	A	US	Core destroyed	99	v520	14	43	98	98	29	23	8	0.2069	0.2759	1	29	22	0.0
drakkarfjord_s81_B	drakkarfjord	81	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
glacierkeep_s79_A	glacierkeep	79	A	US	Core destroyed	115	v520	12	59	114	114	47	42	30	0.1064	0.6383	1	47	45	0.0
glacierkeep_s79_B	glacierkeep	79	B	US	Core destroyed	457	v520	12	349	456	456	337	176	6	0.4777	0.0178	1	322	11	0.0445
glacierkeep_s80_A	glacierkeep	80	A	US	Core destroyed	195	v520	12	52	194	194	40	32	12	0.2	0.3	1	40	37	0.0
glacierkeep_s80_B	glacierkeep	80	B	OPP	Titanium collected (tiebreak)	1000	v520	12	-1	-1	999	988	950	6	0.0385	0.0061	0	981	11	0.0071
glacierkeep_s81_A	glacierkeep	81	A	US	Core destroyed	119	v520	12	63	118	118	51	43	30	0.1569	0.5882	1	51	49	0.0
glacierkeep_s81_B	glacierkeep	81	B	US	Core destroyed	457	v520	12	349	456	456	337	176	6	0.4777	0.0178	1	322	11	0.0445
midgard_s79_A	midgard	79	A	OPP	Core destroyed	317	v520	48	-1	-1	316	269	269	254	0.0	0.9442	0	269	265	0.0
midgard_s79_B	midgard	79	B	US	Core destroyed	705	v520	47	524	704	704	477	476	462	0.0021	0.9686	1	477	470	0.0
midgard_s80_A	midgard	80	A	OPP	Core destroyed	253	v520	47	44	-1	252	0	0	0			1	0	0	
midgard_s80_B	midgard	80	B	OPP	Core destroyed	401	v520	51	45	-1	400	0	0	0			1	0	0	
midgard_s81_A	midgard	81	A	US	Core destroyed	442	v520	49	301	441	441	252	252	245	0.0	0.9722	1	252	251	0.0
midgard_s81_B	midgard	81	B	OPP	Core destroyed	346	v520	49	-1	-1	345	297	91	28	0.6936	0.0943	0	92	32	0.6902
nordkap_s79_A	nordkap	79	A	US	Core destroyed	116	v520	8	60	115	115	52	50	31	0.0385	0.5962	1	52	41	0.0
nordkap_s79_B	nordkap	79	B	US	Core destroyed	366	v520	8	289	365	365	281	147	16	0.4769	0.0569	1	222	91	0.21
nordkap_s80_A	nordkap	80	A	US	Core destroyed	401	v520	8	48	400	400	40	38	21	0.05	0.525	1	40	38	0.0
nordkap_s80_B	nordkap	80	B	US	Core destroyed	314	v520	8	257	313	313	249	109	58	0.5622	0.2329	1	123	85	0.506
nordkap_s81_A	nordkap	81	A	US	Core destroyed	117	v520	8	44	116	116	36	26	14	0.2778	0.3889	1	36	35	0.0
nordkap_s81_B	nordkap	81	B	OPP	Core destroyed	373	v520	13	232	-1	372	219	218	94	0.0046	0.4292	1	219	218	0.0
yulerune_s79_A	yulerune	79	A	US	Core destroyed	323	v520	27	284	322	322	257	257	250	0.0	0.9728	1	257	256	0.0
yulerune_s79_B	yulerune	79	B	OPP	Core destroyed	383	v520	33	-1	-1	382	350	134	120	0.6171	0.3429	0	136	127	0.6114
yulerune_s80_A	yulerune	80	A	US	Core destroyed	329	v520	33	236	328	328	203	203	196	0.0	0.9655	1	203	202	0.0
yulerune_s80_B	yulerune	80	B	US	Core destroyed	453	v520	29	397	452	452	368	367	71	0.0027	0.1929	1	368	96	0.0
yulerune_s81_A	yulerune	81	A	US	Core destroyed	873	v520	31	721	872	872	690	689	684	0.0014	0.9913	1	690	687	0.0
yulerune_s81_B	yulerune	81	B	OPP	Core destroyed	160	v520	33	-1	-1	159	127	127	89	0.0	0.7008	0	127	104	0.0
atoll_s82_A	atoll	82	A	US	Core destroyed	480	v520	10	93	479	479	83	83	21	0.0	0.253	1	83	33	0.0
atoll_s82_B	atoll	82	B	US	Core destroyed	161	v520	11	60	160	160	49	28	5	0.4286	0.102	1	49	23	0.0
atoll_s83_A	atoll	83	A	US	Core destroyed	465	v520	10	354	464	464	344	336	4	0.0233	0.0116	1	344	14	0.0
atoll_s83_B	atoll	83	B	US	Core destroyed	350	v520	13	71	349	349	58	53	25	0.0862	0.431	1	57	31	0.0172
atoll_s84_A	atoll	84	A	OPP	Core destroyed	893	v520	20	450	-1	892	430	84	0	0.8047	0.0	1	122	6	0.7163
atoll_s84_B	atoll	84	B	US	Core destroyed	147	v520	11	66	146	146	55	49	25	0.1091	0.4545	1	55	53	0.0
drakkarfjord_s82_A	drakkarfjord	82	A	US	Core destroyed	88	v520	14	32	87	87	18	15	6	0.1667	0.3333	1	18	17	0.0
drakkarfjord_s82_B	drakkarfjord	82	B	OPP	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	102	1	0.8966	0.001	0	138	6	0.86
drakkarfjord_s83_A	drakkarfjord	83	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	248	v520	14	192	247	247	178	40	1	0.7753	0.0056	1	60	6	0.6629
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	92	v520	14	36	91	91	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s84_B	drakkarfjord	84	B	US	Core destroyed	96	v520	14	40	95	95	26	24	12	0.0769	0.4615	1	26	24	0.0
glacierkeep_s82_A	glacierkeep	82	A	US	Core destroyed	144	v520	12	75	143	143	63	53	23	0.1587	0.3651	1	63	63	0.0
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	143	v520	12	84	142	142	72	65	8	0.0972	0.1111	1	72	44	0.0
glacierkeep_s83_A	glacierkeep	83	A	US	Titanium collected (tiebreak)	1000	v520	12	84	-1	999	72	66	39	0.0833	0.5417	1	72	61	0.0
glacierkeep_s83_B	glacierkeep	83	B	US	Core destroyed	660	v520	12	604	659	659	592	165	8	0.7213	0.0135	1	317	75	0.4645
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	173	v520	12	65	172	172	53	53	24	0.0	0.4528	1	53	53	0.0
glacierkeep_s84_B	glacierkeep	84	B	US	Core destroyed	245	v520	12	88	244	244	76	47	13	0.3816	0.1711	1	76	68	0.0
midgard_s82_A	midgard	82	A	US	Core destroyed	277	v520	48	221	276	276	173	173	166	0.0	0.9595	1	173	173	0.0
midgard_s82_B	midgard	82	B	US	Core destroyed	482	v520	49	404	481	481	355	354	337	0.0028	0.9493	1	355	354	0.0
midgard_s83_A	midgard	83	A	OPP	Core destroyed	243	v520	47	68	-1	242	21	21	11	0.0	0.5238	1	21	21	0.0
midgard_s83_B	midgard	83	B	OPP	Core destroyed	313	v520	47	-1	-1	312	266	265	254	0.0038	0.9549	0	266	261	0.0
midgard_s84_A	midgard	84	A	OPP	Core destroyed	222	v520	48	140	-1	221	92	92	82	0.0	0.8913	1	92	90	0.0
midgard_s84_B	midgard	84	B	OPP	Core destroyed	209	v520	51	45	-1	208	0	0	0			1	0	0	
nordkap_s82_A	nordkap	82	A	OPP	Titanium collected (tiebreak)	1000	v520	8	-1	-1	999	992	102	19	0.8972	0.0192	0	217	38	0.7812
nordkap_s82_B	nordkap	82	B	OPP	Core destroyed	543	v520	8	-1	-1	542	535	117	14	0.7813	0.0262	0	132	25	0.7533
nordkap_s83_A	nordkap	83	A	US	Core destroyed	228	v520	8	154	227	227	146	82	10	0.4384	0.0685	1	146	41	0.0
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	241	v520	13	-1	-1	240	228	222	125	0.0263	0.5482	0	228	138	0.0
nordkap_s84_A	nordkap	84	A	US	Core destroyed	133	v520	8	44	132	132	36	31	15	0.1389	0.4167	1	36	33	0.0
nordkap_s84_B	nordkap	84	B	OPP	Core destroyed	184	v520	13	-1	-1	183	171	161	142	0.0585	0.8304	0	171	155	0.0
yulerune_s82_A	yulerune	82	A	US	Core destroyed	230	v520	30	179	229	229	149	148	140	0.0067	0.9396	1	149	146	0.0
yulerune_s82_B	yulerune	82	B	US	Core destroyed	283	v520	26	158	282	282	132	125	115	0.053	0.8712	1	132	122	0.0
yulerune_s83_A	yulerune	83	A	US	Core destroyed	204	v520	29	148	203	203	119	117	111	0.0168	0.9328	1	119	115	0.0
yulerune_s83_B	yulerune	83	B	OPP	Titanium collected (tiebreak)	1000	v520	31	552	-1	999	521	520	509	0.0019	0.977	1	521	513	0.0
yulerune_s84_A	yulerune	84	A	OPP	Titanium collected (tiebreak)	1000	v520	32	-1	-1	999	968	968	962	0.0	0.9938	0	968	965	0.0
yulerune_s84_B	yulerune	84	B	OPP	Core destroyed	247	v520	33	-1	-1	246	214	108	44	0.4953	0.2056	0	111	50	0.4813
atoll_s85_A	atoll	85	A	US	Core destroyed	429	v520	10	379	428	428	369	361	10	0.0217	0.0271	1	369	23	0.0
atoll_s85_B	atoll	85	B	US	Core destroyed	556	v520	10	118	555	555	108	51	2	0.5278	0.0185	1	57	11	0.4722
atoll_s86_A	atoll	86	A	US	Core destroyed	300	v520	10	220	299	299	210	23	7	0.8905	0.0333	1	210	28	0.0
atoll_s86_B	atoll	86	B	OPP	Core destroyed	528	v520	11	91	-1	527	80	47	10	0.4125	0.125	1	80	16	0.0
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	11	213	363	363	202	86	5	0.5743	0.0248	1	117	56	0.4208
atoll_s87_B	atoll	87	B	OPP	Core destroyed	285	v520	11	-1	-1	284	274	21	5	0.9234	0.0182	0	63	16	0.7701
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	92	v520	14	36	91	91	22	18	5	0.1818	0.2273	1	22	18	0.0
drakkarfjord_s85_B	drakkarfjord	85	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	444	v520	14	81	-1	443	67	52	12	0.2239	0.1791	1	67	40	0.0
drakkarfjord_s86_B	drakkarfjord	86	B	US	Core destroyed	114	v520	14	40	113	113	26	22	9	0.1538	0.3462	1	26	25	0.0
drakkarfjord_s87_A	drakkarfjord	87	A	US	Core destroyed	116	v520	14	60	115	115	46	36	11	0.2174	0.2391	1	46	37	0.0
drakkarfjord_s87_B	drakkarfjord	87	B	US	Core destroyed	98	v520	14	42	97	97	28	23	11	0.1786	0.3929	1	28	22	0.0
glacierkeep_s85_A	glacierkeep	85	A	US	Core destroyed	146	v520	12	84	145	145	72	61	18	0.1528	0.25	1	72	72	0.0
glacierkeep_s85_B	glacierkeep	85	B	OPP	Core destroyed	821	v520	12	61	-1	820	49	27	11	0.449	0.2245	1	49	40	0.0
glacierkeep_s86_A	glacierkeep	86	A	US	Core destroyed	145	v520	12	89	144	144	77	70	9	0.0909	0.1169	1	77	12	0.0
glacierkeep_s86_B	glacierkeep	86	B	OPP	Core destroyed	578	v520	12	92	-1	577	80	48	6	0.4	0.075	1	80	66	0.0
glacierkeep_s87_A	glacierkeep	87	A	US	Core destroyed	162	v520	12	99	161	161	87	83	47	0.046	0.5402	1	87	83	0.0
glacierkeep_s87_B	glacierkeep	87	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
midgard_s85_A	midgard	85	A	US	Core destroyed	241	v520	48	185	240	240	137	137	130	0.0	0.9489	1	137	132	0.0
midgard_s85_B	midgard	85	B	US	Core destroyed	192	v520	51	136	191	191	85	84	78	0.0118	0.9176	1	85	80	0.0
midgard_s86_A	midgard	86	A	US	Titanium collected (tiebreak)	1000	v520	46	-1	-1	999	954	954	947	0.0	0.9927	0	954	954	0.0
midgard_s86_B	midgard	86	B	US	Core destroyed	804	v520	52	743	803	803	691	691	689	0.0	0.9971	1	691	690	0.0
midgard_s87_A	midgard	87	A	OPP	Core destroyed	215	v520	53	-1	-1	214	162	157	44	0.0309	0.2716	0	162	77	0.0
midgard_s87_B	midgard	87	B	OPP	Core destroyed	220	v520	47	41	-1	219	0	0	0			1	0	0	
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	8	168	861	861	160	158	74	0.0125	0.4625	1	160	155	0.0
nordkap_s85_B	nordkap	85	B	OPP	Core destroyed	321	v520	10	101	-1	320	91	63	17	0.3077	0.1868	1	91	53	0.0
nordkap_s86_A	nordkap	86	A	US	Core destroyed	177	v520	8	48	176	176	40	28	15	0.3	0.375	1	40	39	0.0
nordkap_s86_B	nordkap	86	B	OPP	Core destroyed	232	v520	8	-1	-1	231	224	52	2	0.7679	0.0089	0	53	4	0.7634
nordkap_s87_A	nordkap	87	A	US	Core destroyed	239	v520	8	45	238	238	37	35	17	0.0541	0.4595	1	37	32	0.0
nordkap_s87_B	nordkap	87	B	US	Core destroyed	153	v520	8	76	152	152	68	60	33	0.1176	0.4853	1	68	58	0.0
yulerune_s85_A	yulerune	85	A	US	Core destroyed	231	v520	29	169	230	230	140	139	135	0.0071	0.9643	1	140	139	0.0
yulerune_s85_B	yulerune	85	B	OPP	Titanium collected (tiebreak)	1000	v520	32	-1	-1	999	968	968	958	0.0	0.9897	0	968	964	0.0
yulerune_s86_A	yulerune	86	A	US	Core destroyed	357	v520	33	204	356	356	171	171	167	0.0	0.9766	1	171	170	0.0
yulerune_s86_B	yulerune	86	B	OPP	Core destroyed	275	v520	29	-1	-1	274	246	240	238	0.0244	0.9675	0	246	244	0.0
yulerune_s87_A	yulerune	87	A	US	Core destroyed	309	v520	34	253	308	308	219	219	210	0.0	0.9589	1	219	218	0.0
yulerune_s87_B	yulerune	87	B	US	Core destroyed	585	v520	33	424	584	584	391	389	118	0.0051	0.3018	1	391	120	0.0
atoll_s7_A	atoll	7	A	US	Core destroyed	175	v520	10	64	174	174	54	54	17	0.0	0.3148	1	54	39	0.0
atoll_s7_B	atoll	7	B	US	Core destroyed	147	v520	11	66	146	146	55	49	25	0.1091	0.4545	1	55	53	0.0
atoll_s8_A	atoll	8	A	OPP	Core destroyed	398	v520	11	71	-1	397	60	38	5	0.3667	0.0833	1	56	6	0.0667
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	11	-1	-1	541	531	70	11	0.8682	0.0207	0	99	28	0.8136
