tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
drakkarfjord_s82_B	drakkarfjord	82	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	14	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s83_A	drakkarfjord	83	A	US	Core destroyed	106	v520	106	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	248	v520	248	14	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s83_B	drakkarfjord	83	B	US	Core destroyed	248	v520	248	14	420	184	5,22	5	12.5	8	0	0	2	64	0	-1	1	0	1
drakkarfjord_s84_A	drakkarfjord	84	A	US	Core destroyed	92	v520	92	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s84_B	drakkarfjord	84	B	US	Core destroyed	96	v520	96	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s82_A	glacierkeep	82	A	US	Core destroyed	144	v520	144	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s82_B	glacierkeep	82	B	US	Core destroyed	143	v520	143	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s83_A	glacierkeep	83	A	US	Titanium collected (tiebreak)	1000	v520	1000	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s83_B	glacierkeep	83	B	US	Core destroyed	660	v520	660	11	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	173	v520	173	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s84_B	glacierkeep	84	B	US	Core destroyed	245	v520	245	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
nordkap_s82_A	nordkap	82	A	OPP	Titanium collected (tiebreak)	1000	v520	1000	10	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s82_A	nordkap	82	A	OPP	Titanium collected (tiebreak)	1000	v520	1000	10	246	604	13,14	18	32.5	8	0	0	2	4	1	608	1	0	1
nordkap_s82_B	nordkap	82	B	OPP	Core destroyed	543	v520	543	12	14	7	11,11	17	22.5	8	0	0	2	3	1	10	2	0	1
nordkap_s82_B	nordkap	82	B	OPP	Core destroyed	543	v520	543	12	319	272	12,11	20	26.5	8	0	0	2	3	1	275	1	0	1
nordkap_s83_A	nordkap	83	A	US	Core destroyed	228	v520	228	3	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	241	v520	241	4	33	12	7,11	17	26.5	8	0	0	2	2	1	14	2	0	1
nordkap_s84_A	nordkap	84	A	US	Core destroyed	133	v520	133	29	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s84_A	nordkap	84	A	US	Core destroyed	133	v520	133	29	72	33	12,19	4	6.5	8	2	2	2	100	0	-1	26	0	1
nordkap_s84_B	nordkap	84	B	OPP	Core destroyed	184	v520	184	17	35	12	7,11	17	26.5	8	0	0	2	2	1	14	2	0	1
nordkap_s84_B	nordkap	84	B	OPP	Core destroyed	184	v520	184	17	45	17	9,9	4	6.5	8	2	2	2	167	0	-1	13	1	1
yulerune_s82_B	yulerune	82	B	US	Core destroyed	283	v520	283	1	315	190	5,14	20	26.5	8	0	0	2	93	0	-1	1	0	1
atoll_s85_A	atoll	85	A	US	Core destroyed	429	v520	429	70	45	17	12,4	2	8.5	8	1	1	2	412	0	-1	66	1	1
atoll_s85_A	atoll	85	A	US	Core destroyed	429	v520	429	70	203	148	17,1	5	8.5	8	1	1	2	281	0	-1	0	0	0
atoll_s85_B	atoll	85	B	US	Core destroyed	556	v520	556	20	34	11	5,14	4	6.5	8	2	2	2	406	1	417	6	0	1
atoll_s85_B	atoll	85	B	US	Core destroyed	556	v520	556	20	489	425	7,10	25	40.5	8	0	0	2	4	1	429	1	0	1
atoll_s85_B	atoll	85	B	US	Core destroyed	556	v520	556	20	582	482	6,12	10	18.5	8	0	0	2	4	1	486	1	0	1
atoll_s85_B	atoll	85	B	US	Core destroyed	556	v520	556	20	620	509	2,11	4	12.5	8	0	0	2	4	1	513	1	0	1
atoll_s86_A	atoll	86	A	US	Core destroyed	300	v520	300	36	28	9	12,4	2	8.5	8	1	1	2	291	0	-1	31	0	1
atoll_s86_B	atoll	86	B	OPP	Core destroyed	528	v520	528	13	31	10	5,13	5	8.5	8	1	1	2	11	1	21	5	0	1
atoll_s86_B	atoll	86	B	OPP	Core destroyed	528	v520	528	13	51	22	4,12	2	8.5	8	1	1	2	12	1	34	0	0	0
atoll_s86_B	atoll	86	B	OPP	Core destroyed	528	v520	528	13	97	66	0,15	1	6.5	8	2	2	2	462	0	-1	4	1	1
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	364	71	33	10	14,5	4	6.5	8	2	2	2	3	1	13	1	1	1
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	364	71	46	15	12,3	1	6.5	8	2	2	2	349	0	-1	54	0	1
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	364	71	229	164	10,7	25	40.5	8	0	0	2	4	1	168	1	0	1
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	364	71	260	189	10,5	13	26.5	8	0	0	2	3	1	192	1	0	1
atoll_s87_A	atoll	87	A	US	Core destroyed	364	v520	364	71	369	286	12,7	17	26.5	8	0	0	2	4	1	290	1	0	1
atoll_s87_B	atoll	87	B	OPP	Core destroyed	285	v520	285	16	31	10	5,14	4	6.5	8	2	2	2	68	1	78	8	0	1
atoll_s87_B	atoll	87	B	OPP	Core destroyed	285	v520	285	16	509	278	2,9	16	30.5	8	0	0	2	4	1	282	1	0	1
drakkarfjord_s85_A	drakkarfjord	85	A	US	Core destroyed	92	v520	92	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s85_B	drakkarfjord	85	B	US	Titanium collected (tiebreak)	1000	v520	1000	12	134	160	0,25	1	6.5	8	2	2	2	840	0	-1	2	1	1
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	444	v520	444	109	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s86_A	drakkarfjord	86	A	OPP	Core destroyed	444	v520	444	109	139	68	24,4	1	6.5	8	2	2	2	376	0	-1	99	49	1
drakkarfjord_s86_B	drakkarfjord	86	B	US	Core destroyed	114	v520	114	10	20	13	7,21	20	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s87_A	drakkarfjord	87	A	US	Core destroyed	116	v520	116	11	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s87_A	drakkarfjord	87	A	US	Core destroyed	116	v520	116	11	90	39	27,7	4	6.5	8	2	2	2	77	0	-1	1	0	1
drakkarfjord_s87_B	drakkarfjord	87	B	US	Core destroyed	98	v520	98	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s85_A	glacierkeep	85	A	US	Core destroyed	146	v520	146	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s85_B	glacierkeep	85	B	OPP	Core destroyed	821	v520	821	28	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s85_B	glacierkeep	85	B	OPP	Core destroyed	821	v520	821	28	145	360	16,1	2	4.5	8	2	2	2	461	0	-1	20	0	1
glacierkeep_s86_A	glacierkeep	86	A	US	Core destroyed	145	v520	145	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s86_B	glacierkeep	86	B	OPP	Core destroyed	578	v520	578	15	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s86_B	glacierkeep	86	B	OPP	Core destroyed	578	v520	578	15	125	168	14,0	1	6.5	8	2	2	2	410	0	-1	7	7	1
glacierkeep_s87_A	glacierkeep	87	A	US	Core destroyed	162	v520	162	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s87_B	glacierkeep	87	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	119	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s87_B	glacierkeep	87	B	OPP	Titanium collected (tiebreak)	1000	v520	1000	119	138	343	14,5	4	6.5	8	2	2	2	439	1	782	111	3	1
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	19	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	889	788	14,14	25	40.5	8	0	0	2	74	0	-1	7	0	1
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	956	813	11,16	2	8.5	8	1	1	2	9	1	822	1	1	1
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	982	822	11,16	2	8.5	8	1	1	2	5	1	827	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	995	827	11,16	2	8.5	8	1	1	2	5	1	832	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1010	832	11,16	2	8.5	8	1	1	2	5	1	837	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1022	837	11,16	2	8.5	8	1	1	2	5	1	842	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1036	842	11,16	2	8.5	8	1	1	2	5	1	847	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1049	847	11,16	2	8.5	8	1	1	2	5	1	852	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1064	852	11,16	2	8.5	8	1	1	2	5	1	857	0	0	0
nordkap_s85_A	nordkap	85	A	US	Core destroyed	862	v520	862	16	1077	857	11,16	2	8.5	8	1	1	2	5	0	-1	0	0	0
nordkap_s85_B	nordkap	85	B	OPP	Core destroyed	321	v520	321	57	24	9	10,12	25	30.5	8	0	0	2	2	1	11	2	0	1
nordkap_s85_B	nordkap	85	B	OPP	Core destroyed	321	v520	321	57	53	29	10,4	1	6.5	8	2	2	2	292	0	-1	51	0	1
nordkap_s85_B	nordkap	85	B	OPP	Core destroyed	321	v520	321	57	67	47	11,10	10	14.5	8	0	0	2	4	1	51	1	0	1
nordkap_s86_A	nordkap	86	A	US	Core destroyed	177	v520	177	4	15	7	11,14	10	22.5	8	0	0	2	2	1	9	2	0	1
nordkap_s86_B	nordkap	86	B	OPP	Core destroyed	232	v520	232	3	14	7	10,10	9	12.5	8	0	0	2	4	1	11	1	0	1
nordkap_s87_A	nordkap	87	A	US	Core destroyed	239	v520	239	11	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s87_A	nordkap	87	A	US	Core destroyed	239	v520	239	11	62	29	12,17	5	8.5	8	1	1	2	210	0	-1	5	0	1
nordkap_s87_A	nordkap	87	A	US	Core destroyed	239	v520	239	11	115	156	7,18	1	6.5	8	2	2	2	72	1	228	3	1	1
nordkap_s87_B	nordkap	87	B	US	Core destroyed	153	v520	153	4	14	7	11,11	17	22.5	8	0	0	2	3	1	10	2	0	1
atoll_s7_A	atoll	7	A	US	Core destroyed	175	v520	175	107	30	9	13,5	5	8.5	8	1	1	2	166	0	-1	70	0	1
atoll_s7_A	atoll	7	A	US	Core destroyed	175	v520	175	107	108	42	13,0	2	8.5	8	1	1	2	133	0	-1	33	0	1
atoll_s7_B	atoll	7	B	US	Core destroyed	147	v520	147	9	32	10	4,13	2	4.5	8	2	2	2	4	1	14	2	0	1
atoll_s7_B	atoll	7	B	US	Core destroyed	147	v520	147	9	43	15	5,14	4	6.5	8	2	2	2	132	0	-1	3	0	1
atoll_s7_B	atoll	7	B	US	Core destroyed	147	v520	147	9	117	59	0,15	1	6.5	8	2	2	2	88	0	-1	0	0	0
atoll_s8_A	atoll	8	A	OPP	Core destroyed	398	v520	398	21	33	10	12,4	2	8.5	8	1	1	2	388	0	-1	17	0	1
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	542	37	31	10	5,13	5	8.5	8	1	1	2	8	1	18	5	0	1
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	542	37	50	20	3,12	1	6.5	8	2	2	2	78	1	98	16	0	1
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	542	37	223	172	7,10	25	40.5	8	0	0	2	4	1	176	1	0	1
atoll_s8_B	atoll	8	B	OPP	Core destroyed	542	v520	542	37	645	518	8,16	26	32.5	8	0	0	2	4	1	522	1	0	1
atoll_s9_A	atoll	9	A	US	Core destroyed	138	v520	138	11	33	10	12,4	2	8.5	8	1	1	2	128	0	-1	7	1	1
atoll_s9_A	atoll	9	A	US	Core destroyed	138	v520	138	11	82	36	14,0	1	6.5	8	2	2	2	102	0	-1	0	0	0
atoll_s9_B	atoll	9	B	OPP	Core destroyed	223	v520	223	39	28	10	4,13	2	4.5	8	2	2	2	7	1	17	1	0	1
atoll_s9_B	atoll	9	B	OPP	Core destroyed	223	v520	223	39	46	18	2,12	1	6.5	8	2	2	2	205	0	-1	34	0	1
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	141	v520	141	18	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	141	v520	141	18	77	36	25,6	2	4.5	8	2	2	2	2	1	38	0	0	0
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	141	v520	141	18	83	39	27,7	4	6.5	8	2	2	2	102	0	-1	8	0	1
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	23	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	136	164	0,25	1	6.5	8	2	2	2	8	1	172	1	1	1
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	138	184	0,25	1	6.5	8	2	2	2	8	1	192	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	142	228	0,25	1	6.5	8	2	2	2	8	1	236	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	143	248	0,25	1	6.5	8	2	2	2	8	1	256	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	148	304	0,25	1	6.5	8	2	2	2	4	1	308	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	151	328	0,25	1	6.5	8	2	2	2	4	1	332	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	156	380	0,25	1	6.5	8	2	2	2	4	1	384	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	159	404	0,25	1	6.5	8	2	2	2	4	1	408	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	164	452	0,25	1	6.5	8	2	2	2	4	1	456	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	167	476	0,25	1	6.5	8	2	2	2	4	1	480	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	173	536	0,25	1	6.5	8	2	2	2	4	1	540	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	176	560	0,25	1	6.5	8	2	2	2	4	1	564	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	181	608	0,25	1	6.5	8	2	2	2	4	1	612	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	184	632	0,25	1	6.5	8	2	2	2	4	1	636	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	190	692	0,25	1	6.5	8	2	2	2	4	1	696	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	193	716	0,25	1	6.5	8	2	2	2	4	1	720	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	199	768	0,25	1	6.5	8	2	2	2	4	1	772	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	201	788	0,25	1	6.5	8	2	2	2	4	1	792	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	206	836	0,25	1	6.5	8	2	2	2	4	1	840	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	209	860	0,25	1	6.5	8	2	2	2	4	1	864	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	214	908	0,25	1	6.5	8	2	2	2	4	1	912	0	0	0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	1000	11	217	932	0,25	1	6.5	8	2	2	2	4	1	936	0	0	0
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	92	v520	92	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	96	v520	96	10	22	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	106	v520	106	10	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	147	v520	147	14	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	147	v520	147	14	86	36	2,27	4	6.5	8	2	2	2	111	0	-1	4	0	1
glacierkeep_s7_A	glacierkeep	7	A	OPP	Core destroyed	584	v520	584	56	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s7_A	glacierkeep	7	A	OPP	Core destroyed	584	v520	584	56	138	87	13,24	2	8.5	8	1	1	2	141	1	228	39	0	1
glacierkeep_s7_B	glacierkeep	7	B	US	Harvesters (tiebreak)	1000	v520	1000	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	121	v520	121	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s8_B	glacierkeep	8	B	US	Harvesters (tiebreak)	1000	v520	1000	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s8_B	glacierkeep	8	B	US	Harvesters (tiebreak)	1000	v520	1000	8	278	513	14,0	1	6.5	8	2	2	2	487	0	-1	0	0	0
glacierkeep_s9_A	glacierkeep	9	A	US	Core destroyed	110	v520	110	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s9_B	glacierkeep	9	B	OPP	Core destroyed	824	v520	824	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
nordkap_s7_A	nordkap	7	A	US	Core destroyed	179	v520	179	13	15	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s7_A	nordkap	7	A	US	Core destroyed	179	v520	179	13	82	36	12,17	5	8.5	8	1	1	2	143	0	-1	7	0	1
nordkap_s7_A	nordkap	7	A	US	Core destroyed	179	v520	179	13	209	152	7,18	1	6.5	8	2	2	2	12	1	164	3	1	1
nordkap_s7_B	nordkap	7	B	OPP	Core destroyed	562	v520	562	8	14	7	11,11	17	22.5	8	0	0	2	4	1	11	1	0	1
nordkap_s7_B	nordkap	7	B	OPP	Core destroyed	562	v520	562	8	566	401	6,9	8	18.5	8	0	0	2	4	1	405	1	0	1
nordkap_s8_A	nordkap	8	A	US	Core destroyed	312	v520	312	8	21	8	9,15	4	12.5	8	0	0	2	2	1	10	2	0	1
nordkap_s8_A	nordkap	8	A	US	Core destroyed	312	v520	312	8	38	12	9,16	1	6.5	8	2	2	2	300	0	-1	4	1	1
nordkap_s8_B	nordkap	8	B	US	Core destroyed	249	v520	249	37	25	9	10,12	25	30.5	8	0	0	2	2	1	11	2	0	1
nordkap_s8_B	nordkap	8	B	US	Core destroyed	249	v520	249	37	30	12	11,9	5	8.5	8	1	1	2	237	0	-1	33	0	1
nordkap_s8_B	nordkap	8	B	US	Core destroyed	249	v520	249	37	66	40	10,4	1	6.5	8	2	2	2	209	0	-1	0	0	0
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	469	28	17	7	10,15	4	12.5	8	0	0	2	2	1	9	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	469	28	25	9	7,18	1	6.5	8	2	2	2	460	0	-1	19	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	469	28	191	281	8,12	26	44.5	8	0	0	2	4	1	285	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	469	28	279	371	8,12	26	44.5	8	0	0	2	4	1	375	1	0	1
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	469	28	302	400	12,15	8	18.5	8	0	0	2	4	1	404	1	0	1
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	555	v520	555	124	32	11	7,10	10	18.5	8	0	0	2	2	1	13	2	0	1
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	555	v520	555	124	38	14	8,4	2	8.5	8	1	1	2	541	0	-1	33	0	1
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	555	v520	555	124	50	20	11,9	5	8.5	8	1	1	2	535	0	-1	87	0	1
atoll_s88_A	atoll	88	A	US	Core destroyed	159	v520	159	54	30	9	13,5	5	8.5	8	1	1	2	150	0	-1	50	0	1
atoll_s88_B	atoll	88	B	US	Core destroyed	227	v520	227	29	36	12	4,13	2	4.5	8	2	2	2	215	0	-1	22	0	1
atoll_s89_A	atoll	89	A	US	Core destroyed	169	v520	169	54	32	10	12,3	1	6.5	8	2	2	2	159	0	-1	7	1	1
atoll_s89_A	atoll	89	A	US	Core destroyed	169	v520	169	54	47	18	17,3	4	6.5	8	2	2	2	151	0	-1	43	0	1
atoll_s89_B	atoll	89	B	US	Core destroyed	150	v520	150	23	29	9	4,12	2	8.5	8	1	1	2	141	0	-1	19	0	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	1	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	41	14	13,5	5	8.5	8	1	1	2	7	1	21	1	0	1
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	200	15	119	48	13,0	2	8.5	8	1	1	2	152	0	-1	9	0	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	28	9	5,13	5	8.5	8	1	1	2	4	1	13	3	0	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	41	14	4,13	2	4.5	8	2	2	2	269	0	-1	37	1	1
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	283	52	237	190	8,12	26	36.5	8	0	0	2	4	1	194	1	0	1
drakkarfjord_s88_A	drakkarfjord	88	A	US	Core destroyed	99	v520	99	10	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s88_B	drakkarfjord	88	B	US	Core destroyed	98	v520	98	10	20	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	22	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	89	41	29,5	4	6.5	8	2	2	2	180	0	-1	1	0	1
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	221	28	171	85	24,4	1	6.5	8	2	2	2	136	0	-1	17	5	1
drakkarfjord_s89_B	drakkarfjord	89	B	US	Titanium collected (tiebreak)	1000	v520	1000	10	23	13	6,20	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	23	13	22,8	18	32.5	8	0	0	2	2	1	15	2	0	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	119	97	27,2	1	6.5	8	2	2	2	23	1	120	5	1	1
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	397	73	124	204	24,3	2	8.5	8	1	1	2	193	0	-1	58	2	1
drakkarfjord_s90_B	drakkarfjord	90	B	US	Core destroyed	114	v520	114	10	20	13	7,21	20	32.5	8	0	0	2	2	1	15	2	0	1
glacierkeep_s88_A	glacierkeep	88	A	US	Core destroyed	164	v520	164	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Harvesters (tiebreak)	1000	v520	1000	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s88_B	glacierkeep	88	B	US	Harvesters (tiebreak)	1000	v520	1000	8	127	88	15,0	1	6.5	8	2	2	2	912	0	-1	0	0	0
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	428	v520	428	47	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	428	v520	428	47	138	87	13,24	2	8.5	8	1	1	2	114	1	201	37	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	122	168	12,4	2	8.5	8	1	1	2	8	1	176	2	0	1
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	858	12	125	189	14,0	1	6.5	8	2	2	2	669	0	-1	2	2	1
glacierkeep_s90_A	glacierkeep	90	A	US	Core destroyed	112	v520	112	8	15	11	16,23	5	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	15	11	16,6	10	14.5	8	0	0	2	2	1	13	2	0	1
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	132	192	12,3	1	6.5	8	2	2	2	10	1	202	0	0	0
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	135	210	12,3	1	6.5	8	2	2	2	16	1	226	0	0	0
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	820	8	138	257	12,3	1	6.5	8	2	2	2	17	1	274	0	0	0
