tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s38_A	nordkap	38	A	OPP	Core destroyed	612	v520	504	0	-4	1008	1008	500	1.0	0.0	9	29	0	1	1	0		0	1	64	3	5	15	
nordkap_s38_B	nordkap	38	B	OPP	Core destroyed	625	v520	504	0	-4	0	0	500		0.0	7	27	2	2	4	2	7	2	0		4	5	9	
nordkap_s39_A	nordkap	39	A	OPP	Core destroyed	446	v520	504	0	-4	252	252	500	1.0	0.0	14	58	1	4	5	2	313	3	1	48	9	5	37	
nordkap_s39_B	nordkap	39	B	US	Core destroyed	433	v520	1854	1840	486	504	0	-4	0.0	0.9924	2	6	1	2	3	2	7	2	1	144	3	5	11	
yulerune_s37_A	yulerune	37	A	OPP	Core destroyed	170	v520	522	16	-6	0	0	500		0.0307	11	29	8	8	16	2	19	2	0		0		8	
yulerune_s37_B	yulerune	37	B	OPP	Core destroyed	155	v520	504	0	-4	0	0	500		0.0	6	29	3	11	14	1	19	1	0		0		7	
yulerune_s38_A	yulerune	38	A	US	Core destroyed	251	v520	810	420	110	504	0	-4	0.0	0.5185	7	30	3	13	16	2	19	2	1	194	0		11	
yulerune_s38_B	yulerune	38	B	OPP	Core destroyed	273	v520	792	292	0	0	0	500		0.3687	10	60	4	11	15	1	19	2	0		0		6	
yulerune_s39_A	yulerune	39	A	OPP	Core destroyed	154	v520	504	0	-4	0	0	500		0.0	8	33	4	13	17	1	19	1	0		0		8	
yulerune_s39_B	yulerune	39	B	OPP	Core destroyed	287	v520	504	0	-4	0	0	500		0.0	13	61	5	8	13	1	19	2	0		0		6	
atoll_s40_A	atoll	40	A	US	Core destroyed	175	v520	0	0	500	900	392	-8	0.4356		4	13	0	2	2	0		0	1	64	3	7	4	
atoll_s40_B	atoll	40	B	US	Core destroyed	286	v520	846	822	476	882	380	-2	0.4308	0.9716	3	12	0	2	2	1	9	3	1	176	2	7	8	
atoll_s41_A	atoll	41	A	US	Core destroyed	245	v520	702	702	500	504	0	-4	0.0	1.0	5	13	2	3	5	1	13	3	1	150	2	7	11	
atoll_s41_B	atoll	41	B	US	Core destroyed	605	v520	0	0	500	3852	3352	0	0.8702		5	16	0	0	0	0		4	1	177	5	7	6	
atoll_s42_A	atoll	42	A	OPP	Core destroyed	174	v520	504	0	-4	252	252	500	1.0	0.0	5	18	0	1	1	1	17	1	1	60	3	7	5	
atoll_s42_B	atoll	42	B	US	Core destroyed	116	v520	486	486	500	504	0	-4	0.0	1.0	3	12	0	2	2	1	9	1	1	60	2	7	9	
drakkarfjord_s40_A	drakkarfjord	40	A	US	Core destroyed	99	v520	0	0	500	558	52	-6	0.0932		3	16	0	0	0	0		0	1	37	1	13	12	
drakkarfjord_s40_B	drakkarfjord	40	B	US	Core destroyed	125	v520	0	0	500	756	252	-4	0.3333		3	14	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s41_A	drakkarfjord	41	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	504	486	482	0.9643		4	28	0	3	3	0		2	1	101	3	13	79	
drakkarfjord_s41_B	drakkarfjord	41	B	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s42_A	drakkarfjord	42	A	US	Core destroyed	116	v520	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	60	2	13	16	
drakkarfjord_s42_B	drakkarfjord	42	B	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
glacierkeep_s40_A	glacierkeep	40	A	US	Core destroyed	157	v520	0	0	500	504	0	-4	0.0		4	38	0	1	1	0		1	1	101	3	9	10	
glacierkeep_s40_B	glacierkeep	40	B	US	Core destroyed	873	v520	0	0	500	3402	2902	0	0.853		6	38	0	0	0	0		0	1	116	3	9	13	
glacierkeep_s41_A	glacierkeep	41	A	US	Core destroyed	119	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s41_B	glacierkeep	41	B	US	Core destroyed	512	v520	0	0	500	648	140	-8	0.216		3	25	0	0	0	0		0	1	440	2	9	55	
glacierkeep_s42_A	glacierkeep	42	A	US	Core destroyed	112	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s42_B	glacierkeep	42	B	US	Harvesters (tiebreak)	1000	v520	0	0	500	1008	1008	500	1.0		6	26	0	0	0	0		0	1	92	4	9	87	
midgard_s40_A	midgard	40	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	126	126	500	1.0		8	23	5	4	9	3	45	6	1	561	0		8	
midgard_s40_B	midgard	40	B	OPP	Core destroyed	256	v520	900	392	-8	0	0	500		0.4356	11	22	5	3	8	4	35	7	0		0		7	
midgard_s41_A	midgard	41	A	OPP	Titanium collected (tiebreak)	1000	v520	0	0	500	0	0	500			8	33	1	6	7	2	34	4	0		0		11	
midgard_s41_B	midgard	41	B	OPP	Core destroyed	185	v520	504	0	-4	0	0	500		0.0	10	23	7	10	17	3	38	4	0		0		9	
midgard_s42_A	midgard	42	A	OPP	Core destroyed	397	v520	504	0	-4	0	0	500		0.0	11	44	5	11	16	3	36	4	0		0		10	
midgard_s42_B	midgard	42	B	OPP	Core destroyed	225	v520	504	0	-4	396	0	104	0.0	0.0	7	23	3	5	8	2	35	3	1	156	0		9	
nordkap_s40_A	nordkap	40	A	OPP	Core destroyed	739	v520	612	108	-4	144	144	500	1.0	0.1765	15	49	1	1	2	2	112	2	1	64	7	5	22	
nordkap_s40_B	nordkap	40	B	OPP	Core destroyed	207	v520	558	54	-4	0	0	500		0.0968	11	59	0	1	1	1	156	1	0		3	5	7	
nordkap_s41_A	nordkap	41	A	US	Core destroyed	183	v520	0	0	500	828	320	-8	0.3865		2	6	0	1	1	0		0	2	57	3	5	29	
nordkap_s41_B	nordkap	41	B	OPP	Core destroyed	369	v520	504	0	-4	234	234	500	1.0	0.0	16	70	2	6	8	1	9	1	3	140	14	5	18	
nordkap_s42_A	nordkap	42	A	US	Core destroyed	333	v520	0	0	500	504	0	-4	0.0		3	9	0	1	1	2	75	3	2	289	5	5	16	
nordkap_s42_B	nordkap	42	B	US	Core destroyed	816	v520	180	0	320	702	198	-4	0.2821	0.0	9	32	1	2	3	2	7	2	2	501	8	5	20	
yulerune_s40_A	yulerune	40	A	US	Harvesters (tiebreak)	1000	v520	2736	2538	302	0	0	500		0.9276	6	25	3	9	12	1	19	3	0		0		11	
yulerune_s40_B	yulerune	40	B	OPP	Core destroyed	221	v520	504	0	-4	0	0	500		0.0	9	44	4	9	13	1	19	1	0		0		7	
yulerune_s41_A	yulerune	41	A	OPP	Core destroyed	547	v520	504	0	-4	0	0	500		0.0	11	69	3	12	15	1	19	2	0		0		6	
yulerune_s41_B	yulerune	41	B	OPP	Core destroyed	261	v520	504	0	-4	144	0	356	0.0	0.0	5	25	4	10	14	3	19	3	1	244	0		9	
yulerune_s42_A	yulerune	42	A	US	Core destroyed	667	v520	2862	2848	486	504	0	-4	0.0	0.9951	6	22	2	7	9	1	19	2	1	606	0		8	
yulerune_s42_B	yulerune	42	B	OPP	Core destroyed	160	v520	504	0	-4	0	0	500		0.0	10	45	3	7	10	2	19	2	0		0		7	
atoll_s43_A	atoll	43	A	US	Core destroyed	245	v520	702	702	500	504	0	-4	0.0	1.0	5	13	2	3	5	1	13	3	1	150	2	7	11	
atoll_s43_B	atoll	43	B	OPP	Core destroyed	211	v520	792	288	-4	0	0	500		0.3636	4	13	0	1	1	0		0	0		4	7	7	
atoll_s44_A	atoll	44	A	OPP	Core destroyed	309	v520	1134	630	-4	0	0	500		0.5556	5	18	0	2	2	1	9	2	0		3	7	7	
atoll_s44_B	atoll	44	B	US	Titanium collected (tiebreak)	1000	v520	90	90	500	36	0	464	0.0	1.0	10	16	6	3	9	0		2	1	68	3	7	10	
atoll_s45_A	atoll	45	A	US	Core destroyed	299	v520	216	216	500	828	324	-4	0.3913	1.0	4	13	0	3	3	1	10	4	1	207	2	7	6	
atoll_s45_B	atoll	45	B	OPP	Core destroyed	542	v520	1782	1276	-6	0	0	500		0.716	6	17	1	0	1	0		6	0		3	7	11	
drakkarfjord_s43_A	drakkarfjord	43	A	US	Titanium collected (tiebreak)	1000	v520	288	0	212	1548	1548	500	1.0	0.0	6	74	0	1	1	0		2	1	92	2	13	16	
drakkarfjord_s43_B	drakkarfjord	43	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	3564	3564	500	1.0		4	13	0	0	0	0		0	2	40	2	13	75	
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	Core destroyed	344	v520	504	0	-4	162	162	500	1.0	0.0	9	102	0	0	0	0		1	1	63	2	13	31	
drakkarfjord_s44_B	drakkarfjord	44	B	US	Core destroyed	122	v520	0	0	500	738	232	-6	0.3144		3	14	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s45_A	drakkarfjord	45	A	US	Core destroyed	234	v520	0	0	500	594	92	-2	0.1549		4	34	0	2	2	0		2	1	168	1	13	24	
drakkarfjord_s45_B	drakkarfjord	45	B	US	Core destroyed	122	v520	0	0	500	738	232	-6	0.3144		3	14	0	0	0	0		0	1	40	1	13	12	
glacierkeep_s43_A	glacierkeep	43	A	US	Core destroyed	177	v520	0	0	500	504	0	-4	0.0		3	26	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s43_B	glacierkeep	43	B	OPP	Titanium stored (tiebreak)	1000	v520	0	0	500	0	0	500			11	101	0	0	0	0		1	0		2	9	7	
glacierkeep_s44_A	glacierkeep	44	A	US	Core destroyed	157	v520	0	0	500	504	0	-4	0.0		4	38	0	1	1	0		1	1	101	3	9	10	
glacierkeep_s44_B	glacierkeep	44	B	OPP	Core destroyed	781	v520	504	0	-4	0	0	500		0.0	8	78	0	0	0	0		0	0		3	9	7	
glacierkeep_s45_A	glacierkeep	45	A	US	Core destroyed	162	v520	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	99	2	9	11	
glacierkeep_s45_B	glacierkeep	45	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	1674	1674	500	1.0		4	26	0	0	0	0		1	1	52	4	9	67	
midgard_s43_A	midgard	43	A	US	Core destroyed	144	v520	270	270	500	792	284	-8	0.3586	1.0	7	21	2	4	6	1	44	2	1	56	0		9	
midgard_s43_B	midgard	43	B	OPP	Core destroyed	214	v520	504	0	-4	0	0	500		0.0	7	21	3	2	5	2	33	3	0		0		6	
midgard_s44_A	midgard	44	A	OPP	Core destroyed	249	v520	504	0	-4	0	0	500		0.0	6	21	3	8	11	2	43	4	0		0		9	
midgard_s44_B	midgard	44	B	OPP	Core destroyed	362	v520	720	212	-8	180	56	376	0.3111	0.2944	16	41	9	9	18	4	35	8	1	341	0		7	
midgard_s45_A	midgard	45	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	0	0	500			8	28	2	8	10	1	43	2	0		0		13	
midgard_s45_B	midgard	45	B	OPP	Core destroyed	188	v520	504	0	-4	0	0	500		0.0	7	34	2	8	10	2	35	3	0		0		8	
nordkap_s43_A	nordkap	43	A	US	Core destroyed	104	v520	450	444	494	504	0	-4	0.0	0.9867	2	8	0	0	0	0		0	1	36	2	5	11	
nordkap_s43_B	nordkap	43	B	OPP	Core destroyed	232	v520	1242	736	-6	0	0	500		0.5926	14	44	1	4	5	1	9	1	0		2	5	8	
nordkap_s44_A	nordkap	44	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	270	270	500	1.0		3	8	0	1	1	1	27	3	1	93	4	5	90	
nordkap_s44_B	nordkap	44	B	US	Core destroyed	373	v520	1674	1442	268	504	0	-4	0.0	0.8614	3	9	2	5	7	1	7	1	1	317	4	5	11	
nordkap_s45_A	nordkap	45	A	US	Core destroyed	253	v520	0	0	500	1260	760	0	0.6032		2	8	0	1	1	0		0	1	43	3	5	13	
nordkap_s45_B	nordkap	45	B	US	Core destroyed	189	v520	0	0	500	504	0	-4	0.0		4	12	2	3	5	2	7	2	2	56	2	5	21	
yulerune_s43_A	yulerune	43	A	OPP	Core destroyed	289	v520	504	0	-4	0	0	500		0.0	5	21	3	9	12	2	19	3	0		0		8	
yulerune_s43_B	yulerune	43	B	OPP	Core destroyed	244	v520	504	0	-4	0	0	500		0.0	7	31	4	17	21	1	19	1	0		0		4	
yulerune_s44_A	yulerune	44	A	US	Core destroyed	505	v520	0	0	500	864	356	-8	0.412		15	26	12	9	21	3	19	8	1	409	0		11	
yulerune_s44_B	yulerune	44	B	OPP	Core destroyed	153	v520	504	0	-4	0	0	500		0.0	9	31	4	6	10	1	19	1	0		0		7	
yulerune_s45_A	yulerune	45	A	US	Core destroyed	377	v520	1638	1454	316	504	0	-4	0.0	0.8877	4	19	2	7	9	2	19	2	1	224	0		12	
yulerune_s45_B	yulerune	45	B	OPP	Core destroyed	220	v520	504	0	-4	0	0	500		0.0	9	49	4	9	13	1	19	1	0		0		8	
atoll_s46_A	atoll	46	A	US	Core destroyed	275	v520	0	0	500	2052	1548	-4	0.7544		4	12	0	1	1	0		0	2	61	4	7	5	
atoll_s46_B	atoll	46	B	US	Core destroyed	516	v520	0	0	500	936	434	-2	0.4637		4	16	0	2	2	0		2	3	222	8	7	32	
atoll_s47_A	atoll	47	A	OPP	Core destroyed	646	v520	3132	2632	0	0	0	500		0.8404	3	12	0	0	0	0		1	0		6	7	5	
atoll_s47_B	atoll	47	B	US	Core destroyed	116	v520	810	748	438	504	0	-4	0.0	0.9235	2	4	0	2	2	1	10	1	1	60	2	7	4	
atoll_s48_A	atoll	48	A	OPP	Core destroyed	222	v520	756	248	-8	0	0	500		0.328	5	17	0	2	2	0		3	0		4	7	11	
atoll_s48_B	atoll	48	B	OPP	Core destroyed	285	v520	1404	896	-8	0	0	500		0.6382	4	14	0	0	0	0		1	0		3	7	6	
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	99	v520	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	43	1	13	14	
drakkarfjord_s46_B	drakkarfjord	46	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	1926	1926	500	1.0		4	13	0	0	0	0		0	1	40	23	13	74	
drakkarfjord_s47_A	drakkarfjord	47	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	504	486	482	0.9643		4	28	0	3	3	0		2	1	101	3	13	79	
drakkarfjord_s47_B	drakkarfjord	47	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	1890	1890	500	1.0		4	13	0	0	0	0		0	1	41	23	13	74	
drakkarfjord_s48_A	drakkarfjord	48	A	US	Core destroyed	397	v520	0	0	500	1512	1008	-4	0.6667		4	20	0	0	0	0		0	2	33	3	13	22	
drakkarfjord_s48_B	drakkarfjord	48	B	US	Core destroyed	114	v520	0	0	500	666	160	-6	0.2402		3	15	0	0	0	0		0	1	40	1	13	12	
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	169	v520	0	0	500	504	0	-4	0.0		4	25	0	0	0	0		0	1	68	2	9	11	
glacierkeep_s46_B	glacierkeep	46	B	US	Harvesters (tiebreak)	1000	v520	0	0	500	0	0	500			4	27	1	1	2	2	969	2	0		3	9	114	
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	173	v520	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		0	1	71	2	9	11	
glacierkeep_s47_B	glacierkeep	47	B	US	Core destroyed	123	v520	0	0	500	576	76	0	0.1319		3	22	0	0	0	0		0	1	59	2	9	15	
glacierkeep_s48_A	glacierkeep	48	A	US	Core destroyed	127	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		1	1	71	2	9	12	
glacierkeep_s48_B	glacierkeep	48	B	US	Core destroyed	245	v520	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	112	3	9	22	
midgard_s46_A	midgard	46	A	OPP	Core destroyed	402	v520	738	234	-4	612	612	500	1.0	0.3171	9	40	1	12	13	1	43	3	1	59	0		5	
midgard_s46_B	midgard	46	B	US	Core destroyed	377	v520	594	558	464	504	0	-4	0.0	0.9394	7	32	1	7	8	2	35	3	1	280	0		9	
midgard_s47_A	midgard	47	A	OPP	Core destroyed	460	v520	504	0	-4	666	666	500	1.0	0.0	8	40	2	12	14	1	42	4	1	57	0		10	
midgard_s47_B	midgard	47	B	US	Core destroyed	526	v520	0	0	500	1044	536	-8	0.5134		7	24	2	13	15	4	34	4	2	324	0		13	
midgard_s48_A	midgard	48	A	US	Core destroyed	180	v520	0	0	500	504	0	-4	0.0		6	22	3	6	9	1	43	3	1	124	0		9	
midgard_s48_B	midgard	48	B	US	Core destroyed	534	v520	360	0	140	504	0	-4	0.0	0.0	10	34	5	14	19	4	35	5	2	200	0		13	
nordkap_s46_A	nordkap	46	A	OPP	Core destroyed	641	v520	558	54	-4	0	0	500		0.0968	11	43	0	1	1	1	503	1	0		3	5	8	
nordkap_s46_B	nordkap	46	B	US	Core destroyed	249	v520	162	0	338	900	400	0	0.4444	0.0	4	10	1	2	3	2	7	2	1	60	4	5	8	
nordkap_s47_A	nordkap	47	A	US	Core destroyed	299	v520	0	0	500	1296	790	-6	0.6096		5	11	0	2	2	1	119	1	3	75	4	5	17	
nordkap_s47_B	nordkap	47	B	US	Core destroyed	954	v520	2034	2034	500	756	252	-4	0.3333	1.0	3	8	2	4	6	2	9	4	1	432	3	5	67	
nordkap_s48_A	nordkap	48	A	US	Core destroyed	433	v520	0	0	500	504	0	-4	0.0		2	5	0	1	1	1	144	1	1	248	3	5	57	
nordkap_s48_B	nordkap	48	B	US	Core destroyed	249	v520	162	0	338	900	400	0	0.4444	0.0	4	10	1	2	3	2	7	2	1	60	4	5	8	
yulerune_s46_A	yulerune	46	A	OPP	Core destroyed	241	v520	1044	540	-4	0	0	500		0.5172	4	19	1	6	7	1	19	1	0		0		10	
yulerune_s46_B	yulerune	46	B	OPP	Titanium collected (tiebreak)	1000	v520	0	0	500	0	0	500			6	37	0	13	13	1	19	2	0		0		97	
yulerune_s47_A	yulerune	47	A	OPP	Core destroyed	182	v520	504	0	-4	0	0	500		0.0	10	41	6	9	15	2	19	2	0		0		7	
yulerune_s47_B	yulerune	47	B	OPP	Core destroyed	327	v520	504	0	-4	702	688	486	0.9801	0.0	13	58	6	13	19	1	19	1	1	188	0		8	
yulerune_s48_A	yulerune	48	A	US	Core destroyed	631	v520	180	180	500	504	0	-4	0.0	1.0	9	48	2	14	16	2	19	4	1	538	0		40	
yulerune_s48_B	yulerune	48	B	OPP	Core destroyed	170	v520	810	308	-2	0	0	500		0.3802	13	30	9	6	15	1	19	1	0		0		6	
atoll_s49_A	atoll	49	A	OPP	Titanium collected (tiebreak)	1000	v520	720	720	500	0	0	500		1.0	5	17	1	3	4	2	12	4	0		2	7	14	
atoll_s49_B	atoll	49	B	US	Core destroyed	920	v520	234	234	500	666	160	-6	0.2402	1.0	5	15	2	3	5	2	14	4	7	151	9	7	12	
atoll_s50_A	atoll	50	A	OPP	Core destroyed	388	v520	522	20	-2	522	522	500	1.0	0.0383	5	13	0	2	2	0		1	1	61	11	7	10	
atoll_s50_B	atoll	50	B	US	Core destroyed	177	v520	1080	742	162	792	288	-4	0.3636	0.687	3	12	0	1	1	1	10	1	1	70	2	7	5	
atoll_s51_A	atoll	51	A	OPP	Core destroyed	376	v520	504	0	-4	828	828	500	1.0	0.0	3	14	0	2	2	1	9	1	1	88	5	7	17	
atoll_s51_B	atoll	51	B	US	Core destroyed	207	v520	954	940	486	504	0	-4	0.0	0.9853	3	12	0	2	2	1	10	1	1	142	4	7	8	
drakkarfjord_s49_A	drakkarfjord	49	A	US	Core destroyed	148	v520	0	0	500	504	0	-4	0.0		2	16	0	1	1	0		0	1	92	2	13	15	
drakkarfjord_s49_B	drakkarfjord	49	B	US	Core destroyed	98	v520	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s50_A	drakkarfjord	50	A	US	Core destroyed	248	v520	0	0	500	522	20	-2	0.0383		5	51	0	3	3	0		2	1	161	2	13	26	
drakkarfjord_s50_B	drakkarfjord	50	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	2538	2516	478	0.9913		8	81	0	0	0	0		0	1	40	3	13	24	
drakkarfjord_s51_A	drakkarfjord	51	A	US	Core destroyed	88	v520	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s51_B	drakkarfjord	51	B	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
glacierkeep_s49_A	glacierkeep	49	A	US	Core destroyed	123	v520	0	0	500	504	0	-4	0.0		4	24	0	0	0	0		0	1	67	2	9	11	
glacierkeep_s49_B	glacierkeep	49	B	OPP	Core destroyed	785	v520	504	0	-4	0	0	500		0.0	8	73	0	0	0	0		0	0		2	9	7	
glacierkeep_s50_A	glacierkeep	50	A	US	Core destroyed	153	v520	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	96	2	9	10	
glacierkeep_s50_B	glacierkeep	50	B	OPP	Harvesters (tiebreak)	1000	v520	0	0	500	864	864	500	1.0		11	77	0	0	0	0		0	1	96	3	9	13	
glacierkeep_s51_A	glacierkeep	51	A	US	Core destroyed	205	v520	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		2	1	88	2	9	11	
glacierkeep_s51_B	glacierkeep	51	B	US	Harvesters (tiebreak)	1000	v520	0	0	500	0	0	500			4	24	0	0	0	0		0	0		2	9	110	
midgard_s49_A	midgard	49	A	US	Core destroyed	273	v520	0	0	500	504	0	-4	0.0		9	37	5	3	8	1	46	3	1	180	0		9	
midgard_s49_B	midgard	49	B	OPP	Core destroyed	216	v520	504	0	-4	702	702	500	1.0	0.0	12	17	7	2	9	1	34	1	1	41	0		4	
midgard_s50_A	midgard	50	A	OPP	Core destroyed	701	v520	504	0	-4	3042	3024	482	0.9941	0.0	8	18	6	6	12	1	42	3	1	46	0		6	
midgard_s50_B	midgard	50	B	OPP	Core destroyed	273	v520	504	0	-4	306	0	194	0.0	0.0	13	34	6	6	12	1	35	3	1	224	0		9	
midgard_s51_A	midgard	51	A	US	Core destroyed	442	v520	0	0	500	504	0	-4	0.0		8	28	2	15	17	2	43	4	1	301	0		8	
midgard_s51_B	midgard	51	B	US	Core destroyed	397	v520	0	0	500	504	0	-4	0.0		7	16	3	4	7	1	35	2	2	244	0		10	
nordkap_s49_A	nordkap	49	A	OPP	Core destroyed	297	v520	1098	594	-4	882	644	262	0.7302	0.541	2	6	1	3	4	2	7	2	1	123	3	5	11	
nordkap_s49_B	nordkap	49	B	US	Core destroyed	313	v520	36	36	500	504	0	-4	0.0	1.0	3	8	1	3	4	2	9	2	1	183	3	5	32	
nordkap_s50_A	nordkap	50	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	2898	2648	250	0.9137		3	9	0	1	1	0		1	1	76	5	5	38	
nordkap_s50_B	nordkap	50	B	OPP	Core destroyed	609	v520	504	0	-4	234	234	500	1.0	0.0	14	79	4	21	25	3	7	3	1	41	8	5	18	
nordkap_s51_A	nordkap	51	A	US	Core destroyed	203	v520	0	0	500	1422	920	-2	0.647		4	9	0	1	1	0		0	3	77	3	5	19	
nordkap_s51_B	nordkap	51	B	US	Core destroyed	468	v520	468	468	500	504	0	-4	0.0	1.0	10	43	1	6	7	1	9	2	2	419	10	5	17	
yulerune_s49_A	yulerune	49	A	US	Core destroyed	277	v520	378	0	122	504	0	-4	0.0	0.0	5	22	3	7	10	2	19	2	1	188	0		8	
yulerune_s49_B	yulerune	49	B	OPP	Core destroyed	641	v520	504	0	-4	0	0	500		0.0	10	53	4	11	15	1	19	1	0		0		10	
yulerune_s50_A	yulerune	50	A	OPP	Core destroyed	152	v520	504	0	-4	0	0	500		0.0	7	36	1	8	9	1	19	2	0		0		10	
yulerune_s50_B	yulerune	50	B	US	Core destroyed	204	v520	0	0	500	504	0	-4	0.0		7	28	3	8	11	1	19	2	1	148	0		10	
yulerune_s51_A	yulerune	51	A	OPP	Titanium collected (tiebreak)	1000	v520	990	990	500	0	0	500		1.0	9	82	1	14	15	1	19	2	0		0		11	
yulerune_s51_B	yulerune	51	B	OPP	Core destroyed	496	v520	504	0	-4	324	0	176	0.0	0.0	8	49	3	11	14	3	19	3	1	220	0		9	
atoll_s52_A	atoll	52	A	OPP	Core destroyed	236	v520	504	0	-4	0	0	500		0.0	4	18	0	0	0	0		2	0		2	7	4	
atoll_s52_B	atoll	52	B	US	Titanium collected (tiebreak)	1000	v520	162	162	500	0	0	500		1.0	4	12	0	3	3	1	10	2	0		2	7	12	
atoll_s53_A	atoll	53	A	OPP	Core destroyed	376	v520	504	0	-4	828	828	500	1.0	0.0	3	14	0	2	2	1	9	1	1	88	5	7	17	
atoll_s53_B	atoll	53	B	US	Core destroyed	181	v520	0	0	500	918	416	-2	0.4532		3	13	0	3	3	1	16	1	1	71	2	7	11	
atoll_s54_A	atoll	54	A	US	Titanium collected (tiebreak)	1000	v520	1800	1800	500	162	0	338	0.0	1.0	3	13	0	4	4	1	9	1	1	64	3	7	11	
atoll_s54_B	atoll	54	B	OPP	Core destroyed	160	v520	576	72	-4	468	356	388	0.7607	0.125	5	15	0	4	4	1	10	1	1	64	2	7	8	
drakkarfjord_s52_A	drakkarfjord	52	A	US	Core destroyed	141	v520	0	0	500	720	220	0	0.3056		3	20	0	1	1	0		0	1	61	3	13	17	
drakkarfjord_s52_B	drakkarfjord	52	B	US	Core destroyed	162	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	68	2	13	23	
drakkarfjord_s53_A	drakkarfjord	53	A	US	Core destroyed	89	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	33	1	13	12	
drakkarfjord_s53_B	drakkarfjord	53	B	US	Core destroyed	98	v520	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s54_A	drakkarfjord	54	A	US	Core destroyed	90	v520	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s54_B	drakkarfjord	54	B	US	Core destroyed	100	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	44	1	13	18	
glacierkeep_s52_A	glacierkeep	52	A	US	Core destroyed	127	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		1	1	71	2	9	12	
glacierkeep_s52_B	glacierkeep	52	B	US	Core destroyed	221	v520	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		1	1	72	2	9	27	
glacierkeep_s53_A	glacierkeep	53	A	US	Core destroyed	165	v520	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		1	1	64	2	9	11	
glacierkeep_s53_B	glacierkeep	53	B	OPP	Harvesters (tiebreak)	1000	v520	0	0	500	864	864	500	1.0		10	77	0	0	0	0		0	1	96	4	9	27	
glacierkeep_s54_A	glacierkeep	54	A	US	Core destroyed	161	v520	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	1	75	2	9	12	
glacierkeep_s54_B	glacierkeep	54	B	US	Core destroyed	245	v520	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	112	3	9	22	
midgard_s52_A	midgard	52	A	US	Core destroyed	327	v520	0	0	500	522	20	-2	0.0383		7	29	2	9	11	1	47	5	1	245	0		9	
