file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	rounds
493e0ad4-a9fc-421c-b80f-06ddbab9ef59_game_3.replay26	103	0	48	-1	-1	1	1	0	near	238
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	3	1	0	9	150	0	0	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	5	0	1	-1	-1	1	0	0	far	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	7	1	2	102	-1	1	0	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	9	0	3	-1	213	0	0	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	76	0	40	-1	-1	1	1	0	near	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	100	1	52	183	248	0	0	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	129	0	64	-1	-1	1	1	0	near	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	338	0	127	-1	190	0	0	0	near	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	398	0	153	-1	-1	1	0	0	far	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	492	0	192	-1	231	0	0	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	546	0	216	-1	-1	1	1	0	mid	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	602	0	237	-1	-1	1	1	0	near	288
7cec023f-8ca0-4120-8559-2d3d152eac78_game_1.replay26	639	0	254	-1	-1	1	1	0	mid	288
87df5a28-fe44-4481-8d33-0395c45ed70b_game_4.replay26	3	0	0	-1	-1	1	1	0	near	921
87df5a28-fe44-4481-8d33-0395c45ed70b_game_4.replay26	5	0	1	-1	48	0	1	1	near	921
87df5a28-fe44-4481-8d33-0395c45ed70b_game_4.replay26	8	0	2	-1	24	0	1	1	near	921
87df5a28-fe44-4481-8d33-0395c45ed70b_game_4.replay26	12	0	3	-1	13	0	1	1	near	921
87df5a28-fe44-4481-8d33-0395c45ed70b_game_4.replay26	15	0	4	-1	-1	1	1	0	near	921
4dace2e7-ec1c-47bf-8a3e-96000b4a369e_game_1.replay26	4	0	0	-1	-1	1	1	0	mid	131
4dace2e7-ec1c-47bf-8a3e-96000b4a369e_game_1.replay26	6	0	1	-1	-1	1	1	0	mid	131
4dace2e7-ec1c-47bf-8a3e-96000b4a369e_game_1.replay26	8	0	2	-1	-1	1	1	0	near	131
4dace2e7-ec1c-47bf-8a3e-96000b4a369e_game_1.replay26	239	0	103	-1	-1	1	1	0	near	131
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	4	0	0	-1	-1	1	1	0	far	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	7	1	2	231	-1	1	1	0	near	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	11	1	4	534	-1	1	1	0	far	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	18	1	6	112	-1	1	1	0	far	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	145	0	80	-1	-1	1	1	0	mid	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	226	0	180	-1	-1	1	1	0	mid	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	503	0	371	-1	-1	1	1	0	mid	947
80b9b7f1-c618-455f-8a54-d388797d759a_game_2.replay26	640	0	500	-1	-1	1	1	0	far	947
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	3	0	0	-1	-1	1	1	0	near	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	5	1	1	3	-1	1	1	0	far	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	7	0	2	-1	25	0	0	0	far	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	41	1	20	20	36	0	0	0	far	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	54	1	28	28	-1	1	1	0	far	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	99	1	60	60	74	0	0	0	far	107
e55f9c06-e097-46b2-a4d8-cc8d8ca34470_game_2.replay26	122	1	82	82	96	0	0	0	far	107
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	3	1	0	2	38	0	0	0	far	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	5	1	1	3	-1	1	0	0	far	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	10	1	4	4	223	0	0	0	far	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	16	0	7	-1	-1	1	1	0	mid	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	166	0	77	-1	-1	1	1	0	near	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	239	0	120	-1	432	0	0	0	far	642
474f1f0d-229b-4a2f-9b57-b47d8bf891ab_game_3.replay26	272	0	149	-1	-1	1	1	0	near	642
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	3	0	0	-1	14	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	5	0	1	-1	99	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	7	0	2	-1	-1	1	1	0	near	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	9	0	3	-1	-1	1	0	0	near	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	11	0	4	-1	-1	1	1	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	13	0	6	-1	161	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	88	0	92	-1	143	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	164	0	156	-1	176	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	171	0	162	-1	189	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	217	0	204	-1	216	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	232	0	212	-1	271	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	243	0	217	-1	236	0	0	0	mid	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	255	0	225	-1	-1	1	1	0	near	283
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	3	0	0	-1	-1	1	0	0	mid	125
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	5	0	1	-1	-1	1	0	0	near	125
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	7	0	2	-1	-1	1	1	0	near	125
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	10	0	3	-1	76	0	0	0	near	125
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	94	0	76	-1	-1	1	1	0	near	125
808d0361-04b0-4a53-b597-5acb5761931e_game_3.replay26	105	0	96	-1	-1	1	0	0	near	125
914a0311-8c2c-446b-aa69-c95d0b13e575_game_5.replay26	4	0	0	-1	99	0	0	0	near	144
914a0311-8c2c-446b-aa69-c95d0b13e575_game_5.replay26	6	1	1	85	-1	1	1	0	mid	144
914a0311-8c2c-446b-aa69-c95d0b13e575_game_5.replay26	8	0	2	-1	94	0	0	0	near	144
914a0311-8c2c-446b-aa69-c95d0b13e575_game_5.replay26	11	0	3	-1	-1	1	1	0	near	144
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	3	0	0	-1	404	0	0	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	5	0	1	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	7	0	2	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	9	0	3	-1	392	0	0	0	near	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	215	0	353	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	228	0	360	-1	-1	1	0	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	254	0	371	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	333	0	398	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	356	0	405	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	379	0	413	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	392	0	419	-1	-1	1	1	0	near	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	416	0	429	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	428	0	434	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	445	0	441	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	459	0	447	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	507	0	465	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	524	0	471	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	561	0	483	-1	-1	1	1	0	far	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	578	0	489	-1	-1	1	1	0	mid	586
52eecec2-cd33-489b-b2f9-5445a12e6235_game_3.replay26	596	0	495	-1	-1	1	1	0	far	586
7528f67c-ff83-4f00-b022-d4b44ad8b565_game_3.replay26	3	0	0	-1	-1	1	1	0	mid	103
7528f67c-ff83-4f00-b022-d4b44ad8b565_game_3.replay26	5	1	1	4	23	0	0	0	far	103
7528f67c-ff83-4f00-b022-d4b44ad8b565_game_3.replay26	7	1	2	3	-1	1	1	0	far	103
7528f67c-ff83-4f00-b022-d4b44ad8b565_game_3.replay26	51	1	29	31	-1	1	1	0	mid	103
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_3.replay26	4	0	0	-1	-1	1	1	0	near	125
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_3.replay26	6	1	1	3	-1	1	1	0	far	125
28ede745-4895-47db-a64c-92c2f9cdc3d3_game_3.replay26	8	0	2	-1	-1	1	1	0	far	125
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	3	0	0	-1	176	0	0	0	near	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	5	0	1	-1	131	0	0	0	near	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	7	0	2	-1	-1	1	1	0	near	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	9	0	3	-1	122	0	0	0	near	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	13	0	8	-1	-1	1	1	0	near	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	17	0	10	-1	-1	1	1	0	mid	578
a4e3c3bd-0010-4164-9568-9992b789061b_game_1.replay26	22	0	12	-1	-1	1	1	0	near	578
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	3	1	0	76	-1	1	0	0	far	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	5	1	1	83	120	0	0	0	far	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	7	1	2	49	-1	1	0	0	far	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	25	0	9	-1	-1	1	1	0	near	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	31	0	10	-1	-1	1	0	0	near	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	142	0	50	-1	-1	1	1	0	near	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	321	0	111	-1	-1	1	1	0	near	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	691	0	285	-1	-1	1	0	0	mid	413
3f1be807-92cc-4a6c-9b97-620f81e81cfa_game_2.replay26	713	0	296	-1	-1	1	0	0	far	413
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	4	0	0	-1	14	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	6	0	1	-1	31	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	9	0	2	-1	27	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	44	0	20	-1	224	0	0	0	mid	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	54	0	29	-1	44	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	79	0	248	-1	252	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	80	0	260	-1	264	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	81	0	276	-1	280	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	82	0	288	-1	292	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	83	0	304	-1	308	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	84	0	316	-1	320	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	85	0	332	-1	336	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	86	0	344	-1	348	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	87	0	360	-1	364	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	89	0	372	-1	-1	1	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	90	0	388	-1	-1	1	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	92	0	432	-1	436	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	93	0	452	-1	460	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	94	0	472	-1	480	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	95	0	488	-1	496	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	96	0	508	-1	516	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	97	0	528	-1	536	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	98	0	544	-1	552	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	99	0	564	-1	572	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	100	0	584	-1	592	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	101	0	600	-1	608	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	102	0	620	-1	628	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	103	0	640	-1	648	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	104	0	660	-1	668	0	0	0	near	689
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	105	0	676	-1	684	0	0	0	near	689
e506d8b2-5704-4d39-ba85-003a0c091c2a_game_3.replay26	4	0	0	-1	-1	1	1	0	near	127
e506d8b2-5704-4d39-ba85-003a0c091c2a_game_3.replay26	6	0	1	-1	-1	1	1	0	far	127
e506d8b2-5704-4d39-ba85-003a0c091c2a_game_3.replay26	8	0	2	-1	-1	1	1	0	near	127
e506d8b2-5704-4d39-ba85-003a0c091c2a_game_3.replay26	22	1	14	34	-1	1	1	0	far	127
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	4	1	0	2	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	6	1	1	170	303	0	0	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	11	0	6	-1	-1	1	1	0	mid	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	12	0	7	-1	-1	1	0	0	mid	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	14	0	8	-1	352	0	0	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	15	1	9	99	219	0	0	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	143	0	70	-1	193	0	0	0	near	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	544	1	266	460	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	581	0	277	-1	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	606	1	284	446	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	651	0	296	-1	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	670	0	301	-1	-1	1	1	0	near	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	701	0	309	-1	-1	1	1	0	mid	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	772	0	325	-1	-1	1	1	0	far	464
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_3.replay26	933	0	366	-1	-1	1	1	0	mid	464
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	3	1	0	125	-1	1	0	0	near	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	5	1	1	4	43	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	7	1	2	3	33	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	47	1	22	22	92	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	80	1	40	40	57	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	114	1	62	63	77	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	125	1	70	70	83	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	136	1	80	82	98	0	0	0	far	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	199	1	121	121	-1	1	1	0	mid	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	207	1	126	126	-1	1	1	0	mid	207
4cce5369-eb0c-401d-83cc-50236e234034_game_2.replay26	250	1	152	153	-1	1	1	0	mid	207
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	4	1	0	36	-1	1	1	0	far	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	6	0	1	-1	-1	1	1	0	near	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	9	0	2	-1	-1	1	1	0	near	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	11	0	3	-1	-1	1	1	0	near	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	16	0	9	-1	-1	1	1	0	near	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	55	0	27	-1	-1	1	1	0	near	138
6b794827-7ab8-4b06-81ed-9cfae7c7bfdb_game_2.replay26	90	0	40	-1	-1	1	1	0	near	138
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	4	0	0	-1	-1	1	1	0	mid	176
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	6	0	1	-1	-1	1	1	0	far	176
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	8	0	2	-1	-1	1	1	0	far	176
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	326	0	131	-1	-1	1	1	0	far	176
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	330	0	132	-1	-1	1	1	0	far	176
7526e216-cc88-4026-8040-b5371eddc2fc_game_2.replay26	333	0	133	-1	-1	1	1	0	far	176
ac612d5d-8a8a-4240-8450-6fd0ed9b1787_game_3.replay26	3	0	0	-1	-1	1	1	0	near	148
ac612d5d-8a8a-4240-8450-6fd0ed9b1787_game_3.replay26	5	0	1	-1	-1	1	1	0	near	148
ac612d5d-8a8a-4240-8450-6fd0ed9b1787_game_3.replay26	7	0	2	-1	-1	1	1	0	far	148
ac612d5d-8a8a-4240-8450-6fd0ed9b1787_game_3.replay26	236	0	107	-1	-1	1	1	0	near	148
ac612d5d-8a8a-4240-8450-6fd0ed9b1787_game_3.replay26	278	0	125	-1	-1	1	1	0	near	148
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	3	1	0	2	-1	1	0	0	mid	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	5	1	1	3	82	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	11	1	4	4	149	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	14	1	5	5	151	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	15	0	6	-1	160	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	261	0	120	-1	185	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	353	0	146	-1	188	0	0	0	near	202
4f7aeeda-846d-4ddc-b6d9-d6a90a7ae2fb_game_5.replay26	516	0	201	-1	-1	1	1	0	near	202
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	4	1	0	3	-1	1	0	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	6	0	1	-1	42	0	0	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	9	0	2	-1	-1	1	1	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	11	0	3	-1	-1	1	0	0	near	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	216	0	107	-1	-1	1	1	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	236	0	113	-1	-1	1	0	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	379	0	153	-1	231	0	0	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	437	0	169	-1	-1	1	0	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	510	0	185	-1	-1	1	1	0	far	251
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	544	0	193	-1	-1	1	0	0	far	251
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	4	1	0	2	-1	1	1	0	far	211
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	6	1	1	3	-1	1	1	0	far	211
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	9	1	2	4	-1	1	1	0	far	211
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	18	1	7	151	-1	1	1	0	far	211
2b05487d-b689-45b5-abf1-cfefa9a0a3f9_game_5.replay26	51	0	25	-1	-1	1	1	0	near	211
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_2.replay26	3	0	0	-1	-1	1	1	0	near	214
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_2.replay26	5	0	1	-1	-1	1	1	0	mid	214
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_2.replay26	8	0	2	-1	-1	1	1	0	near	214
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	4	1	0	11	-1	1	1	0	near	224
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	6	1	1	3	118	0	0	0	far	224
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	9	1	2	4	-1	1	1	0	near	224
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	388	1	172	174	-1	1	1	0	far	224
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	422	1	188	190	-1	1	1	0	far	224
012033ab-6bd8-4e67-866c-f82c7339c252_game_4.replay26	448	1	200	204	-1	1	1	0	far	224
5eeab853-8236-4556-b2ac-edba9e6f9fc4_game_1.replay26	4	1	0	117	132	0	1	1	near	178
5eeab853-8236-4556-b2ac-edba9e6f9fc4_game_1.replay26	6	0	1	-1	-1	1	0	0	near	178
5eeab853-8236-4556-b2ac-edba9e6f9fc4_game_1.replay26	9	0	2	-1	42	0	1	1	near	178
5eeab853-8236-4556-b2ac-edba9e6f9fc4_game_1.replay26	12	0	3	-1	46	0	0	0	near	178
5eeab853-8236-4556-b2ac-edba9e6f9fc4_game_1.replay26	16	1	4	106	107	0	0	0	near	178
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	4	0	0	-1	437	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	6	1	1	71	102	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	9	0	2	-1	42	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	11	0	3	-1	133	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	126	1	62	74	125	0	0	0	mid	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	222	0	104	-1	127	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	314	0	141	-1	154	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	326	0	145	-1	203	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	353	0	155	-1	179	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	373	0	161	-1	173	0	0	0	mid	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	424	0	178	-1	-1	1	0	0	mid	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	599	0	228	-1	256	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	833	0	280	-1	290	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	891	0	291	-1	298	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	924	0	297	-1	308	0	0	0	near	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	980	0	309	-1	394	0	0	0	mid	908
c6381df7-19b0-4a6d-8524-5f33a2c0ab38_game_5.replay26	1008	0	315	-1	370	0	0	0	near	908
