file	ver	kind	x	y	build	death	gend	onset	nbelt	eaten	fwd	d2bc	d2opp
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_1.replay26	47	gunner	17	13	200	203	281	200	13	0	True	121	265
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_1.replay26	47	sentinel	13	2	241		281	241	24	0	True	16	340
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_1.replay26	47	gunner	15	2	242		281	242	9	0	True	4	392
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	18	13	35	39	451	35	9	0	True	37	233
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	18	13	226	230	451	226	9	0	True	37	233
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	16	10	46	53	451		1	0	True	90	146
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	22	16	52	65	451	52	11	1	True	18	410
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	sentinel	2	4	54	68	451		0	0	False	514	10
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	21	18	58	82	451	58	15	1	True	5	425
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	21	22	70	79	451	70	10	0	True	13	545
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	sentinel	9	4	94	106	451		0	0	False	325	17
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	9	10	115	124	451		0	0	False	181	41
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	15	5	134	141	451		0	0	False	212	100
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	13	3	140	147	451		0	0	False	292	68
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	13	3	181	185	451		0	0	False	292	68
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	13	3	254	258	451		0	0	False	292	68
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	10	4	146	152	451		0	0	False	306	26
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	9	4	147	163	451		0	0	False	325	17
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	13	5	149	153	451		0	0	False	232	64
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	11	15	172	182	451	172	12	1	True	80	136
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	15	13	189	207	451	189	10	1	True	52	164
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	17	16	214	218	451	214	13	0	True	13	265
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	13	7	265	269	451		0	0	False	180	68
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	10	3	281	299	451		0	0	False	337	29
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_2.replay26	47	gunner	14	23	378		451	378	10	2	True	41	405
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	17	15	20	29	195	20	7	1	True	10	244
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	19	17	32	86	195	32	11	3	True	2	340
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	21	17	38	46	195	38	8	1	True	10	400
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	14	14	58	74	195	58	4	0	True	32	162
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	12	15	77	84	195	77	4	0	True	45	149
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	12	18	88	95	195	88	7	0	True	36	218
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	16	16	94	98	195	94	12	0	True	8	242
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	13	17	96	108	195	96	10	1	True	26	208
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	24	16	120	131	195	120	9	1	True	40	482
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	22	13	128	150	195	128	7	2	True	41	353
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	23	11	146	153	195	146	4	1	True	74	360
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	sentinel	23	18	173		195	173	10	0	True	25	493
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	22	19	174	178	195	174	5	0	True	17	485
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	21	19	176		195	176	5	0	True	10	452
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	21	16	178		195	178	10	0	True	13	377
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_3.replay26	47	gunner	20	16	180		195	180	9	0	True	8	346
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	gunner	26	17	38	51	263	38	2	0	True	81	801
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	gunner	29	23	54	61	263	54	13	1	True	18	1170
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	gunner	28	25	56	73	263	56	11	3	True	5	1205
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	gunner	28	25	74	77	263	74	11	0	True	5	1205
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	6	11	87	95	263		0	0	False	625	97
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	27	22	99	108	263	99	21	0	True	17	1025
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	27	22	159	177	263	159	21	0	True	17	1025
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	gunner	29	22	108	118	263	108	13	1	True	25	1129
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	5	4	120	131	263		0	0	False	925	13
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	5	4	153	161	263		0	0	False	925	13
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	5	4	184	192	263		0	0	False	925	13
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	5	4	212	220	263		0	0	False	925	13
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	22	27	125	144	263	125	13	0	True	17	1025
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	3	0	131	139	263		0	0	False	1205	5
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	26	29	232	242	263	232	11	0	True	9	1305
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_4.replay26	47	sentinel	23	24	248	263	263	248	25	0	True	13	925
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	28	16	42	47	159	42	11	0	True	8	680
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	28	18	47	52	159	47	18	2	True	20	692
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	29	16	49	57	159	49	10	2	True	13	733
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	24	19	72	77	159	72	14	0	True	29	509
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	28	21	87	104	159	87	13	2	True	53	725
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	sentinel	27	9	127		159		0	0	True	26	650
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	26	11	131		159		0	0	True	9	585
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	27	11	143		159		0	0	True	10	634
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	28	12	146		159	146	1	0	True	8	680
ffe2cbe3-b195-4cd1-8c31-43a51a60cd17_game_5.replay26	47	gunner	29	13	151		159	151	2	0	True	10	730
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	17	27	41	53	247	41	6	1	True	234	610
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	15	22	52	59	247	52	6	0	True	173	445
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	6	24	67	77	247	67	13	2	True	16	800
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	4	22	75	89	247	75	18	2	True	8	808
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	4	17	88	115	247	88	15	3	True	53	653
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	1	15	101	116	247	101	15	2	True	82	746
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	1	11	115	129	247	115	10	2	True	170	674
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	7	15	129	135	247	129	2	0	True	106	482
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	12	18	156	163	247	156	2	0	True	136	392
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	sentinel	2	19	192		247	192	30	2	True	25	801
6aab5469-27d4-4304-bc10-b09b33795efb_game_1.replay26	47	gunner	4	19	227		247	227	19	2	True	29	709
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	gunner	2	17	36	55	291	36	5	2	True	9	585
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	gunner	1	13	45	56	291	45	6	2	True	2	626
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	gunner	0	16	48	60	291	48	3	1	True	8	680
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	gunner	3	23	114	121	291	114	3	0	True	82	610
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	gunner	3	6	189	196	291	189	3	0	True	65	593
6aab5469-27d4-4304-bc10-b09b33795efb_game_2.replay26	47	sentinel	2	20	236		291	236	7	0	True	36	612
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	10	16	33	40	214	33	5	0	False	113	85
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	4	18	47	69	214	47	9	1	True	85	225
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	17	3	66	75	214		0	0	False	261	37
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	3	13	68	83	214	68	15	4	True	17	185
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	5	13	71	83	214	71	15	4	True	25	137
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	4	11	73	102	214	73	17	5	True	8	148
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	4	6	97	104	214	97	18	1	True	13	153
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	sentinel	12	9	98	106	214		0	0	False	100	16
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	3	4	117	128	214	117	17	1	True	26	194
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	1	3	128	135	214	128	11	0	True	37	261
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	8	1	141	153	214	141	4	1	True	100	128
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	14	8	154	161	214		0	0	False	145	5
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	1	10	161		214	161	11	1	True	2	226
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	gunner	2	12	167	183	214	167	14	3	True	9	205
6aab5469-27d4-4304-bc10-b09b33795efb_game_3.replay26	47	sentinel	14	7	201		214		0	0	False	148	8
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	7	9	10	16	117	10	7	0	True	25	81
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	7	9	92	109	117	92	7	2	True	25	81
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	6	7	12	27	117	12	8	1	True	20	104
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	4	11	41		117	41	13	5	True	8	148
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	5	13	60	66	117	60	9	1	True	25	137
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	sentinel	14	7	70		117		0	0	False	148	8
6aab5469-27d4-4304-bc10-b09b33795efb_game_4.replay26	47	gunner	5	14	109	116	117	109	8	0	True	34	146
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	9	15	26	33	228	26	2	0	True	65	233
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	5	15	38	44	228	38	16	1	True	17	313
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	4	15	45	76	228	45	19	7	True	10	338
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	3	13	47	59	228	47	24	3	True	13	317
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	5	10	72	83	228	72	15	1	True	52	208
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	3	5	108	123	228	108	8	2	True	125	205
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	sentinel	17	6	112	124	228		0	0	False	356	16
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	1	3	118	125	228	118	7	1	True	169	257
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	1	7	129	139	228	129	13	2	True	81	281
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	sentinel	6	17	189		228	189	16	0	True	26	346
6aab5469-27d4-4304-bc10-b09b33795efb_game_5.replay26	47	gunner	4	17	190		228	190	9	0	True	10	394
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	9	15	26	33	228	26	2	0	True	65	233
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	5	15	38	44	228	38	16	1	True	17	313
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	4	15	45	76	228	45	19	7	True	10	338
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	3	13	47	59	228	47	24	3	True	13	317
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	5	10	72	83	228	72	15	1	True	52	208
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	3	5	108	123	228	108	8	2	True	125	205
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	sentinel	17	6	112	124	228		0	0	False	356	16
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	1	3	118	125	228	118	7	1	True	169	257
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	1	7	129	139	228	129	13	2	True	81	281
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	sentinel	6	17	189		228	189	16	0	True	26	346
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_1.replay26	47	gunner	4	17	190		228	190	9	0	True	10	394
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_2.replay26	47	gunner	14	5	20	37	167	20	14	2	True	9	441
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_2.replay26	47	gunner	14	7	42		167	42	17	4	True	25	361
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	8	3	10	20	251	10	18	3	True	5	85
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	8	3	22	25	251	22	18	0	True	5	85
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	7	8	15	41	251	15	7	1	False	17	17
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	8	9	25	31	251	25	1	0	False	29	13
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	5	9	32	76	251	32	19	3	False	26	10
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	3	11	79	88	251	79	7	0	False	58	10
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	7	0	89	100	251	89	16	1	True	17	145
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	4	1	96	123	251	96	10	4	True	13	125
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	3	5	145	222	251	145	22	8	True	10	58
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	sentinel	2	4	190		251	190	29	9	True	16	80
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	1	6	197	221	251	197	16	7	True	29	61
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	4	3	218		251	218	21	1	True	5	85
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	5	2	221		251	221	16	0	True	5	101
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	gunner	10	3	228		251	228	9	0	True	17	97
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_3.replay26	47	sentinel	3	8	231		251	231	21	1	False	25	25
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	gunner	2	17	36	55	291	36	5	2	True	9	585
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	gunner	1	13	45	56	291	45	6	2	True	2	626
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	gunner	0	16	48	60	291	48	3	1	True	8	680
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	gunner	3	23	114	121	291	114	3	0	True	82	610
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	gunner	3	6	189	196	291	189	3	0	True	65	593
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_4.replay26	47	sentinel	2	20	236		291	236	7	0	True	36	612
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	7	9	10	16	121	10	7	0	True	25	81
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	7	9	90	94	121	90	7	0	True	25	81
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	7	9	95	114	121	95	7	2	True	25	81
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	6	7	12	27	121	12	8	1	True	20	104
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	4	11	40		121	40	13	5	True	8	148
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	5	13	56	63	121	56	9	1	True	25	137
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	sentinel	12	9	64	115	121	64	1	0	False	100	16
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	5	14	107	116	121	107	8	0	True	34	146
fa2e1778-ab17-4842-b3b4-0dc54bf91f74_game_5.replay26	47	gunner	2	15	119		121	119	4	0	True	36	232
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_1.replay26	47	gunner	7	3	4	8	146	4	7	0	False	26	10
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_1.replay26	47	gunner	4	4	6	17	146	6	8	0	False	8	8
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_1.replay26	47	gunner	3	6	14	81	146	32	4	1	False	17	9
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_1.replay26	47	gunner	1	6	20		146	32	4	2	True	17	25
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	9	15	26	33	284	26	2	0	True	65	233
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	5	15	38	44	284	38	16	1	True	17	313
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	13	4	38	47	284		0	0	False	288	20
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	4	15	46	58	284	46	19	3	True	10	338
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	4	13	57	86	284	57	23	5	True	18	290
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	sentinel	15	6	71	83	284		0	0	False	296	20
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	5	10	88	105	284	88	8	2	True	52	208
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	4	10	117	129	284	117	16	2	True	45	233
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	3	5	128	143	284	128	8	2	True	125	205
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	gunner	1	3	138	145	284	138	7	1	True	169	257
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_2.replay26	47	sentinel	1	12	231		284	231	28	0	True	16	356
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	10	15	62	78	140	62	5	2	False	100	72
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	5	18	80	88	140	80	10	2	True	90	202
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	2	17	83	92	140	83	7	3	True	64	260
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	sentinel	16	18	100	108	140		0	0	False	277	81
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	14	17	107	115	140		0	0	False	208	68
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	8	18	112	117	140	112	7	0	True	117	145
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	12	9	117	125	140		0	0	False	100	16
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	13	8	129		140		0	0	False	122	10
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_3.replay26	47	gunner	5	14	131		140	131	16	0	True	34	146
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	16	14	22	53	159	22	8	2	True	53	193
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	15	6	40	61	159		0	0	False	136	52
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	18	15	45	58	159	45	9	2	True	82	250
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	18	18	58	65	159	58	9	0	True	85	337
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	sentinel	10	7	68	76	159		0	0	False	82	26
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	sentinel	14	0	80	88	159		0	0	False	281	29
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	6	3	83	87	159		0	0	False	178	10
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_4.replay26	47	gunner	14	1	94	105	159		0	0	False	250	26
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	12	4	39	46	371	39	2	0	True	104	680
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	7	2	52	59	371	52	60	0	True	25	937
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	7	4	57	270	371	57	60	52	True	29	845
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	4	1	77	82	371	77	59	3	True	5	1109
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	4	1	245	257	371	245	59	2	True	5	1109
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	7	1	87	91	371	87	60	2	True	26	986
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	sentinel	5	0	240	254	371	240	62	4	True	13	1117
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	sentinel	6	5	274	282	371	274	74	0	True	25	841
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	sentinel	6	0	290	302	371	290	62	0	True	20	1076
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	sentinel	0	6	320	338	371	320	15	2	True	20	1076
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	1	5	321	335	371	321	10	1	True	10	1066
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	gunner	1	7	322	345	371	322	12	2	True	26	986
cd3bc2b6-ece4-41ff-9a90-922091fec22e_game_5.replay26	47	sentinel	2	8	344		371	344	16	0	True	36	900
99646851-65a9-451f-b405-2744204785b9_game_1.replay26	47	gunner	15	6	66		213		0	0	False	401	17
99646851-65a9-451f-b405-2744204785b9_game_1.replay26	47	sentinel	15	5	68	119	213		0	0	False	442	10
99646851-65a9-451f-b405-2744204785b9_game_1.replay26	47	sentinel	12	1	158		213		0	0	False	629	5
99646851-65a9-451f-b405-2744204785b9_game_2.replay26	47	sentinel	1	3	10	227	417	10	17	9	False	34	2
99646851-65a9-451f-b405-2744204785b9_game_2.replay26	47	gunner	1	5	14	233	417	14	3	2	False	26	10
99646851-65a9-451f-b405-2744204785b9_game_2.replay26	47	sentinel	5	3	16		417	16	28	18	False	10	10
99646851-65a9-451f-b405-2744204785b9_game_2.replay26	47	sentinel	2	6	73	219	417	73	23	4	False	16	16
99646851-65a9-451f-b405-2744204785b9_game_2.replay26	47	sentinel	2	6	370		417	370	23	1	False	16	16
99646851-65a9-451f-b405-2744204785b9_game_3.replay26	47	sentinel	3	10	54		208		0	0	False	545	17
99646851-65a9-451f-b405-2744204785b9_game_3.replay26	47	sentinel	5	16	96		208	96	2	0	False	445	13
99646851-65a9-451f-b405-2744204785b9_game_4.replay26	47	sentinel	10	12	42	77	97		0	0	False	101	17
99646851-65a9-451f-b405-2744204785b9_game_4.replay26	47	gunner	11	15	82	85	97		0	0	False	173	5
99646851-65a9-451f-b405-2744204785b9_game_5.replay26	47	sentinel	15	12	55	67	118	55	30	2	True	10	178
99646851-65a9-451f-b405-2744204785b9_game_5.replay26	47	sentinel	15	7	73		118	73	27	2	True	5	173
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	5	14	21	88	126	21	20	12	True	20	160
