match	game	opp	map	w	h	rounds	rnd	victim	victim_team	thrower_team	amb	ours_threw	enemy_victim	border	d2_launch	launcher_margin	removed_rnd	gap	undamaged_removal	within3
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	72	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	74	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	76	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	78	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	80	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	82	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	84	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	86	4	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	2	gsxWins	jackpot	16	16	89	88	14	1	0	one	0	0	0	26	1	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	3	7	0	0	one	0	1	0	25	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	4	5	0	0	one	0	1	0	25	3	29	25	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	22	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	27	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	28	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	31	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	32	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	35	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	36	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	39	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	40	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	43	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	44	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	47	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	48	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	51	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	52	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	55	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	55	10	1	1	one	1	0	0	25	0	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	56	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	59	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	60	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	63	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	64	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	67	14	1	0	one	0	0	0	25	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	68	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	71	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	72	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	73	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	75	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	77	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	78	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	79	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	81	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	82	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	84	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	85	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	86	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	88	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	90	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	91	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	92	14	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	94	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	96	4	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	3	gsxWins	atoll	18	18	99	98	10	1	0	one	0	0	0	26	3	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	3	5	0	0	one	0	1	0	25	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	5	5	0	0	one	0	1	0	25	8	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	19	14	1	1	one	1	0	0	25	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	30	10	1	1	one	1	0	0	25	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	32	4	1	0	one	0	0	0	26	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	4	gsxWins	saga	24	24	171	39	14	1	0	one	0	0	0	26	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	3	5	0	0	one	0	1	0	25	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	20	7	0	0	one	0	1	0	25	2	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	28	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	32	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	37	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	39	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	41	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	41	7	0	1	one	1	1	1	25	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	44	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	45	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	46	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	47	5	0	1	one	1	1	0	25	4	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	48	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	49	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	52	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	53	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	54	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	56	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	57	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	60	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	61	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	62	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	64	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	65	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	68	10	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	69	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	71	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	73	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	75	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	77	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	79	14	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	81	4	1	0	one	0	0	0	26	6	-1	-1	0	0
62f097c0-71f0-415a-877c-b485ae18cab0	5	gsxWins	snowflake	26	26	84	83	14	1	0	one	0	0	0	26	6	-1	-1	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	2	3	0	0	one	0	1	0	25	2	67	65	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	3	5	0	0	one	0	1	0	25	2	75	72	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	4	10	0	0	one	0	1	1	13	2	-1	-1	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	19	5	0	1	one	1	1	1	25	0	75	56	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	22	3	0	1	one	1	1	0	26	0	67	45	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	90	15	0	1	one	1	1	1	25	0	-1	-1	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	2	CtrlAltDefeat	jackpot	16	16	109	105	10	0	1	one	1	1	0	26	0	-1	-1	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	2	3	0	0	one	0	1	0	25	4	69	67	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	3	5	0	0	one	0	1	0	25	4	113	110	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	4	11	0	0	one	0	1	1	16	4	143	139	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	5	13	0	0	one	0	1	0	20	4	-1	-1	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	16	3	0	1	one	1	1	1	16	0	69	53	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	45	3	0	1	one	1	1	0	26	0	69	24	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	143	11	0	1	one	1	1	1	16	0	143	0	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	272	631	1	1	one	1	0	0	25	0	294	22	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	284	331	0	1	one	1	1	1	26	1	335	51	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	512	304	0	1	one	1	1	1	20	2	547	35	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	523	304	0	1	one	1	1	0	26	2	547	24	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	528	304	0	1	one	1	1	1	20	2	547	19	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	3	CtrlAltDefeat	atoll	18	18	1000	543	304	0	1	one	1	1	0	26	2	547	4	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	4	CtrlAltDefeat	saga	24	24	188	2	3	0	0	one	0	1	0	25	6	81	79	0	0
c7ea848c-c98c-4b7f-843b-0919b249fab9	5	CtrlAltDefeat	snowflake	26	26	346	2	3	0	0	one	0	1	0	25	7	246	244	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	2	The Bisons	jackpot	16	16	63	7	15	1	1	one	1	0	0	25	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	2	The Bisons	jackpot	16	16	63	28	7	0	1	one	1	1	1	13	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	2	The Bisons	jackpot	16	16	63	50	7	0	1	one	1	1	0	25	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	2	The Bisons	jackpot	16	16	63	54	5	0	1	one	1	1	1	13	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	55	3	0	1	one	1	1	1	13	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	59	3	0	1	one	1	1	0	26	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	64	5	0	1	one	1	1	1	13	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	68	5	0	1	one	1	1	0	26	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	75	5	0	1	one	1	1	1	13	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	4	The Bisons	saga	24	24	80	79	5	0	1	one	1	1	0	26	2	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	5	The Bisons	snowflake	26	26	71	21	11	1	1	one	1	0	0	25	8	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	5	The Bisons	snowflake	26	26	71	53	8	0	1	one	1	1	0	26	8	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	5	The Bisons	snowflake	26	26	71	56	3	0	1	one	1	1	0	26	8	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	5	The Bisons	snowflake	26	26	71	59	8	0	1	one	1	1	0	26	8	-1	-1	0	0
226ed6e7-a13a-4ec2-84fe-27fe854b00a3	5	The Bisons	snowflake	26	26	71	65	8	0	1	one	1	1	0	26	8	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	2	I Stone	jackpot	16	16	256	7	13	0	0	one	1	0	0	25	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	2	I Stone	jackpot	16	16	256	21	4	1	0	one	1	1	1	26	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	2	I Stone	jackpot	16	16	256	174	317	0	0	one	1	0	0	20	1	221	47	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	25	6	1	0	one	1	1	1	16	0	306	281	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	29	6	1	0	one	1	1	0	26	0	306	277	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	50	6	1	0	one	1	1	1	16	0	306	256	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	216	4	1	0	one	1	1	0	26	0	316	100	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	338	217	1	0	one	1	1	1	16	0	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	342	217	1	0	one	1	1	0	26	0	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	348	217	1	0	one	1	1	1	16	0	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	352	217	1	0	one	1	1	0	26	0	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	3	I Stone	atoll	18	18	405	386	217	1	0	one	1	1	1	16	0	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	135	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	136	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	138	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	139	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	140	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	141	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	142	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	143	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	144	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	145	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	146	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	147	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	148	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	149	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	150	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	151	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	152	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	153	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	154	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	155	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	156	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	157	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	158	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	159	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	160	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	161	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	162	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	163	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	164	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	165	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	166	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	167	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	168	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	169	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	170	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	171	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	172	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	173	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	174	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	175	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	176	4	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	177	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	178	6	1	0	one	1	1	1	2	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	179	6	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	180	4	1	0	one	1	1	1	2	1	-1	-1	0	0
