tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
drakkarfjord_s37_B	drakkarfjord	37	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s38_A	drakkarfjord	38	A	US	1000	8	1000	79	766	329	113	42	33	37	71	360	0	360	1516	1840	-324	8.5714	-0.3382
drakkarfjord_s38_B	drakkarfjord	38	B	US	251	8	251	0	138	230	131	0	-1	0	131	0	0		504	0	504		2.008
drakkarfjord_s39_A	drakkarfjord	39	A	US	122	8	122	91	90	60	42	42	32	49	0	360	0	360	144	0	144	8.5714	1.8
drakkarfjord_s39_B	drakkarfjord	39	B	US	1000	8	1000	67	352	647	33	20	40	47	13	180	0	180	748	928	-180	9.0	-0.1837
glacierkeep_s37_A	glacierkeep	37	A	US	162	8	162	110	63	75	31	31	99	79	0	270	0	270	234	0	234	8.7097	1.7863
glacierkeep_s37_B	glacierkeep	37	B	OPP	1000	8	1000	186	0	796	0	0	-1	186	0	0	0		0	0	0		0.0
glacierkeep_s38_A	glacierkeep	38	A	US	132	8	132	104	73	46	20	20	72	84	0	108	0	108	396	0	396	5.4	3.5357
glacierkeep_s38_B	glacierkeep	38	B	OPP	1000	8	1000	888	0	256	0	0	-1	888	0	0	0		0	0	0		0.0
glacierkeep_s39_A	glacierkeep	39	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s39_B	glacierkeep	39	B	US	1000	8	1000	226	908	96	69	34	92	192	35	306	0	306	772	1078	-306	9.0	-0.3168
midgard_s37_A	midgard	37	A	OPP	453	8	453	0	0	385	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s37_B	midgard	37	B	US	429	8	429	0	185	253	23	0	-1	0	23	0	0		504	0	504		1.1748
midgard_s38_A	midgard	38	A	OPP	529	8	529	0	479	404	366	0	-1	0	366	0	0		216	0	216		0.4083
midgard_s38_B	midgard	38	B	OPP	1000	8	1000	0	804	151	15	0	-1	0	15	0	0		2132	2078	54		0.054
midgard_s39_A	midgard	39	A	US	1000	8	1000	0	33	894	4	0	-1	0	4	0	0		0	0	0		0.0
midgard_s39_B	midgard	39	B	US	298	8	298	0	251	172	132	0	-1	0	132	0	0		1460	956	504		1.6913
nordkap_s37_A	nordkap	37	A	US	315	8	315	102	260	78	34	15	55	87	19	126	0	126	728	350	378	8.4	1.26
nordkap_s37_B	nordkap	37	B	US	200	8	200	109	191	192	190	108	91	1	82	486	0	486	18	0	18	4.5	0.1957
nordkap_s38_A	nordkap	38	A	US	118	8	118	82	73	48	16	16	45	66	0	54	0	54	450	0	450	3.375	4.4118
nordkap_s38_B	nordkap	38	B	US	265	8	265	55	258	130	130	25	42	30	105	36	0	36	468	0	468	1.44	1.95
nordkap_s39_A	nordkap	39	A	US	120	8	120	72	56	109	56	56	64	16	0	504	0	504	0	0	0	9.0	0.0
nordkap_s39_B	nordkap	39	B	OPP	453	8	453	0	446	444	444	0	-1	0	444	0	0		0	0	0		0.0
yulerune_s37_A	yulerune	37	A	OPP	129	8	129	0	0	29	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s37_B	yulerune	37	B	US	593	8	593	0	429	169	20	0	-1	0	20	0	0		1608	1108	500		0.8432
yulerune_s38_A	yulerune	38	A	OPP	185	8	185	0	0	140	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s38_B	yulerune	38	B	OPP	210	8	210	0	0	110	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s39_A	yulerune	39	A	OPP	1000	8	1000	0	0	365	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s39_B	yulerune	39	B	OPP	191	8	191	0	0	82	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s40_A	atoll	40	A	US	426	8	426	0	220	418	220	0	-1	0	220	0	0		1194	690	504		1.1831
atoll_s40_B	atoll	40	B	OPP	149	8	149	0	0	51	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s41_A	atoll	41	A	OPP	323	8	323	0	0	307	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s41_B	atoll	41	B	US	151	8	151	0	61	131	53	0	-1	0	53	0	0		504	0	504		3.3377
atoll_s42_A	atoll	42	A	US	488	8	488	0	296	453	275	0	-1	0	275	0	0		1540	1036	504		1.0328
atoll_s42_B	atoll	42	B	US	193	8	193	0	131	139	86	0	-1	0	86	0	0		736	228	508		2.6321
drakkarfjord_s40_A	drakkarfjord	40	A	OPP	767	8	767	0	244	345	72	0	-1	0	72	0	0		564	564	0		0.0
drakkarfjord_s40_B	drakkarfjord	40	B	US	273	8	273	18	197	122	60	15	86	3	45	126	0	126	594	216	378	8.4	1.4651
drakkarfjord_s41_A	drakkarfjord	41	A	US	200	8	200	22	163	107	84	6	37	16	78	36	0	36	640	172	468	6.0	2.4124
drakkarfjord_s41_B	drakkarfjord	41	B	US	199	8	199	93	158	81	54	32	41	61	22	270	0	270	324	90	234	8.4375	1.4012
drakkarfjord_s42_A	drakkarfjord	42	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s42_B	drakkarfjord	42	B	US	1000	8	1000	0	168	834	20	0	-1	0	20	0	0		202	202	0		0.0
glacierkeep_s40_A	glacierkeep	40	A	US	177	8	177	134	105	49	3	3	84	131	0	0	0	0	504	0	504	0.0	2.8966
glacierkeep_s40_B	glacierkeep	40	B	US	525	8	525	89	429	23	3	3	96	86	0	18	0	18	594	108	486	6.0	0.931
glacierkeep_s41_A	glacierkeep	41	A	US	131	8	131	101	56	77	56	56	75	45	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s41_B	glacierkeep	41	B	US	1000	8	1000	226	908	96	69	34	92	192	35	306	0	306	772	1078	-306	9.0	-0.3168
glacierkeep_s42_A	glacierkeep	42	A	US	131	8	131	101	56	77	56	56	75	45	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s42_B	glacierkeep	42	B	US	1000	8	1000	144	805	192	32	20	52	124	12	198	0	198	502	700	-198	9.9	-0.202
midgard_s40_A	midgard	40	A	US	252	8	252	0	202	228	199	0	-1	0	199	0	0		504	0	504		2.0
midgard_s40_B	midgard	40	B	US	169	8	169	0	74	112	30	0	-1	0	30	0	0		504	0	504		2.9822
midgard_s41_A	midgard	41	A	OPP	557	8	557	0	509	69	30	0	-1	0	30	0	0		1680	1504	176		0.316
midgard_s41_B	midgard	41	B	OPP	388	8	388	0	333	312	270	0	-1	0	270	0	0		0	0	0		0.0
midgard_s42_A	midgard	42	A	US	193	8	193	0	143	184	143	0	-1	0	143	0	0		504	0	504		2.6114
midgard_s42_B	midgard	42	B	US	743	8	743	0	688	519	477	0	-1	0	477	0	0		504	0	504		0.6783
nordkap_s40_A	nordkap	40	A	US	163	8	163	117	107	93	47	47	56	70	0	414	0	414	90	0	90	8.8085	0.7759
nordkap_s40_B	nordkap	40	B	US	305	8	305	6	296	205	205	6	126	0	199	54	0	54	910	460	450	9.0	1.505
nordkap_s41_A	nordkap	41	A	OPP	262	8	262	0	0	37	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s41_B	nordkap	41	B	US	133	8	133	82	126	83	83	41	51	41	42	252	0	252	252	0	252	6.1463	2.7391
nordkap_s42_A	nordkap	42	A	US	163	8	163	117	107	93	47	47	56	70	0	414	0	414	90	0	90	8.8085	0.7759
nordkap_s42_B	nordkap	42	B	OPP	185	8	185	141	124	68	19	0	-1	141	19	0	0		396	0	396		2.1405
yulerune_s40_A	yulerune	40	A	US	548	8	548	0	56	530	56	0	-1	0	56	0	0		504	0	504		0.9197
yulerune_s40_B	yulerune	40	B	OPP	384	8	384	0	62	181	62	0	-1	0	62	0	0		0	0	0		0.0
yulerune_s41_A	yulerune	41	A	OPP	747	8	747	0	0	402	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s41_B	yulerune	41	B	OPP	267	8	267	0	243	113	98	0	-1	0	98	0	0		0	0	0		0.0
yulerune_s42_A	yulerune	42	A	OPP	466	8	466	0	0	141	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s42_B	yulerune	42	B	OPP	220	8	220	0	0	121	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s43_A	atoll	43	A	US	855	8	855	0	487	749	480	0	-1	0	480	0	0		2436	1936	500		0.5848
atoll_s43_B	atoll	43	B	US	129	8	129	0	63	111	54	0	-1	0	54	0	0		504	0	504		3.907
atoll_s44_A	atoll	44	A	OPP	605	8	605	0	20	333	4	0	-1	0	4	0	0		72	72	0		0.0
atoll_s44_B	atoll	44	B	US	527	8	527	0	297	246	46	0	-1	0	46	0	0		2228	1728	500		0.9488
atoll_s45_A	atoll	45	A	US	1000	8	1000	0	11	982	11	0	-1	0	11	0	0		84	84	0		0.0
atoll_s45_B	atoll	45	B	US	183	8	183	109	62	107	14	14	121	95	0	0	0	0	504	0	504	0.0	2.9822
drakkarfjord_s43_A	drakkarfjord	43	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s43_B	drakkarfjord	43	B	OPP	528	8	528	74	488	131	105	19	40	55	86	144	0	144	726	870	-144	7.5789	-0.2829
drakkarfjord_s44_A	drakkarfjord	44	A	US	122	8	122	91	90	60	42	42	32	49	0	360	0	360	144	0	144	8.5714	1.8
drakkarfjord_s44_B	drakkarfjord	44	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s45_A	drakkarfjord	45	A	US	153	8	153	67	65	121	47	32	89	35	15	288	0	288	216	0	216	9.0	1.7851
drakkarfjord_s45_B	drakkarfjord	45	B	US	1000	8	1000	67	352	647	33	20	40	47	13	180	0	180	748	928	-180	9.0	-0.1837
glacierkeep_s43_A	glacierkeep	43	A	US	125	8	125	97	73	10	10	10	56	87	0	0	0	0	504	0	504	0.0	4.3826
glacierkeep_s43_B	glacierkeep	43	B	US	238	8	238	194	170	44	13	13	68	181	0	108	0	108	396	0	396	8.3077	1.76
glacierkeep_s44_A	glacierkeep	44	A	US	133	8	133	87	69	88	40	40	64	47	0	342	0	342	162	0	162	8.55	1.7419
glacierkeep_s44_B	glacierkeep	44	B	OPP	812	8	812	89	184	448	5	0	-1	89	5	0	0		486	212	274		0.3374
glacierkeep_s45_A	glacierkeep	45	A	US	126	8	126	75	56	111	56	56	70	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s45_B	glacierkeep	45	B	US	1000	8	1000	266	860	95	6	6	140	260	0	54	0	54	0	54	-54	9.0	-0.0543
midgard_s43_A	midgard	43	A	US	332	8	332	0	116	277	116	0	-1	0	116	0	0		832	330	502		1.512
midgard_s43_B	midgard	43	B	OPP	192	8	192	0	145	76	39	0	-1	0	39	0	0		526	526	0		0.0
midgard_s44_A	midgard	44	A	OPP	165	8	165	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s44_B	midgard	44	B	US	264	8	264	0	56	230	51	0	-1	0	51	0	0		504	0	504		1.9091
midgard_s45_A	midgard	45	A	OPP	465	8	465	0	0	444	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s45_B	midgard	45	B	OPP	317	8	317	0	41	282	16	0	-1	0	16	0	0		270	0	270		0.8517
nordkap_s43_A	nordkap	43	A	US	310	8	310	103	262	106	69	28	48	75	41	198	0	198	656	348	308	7.0714	1.0922
nordkap_s43_B	nordkap	43	B	US	265	8	265	55	258	130	130	25	42	30	105	36	0	36	468	0	468	1.44	1.95
nordkap_s44_A	nordkap	44	A	US	264	8	264	201	92	188	29	29	88	172	0	234	0	234	270	0	270	8.069	1.1489
nordkap_s44_B	nordkap	44	B	OPP	1000	8	1000	680	4	436	4	0	-1	680	4	0	0		0	0	0		0.0
nordkap_s45_A	nordkap	45	A	OPP	256	8	256	0	0	215	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s45_B	nordkap	45	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
yulerune_s43_A	yulerune	43	A	US	196	8	196	0	168	182	165	0	-1	0	165	0	0		504	0	504		2.5714
yulerune_s43_B	yulerune	43	B	OPP	261	8	261	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s44_A	yulerune	44	A	OPP	1000	8	1000	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s44_B	yulerune	44	B	OPP	366	8	366	0	0	310	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s45_A	yulerune	45	A	US	155	8	155	0	56	140	56	0	-1	0	56	0	0		504	0	504		3.2516
yulerune_s45_B	yulerune	45	B	US	249	8	249	0	93	157	16	0	-1	0	16	0	0		504	0	504		2.0241
atoll_s46_A	atoll	46	A	OPP	229	8	229	0	0	206	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s46_B	atoll	46	B	US	573	8	573	0	513	525	474	0	-1	0	474	0	0		2456	1956	500		0.8726
atoll_s47_A	atoll	47	A	OPP	1000	8	1000	0	144	871	24	0	-1	0	24	0	0		616	440	176		0.176
atoll_s47_B	atoll	47	B	OPP	464	8	464	0	6	449	6	0	-1	0	6	0	0		42	42	0		0.0
atoll_s48_A	atoll	48	A	OPP	847	8	847	0	14	786	14	0	-1	0	14	0	0		0	0	0		0.0
atoll_s48_B	atoll	48	B	US	213	8	213	0	139	171	110	0	-1	0	110	0	0		808	304	504		2.3662
drakkarfjord_s46_A	drakkarfjord	46	A	US	101	8	101	52	56	84	53	48	45	4	5	414	0	414	90	0	90	8.625	1.6981
drakkarfjord_s46_B	drakkarfjord	46	B	US	153	8	153	104	111	42	14	13	42	91	1	90	0	90	414	0	414	6.9231	2.9571
drakkarfjord_s47_A	drakkarfjord	47	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s47_B	drakkarfjord	47	B	US	273	8	273	18	197	122	60	15	86	3	45	126	0	126	594	216	378	8.4	1.4651
drakkarfjord_s48_A	drakkarfjord	48	A	US	251	8	251	47	215	197	175	14	36	33	161	108	0	108	916	524	392	7.7143	1.654
drakkarfjord_s48_B	drakkarfjord	48	B	US	285	8	285	0	56	265	55	0	-1	0	55	0	0		504	0	504		1.7684
glacierkeep_s46_A	glacierkeep	46	A	US	179	8	179	134	56	101	42	42	123	92	0	252	0	252	252	0	252	6.0	1.8394
glacierkeep_s46_B	glacierkeep	46	B	US	233	8	233	96	125	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.113
glacierkeep_s47_A	glacierkeep	47	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s47_B	glacierkeep	47	B	US	179	8	179	129	107	67	30	27	72	102	3	234	0	234	270	0	270	8.6667	1.7763
glacierkeep_s48_A	glacierkeep	48	A	US	178	8	178	135	57	121	25	25	67	110	0	126	0	126	378	0	378	5.04	2.4706
glacierkeep_s48_B	glacierkeep	48	B	US	277	8	277	92	165	97	3	3	112	89	0	18	0	18	486	0	486	6.0	1.7737
midgard_s46_A	midgard	46	A	US	341	8	341	0	157	169	16	0	-1	0	16	0	0		504	0	504		1.478
midgard_s46_B	midgard	46	B	OPP	164	8	164	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s47_A	midgard	47	A	OPP	572	8	572	0	0	474	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s47_B	midgard	47	B	US	797	8	797	0	58	326	44	0	-1	0	44	0	0		504	0	504		0.6324
midgard_s48_A	midgard	48	A	US	185	8	185	0	51	174	47	0	-1	0	47	0	0		582	78	504		2.7243
midgard_s48_B	midgard	48	B	US	236	8	236	0	139	223	139	0	-1	0	139	0	0		504	0	504		2.1356
nordkap_s46_A	nordkap	46	A	US	257	8	257	204	197	55	4	4	60	200	0	18	0	18	486	0	486	4.5	1.9209
nordkap_s46_B	nordkap	46	B	OPP	1000	8	1000	934	4	902	2	0	-1	934	2	0	0		0	0	0		0.0
nordkap_s47_A	nordkap	47	A	US	293	8	293	235	242	43	4	4	51	231	0	18	0	18	504	16	488	4.5	1.6886
nordkap_s47_B	nordkap	47	B	US	171	8	171	119	91	68	18	18	104	101	0	162	0	162	342	0	342	9.0	2.2353
nordkap_s48_A	nordkap	48	A	US	313	8	313	199	245	56	1	0	-1	199	1	0	0		522	18	504		1.6102
nordkap_s48_B	nordkap	48	B	US	213	8	213	187	206	45	45	28	26	159	17	36	0	36	468	0	468	1.2857	2.5297
yulerune_s46_A	yulerune	46	A	OPP	734	8	734	0	178	357	16	0	-1	0	16	0	0		486	0	486		0.6621
yulerune_s46_B	yulerune	46	B	OPP	180	8	180	0	0	90	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s47_A	yulerune	47	A	US	217	8	217	0	128	88	15	0	-1	0	15	0	0		504	0	504		2.3226
yulerune_s47_B	yulerune	47	B	US	228	8	228	0	36	213	36	0	-1	0	36	0	0		504	0	504		2.2105
yulerune_s48_A	yulerune	48	A	US	249	8	249	0	225	238	224	0	-1	0	224	0	0		504	0	504		2.0241
yulerune_s48_B	yulerune	48	B	OPP	276	8	276	0	0	153	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s49_A	atoll	49	A	OPP	461	8	461	0	0	241	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s49_B	atoll	49	B	US	518	8	518	0	50	505	50	0	-1	0	50	0	0		504	0	504		0.973
atoll_s50_A	atoll	50	A	US	397	8	397	0	137	334	82	0	-1	0	82	0	0		788	280	508		1.2796
atoll_s50_B	atoll	50	B	US	195	8	195	0	133	148	95	0	-1	0	95	0	0		736	236	500		2.5641
atoll_s51_A	atoll	51	A	US	492	8	492	0	186	428	142	0	-1	0	142	0	0		684	180	504		1.0244
atoll_s51_B	atoll	51	B	US	205	8	205	0	57	190	51	0	-1	0	51	0	0		504	0	504		2.4585
drakkarfjord_s49_A	drakkarfjord	49	A	US	417	8	417	234	357	75	29	26	65	208	3	216	0	216	720	432	288	8.3077	0.7366
drakkarfjord_s49_B	drakkarfjord	49	B	US	139	8	139	81	82	89	46	39	57	42	7	306	0	306	198	0	198	7.8462	1.98
drakkarfjord_s50_A	drakkarfjord	50	A	OPP	476	8	476	0	415	50	3	0	-1	0	3	0	0		36	36	0		0.0
drakkarfjord_s50_B	drakkarfjord	50	B	US	1000	8	1000	39	256	750	44	27	40	12	17	234	0	234	632	866	-234	8.6667	-0.2405
drakkarfjord_s51_A	drakkarfjord	51	A	US	88	8	88	56	56	73	55	54	32	2	1	486	0	486	18	0	18	9.0	0.5294
drakkarfjord_s51_B	drakkarfjord	51	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s49_A	glacierkeep	49	A	US	149	8	149	94	56	91	30	30	93	64	0	270	0	270	234	0	234	9.0	1.9664
glacierkeep_s49_B	glacierkeep	49	B	US	735	8	735	615	427	164	15	15	308	600	0	126	0	126	378	0	378	8.4	0.525
glacierkeep_s50_A	glacierkeep	50	A	OPP	429	8	429	401	361	1	1	1	88	400	0	0	0	0	162	0	162	0.0	0.3785
glacierkeep_s50_B	glacierkeep	50	B	US	1000	8	1000	235	820	158	37	26	128	209	11	216	0	216	1170	1218	-48	8.3077	-0.0493
glacierkeep_s51_A	glacierkeep	51	A	US	208	8	208	94	97	93	22	13	60	81	9	0	0	0	714	208	506	0.0	2.5949
glacierkeep_s51_B	glacierkeep	51	B	US	600	8	600	379	184	405	70	52	108	327	18	522	0	522	246	264	-18	10.0385	-0.0328
midgard_s49_A	midgard	49	A	US	561	8	561	0	93	410	16	0	-1	0	16	0	0		504	0	504		0.8984
midgard_s49_B	midgard	49	B	US	351	8	351	0	305	249	210	0	-1	0	210	0	0		1678	1176	502		1.4302
midgard_s50_A	midgard	50	A	US	627	8	627	0	98	607	98	0	-1	0	98	0	0		694	188	506		0.807
midgard_s50_B	midgard	50	B	OPP	177	8	177	0	0	134	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s51_A	midgard	51	A	US	334	8	334	0	283	228	190	0	-1	0	190	0	0		504	0	504		1.509
midgard_s51_B	midgard	51	B	OPP	131	8	131	0	89	92	59	0	-1	0	59	0	0		450	336	114		0.8702
nordkap_s49_A	nordkap	49	A	US	253	8	253	20	56	223	56	0	-1	20	56	0	0		504	0	504		1.9921
nordkap_s49_B	nordkap	49	B	US	343	8	343	0	247	258	172	0	-1	0	172	0	0		1074	572	502		1.4636
nordkap_s50_A	nordkap	50	A	OPP	1000	8	1000	817	0	87	0	0	-1	817	0	0	0		0	0	0		0.0
nordkap_s50_B	nordkap	50	B	US	187	8	187	92	79	135	36	32	112	60	4	288	0	288	216	0	216	9.0	1.3935
nordkap_s51_A	nordkap	51	A	OPP	273	8	273	233	250	128	118	101	40	132	17	0	0	0	0	0	0	0.0	0.0
nordkap_s51_B	nordkap	51	B	OPP	278	8	278	0	76	19	18	0	-1	0	18	0	0		0	0	0		0.0
yulerune_s49_A	yulerune	49	A	OPP	200	8	200	0	153	148	113	0	-1	0	113	0	0		0	0	0		0.0
yulerune_s49_B	yulerune	49	B	OPP	336	8	336	0	252	84	15	0	-1	0	15	0	0		864	846	18		0.0536
yulerune_s50_A	yulerune	50	A	US	290	8	290	0	36	231	36	0	-1	0	36	0	0		504	0	504		1.7379
yulerune_s50_B	yulerune	50	B	US	180	8	180	0	156	171	156	0	-1	0	156	0	0		504	0	504		2.8
yulerune_s51_A	yulerune	51	A	OPP	1000	8	1000	0	970	197	178	0	-1	0	178	0	0		0	0	0		0.0
yulerune_s51_B	yulerune	51	B	OPP	252	8	252	0	183	63	48	0	-1	0	48	0	0		0	0	0		0.0
atoll_s52_A	atoll	52	A	US	1000	8	1000	0	0	988	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s52_B	atoll	52	B	US	654	8	654	0	431	642	428	0	-1	0	428	0	0		2250	1750	500		0.7645
atoll_s53_A	atoll	53	A	OPP	469	8	469	0	0	461	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s53_B	atoll	53	B	OPP	540	8	540	0	0	502	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s54_A	atoll	54	A	OPP	421	8	421	0	136	279	7	0	-1	0	7	0	0		214	214	0		0.0
atoll_s54_B	atoll	54	B	US	225	8	225	33	92	211	92	0	-1	33	92	0	0		664	164	500		2.2222
drakkarfjord_s52_A	drakkarfjord	52	A	US	1000	8	1000	54	964	62	40	16	36	38	24	144	0	144	410	554	-144	9.0	-0.1463
drakkarfjord_s52_B	drakkarfjord	52	B	US	217	8	217	107	176	54	27	15	41	92	12	126	0	126	520	136	384	8.4	1.901
drakkarfjord_s53_A	drakkarfjord	53	A	US	262	8	262	15	140	182	75	13	128	2	62	108	0	108	674	280	394	8.3077	1.5823
drakkarfjord_s53_B	drakkarfjord	53	B	US	217	8	217	107	176	54	27	15	41	92	12	126	0	126	520	136	384	8.4	1.901
drakkarfjord_s54_A	drakkarfjord	54	A	US	193	8	193	75	156	76	53	10	37	65	43	72	0	72	620	188	432	7.2	2.3607
drakkarfjord_s54_B	drakkarfjord	54	B	US	153	8	153	104	111	42	14	13	42	91	1	90	0	90	414	0	414	6.9231	2.9571
glacierkeep_s52_A	glacierkeep	52	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s52_B	glacierkeep	52	B	US	735	8	735	615	427	164	15	15	308	600	0	126	0	126	378	0	378	8.4	0.525
glacierkeep_s53_A	glacierkeep	53	A	US	161	8	161	118	93	17	5	5	76	113	0	0	0	0	504	0	504	0.0	3.2308
glacierkeep_s53_B	glacierkeep	53	B	US	517	8	517	161	425	38	11	4	92	157	7	18	0	18	576	90	486	4.5	0.9474
glacierkeep_s54_A	glacierkeep	54	A	US	172	8	172	126	88	64	7	7	144	119	0	0	0	0	504	0	504	0.0	3.0545
glacierkeep_s54_B	glacierkeep	54	B	US	238	8	238	194	170	44	13	13	68	181	0	108	0	108	396	0	396	8.3077	1.76
midgard_s52_A	midgard	52	A	OPP	243	8	243	0	0	122	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s52_B	midgard	52	B	US	211	8	211	0	56	201	56	0	-1	0	56	0	0		504	0	504		2.3886
midgard_s53_A	midgard	53	A	OPP	354	8	354	0	157	347	157	0	-1	0	157	0	0		802	802	0		0.0
midgard_s53_B	midgard	53	B	OPP	262	8	262	0	60	236	60	0	-1	0	60	0	0		0	0	0		0.0
midgard_s54_A	midgard	54	A	OPP	220	8	220	0	168	81	41	0	-1	0	41	0	0		490	490	0		0.0
midgard_s54_B	midgard	54	B	OPP	364	8	364	0	0	243	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s52_A	nordkap	52	A	OPP	718	8	718	0	323	395	21	0	-1	0	21	0	0		382	382	0		0.0
nordkap_s52_B	nordkap	52	B	US	109	8	109	72	102	85	85	57	37	15	28	450	0	450	54	0	54	7.8947	1.0385
nordkap_s53_A	nordkap	53	A	US	341	8	341	27	334	143	143	0	-1	27	143	0	0		504	0	504		1.478
nordkap_s53_B	nordkap	53	B	US	285	8	285	196	197	131	52	3	160	193	49	18	0	18	486	0	486	6.0	1.7234
nordkap_s54_A	nordkap	54	A	US	652	8	652	499	546	570	524	432	128	67	92	414	0	414	108	8	100	0.9583	0.4545
nordkap_s54_B	nordkap	54	B	OPP	340	8	340	13	4	313	4	0	-1	13	4	0	0		0	0	0		0.0
yulerune_s52_A	yulerune	52	A	US	193	8	193	0	56	174	56	0	-1	0	56	0	0		504	0	504		2.6114
yulerune_s52_B	yulerune	52	B	OPP	216	8	216	0	0	136	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s53_A	yulerune	53	A	US	305	8	305	0	258	138	102	0	-1	0	102	0	0		1044	544	500		1.6393
yulerune_s53_B	yulerune	53	B	OPP	237	8	237	0	0	124	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s54_A	yulerune	54	A	US	1000	8	1000	0	760	230	20	0	-1	0	20	0	0		2050	2050	0		0.0
yulerune_s54_B	yulerune	54	B	OPP	208	8	208	0	0	122	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s55_A	atoll	55	A	US	289	8	289	0	121	269	115	0	-1	0	115	0	0		680	180	500		1.7301
atoll_s55_B	atoll	55	B	OPP	1000	8	1000	0	940	54	3	0	-1	0	3	0	0		108	0	108		0.108
atoll_s56_A	atoll	56	A	US	339	8	339	0	99	224	1	0	-1	0	1	0	0		608	108	500		1.4749
atoll_s56_B	atoll	56	B	US	171	8	171	0	101	141	80	0	-1	0	80	0	0		674	168	506		2.9591
atoll_s57_A	atoll	57	A	US	263	8	263	0	129	250	127	0	-1	0	127	0	0		746	242	504		1.9163
atoll_s57_B	atoll	57	B	US	221	8	221	108	80	211	80	22	141	86	58	198	0	198	414	104	310	9.0	1.5578
drakkarfjord_s55_A	drakkarfjord	55	A	US	103	8	103	55	66	83	60	47	37	8	13	414	0	414	130	36	94	8.8085	1.6786
drakkarfjord_s55_B	drakkarfjord	55	B	US	457	8	457	83	417	107	81	33	40	50	48	270	0	270	1156	918	238	8.1818	0.5613
drakkarfjord_s56_A	drakkarfjord	56	A	US	417	8	417	234	357	75	29	26	65	208	3	216	0	216	720	432	288	8.3077	0.7366
drakkarfjord_s56_B	drakkarfjord	56	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
drakkarfjord_s57_A	drakkarfjord	57	A	US	1000	8	1000	79	766	329	113	42	33	37	71	360	0	360	1516	1840	-324	8.5714	-0.3382
