tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s14_B	nordkap	14	B	US	Core destroyed	315	v521	0	0	500	1404	902	-2	0.6425		6	15	0	1	1	0		0	4	56	4	5	16	
nordkap_s15_A	nordkap	15	A	US	Core destroyed	163	v521	738	728	490	504	0	-4	0.0	0.9864	2	5	0	1	1	0		0	1	56	3	5	14	
nordkap_s15_B	nordkap	15	B	US	Core destroyed	130	v521	990	946	456	504	0	-4	0.0	0.9556	2	5	0	0	0	0		0	2	80	4	5	7	
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	901	v521	504	0	-4	0	0	500		0.0	9	57	2	7	9	1	20	1	0		0		9	
yulerune_s13_B	yulerune	13	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			6	33	0	4	4	2	21	2	0		0		10	
yulerune_s14_A	yulerune	14	A	US	Core destroyed	641	v521	360	336	476	504	0	-4	0.0	0.9333	9	49	4	15	19	2	19	4	1	585	4	568	17	
yulerune_s14_B	yulerune	14	B	US	Core destroyed	274	v521	0	0	500	918	412	-6	0.4488		6	25	3	5	8	1	24	1	2	139	0		18	
yulerune_s15_A	yulerune	15	A	US	Core destroyed	337	v521	0	0	500	504	0	-4	0.0		9	53	3	14	17	2	19	3	1	248	0		11	
yulerune_s15_B	yulerune	15	B	OPP	Core destroyed	258	v521	720	208	-12	0	0	500		0.2889	7	42	1	5	6	2	24	3	0		0		9	
atoll_s16_A	atoll	16	A	US	Core destroyed	321	v521	0	0	500	1944	1436	-8	0.7387		5	16	0	2	2	0		4	2	153	2	7	5	
atoll_s16_B	atoll	16	B	US	Core destroyed	573	v521	90	0	410	846	344	-2	0.4066	0.0	4	13	0	1	1	0		3	1	478	8	7	9	
atoll_s17_A	atoll	17	A	US	Core destroyed	165	v521	0	0	500	504	0	-4	0.0		4	12	0	3	3	0		1	1	88	2	7	12	
atoll_s17_B	atoll	17	B	OPP	Core destroyed	175	v521	504	0	-4	0	0	500		0.0	6	21	0	1	1	0		3	0		4	7	8	
atoll_s18_A	atoll	18	A	US	Core destroyed	383	v521	0	0	500	2556	2052	-4	0.8028		4	12	0	1	1	0		1	2	79	3	7	5	
atoll_s18_B	atoll	18	B	US	Core destroyed	207	v521	684	436	252	1098	598	0	0.5446	0.6374	4	13	0	1	1	0		2	2	102	3	7	6	
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	159	v521	0	0	500	792	292	0	0.3687		3	20	0	1	1	0		0	1	61	3	13	17	
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	153	v521	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	22	
drakkarfjord_s17_A	drakkarfjord	17	A	US	Core destroyed	922	v521	0	0	500	1746	1230	-16	0.7045		3	17	0	0	0	0		1	1	36	32	13	65	
drakkarfjord_s17_B	drakkarfjord	17	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	234	234	500	1.0		9	92	0	0	0	0		0	1	60	7	13	10	
drakkarfjord_s18_A	drakkarfjord	18	A	US	Titanium collected (tiebreak)	1000	v521	0	0	500	450	450	500	1.0		4	17	0	0	0	0		2	1	33	15	13	94	
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	187	v521	0	0	500	756	240	-16	0.3175		3	13	0	0	0	0		0	1	40	2	13	13	
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	173	v521	0	0	500	504	0	-4	0.0		2	13	0	0	0	0		0	2	65	2	9	18	
glacierkeep_s16_B	glacierkeep	16	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			12	114	0	0	0	0		1	0		8	9	7	
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	120	v521	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	64	2	9	12	
glacierkeep_s17_B	glacierkeep	17	B	US	Core destroyed	329	v521	0	0	500	594	90	-4	0.1515		3	20	0	0	0	0		0	1	92	2	9	36	
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	126	v521	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	68	2	9	11	
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	329	v521	0	0	500	504	0	-4	0.0		6	47	0	0	0	0		1	1	220	2	9	16	
midgard_s16_A	midgard	16	A	OPP	Core destroyed	306	v521	504	0	-4	1080	1062	482	0.9833	0.0	8	42	1	6	7	0		1	1	53	0		8	
midgard_s16_B	midgard	16	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	1044	966	422	0.9253		10	79	3	27	30	4	39	6	2	234	0		10	
midgard_s17_A	midgard	17	A	US	Core destroyed	188	v521	0	0	500	504	0	-4	0.0		8	30	3	7	10	1	51	2	1	132	0		9	
midgard_s17_B	midgard	17	B	US	Core destroyed	153	v521	0	0	500	504	0	-4	0.0		7	31	1	6	7	1	42	3	1	90	0		9	
midgard_s18_A	midgard	18	A	US	Core destroyed	454	v521	1584	1508	424	576	72	-4	0.125	0.952	8	42	3	16	19	2	34	2	2	50	0		10	
midgard_s18_B	midgard	18	B	US	Core destroyed	190	v521	0	0	500	504	0	-4	0.0		7	17	3	5	8	2	38	3	1	134	0		9	
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	211	v521	720	216	-4	0	0	500		0.3	12	39	0	1	1	0		1	0		3	5	19	
nordkap_s16_B	nordkap	16	B	US	Core destroyed	157	v521	0	0	500	504	0	-4	0.0		3	8	1	2	3	2	7	2	3	77	4	5	14	
nordkap_s17_A	nordkap	17	A	US	Core destroyed	304	v521	0	0	500	792	288	-4	0.3636		3	11	0	2	2	0		3	1	81	4	5	39	
nordkap_s17_B	nordkap	17	B	US	Core destroyed	161	v521	36	0	464	504	0	-4	0.0	0.0	5	21	0	3	3	2	7	2	1	61	4	5	8	
nordkap_s18_A	nordkap	18	A	US	Core destroyed	763	v521	0	0	500	1908	1408	0	0.7379		3	14	0	2	2	2	537	4	1	64	4	5	24	
nordkap_s18_B	nordkap	18	B	US	Core destroyed	959	v521	2772	2772	500	1764	1252	-12	0.7098	1.0	8	44	1	10	11	3	878	5	5	550	15	5	28	
yulerune_s16_A	yulerune	16	A	OPP	Core destroyed	193	v521	504	0	-4	0	0	500		0.0	8	42	2	11	13	1	19	2	0		0		8	
yulerune_s16_B	yulerune	16	B	US	Core destroyed	336	v521	0	0	500	504	0	-4	0.0		8	38	3	5	8	1	19	2	1	280	0		14	
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	325	v521	504	0	-4	0	0	500		0.0	10	56	1	4	5	1	24	1	0		0		10	
yulerune_s17_B	yulerune	17	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			10	37	6	12	18	1	23	4	0		0		49	
yulerune_s18_A	yulerune	18	A	US	Core destroyed	181	v521	576	576	500	504	0	-4	0.0	1.0	4	18	1	8	9	1	19	2	1	88	0		8	
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	185	v521	504	0	-4	0	0	500		0.0	13	54	5	7	12	1	19	1	0		0		6	
atoll_s19_A	atoll	19	A	US	Core destroyed	624	v521	1602	1602	500	1584	1084	0	0.6843	1.0	4	15	0	6	6	2	418	2	2	478	30	7	4	
atoll_s19_B	atoll	19	B	US	Core destroyed	213	v521	1422	1404	482	1368	864	-4	0.6316	0.9873	4	13	0	1	1	0		1	2	74	4	7	14	
atoll_s20_A	atoll	20	A	US	Core destroyed	287	v521	90	90	500	504	0	-4	0.0	1.0	3	12	0	3	3	0		1	2	68	3	7	20	
atoll_s20_B	atoll	20	B	OPP	Core destroyed	276	v521	504	0	-4	90	90	500	1.0	0.0	4	12	0	0	0	0		1	1	84	2	7	10	
atoll_s21_A	atoll	21	A	OPP	Titanium collected (tiebreak)	1000	v521	0	0	500	180	0	320	0.0		4	13	0	3	3	0		1	2	484	3	7	230	
atoll_s21_B	atoll	21	B	US	Core destroyed	153	v521	1134	1116	482	828	328	0	0.3961	0.9841	3	13	0	2	2	0		0	1	60	3	7	6	
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	401	v521	0	0	500	1548	1044	-4	0.6744		4	17	0	0	0	0		3	1	35	3	13	23	
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	248	v521	0	0	500	1278	778	0	0.6088		3	14	0	0	0	0		0	1	40	4	13	13	
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	122	v521	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	32	1	13	13	
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	437	v521	0	0	500	1674	1164	-10	0.6953		3	14	0	0	0	0		0	2	40	2	13	34	
drakkarfjord_s21_A	drakkarfjord	21	A	OPP	Core destroyed	476	v521	504	0	-4	36	36	500	1.0	0.0	8	92	0	1	1	0		2	1	61	1	13	15	
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	309	v521	0	0	500	1548	1044	-4	0.6744		3	14	0	0	0	0		1	2	40	1	13	16	
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	177	v521	0	0	500	504	0	-4	0.0		4	24	0	0	0	0		1	1	72	2	9	11	
glacierkeep_s19_B	glacierkeep	19	B	US	Core destroyed	305	v521	0	0	500	504	0	-4	0.0		5	33	0	0	0	0		1	1	181	3	9	17	
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	186	v521	0	0	500	504	0	-4	0.0		4	22	0	0	0	0		2	2	60	2	9	11	
glacierkeep_s20_B	glacierkeep	20	B	US	Core destroyed	286	v521	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	68	2	9	35	
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	141	v521	0	0	500	504	0	-4	0.0		4	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s21_B	glacierkeep	21	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			11	105	0	0	0	0		1	0		9	9	7	
midgard_s19_A	midgard	19	A	OPP	Core destroyed	301	v521	504	0	-4	1926	1812	386	0.9408	0.0	6	32	2	4	6	2	34	2	1	46	0		6	
midgard_s19_B	midgard	19	B	OPP	Core destroyed	201	v521	504	0	-4	0	0	500		0.0	8	51	2	8	10	3	34	4	0		0		7	
midgard_s20_A	midgard	20	A	US	Core destroyed	253	v521	0	0	500	504	0	-4	0.0		6	32	2	11	13	4	34	5	1	197	0		10	
midgard_s20_B	midgard	20	B	OPP	Core destroyed	249	v521	504	0	-4	468	0	32	0.0	0.0	7	16	5	5	10	2	38	3	1	164	0		8	
midgard_s21_A	midgard	21	A	US	Core destroyed	243	v521	0	0	500	504	0	-4	0.0		6	30	2	3	5	2	37	5	1	187	0		10	
midgard_s21_B	midgard	21	B	US	Core destroyed	829	v521	1602	1384	282	540	36	-4	0.0667	0.8639	6	22	2	10	12	3	34	5	2	47	0		8	
nordkap_s19_A	nordkap	19	A	US	Core destroyed	652	v521	216	216	500	522	8	-14	0.0153	1.0	6	22	0	1	1	1	73	2	4	106	7	5	14	
nordkap_s19_B	nordkap	19	B	US	Core destroyed	373	v521	1674	1442	268	504	0	-4	0.0	0.8614	3	9	2	5	7	1	7	1	1	317	4	5	11	
nordkap_s20_A	nordkap	20	A	US	Core destroyed	190	v521	0	0	500	864	360	-4	0.4167		2	6	0	1	1	1	45	2	2	62	4	5	24	
nordkap_s20_B	nordkap	20	B	OPP	Core destroyed	309	v521	504	0	-4	468	0	32	0.0	0.0	4	8	1	3	4	2	7	2	1	64	4	5	10	
nordkap_s21_A	nordkap	21	A	US	Titanium collected (tiebreak)	1000	v521	0	0	500	4248	4004	256	0.9426		3	10	2	3	5	4	32	4	1	136	3	5	44	
nordkap_s21_B	nordkap	21	B	US	Core destroyed	197	v521	1098	1084	486	504	0	-4	0.0	0.9872	2	5	0	1	1	0		0	1	112	4	5	10	
yulerune_s19_A	yulerune	19	A	US	Core destroyed	219	v521	0	0	500	504	0	-4	0.0		5	25	0	3	3	0		3	1	163	0		13	
yulerune_s19_B	yulerune	19	B	OPP	Core destroyed	288	v521	504	0	-4	0	0	500		0.0	11	45	5	7	12	1	19	1	0		0		10	
yulerune_s20_A	yulerune	20	A	US	Core destroyed	455	v521	0	0	500	504	0	-4	0.0		6	21	2	3	5	1	36	4	2	409	4	380	11	
yulerune_s20_B	yulerune	20	B	US	Core destroyed	613	v521	486	0	14	2664	2164	0	0.8123	0.0	4	19	2	3	5	1	24	1	1	59	0		10	
yulerune_s21_A	yulerune	21	A	US	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			9	45	3	10	13	1	19	4	0		0		10	
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	641	v521	504	0	-4	0	0	500		0.0	10	49	5	11	16	1	19	2	0		0		10	
atoll_s22_A	atoll	22	A	OPP	Core destroyed	266	v521	864	358	-6	0	0	500		0.4144	4	15	0	2	2	0		1	0		3	7	3	
atoll_s22_B	atoll	22	B	US	Core destroyed	119	v521	1026	1008	482	504	0	-4	0.0	0.9825	3	12	0	1	1	0		0	1	55	3	7	8	
atoll_s23_A	atoll	23	A	OPP	Core destroyed	342	v521	1836	1324	-12	0	0	500		0.7211	4	16	0	0	0	0		2	0		6	7	5	
atoll_s23_B	atoll	23	B	OPP	Core destroyed	339	v521	990	488	-2	18	18	500	1.0	0.4929	4	13	0	1	1	0		3	1	62	3	7	8	
atoll_s24_A	atoll	24	A	OPP	Core destroyed	193	v521	882	380	-2	0	0	500		0.4308	4	15	0	0	0	0		3	0		2	7	4	
atoll_s24_B	atoll	24	B	OPP	Core destroyed	539	v521	504	0	-4	0	0	500		0.0	4	14	0	0	0	0		2	0		5	7	9	
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	93	v521	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	37	1	13	13	
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	842	v521	0	0	500	1764	1260	-4	0.7143		4	19	0	0	0	0		0	2	40	2	13	73	
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	257	v521	0	0	500	1134	626	-8	0.552		2	16	0	1	1	0		0	2	88	2	13	20	
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	187	v521	0	0	500	720	216	-4	0.3		3	13	0	0	0	0		0	1	40	2	13	17	
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	257	v521	0	0	500	1134	626	-8	0.552		2	16	0	1	1	0		0	2	88	2	13	20	
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	578	v521	0	0	500	1008	504	-4	0.5		3	14	0	0	0	0		0	2	40	2	13	52	
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	162	v521	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	99	2	9	11	
glacierkeep_s22_B	glacierkeep	22	B	US	Harvesters (tiebreak)	1000	v521	0	0	500	90	20	430	0.2222		4	24	0	0	0	0		1	1	989	2	9	110	
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	120	v521	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	64	2	9	12	
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	273	v521	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		0	1	108	3	9	31	
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	249	v521	0	0	500	648	148	0	0.2284		5	28	0	0	0	0		1	1	103	2	9	10	
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	225	v521	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		0	1	113	3	9	12	
midgard_s22_A	midgard	22	A	US	Core destroyed	433	v521	0	0	500	504	0	-4	0.0		6	32	2	7	9	2	34	3	1	268	0		15	
midgard_s22_B	midgard	22	B	OPP	Core destroyed	305	v521	504	0	-4	0	0	500		0.0	6	15	5	6	11	3	40	6	0		0		11	
midgard_s23_A	midgard	23	A	US	Core destroyed	253	v521	0	0	500	504	0	-4	0.0		8	42	2	11	13	1	52	4	1	192	0		10	
midgard_s23_B	midgard	23	B	OPP	Core destroyed	801	v521	504	0	-4	1476	1476	500	1.0	0.0	10	52	3	22	25	2	34	3	1	372	0		9	
midgard_s24_A	midgard	24	A	US	Core destroyed	231	v521	0	0	500	504	0	-4	0.0		8	39	1	3	4	0		2	1	175	0		9	
midgard_s24_B	midgard	24	B	OPP	Core destroyed	235	v521	504	0	-4	0	0	500		0.0	12	48	7	18	25	2	39	3	0		0		13	
nordkap_s22_A	nordkap	22	A	US	Core destroyed	185	v521	810	774	464	504	0	-4	0.0	0.9556	2	6	1	2	3	2	7	2	1	129	3	5	13	
nordkap_s22_B	nordkap	22	B	OPP	Titanium collected (tiebreak)	1000	v521	0	0	500	468	468	500	1.0		9	38	1	6	7	3	9	3	6	73	9	5	27	
nordkap_s23_A	nordkap	23	A	OPP	Core destroyed	852	v521	504	0	-4	342	342	500	1.0	0.0	13	66	0	0	0	0		3	1	47	8	5	11	
nordkap_s23_B	nordkap	23	B	US	Core destroyed	265	v521	0	0	500	504	0	-4	0.0		3	8	0	4	4	2	7	2	2	53	3	5	28	
nordkap_s24_A	nordkap	24	A	OPP	Core destroyed	422	v521	864	360	-4	0	0	500		0.4167	9	41	1	8	9	2	245	3	2	266	14	5	12	
nordkap_s24_B	nordkap	24	B	US	Core destroyed	365	v521	324	324	500	504	0	-4	0.0	1.0	5	20	1	6	7	1	8	1	1	184	2	5	42	
yulerune_s22_A	yulerune	22	A	US	Core destroyed	254	v521	666	666	500	846	340	-6	0.4019	1.0	3	13	2	3	5	1	24	3	2	167	0		9	
yulerune_s22_B	yulerune	22	B	US	Core destroyed	157	v521	0	0	500	504	0	-4	0.0		5	25	2	6	8	1	21	1	1	100	0		10	
yulerune_s23_A	yulerune	23	A	US	Core destroyed	191	v521	0	0	500	504	0	-4	0.0		4	20	1	6	7	1	30	4	1	135	0		21	
yulerune_s23_B	yulerune	23	B	US	Core destroyed	292	v521	252	252	500	504	0	-4	0.0	1.0	7	38	2	4	6	2	19	3	1	236	0		12	
yulerune_s24_A	yulerune	24	A	OPP	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			6	20	1	4	5	1	24	3	0		0		48	
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	285	v521	504	0	-4	0	0	500		0.0	9	43	5	12	17	1	19	1	0		0		7	
atoll_s25_A	atoll	25	A	US	Core destroyed	253	v521	216	0	284	504	0	-4	0.0	0.0	5	16	0	3	3	0		0	1	57	3	7	10	
atoll_s25_B	atoll	25	B	US	Core destroyed	304	v521	0	0	500	1584	1068	-16	0.6742		4	16	0	2	2	0		0	4	119	6	7	10	
atoll_s26_A	atoll	26	A	US	Core destroyed	238	v521	684	684	500	882	380	-2	0.4308	1.0	3	13	0	3	3	0		1	1	140	2	7	27	
atoll_s26_B	atoll	26	B	OPP	Core destroyed	271	v521	1026	520	-6	0	0	500		0.5068	4	13	0	1	1	0		2	0		3	7	6	
atoll_s27_A	atoll	27	A	OPP	Core destroyed	224	v521	1440	932	-8	0	0	500		0.6472	5	17	0	0	0	0		2	0		2	7	2	
atoll_s27_B	atoll	27	B	US	Core destroyed	213	v521	1422	1404	482	1368	864	-4	0.6316	0.9873	4	13	0	1	1	0		1	2	74	4	7	14	
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	93	v521	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	37	1	13	13	
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	343	v521	0	0	500	1116	612	-4	0.5484		3	14	0	0	0	0		0	2	40	2	13	20	
drakkarfjord_s26_A	drakkarfjord	26	A	US	Titanium collected (tiebreak)	1000	v521	0	0	500	450	450	500	1.0		4	17	0	0	0	0		2	1	33	15	13	94	
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	101	v521	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s27_A	drakkarfjord	27	A	US	Titanium collected (tiebreak)	1000	v521	0	0	500	2016	2016	500	1.0		7	76	0	1	1	0		3	1	37	1	13	27	
drakkarfjord_s27_B	drakkarfjord	27	B	US	Core destroyed	101	v521	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	115	v521	0	0	500	504	0	-4	0.0		4	30	0	0	0	0		0	1	59	2	9	11	
glacierkeep_s25_B	glacierkeep	25	B	US	Harvesters (tiebreak)	1000	v521	0	0	500	1530	1362	332	0.8902		5	32	0	0	0	0		0	2	128	3	9	45	
glacierkeep_s26_A	glacierkeep	26	A	OPP	Titanium collected (tiebreak)	1000	v521	0	0	500	1152	1152	500	1.0		14	126	0	1	1	0		2	3	84	2	9	13	
glacierkeep_s26_B	glacierkeep	26	B	OPP	Harvesters (tiebreak)	1000	v521	0	0	500	0	0	500			4	25	0	0	0	0		1	0		3	9	78	
glacierkeep_s27_A	glacierkeep	27	A	US	Core destroyed	428	v521	0	0	500	954	452	-2	0.4738		10	78	0	1	1	0		2	2	105	3	9	9	
glacierkeep_s27_B	glacierkeep	27	B	US	Titanium collected (tiebreak)	1000	v521	0	0	500	36	36	500	1.0		5	33	0	0	0	0		0	1	60	2	9	78	
midgard_s25_A	midgard	25	A	US	Core destroyed	178	v521	0	0	500	504	0	-4	0.0		6	24	1	11	12	1	42	2	1	122	0		10	
midgard_s25_B	midgard	25	B	OPP	Titanium collected (tiebreak)	1000	v521	0	0	500	0	0	500			10	44	4	15	19	1	39	3	0		0		9	
midgard_s26_A	midgard	26	A	US	Core destroyed	357	v521	0	0	500	504	0	-4	0.0		9	57	5	10	15	3	39	4	1	256	0		10	
midgard_s26_B	midgard	26	B	OPP	Core destroyed	417	v521	504	0	-4	0	0	500		0.0	9	59	2	22	24	3	34	4	0		0		9	
midgard_s27_A	midgard	27	A	OPP	Core destroyed	321	v521	504	0	-4	0	0	500		0.0	7	24	4	11	15	3	39	6	0		0		10	
midgard_s27_B	midgard	27	B	OPP	Core destroyed	208	v521	504	0	-4	828	828	500	1.0	0.0	7	38	2	7	9	2	34	2	1	52	0		7	
nordkap_s25_A	nordkap	25	A	US	Core destroyed	365	v521	72	72	500	504	0	-4	0.0	1.0	5	17	0	3	3	0		0	1	292	3	5	48	
nordkap_s25_B	nordkap	25	B	US	Core destroyed	477	v521	396	0	104	756	252	-4	0.3333	0.0	10	32	3	8	11	5	24	6	4	284	11	5	27	
nordkap_s26_A	nordkap	26	A	US	Core destroyed	247	v521	0	0	500	504	0	-4	0.0		5	15	0	1	1	1	34	3	2	87	3	5	8	
nordkap_s26_B	nordkap	26	B	US	Core destroyed	265	v521	0	0	500	504	0	-4	0.0		3	8	0	4	4	2	7	2	2	53	3	5	28	
nordkap_s27_A	nordkap	27	A	US	Core destroyed	278	v521	414	414	500	1098	596	-2	0.5428	1.0	2	6	0	1	1	0		1	1	91	3	5	21	
nordkap_s27_B	nordkap	27	B	OPP	Core destroyed	206	v521	504	0	-4	0	0	500		0.0	10	31	2	1	3	1	9	1	0		3	5	7	
yulerune_s25_A	yulerune	25	A	US	Core destroyed	153	v521	0	0	500	738	236	-2	0.3198		6	26	3	3	6	2	24	2	2	79	0		7	
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	315	v521	504	0	-4	0	0	500		0.0	15	56	8	7	15	1	19	1	0		0		8	
yulerune_s26_A	yulerune	26	A	US	Core destroyed	384	v521	0	0	500	504	0	-4	0.0		7	41	2	10	12	1	19	2	2	192	0		12	
yulerune_s26_B	yulerune	26	B	OPP	Core destroyed	170	v521	504	0	-4	0	0	500		0.0	6	24	1	9	10	1	23	1	0		0		15	
yulerune_s27_A	yulerune	27	A	US	Core destroyed	347	v521	0	0	500	504	0	-4	0.0		6	26	2	7	9	1	19	5	1	284	0		29	
yulerune_s27_B	yulerune	27	B	OPP	Core destroyed	345	v521	504	0	-4	0	0	500		0.0	9	37	4	3	7	1	19	2	0		0		13	
atoll_s28_A	atoll	28	A	US	Core destroyed	261	v521	0	0	500	504	0	-4	0.0		4	17	1	3	4	0		1	1	61	4	7	28	
atoll_s28_B	atoll	28	B	OPP	Core destroyed	358	v521	504	0	-4	0	0	500		0.0	4	13	0	1	1	0		1	0		3	7	10	
atoll_s29_A	atoll	29	A	US	Core destroyed	509	v521	1044	1044	500	936	428	-8	0.4573	1.0	5	16	0	0	0	0		3	1	402	6	7	36	
atoll_s29_B	atoll	29	B	US	Core destroyed	137	v521	684	570	386	504	0	-4	0.0	0.8333	3	12	0	1	1	0		0	1	66	4	7	14	
atoll_s30_A	atoll	30	A	US	Titanium collected (tiebreak)	1000	v521	1800	1800	500	1044	950	406	0.91	1.0	3	13	0	3	3	0		5	1	60	2	7	5	
atoll_s30_B	atoll	30	B	US	Core destroyed	231	v521	1368	1350	482	900	392	-8	0.4356	0.9868	3	13	0	0	0	0		0	1	118	3	7	36	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	172	v521	0	0	500	504	0	-4	0.0		3	26	0	2	2	0		1	1	116	2	13	29	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	241	v521	0	0	500	594	90	-4	0.1515		4	27	0	0	0	0		0	1	41	2	13	14	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	92	v521	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Core destroyed	269	v521	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	68	2	13	35	
drakkarfjord_s30_A	drakkarfjord	30	A	OPP	Core destroyed	307	v521	756	248	-8	0	0	500		0.328	9	112	0	0	0	0		3	0		2	13	13	
drakkarfjord_s30_B	drakkarfjord	30	B	US	Core destroyed	199	v521	0	0	500	756	256	0	0.3386		3	13	0	0	0	0		0	1	40	3	13	17	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	126	v521	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	68	2	9	11	
glacierkeep_s28_B	glacierkeep	28	B	OPP	Core destroyed	689	v521	504	0	-4	18	0	482	0.0	0.0	6	37	0	1	1	0		2	1	112	3	9	14	
glacierkeep_s29_A	glacierkeep	29	A	OPP	Core destroyed	479	v521	504	0	-4	288	232	444	0.8056	0.0	14	115	0	0	0	0		2	1	105	3	9	9	
glacierkeep_s29_B	glacierkeep	29	B	US	Core destroyed	525	v521	0	0	500	612	108	-4	0.1765		3	23	0	0	0	0		0	1	96	2	9	61	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	136	v521	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	68	2	9	11	
glacierkeep_s30_B	glacierkeep	30	B	US	Core destroyed	504	v521	0	0	500	1206	702	-4	0.5821		8	71	0	1	1	0		1	3	164	5	9	12	
midgard_s28_A	midgard	28	A	US	Core destroyed	361	v521	0	0	500	504	0	-4	0.0		8	30	3	6	9	1	50	2	1	224	0		10	
midgard_s28_B	midgard	28	B	OPP	Core destroyed	609	v521	504	0	-4	0	0	500		0.0	9	62	2	24	26	2	42	4	0		0		8	
midgard_s29_A	midgard	29	A	US	Core destroyed	285	v521	378	0	122	504	0	-4	0.0	0.0	7	31	3	8	11	2	34	2	1	192	0		8	
