tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	US	346	8	346	0	272	333	272	0	-1	0	272	0	0		1472	972	500		1.4451
atoll_s21_A	atoll	21	A	OPP	179	8	179	0	0	171	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s21_B	atoll	21	B	OPP	243	8	243	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s19_A	drakkarfjord	19	A	US	397	8	397	77	320	197	134	49	33	28	85	414	0	414	866	776	90	8.449	0.2586
drakkarfjord_s19_B	drakkarfjord	19	B	US	268	8	268	0	63	232	63	0	-1	0	63	0	0		582	76	506		1.8881
drakkarfjord_s20_A	drakkarfjord	20	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s20_B	drakkarfjord	20	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s21_A	drakkarfjord	21	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s21_B	drakkarfjord	21	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
glacierkeep_s19_A	glacierkeep	19	A	US	145	8	145	117	93	4	4	4	60	113	0	0	0	0	504	0	504	0.0	3.5745
glacierkeep_s19_B	glacierkeep	19	B	OPP	1000	8	1000	64	560	539	155	24	56	40	131	216	0	216	1886	2102	-216	9.0	-0.2213
glacierkeep_s20_A	glacierkeep	20	A	US	159	8	159	42	56	134	56	0	-1	42	56	0	0		504	0	504		3.1698
glacierkeep_s20_B	glacierkeep	20	B	OPP	1000	8	1000	64	560	539	155	24	56	40	131	216	0	216	1886	2102	-216	9.0	-0.2213
glacierkeep_s21_A	glacierkeep	21	A	US	126	8	126	98	58	52	52	52	72	46	0	468	0	468	36	0	36	9.0	0.4865
glacierkeep_s21_B	glacierkeep	21	B	OPP	1000	8	1000	64	330	631	31	0	-1	64	31	0	0		1122	1122	0		0.0
midgard_s19_A	midgard	19	A	US	259	8	259	0	215	137	101	0	-1	0	101	0	0		504	0	504		1.9459
midgard_s19_B	midgard	19	B	OPP	369	8	369	0	0	341	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_A	midgard	20	A	US	220	8	220	0	169	209	169	0	-1	0	169	0	0		504	0	504		2.2909
midgard_s20_B	midgard	20	B	US	1000	8	1000	0	934	135	79	0	-1	0	79	0	0		0	0	0		0.0
midgard_s21_A	midgard	21	A	OPP	583	8	583	0	123	480	32	0	-1	0	32	0	0		548	288	260		0.446
midgard_s21_B	midgard	21	B	US	425	8	425	0	169	192	11	0	-1	0	11	0	0		504	0	504		1.1859
nordkap_s19_A	nordkap	19	A	US	515	8	515	73	439	74	11	3	76	70	8	18	0	18	1784	1296	488	6.0	0.9531
nordkap_s19_B	nordkap	19	B	OPP	273	8	273	163	36	254	28	13	260	150	15	108	0	108	126	0	126	8.3077	0.4846
nordkap_s20_A	nordkap	20	A	US	102	8	102	66	57	81	49	49	45	17	0	414	0	414	90	0	90	8.449	1.6981
nordkap_s20_B	nordkap	20	B	OPP	333	8	333	0	75	252	49	0	-1	0	49	0	0		0	0	0		0.0
nordkap_s21_A	nordkap	21	A	US	99	8	99	0	39	57	7	0	-1	0	7	0	0		504	0	504		5.0909
nordkap_s21_B	nordkap	21	B	US	290	8	290	222	62	279	58	50	56	172	8	396	0	396	108	0	108	7.92	0.45
yulerune_s19_A	yulerune	19	A	OPP	277	8	277	0	0	165	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s19_B	yulerune	19	B	OPP	561	8	561	0	476	298	230	0	-1	0	230	0	0		0	0	0		0.0
yulerune_s20_A	yulerune	20	A	US	185	8	185	0	56	164	56	0	-1	0	56	0	0		504	0	504		2.7243
yulerune_s20_B	yulerune	20	B	US	421	8	421	0	114	251	26	0	-1	0	26	0	0		504	0	504		1.1971
yulerune_s21_A	yulerune	21	A	OPP	680	8	680	0	0	113	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_B	yulerune	21	B	US	202	8	202	0	57	165	57	0	-1	0	57	0	0		504	0	504		2.495
atoll_s22_A	atoll	22	A	US	844	8	844	0	24	832	24	0	-1	0	24	0	0		544	36	508		0.6019
atoll_s22_B	atoll	22	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s23_A	atoll	23	A	US	1000	8	1000	0	928	78	13	0	-1	0	13	0	0		6092	5870	222		0.222
atoll_s23_B	atoll	23	B	OPP	298	8	298	0	0	269	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s24_A	atoll	24	A	US	652	8	652	0	442	644	442	0	-1	0	442	0	0		2262	1748	514		0.7883
atoll_s24_B	atoll	24	B	US	772	8	772	0	56	747	56	0	-1	0	56	0	0		504	0	504		0.6528
drakkarfjord_s22_A	drakkarfjord	22	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s22_B	drakkarfjord	22	B	US	1000	8	1000	29	960	184	158	20	40	9	138	180	0	180	2684	2864	-180	9.0	-0.1837
drakkarfjord_s23_A	drakkarfjord	23	A	US	141	8	141	32	80	127	80	23	61	9	57	198	0	198	410	108	302	8.6087	2.5593
drakkarfjord_s23_B	drakkarfjord	23	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s24_A	drakkarfjord	24	A	US	213	8	213	93	66	171	46	46	147	47	0	378	0	378	126	0	126	8.2174	0.7545
drakkarfjord_s24_B	drakkarfjord	24	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
glacierkeep_s22_A	glacierkeep	22	A	US	143	8	143	0	66	101	49	0	-1	0	49	0	0		504	0	504		3.5245
glacierkeep_s22_B	glacierkeep	22	B	OPP	733	8	733	66	248	531	71	4	84	62	67	18	0	18	692	710	-18	4.5	-0.0247
glacierkeep_s23_A	glacierkeep	23	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s23_B	glacierkeep	23	B	US	245	8	245	186	157	49	3	3	88	183	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s24_A	glacierkeep	24	A	US	173	8	173	108	60	148	51	47	65	61	4	414	0	414	90	0	90	8.8085	0.7143
glacierkeep_s24_B	glacierkeep	24	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
midgard_s22_A	midgard	22	A	OPP	189	8	189	0	0	122	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s22_B	midgard	22	B	OPP	153	8	153	0	0	80	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s23_A	midgard	23	A	US	147	8	147	0	103	125	97	0	-1	0	97	0	0		504	0	504		3.4286
midgard_s23_B	midgard	23	B	US	1000	8	1000	0	0	949	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s24_A	midgard	24	A	US	343	8	343	0	249	239	157	0	-1	0	157	0	0		504	0	504		1.4694
midgard_s24_B	midgard	24	B	OPP	173	8	173	0	97	154	88	0	-1	0	88	0	0		548	84	464		2.6821
nordkap_s22_A	nordkap	22	A	US	140	8	140	107	76	45	10	9	96	98	1	0	0	0	504	0	504	0.0	3.8473
nordkap_s22_B	nordkap	22	B	OPP	1000	8	1000	934	4	902	2	0	-1	934	2	0	0		0	0	0		0.0
nordkap_s23_A	nordkap	23	A	US	494	8	494	438	33	482	33	33	461	405	0	504	0	504	0	0	0	15.2727	0.0
nordkap_s23_B	nordkap	23	B	OPP	208	8	208	0	0	40	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s24_A	nordkap	24	A	US	1000	8	1000	306	864	153	30	24	136	282	6	216	0	216	630	846	-216	9.0	-0.2213
nordkap_s24_B	nordkap	24	B	OPP	287	8	287	0	4	261	4	0	-1	0	4	0	0		0	0	0		0.0
yulerune_s22_A	yulerune	22	A	OPP	309	8	309	0	73	227	16	0	-1	0	16	0	0		396	0	396		1.2816
yulerune_s22_B	yulerune	22	B	US	269	8	269	0	93	177	16	0	-1	0	16	0	0		504	0	504		1.8736
yulerune_s23_A	yulerune	23	A	US	190	8	190	0	56	166	56	0	-1	0	56	0	0		504	0	504		2.6526
yulerune_s23_B	yulerune	23	B	OPP	379	8	379	0	0	73	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_A	yulerune	24	A	US	208	8	208	0	56	193	56	0	-1	0	56	0	0		504	0	504		2.4231
yulerune_s24_B	yulerune	24	B	OPP	147	8	147	0	0	67	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	OPP	157	8	157	0	36	150	36	0	-1	0	36	0	0		0	0	0		0.0
atoll_s25_B	atoll	25	B	US	421	8	421	0	56	408	56	0	-1	0	56	0	0		504	0	504		1.1971
atoll_s26_A	atoll	26	A	US	781	8	781	0	180	768	180	0	-1	0	180	0	0		1060	556	504		0.6453
atoll_s26_B	atoll	26	B	US	126	8	126	0	56	116	56	0	-1	0	56	0	0		504	0	504		4.0
atoll_s27_A	atoll	27	A	US	604	8	604	0	352	576	351	0	-1	0	351	0	0		1740	1240	500		0.8278
atoll_s27_B	atoll	27	B	US	216	8	216	0	56	207	56	0	-1	0	56	0	0		504	0	504		2.3333
drakkarfjord_s25_A	drakkarfjord	25	A	US	215	8	215	0	94	201	94	0	-1	0	94	0	0		674	172	502		2.3349
drakkarfjord_s25_B	drakkarfjord	25	B	US	1000	8	1000	0	0	986	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s26_A	drakkarfjord	26	A	US	610	8	610	0	239	589	239	0	-1	0	239	0	0		1340	832	508		0.8328
drakkarfjord_s26_B	drakkarfjord	26	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s27_A	drakkarfjord	27	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s27_B	drakkarfjord	27	B	US	268	8	268	0	63	232	63	0	-1	0	63	0	0		582	76	506		1.8881
glacierkeep_s25_A	glacierkeep	25	A	US	111	8	111	83	56	56	56	56	55	27	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s25_B	glacierkeep	25	B	US	1000	8	1000	85	408	533	7	3	92	82	4	18	0	18	1292	1300	-8	6.0	-0.008
glacierkeep_s26_A	glacierkeep	26	A	US	143	8	143	0	66	101	49	0	-1	0	49	0	0		504	0	504		3.5245
glacierkeep_s26_B	glacierkeep	26	B	US	277	8	277	154	109	119	3	3	168	151	0	18	0	18	486	0	486	6.0	1.7737
glacierkeep_s27_A	glacierkeep	27	A	US	124	8	124	79	56	109	56	56	68	23	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s27_B	glacierkeep	27	B	OPP	1000	8	1000	64	560	539	155	24	56	40	131	216	0	216	1886	2102	-216	9.0	-0.2213
midgard_s25_A	midgard	25	A	OPP	1000	8	1000	0	231	68	32	0	-1	0	32	0	0		754	700	54		0.054
midgard_s25_B	midgard	25	B	OPP	409	8	409	0	364	148	111	0	-1	0	111	0	0		1400	1296	104		0.2543
midgard_s26_A	midgard	26	A	US	705	8	705	0	661	556	524	0	-1	0	524	0	0		504	0	504		0.7149
midgard_s26_B	midgard	26	B	US	705	8	705	0	661	487	452	0	-1	0	452	0	0		504	0	504		0.7149
midgard_s27_A	midgard	27	A	US	224	8	224	0	56	204	56	0	-1	0	56	0	0		504	0	504		2.25
midgard_s27_B	midgard	27	B	OPP	337	8	337	0	51	319	46	0	-1	0	46	0	0		446	68	378		1.1217
nordkap_s25_A	nordkap	25	A	US	492	8	492	455	56	379	56	56	436	399	0	504	0	504	0	0	0	9.0	0.0
nordkap_s25_B	nordkap	25	B	OPP	311	8	311	0	88	6	6	0	-1	0	6	0	0		0	0	0		0.0
nordkap_s26_A	nordkap	26	A	US	99	8	99	0	39	57	7	0	-1	0	7	0	0		504	0	504		5.0909
nordkap_s26_B	nordkap	26	B	US	328	8	328	168	72	314	66	66	60	102	0	648	0	648	108	252	-144	9.8182	-0.5496
nordkap_s27_A	nordkap	27	A	US	102	8	102	66	57	81	49	49	45	17	0	414	0	414	90	0	90	8.449	1.6981
nordkap_s27_B	nordkap	27	B	US	181	8	181	119	100	89	17	13	85	106	4	108	0	108	396	0	396	8.3077	2.3571
yulerune_s25_A	yulerune	25	A	OPP	184	8	184	0	0	84	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s25_B	yulerune	25	B	OPP	177	8	177	0	0	114	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_A	yulerune	26	A	OPP	261	8	261	0	0	199	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_B	yulerune	26	B	US	335	8	335	0	56	239	56	0	-1	0	56	0	0		504	0	504		1.5045
yulerune_s27_A	yulerune	27	A	OPP	303	8	303	0	0	69	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_B	yulerune	27	B	OPP	336	8	336	0	0	138	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s28_A	atoll	28	A	OPP	157	8	157	0	36	150	36	0	-1	0	36	0	0		0	0	0		0.0
atoll_s28_B	atoll	28	B	OPP	1000	8	1000	0	0	984	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_A	atoll	29	A	OPP	319	8	319	0	0	288	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_B	atoll	29	B	US	346	8	346	0	272	333	272	0	-1	0	272	0	0		1472	972	500		1.4451
atoll_s30_A	atoll	30	A	OPP	182	8	182	0	0	84	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s30_B	atoll	30	B	OPP	242	8	242	0	4	210	4	0	-1	0	4	0	0		32	32	0		0.0
drakkarfjord_s28_A	drakkarfjord	28	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s28_B	drakkarfjord	28	B	US	1000	8	1000	71	960	169	143	20	40	51	123	180	0	180	2618	2798	-180	9.0	-0.1837
drakkarfjord_s29_A	drakkarfjord	29	A	US	88	8	88	56	56	73	55	54	32	2	1	486	0	486	18	0	18	9.0	0.5294
drakkarfjord_s29_B	drakkarfjord	29	B	US	1000	8	1000	27	960	218	192	16	40	11	176	144	0	144	1390	1534	-144	9.0	-0.1463
drakkarfjord_s30_A	drakkarfjord	30	A	US	100	8	100	59	59	72	45	45	41	14	0	378	0	378	126	0	126	8.4	2.2909
drakkarfjord_s30_B	drakkarfjord	30	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
glacierkeep_s28_A	glacierkeep	28	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s28_B	glacierkeep	28	B	US	245	8	245	186	157	49	3	3	88	183	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s29_A	glacierkeep	29	A	US	126	8	126	98	58	52	52	52	72	46	0	468	0	468	36	0	36	9.0	0.4865
glacierkeep_s29_B	glacierkeep	29	B	US	133	8	133	99	61	70	51	43	72	56	8	324	0	324	180	0	180	7.5349	2.0
glacierkeep_s30_A	glacierkeep	30	A	US	388	8	388	8	90	341	90	0	-1	8	90	0	0		678	172	506		1.3041
glacierkeep_s30_B	glacierkeep	30	B	US	321	8	321	276	157	83	7	7	164	269	0	54	0	54	450	0	450	7.7143	1.4331
midgard_s28_A	midgard	28	A	US	273	8	273	0	155	128	18	0	-1	0	18	0	0		504	0	504		1.8462
midgard_s28_B	midgard	28	B	OPP	253	8	253	0	85	170	16	0	-1	0	16	0	0		468	0	468		1.8498
midgard_s29_A	midgard	29	A	OPP	195	8	195	0	0	154	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s29_B	midgard	29	B	US	412	8	412	0	114	394	106	0	-1	0	106	0	0		504	0	504		1.2233
midgard_s30_A	midgard	30	A	US	317	8	317	0	133	166	16	0	-1	0	16	0	0		504	0	504		1.5899
midgard_s30_B	midgard	30	B	OPP	337	8	337	0	51	319	46	0	-1	0	46	0	0		446	68	378		1.1217
nordkap_s28_A	nordkap	28	A	US	157	8	157	134	109	28	1	1	48	133	0	0	0	0	504	0	504	0.0	3.2308
nordkap_s28_B	nordkap	28	B	OPP	258	8	258	0	159	49	49	0	-1	0	49	0	0		0	0	0		0.0
nordkap_s29_A	nordkap	29	A	OPP	483	8	483	12	270	110	4	0	-1	12	4	0	0		730	730	0		0.0
nordkap_s29_B	nordkap	29	B	US	141	8	141	99	134	43	43	9	42	90	34	36	0	36	468	0	468	4.0	3.5455
nordkap_s30_A	nordkap	30	A	US	422	8	422	113	375	122	85	6	47	107	79	18	0	18	1224	738	486	3.0	1.1683
nordkap_s30_B	nordkap	30	B	US	141	8	141	99	134	43	43	9	42	90	34	36	0	36	468	0	468	4.0	3.5455
yulerune_s28_A	yulerune	28	A	US	163	8	163	0	56	137	56	0	-1	0	56	0	0		504	0	504		3.092
yulerune_s28_B	yulerune	28	B	OPP	297	8	297	0	0	94	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	OPP	333	8	333	0	0	217	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	OPP	561	8	561	0	476	298	230	0	-1	0	230	0	0		0	0	0		0.0
yulerune_s30_A	yulerune	30	A	US	667	8	667	0	61	527	34	0	-1	0	34	0	0		504	0	504		0.7556
yulerune_s30_B	yulerune	30	B	OPP	1000	8	1000	0	0	982	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	US	390	8	390	0	103	378	103	0	-1	0	103	0	0		730	224	506		1.2974
atoll_s31_B	atoll	31	B	US	251	8	251	0	186	115	59	0	-1	0	59	0	0		904	404	500		1.992
atoll_s32_A	atoll	32	A	OPP	765	8	765	0	0	145	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s32_B	atoll	32	B	OPP	215	8	215	0	43	142	23	0	-1	0	23	0	0		114	114	0		0.0
atoll_s33_A	atoll	33	A	US	260	8	260	0	88	245	88	0	-1	0	88	0	0		648	144	504		1.9385
atoll_s33_B	atoll	33	B	US	419	8	419	0	351	410	351	0	-1	0	351	0	0		1840	1336	504		1.2029
drakkarfjord_s31_A	drakkarfjord	31	A	US	397	8	397	77	320	197	134	49	33	28	85	414	0	414	866	776	90	8.449	0.2586
drakkarfjord_s31_B	drakkarfjord	31	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s32_A	drakkarfjord	32	A	US	121	8	121	22	84	107	84	15	37	7	69	126	0	126	506	124	382	8.4	3.6038
drakkarfjord_s32_B	drakkarfjord	32	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s33_A	drakkarfjord	33	A	US	115	8	115	8	82	100	81	6	33	2	75	36	0	36	582	116	466	6.0	4.2752
drakkarfjord_s33_B	drakkarfjord	33	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s31_A	glacierkeep	31	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s31_B	glacierkeep	31	B	US	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s32_A	glacierkeep	32	A	US	131	8	131	101	56	77	56	56	75	45	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s32_B	glacierkeep	32	B	US	123	8	123	84	56	70	56	49	67	35	7	414	0	414	90	0	90	8.449	1.2162
glacierkeep_s33_A	glacierkeep	33	A	US	1000	8	1000	944	61	930	25	25	91	919	0	144	0	144	288	0	288	5.76	0.2954
glacierkeep_s33_B	glacierkeep	33	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
midgard_s31_A	midgard	31	A	OPP	333	8	333	0	14	211	14	0	-1	0	14	0	0		0	0	0		0.0
midgard_s31_B	midgard	31	B	US	593	8	593	0	153	231	12	0	-1	0	12	0	0		504	0	504		0.8499
midgard_s32_A	midgard	32	A	OPP	1000	8	1000	0	231	68	32	0	-1	0	32	0	0		754	700	54		0.054
midgard_s32_B	midgard	32	B	OPP	637	8	637	0	0	132	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s33_A	midgard	33	A	US	228	8	228	0	184	210	176	0	-1	0	176	0	0		504	0	504		2.2105
midgard_s33_B	midgard	33	B	OPP	480	8	480	0	0	96	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	US	116	8	116	0	56	103	56	0	-1	0	56	0	0		504	0	504		4.3448
nordkap_s31_B	nordkap	31	B	OPP	245	8	245	0	75	95	49	0	-1	0	49	0	0		0	0	0		0.0
nordkap_s32_A	nordkap	32	A	US	102	8	102	66	57	81	49	49	45	17	0	414	0	414	90	0	90	8.449	1.6981
nordkap_s32_B	nordkap	32	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
nordkap_s33_A	nordkap	33	A	US	980	8	980	652	117	933	86	53	55	599	33	450	0	450	486	432	54	8.4906	0.0583
nordkap_s33_B	nordkap	33	B	US	156	8	156	103	149	138	138	94	53	9	44	504	0	504	0	0	0	5.3617	0.0
yulerune_s31_A	yulerune	31	A	OPP	1000	8	1000	0	976	218	208	0	-1	0	208	0	0		0	0	0		0.0
yulerune_s31_B	yulerune	31	B	OPP	509	8	509	0	0	83	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_A	yulerune	32	A	OPP	321	8	321	0	33	294	16	0	-1	0	16	0	0		234	0	234		0.729
yulerune_s32_B	yulerune	32	B	US	573	8	573	0	56	555	56	0	-1	0	56	0	0		504	0	504		0.8796
yulerune_s33_A	yulerune	33	A	US	244	8	244	0	215	231	215	0	-1	0	215	0	0		504	0	504		2.0656
yulerune_s33_B	yulerune	33	B	OPP	228	8	228	0	6	191	6	0	-1	0	6	0	0		54	0	54		0.2368
atoll_s34_A	atoll	34	A	OPP	506	8	506	0	0	450	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s34_B	atoll	34	B	US	525	8	525	228	461	104	49	3	325	225	46	18	0	18	954	468	486	6.0	0.931
atoll_s35_A	atoll	35	A	OPP	504	8	504	0	0	400	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_B	atoll	35	B	US	185	8	185	0	100	175	100	0	-1	0	100	0	0		704	196	508		2.7459
atoll_s36_A	atoll	36	A	US	294	8	294	0	73	287	73	0	-1	0	73	0	0		618	114	504		1.7143
atoll_s36_B	atoll	36	B	OPP	522	8	522	0	440	513	440	0	-1	0	440	0	0		2212	1744	468		0.8966
drakkarfjord_s34_A	drakkarfjord	34	A	US	101	8	101	52	56	86	55	50	45	2	5	432	0	432	72	0	72	8.64	1.4118
drakkarfjord_s34_B	drakkarfjord	34	B	US	1000	8	1000	25	959	270	243	15	41	10	228	126	0	126	1378	1504	-126	8.4	-0.1279
drakkarfjord_s35_A	drakkarfjord	35	A	US	91	8	91	62	56	77	56	56	35	6	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s35_B	drakkarfjord	35	B	US	1000	8	1000	29	960	181	155	20	40	9	135	180	0	180	2680	2860	-180	9.0	-0.1837
drakkarfjord_s36_A	drakkarfjord	36	A	US	105	8	105	42	70	91	70	37	35	5	33	324	0	324	242	60	182	8.7568	2.6765
drakkarfjord_s36_B	drakkarfjord	36	B	US	1000	8	1000	71	960	169	143	20	40	51	123	180	0	180	2618	2798	-180	9.0	-0.1837
glacierkeep_s34_A	glacierkeep	34	A	US	205	8	205	162	117	44	0	0	-1	162	0	0	0		504	0	504		2.4585
glacierkeep_s34_B	glacierkeep	34	B	US	1000	8	1000	85	408	533	7	3	92	82	4	18	0	18	1292	1300	-8	6.0	-0.008
glacierkeep_s35_A	glacierkeep	35	A	US	130	8	130	84	59	101	56	56	71	28	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s35_B	glacierkeep	35	B	US	512	8	512	264	72	482	72	18	441	246	54	180	0	180	396	68	328	10.0	0.664
glacierkeep_s36_A	glacierkeep	36	A	US	149	8	149	75	58	125	51	48	91	27	3	414	0	414	86	0	86	8.625	0.8515
glacierkeep_s36_B	glacierkeep	36	B	OPP	1000	8	1000	3	0	948	0	0	-1	3	0	0	0		0	0	0		0.0
midgard_s34_A	midgard	34	A	OPP	481	8	481	0	10	87	10	0	-1	0	10	0	0		86	86	0		0.0
midgard_s34_B	midgard	34	B	OPP	245	8	245	0	0	127	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s35_A	midgard	35	A	OPP	197	8	197	0	148	114	75	0	-1	0	75	0	0		594	580	14		0.0711
midgard_s35_B	midgard	35	B	US	869	8	869	0	827	381	349	0	-1	0	349	0	0		504	0	504		0.58
midgard_s36_A	midgard	36	A	OPP	925	8	925	0	883	63	29	0	-1	0	29	0	0		2524	2310	214		0.2314
midgard_s36_B	midgard	36	B	OPP	337	8	337	0	51	319	46	0	-1	0	46	0	0		446	68	378		1.1217
nordkap_s34_A	nordkap	34	A	US	861	8	861	35	808	46	4	3	53	32	1	18	0	18	596	110	486	6.0	0.5664
nordkap_s34_B	nordkap	34	B	US	111	8	111	71	59	71	27	27	52	44	0	234	0	234	270	0	270	8.6667	3.2143
nordkap_s35_A	nordkap	35	A	US	493	8	493	59	322	226	66	1	82	58	65	0	0	0	940	436	504	0.0	1.0244
nordkap_s35_B	nordkap	35	B	US	112	8	112	72	56	91	43	43	56	29	0	270	0	270	234	0	234	6.2791	3.3913
nordkap_s36_A	nordkap	36	A	US	1000	8	1000	81	884	225	123	3	76	78	120	18	0	18	2162	2162	0	6.0	0.0
nordkap_s36_B	nordkap	36	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
yulerune_s34_A	yulerune	34	A	OPP	189	8	189	0	0	100	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s34_B	yulerune	34	B	US	1000	8	1000	0	0	91	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s35_A	yulerune	35	A	US	481	8	481	0	93	232	16	0	-1	0	16	0	0		504	0	504		1.0478
yulerune_s35_B	yulerune	35	B	US	236	8	236	0	36	218	36	0	-1	0	36	0	0		504	0	504		2.1356
yulerune_s36_A	yulerune	36	A	US	120	8	120	0	56	108	56	0	-1	0	56	0	0		504	0	504		4.2
yulerune_s36_B	yulerune	36	B	OPP	199	8	199	0	0	181	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	US	318	8	318	0	215	186	91	0	-1	0	91	0	0		824	316	508		1.5975
atoll_s37_B	atoll	37	B	US	162	8	162	0	56	152	56	0	-1	0	56	0	0		504	0	504		3.1111
atoll_s38_A	atoll	38	A	US	300	8	300	0	98	286	98	0	-1	0	98	0	0		694	188	506		1.6867
atoll_s38_B	atoll	38	B	OPP	757	8	757	0	11	737	11	0	-1	0	11	0	0		74	74	0		0.0
atoll_s39_A	atoll	39	A	US	189	8	189	0	65	142	29	0	-1	0	29	0	0		504	0	504		2.6667
atoll_s39_B	atoll	39	B	US	1000	8	1000	0	72	991	72	0	-1	0	72	0	0		720	234	486		0.486
drakkarfjord_s37_A	drakkarfjord	37	A	US	215	8	215	0	94	201	94	0	-1	0	94	0	0		674	172	502		2.3349
