file	side	opp	map	our_team	won	turns	lastrnd	kind	rnd	x	y	d2	died	drnd	life	nb_same8	nb_sameturret8	nb_opp8	nb_same16	nb_opp16	reuse
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	124	13	5	29	1	134	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	132	10	6	10	1	143	11	5	0	2	9	6	3
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	144	11	7	16	1	151	7	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	144	13	5	29	1	154	10	0	0	1	6	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	156	11	7	16	1	163	7	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	156	13	5	29	1	166	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	168	11	7	16	1	175	7	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	168	13	5	29	1	178	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	180	11	7	16	1	187	7	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	180	13	5	29	1	190	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	188	10	6	10	1	195	7	5	0	2	9	6	3
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	200	11	7	16	1	208	8	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	201	13	5	29	1	211	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	212	11	7	16	1	219	7	8	1	0	11	1	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	212	13	5	29	1	222	10	0	0	1	5	8	11
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	220	10	6	10	0	-1	-1	5	0	2	9	6	3
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	sentinel	222	11	6	16	1	271	49	1	0	6	4	11	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	sentinel	225	11	5	25	1	231	6	2	1	1	6	7	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	sentinel	225	12	6	17	1	245	20	2	2	6	4	11	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	sentinel	227	12	7	10	0	-1	-1	3	3	9	4	12	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	238	10	5	26	1	241	3	5	3	1	9	7	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	244	11	5	25	1	247	3	4	3	1	8	7	2
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	249	9	6	20	0	-1	-1	6	1	6	7	12	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	255	10	10	1	1	264	9	0	0	8	1	16	2
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	US	Leviathan	meander	1	1	275	274	gunner	265	11	7	16	0	-1	-1	9	2	3	12	4	13
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	THEM	Leviathan	meander	1	1	275	274	gunner	265	10	10	1	0	-1	-1	0	0	8	1	17	2
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	US	Hugging Farce	antler	1	1	118	117	gunner	32	7	8	17	0	-1	-1	5	2	1	8	3	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	THEM	Hugging Farce	antler	1	1	118	117	sentinel	70	2	8	32	0	-1	-1	3	0	2	3	4	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	THEM	Hugging Farce	antler	1	1	118	117	sentinel	90	10	13	17	0	-1	-1	4	0	4	5	8	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	US	Hugging Farce	antler	1	1	118	117	gunner	97	6	8	16	0	-1	-1	6	2	2	11	10	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	THEM	Hugging Farce	antler	1	1	118	117	sentinel	109	11	12	25	0	-1	-1	6	1	4	9	7	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_2.replay26	US	Hugging Farce	archipelago	1	0	92	91	sentinel	22	9	9	32	0	-1	-1	0	0	0	0	2	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_2.replay26	US	Hugging Farce	archipelago	1	0	92	91	gunner	30	8	8	18	0	-1	-1	1	1	0	1	12	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_2.replay26	THEM	Hugging Farce	archipelago	1	0	92	91	sentinel	58	17	17	8	0	-1	-1	0	0	2	0	8	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_2.replay26	THEM	Hugging Farce	archipelago	1	0	92	91	sentinel	61	19	23	16	0	-1	-1	0	0	7	0	10	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_3.replay26	THEM	Hugging Farce	moonrise	1	1	555	554	sentinel	74	17	0	18	0	-1	-1	0	0	0	0	3	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_4.replay26	US	Hugging Farce	eider	1	0	133	132	gunner	40	10	10	10	1	95	55	0	0	13	2	19	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_4.replay26	US	Hugging Farce	eider	1	0	133	132	gunner	48	9	12	13	0	-1	-1	1	1	7	1	15	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_4.replay26	THEM	Hugging Farce	eider	1	0	133	132	sentinel	63	15	5	32	0	-1	-1	0	0	0	1	2	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_4.replay26	THEM	Hugging Farce	eider	1	0	133	132	sentinel	100	15	13	32	0	-1	-1	0	0	3	2	6	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_5.replay26	US	Hugging Farce	jackpot	1	0	1000	998	sentinel	113	1	5	26	1	211	98	0	0	8	0	15	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_5.replay26	THEM	Hugging Farce	jackpot	1	0	1000	998	sentinel	115	15	11	10	1	120	5	0	0	7	0	10	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_1.replay26	US	OopsGotYourElo	lighthouse	0	1	1000	900	sentinel	4	7	7	32	0	-1	-1	0	0	0	0	1	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_1.replay26	US	OopsGotYourElo	lighthouse	0	1	1000	900	gunner	40	8	12	10	0	-1	-1	0	0	2	0	2	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_1.replay26	US	OopsGotYourElo	lighthouse	0	1	1000	900	gunner	49	9	9	8	0	-1	-1	1	1	5	2	6	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	US	OopsGotYourElo	snowflake	0	1	884	883	sentinel	21	15	16	25	1	44	23	0	0	0	0	5	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	US	OopsGotYourElo	snowflake	0	1	884	883	gunner	55	17	18	5	1	58	3	0	0	8	0	9	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	US	OopsGotYourElo	snowflake	0	1	884	883	gunner	61	16	19	9	1	85	24	0	0	4	0	6	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	US	OopsGotYourElo	snowflake	0	1	884	883	gunner	129	20	16	10	1	224	95	0	0	6	0	12	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	US	OopsGotYourElo	snowflake	0	1	884	883	gunner	143	21	17	8	1	204	61	1	1	9	1	15	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	4	12	5	26	1	15	11	0	0	0	0	0	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	7	10	7	17	1	58	51	0	0	1	1	1	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	7	12	7	17	1	88	81	2	1	1	2	1	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	8	11	6	9	1	45	37	2	2	1	4	1	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	gunner	74	10	8	5	1	287	213	3	0	2	6	3	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	gunner	87	11	6	16	1	612	525	7	1	1	14	3	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	197	8	7	18	1	684	487	15	1	0	23	0	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	285	11	8	25	1	298	13	3	0	15	4	27	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	gunner	290	8	10	9	0	-1	-1	15	0	1	27	4	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	295	9	8	8	1	677	382	16	3	1	28	2	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	297	10	8	5	1	598	301	17	4	2	28	5	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	354	11	8	25	1	355	1	3	0	16	5	30	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	369	11	8	25	1	370	1	3	0	16	5	30	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	377	11	8	25	1	378	1	3	0	16	5	32	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	383	11	8	25	1	384	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	387	11	8	25	1	388	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	393	11	8	25	1	394	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	397	11	8	25	1	398	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	403	11	8	25	1	404	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	409	11	8	25	1	410	1	3	0	17	5	34	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	608	12	7	17	1	651	43	2	0	20	3	33	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	614	11	8	25	1	617	3	4	1	15	6	32	11
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	626	10	5	5	1	629	3	1	1	17	1	39	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	629	10	5	5	1	633	4	1	1	17	1	39	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	648	11	6	16	1	819	171	18	1	1	35	3	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	653	10	5	26	1	953	300	18	2	0	40	0	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	678	9	8	29	1	730	52	0	0	20	1	39	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	727	11	8	4	1	753	26	16	1	3	32	5	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	822	11	6	16	1	950	128	18	1	0	36	0	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	829	8	7	18	1	845	16	21	1	0	42	0	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	844	9	8	29	1	866	22	0	0	21	0	41	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	THEM	OopsGotYourElo	meander	0	1	1000	976	gunner	944	12	7	17	1	974	30	0	0	22	0	35	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	972	11	6	16	0	-1	-1	18	0	1	35	1	3
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	US	OopsGotYourElo	meander	0	1	1000	976	sentinel	973	10	5	26	0	-1	-1	17	1	1	40	1	2
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_4.replay26	US	OopsGotYourElo	heart	0	1	252	251	sentinel	11	14	10	26	0	-1	-1	0	0	0	0	0	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_4.replay26	US	OopsGotYourElo	heart	0	1	252	251	gunner	80	16	9	9	0	-1	-1	1	1	2	1	3	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_4.replay26	US	OopsGotYourElo	heart	0	1	252	251	gunner	128	16	10	10	0	-1	-1	2	2	1	3	2	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	THEM	OopsGotYourElo	archipelago	0	0	1000	980	gunner	36	8	8	18	1	157	121	0	0	0	0	4	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	US	OopsGotYourElo	archipelago	0	0	1000	980	sentinel	53	14	20	26	1	112	59	0	0	2	0	8	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	US	OopsGotYourElo	archipelago	0	0	1000	980	gunner	108	17	17	8	1	145	37	0	0	3	0	15	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	US	OopsGotYourElo	archipelago	0	0	1000	980	gunner	179	22	17	13	1	337	158	0	0	9	0	13	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	US	OopsGotYourElo	archipelago	0	0	1000	980	gunner	191	21	17	8	1	249	58	1	1	8	1	16	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_1.replay26	US	0033	hive	0	1	342	341	gunner	36	18	4	10	0	-1	-1	0	0	4	0	5	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_1.replay26	US	0033	hive	0	1	342	341	gunner	48	18	3	9	0	-1	-1	1	1	2	1	4	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_2.replay26	US	0033	nordkap	0	0	1000	998	sentinel	5	10	13	26	1	13	8	0	0	1	0	3	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_2.replay26	THEM	0033	nordkap	0	0	1000	998	gunner	190	4	5	26	1	226	36	0	0	4	0	9	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_2.replay26	THEM	0033	nordkap	0	0	1000	998	sentinel	305	13	10	32	1	312	7	3	0	10	6	19	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_2.replay26	US	0033	nordkap	0	0	1000	998	gunner	888	10	15	10	0	-1	-1	1	0	18	9	24	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_3.replay26	US	0033	lighthouse	0	0	208	207	sentinel	5	7	7	32	1	29	24	0	0	0	0	0	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_3.replay26	US	0033	lighthouse	0	0	208	207	gunner	27	9	9	8	1	66	39	1	1	5	1	9	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_3.replay26	US	0033	lighthouse	0	0	208	207	gunner	43	9	10	5	1	70	27	1	1	5	1	8	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_3.replay26	THEM	0033	lighthouse	0	0	208	207	sentinel	154	3	7	16	0	-1	-1	2	0	10	3	17	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_4.replay26	US	0033	jackpot	0	1	669	668	sentinel	18	10	10	32	1	24	6	0	0	0	0	0	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_4.replay26	US	0033	jackpot	0	1	669	668	gunner	80	11	14	9	0	-1	-1	0	0	5	0	9	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_4.replay26	US	0033	jackpot	0	1	669	668	gunner	125	13	14	1	1	150	25	1	1	5	1	9	2
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_4.replay26	US	0033	jackpot	0	1	669	668	gunner	156	13	14	1	1	159	3	1	1	6	1	10	2
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_5.replay26	US	0033	moonrise	0	0	130	129	sentinel	4	9	4	26	1	19	15	0	0	0	0	0	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_5.replay26	THEM	0033	moonrise	0	0	130	129	sentinel	70	10	3	25	0	-1	-1	11	1	4	14	9	1
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_5.replay26	THEM	0033	moonrise	0	0	130	129	sentinel	79	9	3	16	0	-1	-1	9	2	7	13	12	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	sentinel	3	9	11	25	1	8	5	0	0	0	0	0	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	sentinel	8	6	10	25	1	185	177	0	0	0	1	0	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	US	Banminary	nordkap	0	1	309	308	sentinel	10	10	13	26	0	-1	-1	0	0	2	0	3	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	gunner	140	8	7	2	1	193	53	2	0	0	7	2	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	gunner	196	9	10	16	0	-1	-1	0	0	1	1	4	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	gunner	204	8	6	1	0	-1	-1	3	0	0	7	1	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	THEM	Banminary	nordkap	0	1	309	308	gunner	212	10	8	5	0	-1	-1	5	2	3	12	3	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_2.replay26	THEM	Banminary	hive	0	1	90	89	sentinel	23	2	15	25	0	-1	-1	0	0	3	0	6	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_2.replay26	THEM	Banminary	hive	0	1	90	89	sentinel	28	3	16	17	0	-1	-1	1	1	6	1	8	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_3.replay26	THEM	Banminary	atoll	0	1	112	111	sentinel	11	3	10	17	0	-1	-1	0	0	1	1	2	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_3.replay26	THEM	Banminary	atoll	0	1	112	111	sentinel	13	2	10	16	0	-1	-1	1	1	0	1	2	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_3.replay26	US	Banminary	atoll	0	1	112	111	sentinel	24	9	3	26	0	-1	-1	0	0	0	0	1	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_4.replay26	THEM	Banminary	drumlin	0	1	94	93	sentinel	14	6	10	26	0	-1	-1	0	0	0	1	0	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_4.replay26	US	Banminary	drumlin	0	1	94	93	sentinel	38	14	14	32	0	-1	-1	0	0	0	0	2	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	THEM	Banminary	moonrise	0	1	109	108	sentinel	4	10	3	25	1	10	6	1	1	0	1	0	2
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	THEM	Banminary	moonrise	0	1	109	108	sentinel	6	10	4	26	0	-1	-1	2	2	1	2	1	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	US	Banminary	moonrise	0	1	109	108	sentinel	8	9	4	26	0	-1	-1	2	1	2	2	3	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	THEM	Banminary	moonrise	0	1	109	108	sentinel	10	9	0	25	0	-1	-1	0	0	0	1	2	1
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	THEM	Banminary	moonrise	0	1	109	108	sentinel	13	10	3	25	1	24	11	2	2	3	3	3	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	3	12	9	2	1	8	5	0	0	0	0	0	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	4	10	9	2	1	37	33	1	1	0	1	0	5
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	sentinel	4	11	7	9	1	52	48	2	2	0	3	0	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	US	CtrlAltDefeat	meander	1	0	413	412	gunner	46	12	8	26	1	160	114	1	0	1	4	3	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	48	15	6	32	1	67	19	8	0	1	11	2	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	51	13	6	20	0	-1	-1	6	2	1	9	2	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	56	12	5	26	1	116	60	4	1	0	7	1	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	72	14	6	25	1	75	3	9	2	2	11	2	3
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	87	14	6	25	1	90	3	9	2	2	11	2	3
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	95	15	6	32	1	140	45	9	1	1	13	2	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	100	9	6	20	1	118	18	1	1	1	3	5	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	115	11	6	16	0	-1	-1	6	4	1	9	3	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	120	10	5	26	0	-1	-1	2	2	1	8	5	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	US	CtrlAltDefeat	meander	1	0	413	412	gunner	122	12	7	17	1	125	3	3	1	5	5	9	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	142	14	6	25	1	177	35	8	1	2	11	2	3
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	178	12	7	10	0	-1	-1	5	3	2	8	5	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	189	10	6	17	0	-1	-1	5	5	2	8	8	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	216	12	6	17	0	-1	-1	9	6	2	11	5	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	260	10	9	2	1	316	56	1	1	6	5	17	5
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	320	10	9	2	1	332	12	1	1	6	5	17	5
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	341	10	9	2	1	360	19	1	1	6	5	17	5
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	358	13	12	8	1	375	17	0	0	6	0	18	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	361	12	9	2	1	364	3	1	1	8	7	14	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	373	10	9	2	0	-1	-1	3	1	4	7	14	5
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	383	12	8	5	0	-1	-1	6	6	6	10	11	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	sentinel	400	14	11	10	0	-1	-1	0	0	8	3	15	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	THEM	CtrlAltDefeat	meander	1	0	413	412	gunner	401	13	12	8	0	-1	-1	1	1	6	3	16	2
8704178a-45a0-48d6-8afa-8585f627ea0d_game_2.replay26	THEM	CtrlAltDefeat	moonrise	1	1	1000	503	gunner	3	12	3	4	1	7	4	0	0	0	0	0	1
