tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v538refine_midgard_s27_A	midgard	27	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	253	0	700	2220
v536trust_midgard_s27_B	midgard	27	B	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	305	0	1620	1580
v537socket_midgard_s27_B	midgard	27	B	v537socket	US	_v537socket	Core destroyed	205	0	1450	1400
v538refine_midgard_s27_B	midgard	27	B	v538refine	US	_v538refine	Core destroyed	216	0	2150	1130
v536trust_midgard_s28_A	midgard	28	A	v536trust	US	_v536trustport	Core destroyed	293	0	2710	1960
v537socket_midgard_s28_A	midgard	28	A	v537socket	US	_v537socket	Core destroyed	287	0	2710	2070
v538refine_midgard_s28_A	midgard	28	A	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	150	0	500	820
v536trust_midgard_s28_B	midgard	28	B	v536trust	US	_v536trustport	Core destroyed	159	0	1650	910
v537socket_midgard_s28_B	midgard	28	B	v537socket	US	_v537socket	Core destroyed	205	0	1480	620
v538refine_midgard_s28_B	midgard	28	B	v538refine	US	_v538refine	Core destroyed	266	0	2360	1390
v536trust_midgard_s29_A	midgard	29	A	v536trust	OPP	_x3r0v169mjolnir	Core destroyed	93	0	290	520
v537socket_midgard_s29_A	midgard	29	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	273	0	630	1540
v538refine_midgard_s29_A	midgard	29	A	v538refine	US	_v538refine	Core destroyed	288	0	2630	1870
v536trust_midgard_s29_B	midgard	29	B	v536trust	US	_v536trustport	Core destroyed	364	0	3440	1910
v537socket_midgard_s29_B	midgard	29	B	v537socket	US	_v537socket	Core destroyed	140	0	1250	730
v538refine_midgard_s29_B	midgard	29	B	v538refine	US	_v538refine	Core destroyed	358	0	2800	740
v536trust_midgard_s30_A	midgard	30	A	v536trust	US	_v536trustport	Core destroyed	468	0	3420	520
v537socket_midgard_s30_A	midgard	30	A	v537socket	OPP	_x3r0v169mjolnir	Core destroyed	427	0	3060	4260
v538refine_midgard_s30_A	midgard	30	A	v538refine	US	_v538refine	Core destroyed	294	0	2830	880
v536trust_midgard_s30_B	midgard	30	B	v536trust	US	_v536trustport	Core destroyed	202	0	1330	1060
v537socket_midgard_s30_B	midgard	30	B	v537socket	US	_v537socket	Core destroyed	205	0	1480	620
v538refine_midgard_s30_B	midgard	30	B	v538refine	OPP	_x3r0v169mjolnir	Core destroyed	179	0	1040	1190
