tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
glacierkeep_s28_A	glacierkeep	28	A	OPP	Core destroyed	376	msoff	504	0	-4	0	0	500		0.0	6	67	1	8	9	1	28	1	0		2	5	7	
glacierkeep_s28_B	glacierkeep	28	B	OPP	Core destroyed	465	msoff	504	0	-4	1854	1468	114	0.7918	0.0	3	16	0	0	0	0		0	1	65	2	5	10	
glacierkeep_s29_A	glacierkeep	29	A	US	Core destroyed	112	msoff	108	72	464	504	0	-4	0.0	0.6667	2	16	0	0	0	0		0	1	56	2	5	12	
glacierkeep_s29_B	glacierkeep	29	B	US	Core destroyed	197	msoff	0	0	500	864	364	0	0.4213		3	18	0	0	0	0		0	1	56	2	5	11	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	633	msoff	0	0	500	990	486	-4	0.4909		3	24	0	3	3	1	155	1	2	48	3	5	53	
glacierkeep_s30_B	glacierkeep	30	B	US	Titanium collected (tiebreak)	1000	msoff	0	0	500	2034	2034	500	1.0		12	79	0	7	7	1	810	1	1	64	2	5	15	
midgard_s28_A	midgard	28	A	OPP	Titanium collected (tiebreak)	1000	msoff	0	0	500	468	468	500	1.0		8	40	1	2	3	2	69	2	1	87	11	9	4	
midgard_s28_B	midgard	28	B	US	Core destroyed	218	msoff	0	0	500	1296	796	0	0.6142		7	43	0	4	4	1	54	1	2	42	2	9	6	
midgard_s29_A	midgard	29	A	US	Core destroyed	156	msoff	0	0	500	504	0	-4	0.0		8	38	1	3	4	1	85	2	1	99	5	9	9	
midgard_s29_B	midgard	29	B	OPP	Core destroyed	120	msoff	1044	540	-4	504	504	500	1.0	0.5172	7	36	0	0	0	0		0	1	42	2	9	0	
midgard_s30_A	midgard	30	A	US	Core destroyed	423	msoff	0	0	500	774	272	-2	0.3514		11	89	1	29	30	1	61	5	1	337	6	9	5	
midgard_s30_B	midgard	30	B	OPP	Core destroyed	145	msoff	504	0	-4	918	624	206	0.6797	0.0	8	54	0	0	0	0		0	1	42	2	9	0	
nordkap_s28_A	nordkap	28	A	US	Core destroyed	240	msoff	1494	1494	500	504	0	-4	0.0	1.0	2	9	1	2	3	1	18	1	1	184	3	1	10	
nordkap_s28_B	nordkap	28	B	US	Core destroyed	213	msoff	108	108	500	882	380	-2	0.4308	1.0	2	7	2	3	5	1	18	1	1	72	3	1	26	
nordkap_s29_A	nordkap	29	A	OPP	Core destroyed	429	msoff	504	0	-4	0	0	500		0.0	5	22	2	8	10	2	15	6	0		3	1	17	
nordkap_s29_B	nordkap	29	B	OPP	Core destroyed	809	msoff	918	412	-6	684	684	500	1.0	0.4488	13	58	1	6	7	2	16	3	1	180	4	1	70	
nordkap_s30_A	nordkap	30	A	OPP	Core destroyed	168	msoff	504	0	-4	0	0	500		0.0	7	22	1	2	3	1	13	2	0		3	1	6	
nordkap_s30_B	nordkap	30	B	OPP	Core destroyed	333	msoff	810	304	-6	0	0	500		0.3753	13	62	2	5	7	1	73	2	0		3	1	12	
yulerune_s28_A	yulerune	28	A	OPP	Core destroyed	163	msoff	504	0	-4	0	0	500		0.0	4	26	0	0	0	0		0	0		4	4	0	
yulerune_s28_B	yulerune	28	B	OPP	Core destroyed	204	msoff	504	0	-4	702	702	500	1.0	0.0	8	50	0	1	1	0		0	2	37	4	4	7	
yulerune_s29_A	yulerune	29	A	OPP	Core destroyed	163	msoff	504	0	-4	306	306	500	1.0	0.0	8	44	0	1	1	0		0	1	83	6	4	4	
yulerune_s29_B	yulerune	29	B	US	Core destroyed	163	msoff	0	0	500	504	0	-4	0.0		5	39	0	7	7	1	56	1	1	107	3	4	10	
yulerune_s30_A	yulerune	30	A	US	Core destroyed	166	msoff	0	0	500	882	376	-6	0.4263		3	6	0	0	0	0		0	1	68	6	4	4	
yulerune_s30_B	yulerune	30	B	OPP	Core destroyed	460	msoff	504	0	-4	396	396	500	1.0	0.0	9	47	0	2	2	0		0	2	37	5	4	12	
atoll_s31_A	atoll	31	A	OPP	Core destroyed	889	msoff	3150	2638	-12	3960	3476	16	0.8778	0.8375	5	28	1	12	13	2	24	4	1	448	7	3	4	
atoll_s31_B	atoll	31	B	US	Core destroyed	196	msoff	0	0	500	882	376	-6	0.4263		3	12	0	1	1	0		2	1	98	2	3	34	
atoll_s32_A	atoll	32	A	OPP	Core destroyed	666	msoff	864	364	0	198	36	338	0.1818	0.4213	5	19	0	7	7	2	585	4	1	644	7	3	8	
atoll_s32_B	atoll	32	B	OPP	Core destroyed	164	msoff	504	0	-4	0	0	500		0.0	5	29	0	12	12	1	21	2	0		2	3	6	
atoll_s33_A	atoll	33	A	OPP	Core destroyed	349	msoff	1494	990	-4	234	198	464	0.8462	0.6627	6	14	0	0	0	0		2	1	194	3	3	10	
atoll_s33_B	atoll	33	B	US	Core destroyed	602	msoff	342	342	500	504	0	-4	0.0	1.0	3	12	0	1	1	1	579	3	2	573	5	3	21	
drakkarfjord_s31_A	drakkarfjord	31	A	US	Core destroyed	360	msoff	0	0	500	540	40	0	0.0741		7	82	0	2	2	0		2	2	277	3	9	20	
drakkarfjord_s31_B	drakkarfjord	31	B	OPP	Core destroyed	262	msoff	648	148	0	0	0	500		0.2284	9	91	1	11	12	1	72	1	0		1	9	14	
drakkarfjord_s32_A	drakkarfjord	32	A	US	Titanium collected (tiebreak)	1000	msoff	216	0	284	0	0	500		0.0	9	147	1	29	30	2	110	2	0		13	9	14	
drakkarfjord_s32_B	drakkarfjord	32	B	US	Core destroyed	152	msoff	0	0	500	648	148	0	0.2284		3	18	0	0	0	0		1	1	80	1	9	21	
drakkarfjord_s33_A	drakkarfjord	33	A	OPP	Core destroyed	644	msoff	1296	790	-6	288	288	500	1.0	0.6096	10	144	0	0	0	0		1	1	65	2	9	12	
drakkarfjord_s33_B	drakkarfjord	33	B	US	Core destroyed	163	msoff	0	0	500	612	112	0	0.183		3	19	0	1	1	0		0	1	88	1	9	22	
glacierkeep_s31_A	glacierkeep	31	A	OPP	Core destroyed	521	msoff	504	0	-4	1710	1476	266	0.8632	0.0	5	36	0	5	5	1	36	1	1	87	2	5	12	
glacierkeep_s31_B	glacierkeep	31	B	US	Core destroyed	517	msoff	0	0	500	2052	1552	0	0.7563		3	15	0	0	0	0		0	1	64	3	5	11	
glacierkeep_s32_A	glacierkeep	32	A	US	Core destroyed	293	msoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		1	1	124	2	5	31	
glacierkeep_s32_B	glacierkeep	32	B	US	Core destroyed	280	msoff	0	0	500	504	0	-4	0.0		2	17	0	0	0	0		0	1	224	2	5	24	
glacierkeep_s33_A	glacierkeep	33	A	US	Core destroyed	201	msoff	0	0	500	504	0	-4	0.0		3	20	0	5	5	1	36	1	1	81	2	5	19	
glacierkeep_s33_B	glacierkeep	33	B	OPP	Core destroyed	771	msoff	504	0	-4	1476	1476	500	1.0	0.0	5	48	1	4	5	1	266	2	2	121	3	5	25	
midgard_s31_A	midgard	31	A	US	Core destroyed	281	msoff	0	0	500	990	480	-10	0.4848		3	8	0	0	0	0		2	2	155	6	9	26	
midgard_s31_B	midgard	31	B	OPP	Core destroyed	121	msoff	774	272	-2	702	284	82	0.4046	0.3514	6	32	0	0	0	0		0	1	42	2	9	0	
midgard_s32_A	midgard	32	A	US	Core destroyed	283	msoff	0	0	500	504	0	-4	0.0		10	62	1	4	5	2	62	3	1	218	4	9	14	
midgard_s32_B	midgard	32	B	OPP	Core destroyed	289	msoff	504	0	-4	1296	1174	378	0.9059	0.0	7	51	0	11	11	1	53	1	2	42	2	9	7	
midgard_s33_A	midgard	33	A	OPP	Core destroyed	420	msoff	504	0	-4	738	572	334	0.7751	0.0	6	45	0	2	2	0		0	3	79	6	9	6	
midgard_s33_B	midgard	33	B	OPP	Core destroyed	124	msoff	756	256	0	738	624	386	0.8455	0.3386	6	25	0	0	0	0		0	1	42	2	9	0	
nordkap_s31_A	nordkap	31	A	OPP	Core destroyed	245	msoff	504	0	-4	0	0	500		0.0	7	31	0	1	1	0		1	0		3	1	10	
nordkap_s31_B	nordkap	31	B	US	Core destroyed	725	msoff	0	0	500	504	0	-4	0.0		10	47	5	14	19	3	12	3	2	468	3	1	43	
nordkap_s32_A	nordkap	32	A	OPP	Core destroyed	159	msoff	558	54	-4	0	0	500		0.0968	12	39	1	5	6	2	48	2	0		3	1	2	
nordkap_s32_B	nordkap	32	B	US	Core destroyed	232	msoff	1422	1422	500	504	0	-4	0.0	1.0	2	6	1	1	2	1	17	2	1	176	3	1	9	
nordkap_s33_A	nordkap	33	A	US	Core destroyed	427	msoff	0	0	500	648	148	0	0.2284		7	34	3	6	9	1	130	1	1	355	4	1	14	
nordkap_s33_B	nordkap	33	B	US	Core destroyed	154	msoff	324	324	500	504	0	-4	0.0	1.0	2	6	0	1	1	0		0	1	98	3	1	22	
yulerune_s31_A	yulerune	31	A	OPP	Core destroyed	189	msoff	504	0	-4	0	0	500		0.0	8	56	0	0	0	0		0	0		8	4	0	
yulerune_s31_B	yulerune	31	B	OPP	Core destroyed	176	msoff	504	0	-4	900	900	500	1.0	0.0	7	48	0	1	1	1	41	1	2	37	2	4	7	
yulerune_s32_A	yulerune	32	A	OPP	Core destroyed	512	msoff	504	0	-4	234	234	500	1.0	0.0	8	42	0	2	2	0		0	1	66	5	4	4	
yulerune_s32_B	yulerune	32	B	US	Titanium collected (tiebreak)	1000	msoff	2358	2358	500	0	0	500		1.0	7	16	4	2	6	1	56	2	0		3	4	9	
yulerune_s33_A	yulerune	33	A	OPP	Core destroyed	268	msoff	504	0	-4	0	0	500		0.0	8	45	0	3	3	1	238	1	0		6	4	2	
yulerune_s33_B	yulerune	33	B	OPP	Core destroyed	161	msoff	504	0	-4	522	522	500	1.0	0.0	5	30	0	2	2	0		0	2	37	2	4	8	
atoll_s34_A	atoll	34	A	US	Core destroyed	603	msoff	0	0	500	4158	3658	0	0.8797		5	15	0	0	0	0		2	1	88	3	3	30	
atoll_s34_B	atoll	34	B	OPP	Core destroyed	315	msoff	684	180	-4	0	0	500		0.2632	5	20	0	0	0	0		2	0		2	3	0	
atoll_s35_A	atoll	35	A	OPP	Core destroyed	405	msoff	846	344	-2	0	0	500		0.4066	5	29	0	13	13	1	31	1	0		2	3	43	
atoll_s35_B	atoll	35	B	OPP	Titanium collected (tiebreak)	1000	msoff	8244	8234	490	0	0	500		0.9988	5	14	0	1	1	0		1	0		3	3	5	
atoll_s36_A	atoll	36	A	US	Core destroyed	929	msoff	36	36	500	504	0	-4	0.0	1.0	6	18	3	0	3	1	897	3	2	891	4	3	12	
atoll_s36_B	atoll	36	B	OPP	Core destroyed	214	msoff	558	54	-4	36	36	500	1.0	0.0968	11	16	8	0	8	0		0	1	78	2	3	11	
drakkarfjord_s34_A	drakkarfjord	34	A	US	Core destroyed	151	msoff	0	0	500	720	212	-8	0.2944		3	25	0	1	1	0		0	1	71	1	9	20	
drakkarfjord_s34_B	drakkarfjord	34	B	US	Core destroyed	123	msoff	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	67	1	9	16	
drakkarfjord_s35_A	drakkarfjord	35	A	US	Core destroyed	160	msoff	0	0	500	504	0	-4	0.0		3	26	0	4	4	0		0	1	104	1	9	16	
drakkarfjord_s35_B	drakkarfjord	35	B	US	Core destroyed	163	msoff	0	0	500	612	112	0	0.183		3	19	0	1	1	0		0	1	88	1	9	22	
drakkarfjord_s36_A	drakkarfjord	36	A	US	Core destroyed	235	msoff	0	0	500	774	270	-4	0.3488		4	39	0	5	5	1	64	3	1	79	1	9	30	
drakkarfjord_s36_B	drakkarfjord	36	B	US	Core destroyed	129	msoff	0	0	500	558	56	-2	0.1004		3	19	0	1	1	0		0	1	67	1	9	15	
glacierkeep_s34_A	glacierkeep	34	A	US	Core destroyed	276	msoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		1	1	147	2	5	24	
glacierkeep_s34_B	glacierkeep	34	B	US	Core destroyed	245	msoff	0	0	500	504	0	-4	0.0		3	23	0	2	2	1	36	1	1	84	3	5	30	
glacierkeep_s35_A	glacierkeep	35	A	US	Core destroyed	725	msoff	0	0	500	2340	1836	-4	0.7846		4	28	0	5	5	1	35	1	1	84	4	5	36	
glacierkeep_s35_B	glacierkeep	35	B	US	Core destroyed	517	msoff	0	0	500	2052	1552	0	0.7563		3	15	0	0	0	0		0	1	64	3	5	11	
glacierkeep_s36_A	glacierkeep	36	A	OPP	Core destroyed	816	msoff	504	0	-4	396	396	500	1.0	0.0	11	90	0	4	4	1	36	2	1	80	2	5	9	
glacierkeep_s36_B	glacierkeep	36	B	US	Titanium collected (tiebreak)	1000	msoff	0	0	500	3096	3096	500	1.0		11	72	0	0	0	0		0	2	48	2	5	10	
midgard_s34_A	midgard	34	A	OPP	Core destroyed	206	msoff	666	160	-6	0	0	500		0.2402	10	65	0	0	0	0		4	0		3	9	5	
midgard_s34_B	midgard	34	B	OPP	Core destroyed	480	msoff	504	0	-4	594	594	500	1.0	0.0	10	87	0	26	26	1	53	1	2	42	2	9	6	
midgard_s35_A	midgard	35	A	OPP	Core destroyed	188	msoff	504	0	-4	54	40	486	0.7407	0.0	10	45	2	4	6	0		3	1	169	3	9	8	
midgard_s35_B	midgard	35	B	OPP	Core destroyed	165	msoff	864	364	0	72	72	500	1.0	0.4213	7	40	0	3	3	1	52	1	1	42	2	9	7	
midgard_s36_A	midgard	36	A	OPP	Core destroyed	420	msoff	504	0	-4	738	572	334	0.7751	0.0	6	45	0	2	2	0		0	3	79	6	9	6	
midgard_s36_B	midgard	36	B	OPP	Core destroyed	128	msoff	792	280	-12	774	308	34	0.3979	0.3535	7	37	0	0	0	0		0	1	42	2	9	0	
nordkap_s34_A	nordkap	34	A	OPP	Core destroyed	159	msoff	558	54	-4	0	0	500		0.0968	12	39	1	5	6	2	48	2	0		3	1	2	
nordkap_s34_B	nordkap	34	B	US	Core destroyed	716	msoff	2088	2088	500	558	54	-4	0.0968	1.0	17	83	8	13	21	5	9	5	2	364	5	1	8	
nordkap_s35_A	nordkap	35	A	US	Core destroyed	398	msoff	252	252	500	504	0	-4	0.0	1.0	3	12	1	4	5	2	16	3	1	342	12	1	16	
nordkap_s35_B	nordkap	35	B	US	Core destroyed	165	msoff	90	90	500	720	220	0	0.3056	1.0	2	5	2	0	2	1	17	1	1	85	2	1	14	
nordkap_s36_A	nordkap	36	A	US	Titanium collected (tiebreak)	1000	msoff	414	414	500	3114	3096	482	0.9942	1.0	9	27	2	2	4	4	15	7	4	55	6	1	24	
nordkap_s36_B	nordkap	36	B	OPP	Core destroyed	644	msoff	612	104	-8	0	0	500		0.1699	13	58	1	2	3	1	16	2	0		2	1	31	
yulerune_s34_A	yulerune	34	A	OPP	Core destroyed	238	msoff	504	0	-4	0	0	500		0.0	7	38	0	0	0	1	232	1	0		4	4	0	
yulerune_s34_B	yulerune	34	B	US	Core destroyed	213	msoff	0	0	500	504	0	-4	0.0		3	11	1	2	3	1	51	1	1	120	3	4	11	
yulerune_s35_A	yulerune	35	A	OPP	Core destroyed	192	msoff	504	0	-4	162	126	464	0.7778	0.0	6	32	0	1	1	0		0	1	116	4	4	10	
yulerune_s35_B	yulerune	35	B	OPP	Core destroyed	475	msoff	504	0	-4	2016	2016	500	1.0	0.0	15	61	7	8	15	3	41	3	2	37	2	4	9	
yulerune_s36_A	yulerune	36	A	OPP	Core destroyed	188	msoff	504	0	-4	0	0	500		0.0	7	39	0	1	1	0		0	0		6	4	3	
yulerune_s36_B	yulerune	36	B	OPP	Core destroyed	247	msoff	504	0	-4	684	684	500	1.0	0.0	8	50	0	0	0	0		1	2	37	2	4	3	
atoll_s37_A	atoll	37	A	US	Core destroyed	468	msoff	0	0	500	3456	2952	-4	0.8542		3	11	0	0	0	0		0	2	88	3	3	56	
atoll_s37_B	atoll	37	B	OPP	Core destroyed	128	msoff	756	254	-2	0	0	500		0.336	5	24	0	8	8	1	26	1	0		2	3	9	
atoll_s38_A	atoll	38	A	US	Core destroyed	583	msoff	468	468	500	954	452	-2	0.4738	1.0	6	20	2	6	8	2	474	3	2	76	6	3	6	
atoll_s38_B	atoll	38	B	OPP	Core destroyed	258	msoff	666	156	-10	0	0	500		0.2342	5	17	0	1	1	0		3	0		2	3	6	
atoll_s39_A	atoll	39	A	US	Core destroyed	179	msoff	1080	1058	478	774	270	-4	0.3488	0.9796	2	4	0	3	3	0		0	1	32	3	3	9	
atoll_s39_B	atoll	39	B	OPP	Core destroyed	323	msoff	576	72	-4	0	0	500		0.125	4	14	1	3	4	1	63	2	0		2	3	11	
drakkarfjord_s37_A	drakkarfjord	37	A	US	Core destroyed	317	msoff	0	0	500	504	0	-4	0.0		5	49	0	3	3	0		1	2	270	2	9	24	
drakkarfjord_s37_B	drakkarfjord	37	B	OPP	Titanium collected (tiebreak)	1000	msoff	0	0	500	0	0	500			9	105	0	0	0	0		0	0		4	9	7	
drakkarfjord_s38_A	drakkarfjord	38	A	OPP	Core destroyed	743	msoff	612	108	-4	0	0	500		0.1765	7	86	0	3	3	1	61	2	0		4	9	12	
drakkarfjord_s38_B	drakkarfjord	38	B	OPP	Core destroyed	242	msoff	504	0	-4	0	0	500		0.0	9	100	0	0	0	0		1	0		1	9	19	
drakkarfjord_s39_A	drakkarfjord	39	A	OPP	Core destroyed	616	msoff	792	284	-8	0	0	500		0.3586	8	105	0	1	1	0		3	0		4	9	14	
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	161	msoff	0	0	500	576	72	-4	0.125		3	19	0	1	1	0		0	1	97	1	9	25	
glacierkeep_s37_A	glacierkeep	37	A	US	Titanium collected (tiebreak)	1000	msoff	0	0	500	324	0	176	0.0		7	54	0	4	4	1	44	2	1	368	2	5	11	
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	245	msoff	0	0	500	882	380	-2	0.4308		4	23	0	0	0	0		0	1	64	2	5	10	
glacierkeep_s38_A	glacierkeep	38	A	US	Titanium collected (tiebreak)	1000	msoff	0	0	500	0	0	500			4	28	0	5	5	1	34	2	0		2	5	9	
glacierkeep_s38_B	glacierkeep	38	B	OPP	Harvesters (tiebreak)	1000	msoff	0	0	500	0	0	500			11	93	1	6	7	1	569	2	0		2	5	53	
glacierkeep_s39_A	glacierkeep	39	A	US	Core destroyed	221	msoff	0	0	500	504	0	-4	0.0		6	29	0	0	0	0		0	1	135	2	5	8	
glacierkeep_s39_B	glacierkeep	39	B	US	Core destroyed	193	msoff	0	0	500	504	0	-4	0.0		3	18	0	0	0	0		0	1	88	2	5	12	
midgard_s37_A	midgard	37	A	OPP	Core destroyed	593	msoff	558	54	-4	0	0	500		0.0968	7	43	1	9	10	1	64	6	0		4	9	9	
midgard_s37_B	midgard	37	B	OPP	Core destroyed	220	msoff	828	320	-8	414	382	468	0.9227	0.3865	8	56	0	2	2	0		1	5	42	3	9	8	
midgard_s38_A	midgard	38	A	OPP	Core destroyed	420	msoff	504	0	-4	738	572	334	0.7751	0.0	6	45	0	2	2	0		0	3	79	6	9	6	
midgard_s38_B	midgard	38	B	OPP	Core destroyed	128	msoff	504	0	-4	558	504	446	0.9032	0.0	7	37	0	0	0	0		0	1	42	2	9	0	
midgard_s39_A	midgard	39	A	US	Core destroyed	634	msoff	72	72	500	720	216	-4	0.3	1.0	12	102	1	39	40	5	58	7	5	134	8	9	14	
midgard_s39_B	midgard	39	B	OPP	Core destroyed	168	msoff	900	392	-8	72	72	500	1.0	0.4356	7	36	0	3	3	1	52	1	1	42	2	9	7	
nordkap_s37_A	nordkap	37	A	OPP	Core destroyed	797	msoff	504	0	-4	450	450	500	1.0	0.0	18	77	3	13	16	4	15	5	1	59	2	1	12	
nordkap_s37_B	nordkap	37	B	OPP	Core destroyed	817	msoff	918	404	-14	2448	2448	500	1.0	0.4401	16	87	7	17	24	3	16	6	2	269	5	1	23	
nordkap_s38_A	nordkap	38	A	OPP	Core destroyed	555	msoff	864	354	-10	0	0	500		0.4097	15	49	4	4	8	1	13	5	0		3	1	13	
nordkap_s38_B	nordkap	38	B	OPP	Core destroyed	184	msoff	504	0	-4	252	156	404	0.619	0.0	10	46	1	0	1	1	12	2	1	152	3	1	6	
nordkap_s39_A	nordkap	39	A	US	Core destroyed	479	msoff	3060	2672	112	2592	2080	-12	0.8025	0.8732	11	33	1	6	7	3	44	4	3	162	7	1	18	
nordkap_s39_B	nordkap	39	B	US	Core destroyed	128	msoff	18	18	500	504	0	-4	0.0	1.0	3	8	0	0	0	1	16	2	1	72	2	1	12	
yulerune_s37_A	yulerune	37	A	OPP	Core destroyed	238	msoff	504	0	-4	0	0	500		0.0	9	54	0	1	1	0		0	0		7	4	8	
yulerune_s37_B	yulerune	37	B	OPP	Core destroyed	397	msoff	504	0	-4	666	666	500	1.0	0.0	10	68	0	1	1	1	41	1	2	37	3	4	3	
yulerune_s38_A	yulerune	38	A	OPP	Core destroyed	280	msoff	504	0	-4	144	144	500	1.0	0.0	8	51	0	0	0	0		0	1	66	5	4	1	
yulerune_s38_B	yulerune	38	B	US	Core destroyed	278	msoff	0	0	500	504	0	-4	0.0		6	28	2	4	6	1	64	2	1	217	3	4	16	
yulerune_s39_A	yulerune	39	A	OPP	Core destroyed	441	msoff	504	0	-4	738	640	402	0.8672	0.0	8	51	0	0	0	0		0	2	64	5	4	7	
yulerune_s39_B	yulerune	39	B	OPP	Core destroyed	298	msoff	504	0	-4	666	666	500	1.0	0.0	8	54	0	2	2	1	41	1	2	37	4	4	6	
