tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
midgard_s28_B	midgard	28	B	OPP	Core destroyed	341	v519	1116	616	0	306	0	194	0.0	0.552	9	19	6	8	14	2	39	4	1	264	0		9	
midgard_s29_A	midgard	29	A	US	Core destroyed	241	v519	360	0	140	504	0	-4	0.0	0.0	7	30	2	4	6	2	37	3	1	148	0		9	
midgard_s29_B	midgard	29	B	US	Core destroyed	179	v519	756	756	500	504	0	-4	0.0	1.0	6	16	2	6	8	1	42	2	1	123	0		10	
midgard_s30_A	midgard	30	A	US	Core destroyed	297	v519	0	0	500	504	0	-4	0.0		7	34	1	8	9	1	34	1	1	176	0		9	
midgard_s30_B	midgard	30	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			9	24	4	10	14	2	38	4	0		0		82	
nordkap_s28_A	nordkap	28	A	OPP	Core destroyed	340	v519	504	0	-4	0	0	500		0.0	8	35	2	5	7	2	14	3	0		2	1	15	
nordkap_s28_B	nordkap	28	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	1368	1296	428	0.9474		7	48	1	2	3	1	17	4	1	100	2	1	19	
nordkap_s29_A	nordkap	29	A	US	Core destroyed	526	v519	1314	1314	500	504	0	-4	0.0	1.0	7	23	4	1	5	2	12	6	3	490	7	1	11	
nordkap_s29_B	nordkap	29	B	US	Core destroyed	151	v519	18	18	500	504	0	-4	0.0	1.0	3	8	0	0	0	1	12	2	1	81	3	1	14	
nordkap_s30_A	nordkap	30	A	US	Core destroyed	386	v519	0	0	500	2088	1576	-12	0.7548		4	14	0	3	3	0		1	3	115	2	1	12	
nordkap_s30_B	nordkap	30	B	OPP	Core destroyed	246	v519	504	0	-4	0	0	500		0.0	12	44	0	0	0	0		1	0		3	1	11	
yulerune_s28_A	yulerune	28	A	US	Core destroyed	431	v519	0	0	500	504	0	-4	0.0		9	51	1	10	11	2	28	3	1	374	0		13	
yulerune_s28_B	yulerune	28	B	OPP	Core destroyed	748	v519	504	0	-4	864	864	500	1.0	0.0	11	73	0	13	13	3	21	4	1	112	0		16	
yulerune_s29_A	yulerune	29	A	OPP	Core destroyed	247	v519	702	200	-2	0	0	500		0.2849	8	44	2	7	9	1	19	2	0		0		11	
yulerune_s29_B	yulerune	29	B	OPP	Core destroyed	139	v519	504	0	-4	0	0	500		0.0	6	26	1	5	6	2	19	2	0		0		8	
yulerune_s30_A	yulerune	30	A	US	Core destroyed	337	v519	216	0	284	504	0	-4	0.0	0.0	9	50	2	9	11	1	19	1	1	244	0		9	
yulerune_s30_B	yulerune	30	B	OPP	Core destroyed	194	v519	648	144	-4	1080	624	44	0.5778	0.2222	8	39	3	1	4	1	19	2	2	110	0		20	
atoll_s31_A	atoll	31	A	US	Core destroyed	355	v519	1044	1042	498	774	270	-4	0.3488	0.9981	3	21	0	11	11	1	42	1	1	164	2	3	13	
atoll_s31_B	atoll	31	B	OPP	Core destroyed	165	v519	684	180	-4	0	0	500		0.2632	4	15	0	1	1	1	58	2	0		2	3	3	
atoll_s32_A	atoll	32	A	OPP	Core destroyed	341	v519	1170	664	-6	0	0	500		0.5675	4	17	0	0	0	0		1	0		5	3	4	
atoll_s32_B	atoll	32	B	US	Core destroyed	196	v519	0	0	500	882	376	-6	0.4263		3	12	0	1	1	0		2	1	98	2	3	34	
atoll_s33_A	atoll	33	A	OPP	Core destroyed	988	v519	3762	3262	0	126	126	500	1.0	0.8671	6	18	0	5	5	2	682	3	2	174	7	3	2	
atoll_s33_B	atoll	33	B	US	Core destroyed	344	v519	2520	2514	494	504	0	-4	0.0	0.9976	3	5	1	2	3	1	106	1	1	288	3	3	29	
drakkarfjord_s31_A	drakkarfjord	31	A	OPP	Titanium collected (tiebreak)	1000	v519	216	216	500	0	0	500		1.0	11	127	1	6	7	1	61	3	0		4	9	18	
drakkarfjord_s31_B	drakkarfjord	31	B	US	Core destroyed	129	v519	0	0	500	558	56	-2	0.1004		3	19	0	1	1	0		0	1	67	1	9	15	
drakkarfjord_s32_A	drakkarfjord	32	A	US	Core destroyed	404	v519	0	0	500	900	396	-4	0.44		10	126	0	0	0	0		1	2	65	5	9	12	
drakkarfjord_s32_B	drakkarfjord	32	B	US	Core destroyed	328	v519	0	0	500	1080	576	-4	0.5333		3	14	0	2	2	1	212	2	2	60	1	9	19	
drakkarfjord_s33_A	drakkarfjord	33	A	US	Core destroyed	498	v519	0	0	500	828	320	-8	0.3865		5	46	1	6	7	1	64	2	1	406	2	9	30	
drakkarfjord_s33_B	drakkarfjord	33	B	US	Core destroyed	302	v519	0	0	500	936	436	0	0.4658		4	31	0	2	2	0		0	1	84	2	9	17	
glacierkeep_s31_A	glacierkeep	31	A	US	Core destroyed	163	v519	0	0	500	504	0	-4	0.0		3	27	0	4	4	1	36	1	1	107	2	5	21	
glacierkeep_s31_B	glacierkeep	31	B	OPP	Core destroyed	861	v519	504	0	-4	3060	2708	148	0.885	0.0	6	60	0	0	0	0		0	1	64	2	5	14	
glacierkeep_s32_A	glacierkeep	32	A	US	Core destroyed	141	v519	144	72	428	504	0	-4	0.0	0.5	2	16	0	0	0	0		0	1	56	2	5	16	
glacierkeep_s32_B	glacierkeep	32	B	US	Core destroyed	401	v519	0	0	500	1098	598	0	0.5446		5	37	0	1	1	1	152	1	1	60	2	5	11	
glacierkeep_s33_A	glacierkeep	33	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			7	55	0	0	0	0		1	0		2	5	8	
glacierkeep_s33_B	glacierkeep	33	B	OPP	Core destroyed	817	v519	504	0	-4	2592	2150	58	0.8295	0.0	8	66	0	10	10	1	36	1	2	76	2	5	12	
midgard_s31_A	midgard	31	A	US	Core destroyed	525	v519	0	0	500	504	0	-4	0.0		8	31	2	9	11	3	36	6	1	332	0		27	
midgard_s31_B	midgard	31	B	US	Titanium collected (tiebreak)	1000	v519	738	738	500	0	0	500		1.0	12	41	7	8	15	3	33	6	0		0		9	
midgard_s32_A	midgard	32	A	US	Core destroyed	377	v519	0	0	500	504	0	-4	0.0		8	38	1	7	8	3	47	4	1	244	0		10	
midgard_s32_B	midgard	32	B	OPP	Core destroyed	217	v519	504	0	-4	90	90	500	1.0	0.0	16	36	10	6	16	2	33	2	1	40	0		9	
midgard_s33_A	midgard	33	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			12	53	3	6	9	0		2	0		0		10	
midgard_s33_B	midgard	33	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			8	31	5	10	15	3	40	4	0		0		10	
nordkap_s31_A	nordkap	31	A	OPP	Titanium collected (tiebreak)	1000	v519	90	90	500	0	0	500		1.0	15	65	2	16	18	1	652	2	0		5	1	12	
nordkap_s31_B	nordkap	31	B	OPP	Core destroyed	376	v519	810	304	-6	0	0	500		0.3753	8	46	1	11	12	3	12	3	0		4	1	9	
nordkap_s32_A	nordkap	32	A	OPP	Core destroyed	161	v519	504	0	-4	0	0	500		0.0	16	37	8	4	12	2	13	2	0		3	1	5	
nordkap_s32_B	nordkap	32	B	OPP	Core destroyed	184	v519	504	0	-4	252	156	404	0.619	0.0	10	46	1	0	1	1	12	2	1	152	3	1	6	
nordkap_s33_A	nordkap	33	A	US	Core destroyed	293	v519	774	660	386	648	148	0	0.2284	0.8527	7	24	4	9	13	3	155	4	2	235	4	1	15	
nordkap_s33_B	nordkap	33	B	US	Core destroyed	225	v519	1134	1116	482	504	0	-4	0.0	0.9841	2	9	0	2	2	0		0	1	169	5	1	11	
yulerune_s31_A	yulerune	31	A	US	Core destroyed	304	v519	828	828	500	504	0	-4	0.0	1.0	5	22	2	10	12	5	19	6	2	270	0		10	
yulerune_s31_B	yulerune	31	B	US	Core destroyed	644	v519	0	0	500	504	0	-4	0.0		6	33	2	14	16	1	19	2	3	360	0		28	
yulerune_s32_A	yulerune	32	A	US	Core destroyed	193	v519	0	0	500	504	0	-4	0.0		5	25	0	4	4	1	19	3	1	137	0		10	
yulerune_s32_B	yulerune	32	B	OPP	Core destroyed	256	v519	504	0	-4	0	0	500		0.0	15	62	7	8	15	1	19	2	0		0		12	
yulerune_s33_A	yulerune	33	A	US	Core destroyed	188	v519	1386	1160	274	612	112	0	0.183	0.8369	7	31	2	6	8	1	19	1	1	87	0		7	
yulerune_s33_B	yulerune	33	B	OPP	Core destroyed	224	v519	504	0	-4	0	0	500		0.0	12	45	6	6	12	1	19	3	0		0		8	
atoll_s34_A	atoll	34	A	US	Core destroyed	204	v519	1044	980	436	504	0	-4	0.0	0.9387	2	4	0	3	3	0		0	1	148	4	3	10	
atoll_s34_B	atoll	34	B	OPP	Core destroyed	407	v519	504	0	-4	0	0	500		0.0	3	23	0	15	15	1	47	2	0		2	3	61	
atoll_s35_A	atoll	35	A	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			3	14	0	0	0	0		0	0		7	3	2	
atoll_s35_B	atoll	35	B	US	Core destroyed	157	v519	1152	1146	494	504	0	-4	0.0	0.9948	3	12	0	1	1	0		1	1	52	2	3	7	
atoll_s36_A	atoll	36	A	US	Core destroyed	200	v519	1026	944	418	504	0	-4	0.0	0.9201	2	4	0	3	3	0		0	1	144	3	3	10	
atoll_s36_B	atoll	36	B	OPP	Core destroyed	476	v519	2808	2300	-8	0	0	500		0.8191	4	15	2	2	4	1	43	1	0		2	3	4	
drakkarfjord_s34_A	drakkarfjord	34	A	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			8	107	0	3	3	0		1	0		4	9	17	
drakkarfjord_s34_B	drakkarfjord	34	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	2304	1836	32	0.7969		6	21	0	1	1	0		2	1	97	3	9	91	
drakkarfjord_s35_A	drakkarfjord	35	A	OPP	Core destroyed	806	v519	774	266	-8	0	0	500		0.3437	8	134	1	53	54	1	85	2	0		22	9	19	
drakkarfjord_s35_B	drakkarfjord	35	B	US	Core destroyed	962	v519	0	0	500	3726	3226	0	0.8658		8	85	0	3	3	1	112	2	1	84	5	9	12	
drakkarfjord_s36_A	drakkarfjord	36	A	US	Core destroyed	360	v519	0	0	500	504	0	-4	0.0		7	84	1	7	8	1	60	4	1	304	1	9	23	
drakkarfjord_s36_B	drakkarfjord	36	B	US	Core destroyed	340	v519	0	0	500	846	340	-6	0.4019		6	42	0	0	0	0		0	1	246	6	9	11	
glacierkeep_s34_A	glacierkeep	34	A	US	Titanium collected (tiebreak)	1000	v519	378	0	122	0	0	500		0.0	8	77	0	0	0	0		1	0		2	5	8	
glacierkeep_s34_B	glacierkeep	34	B	US	Core destroyed	173	v519	0	0	500	504	0	-4	0.0		4	24	0	1	1	1	36	1	1	81	2	5	11	
glacierkeep_s35_A	glacierkeep	35	A	US	Core destroyed	201	v519	0	0	500	504	0	-4	0.0		6	43	0	6	6	1	36	1	1	80	2	5	10	
glacierkeep_s35_B	glacierkeep	35	B	US	Titanium collected (tiebreak)	1000	v519	0	0	500	3114	3114	500	1.0		9	72	0	2	2	1	173	1	1	66	2	5	20	
glacierkeep_s36_A	glacierkeep	36	A	US	Core destroyed	201	v519	0	0	500	504	0	-4	0.0		4	34	0	4	4	1	41	2	1	145	2	5	20	
glacierkeep_s36_B	glacierkeep	36	B	OPP	Core destroyed	689	v519	504	0	-4	1026	792	266	0.7719	0.0	7	62	0	0	0	0		1	1	53	3	5	15	
midgard_s34_A	midgard	34	A	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	3186	3168	482	0.9944		11	59	2	7	9	0		2	1	156	0		9	
midgard_s34_B	midgard	34	B	US	Core destroyed	537	v519	0	0	500	504	0	-4	0.0		11	91	2	20	22	2	40	5	1	372	0		8	
midgard_s35_A	midgard	35	A	OPP	Core destroyed	170	v519	504	0	-4	0	0	500		0.0	8	36	4	10	14	2	34	3	0		0		7	
midgard_s35_B	midgard	35	B	US	Core destroyed	309	v519	0	0	500	504	0	-4	0.0		8	16	4	5	9	2	38	3	2	132	0		9	
midgard_s36_A	midgard	36	A	OPP	Core destroyed	354	v519	504	0	-4	1422	1422	500	1.0	0.0	8	40	1	3	4	1	44	5	1	50	0		6	
midgard_s36_B	midgard	36	B	US	Core destroyed	184	v519	0	0	500	684	180	-4	0.2632		7	44	2	13	15	2	40	3	1	108	0		15	
nordkap_s34_A	nordkap	34	A	US	Core destroyed	293	v519	774	660	386	648	148	0	0.2284	0.8527	7	24	4	9	13	3	155	4	2	235	4	1	15	
nordkap_s34_B	nordkap	34	B	US	Core destroyed	160	v519	900	900	500	504	0	-4	0.0	1.0	5	17	0	3	3	0		0	1	104	2	1	9	
nordkap_s35_A	nordkap	35	A	US	Core destroyed	164	v519	0	0	500	648	148	0	0.2284		2	6	1	3	4	2	15	3	1	92	2	1	11	
nordkap_s35_B	nordkap	35	B	US	Core destroyed	399	v519	54	54	500	504	0	-4	0.0	1.0	7	23	2	6	8	2	299	2	1	343	4	1	49	
nordkap_s36_A	nordkap	36	A	US	Core destroyed	169	v519	900	882	482	504	0	-4	0.0	0.98	2	5	1	2	3	1	12	1	1	97	3	1	10	
nordkap_s36_B	nordkap	36	B	US	Core destroyed	401	v519	90	90	500	504	0	-4	0.0	1.0	4	15	2	3	5	3	32	5	2	112	4	1	12	
yulerune_s34_A	yulerune	34	A	OPP	Core destroyed	193	v519	504	0	-4	0	0	500		0.0	8	39	4	11	15	1	19	3	0		0		11	
yulerune_s34_B	yulerune	34	B	OPP	Core destroyed	273	v519	504	0	-4	0	0	500		0.0	14	55	7	8	15	1	19	1	0		0		7	
yulerune_s35_A	yulerune	35	A	US	Core destroyed	292	v519	0	0	500	504	0	-4	0.0		10	43	2	8	10	1	20	2	2	254	0		8	
yulerune_s35_B	yulerune	35	B	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			7	32	0	6	6	1	20	1	0		0		11	
yulerune_s36_A	yulerune	36	A	OPP	Core destroyed	132	v519	504	0	-4	0	0	500		0.0	6	38	1	8	9	1	19	2	0		0		5	
yulerune_s36_B	yulerune	36	B	OPP	Core destroyed	384	v519	504	0	-4	0	0	500		0.0	9	52	4	8	12	2	19	2	0		0		9	
atoll_s37_A	atoll	37	A	US	Core destroyed	187	v519	0	0	500	720	216	-4	0.3		4	18	0	4	4	1	26	1	1	52	2	3	40	
atoll_s37_B	atoll	37	B	OPP	Core destroyed	163	v519	504	0	-4	0	0	500		0.0	4	15	0	1	1	0		1	0		2	3	5	
atoll_s38_A	atoll	38	A	US	Core destroyed	242	v519	90	90	500	846	344	-2	0.4066	1.0	5	19	0	3	3	0		2	1	148	3	3	10	
atoll_s38_B	atoll	38	B	US	Core destroyed	473	v519	2250	2250	500	3348	2848	0	0.8507	1.0	4	16	0	4	4	1	68	2	1	101	3	3	6	
atoll_s39_A	atoll	39	A	OPP	Core destroyed	349	v519	1494	990	-4	234	198	464	0.8462	0.6627	6	14	0	0	0	0		2	1	194	3	3	10	
atoll_s39_B	atoll	39	B	OPP	Core destroyed	493	v519	1206	700	-6	0	0	500		0.5804	4	13	0	2	2	0		1	0		1	3	11	
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	746	v519	504	0	-4	0	0	500		0.0	8	120	1	38	39	1	118	2	0		3	9	10	
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	302	v519	0	0	500	936	436	0	0.4658		4	31	0	2	2	0		0	1	84	2	9	17	
drakkarfjord_s38_A	drakkarfjord	38	A	US	Core destroyed	141	v519	0	0	500	504	0	-4	0.0		3	24	0	4	4	1	65	1	1	83	1	9	15	
drakkarfjord_s38_B	drakkarfjord	38	B	US	Core destroyed	143	v519	0	0	500	648	144	-4	0.2222		3	19	0	0	0	0		0	1	65	1	9	18	
drakkarfjord_s39_A	drakkarfjord	39	A	OPP	Core destroyed	468	v519	720	208	-12	0	0	500		0.2889	10	83	3	2	5	1	118	2	0		3	9	10	
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	148	v519	0	0	500	792	288	-4	0.3636		3	18	0	1	1	0		0	1	60	1	9	11	
glacierkeep_s37_A	glacierkeep	37	A	US	Core destroyed	265	v519	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		2	1	199	2	5	29	
glacierkeep_s37_B	glacierkeep	37	B	OPP	Core destroyed	656	v519	504	0	-4	2178	2068	390	0.9495	0.0	5	38	0	0	0	0		0	2	48	2	5	12	
glacierkeep_s38_A	glacierkeep	38	A	US	Core destroyed	152	v519	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		2	1	85	2	5	20	
glacierkeep_s38_B	glacierkeep	38	B	US	Core destroyed	865	v519	0	0	500	2916	2412	-4	0.8272		8	57	0	9	9	1	34	1	2	117	3	5	15	
glacierkeep_s39_A	glacierkeep	39	A	US	Core destroyed	169	v519	0	0	500	504	0	-4	0.0		4	27	0	0	0	0		1	1	68	2	5	9	
glacierkeep_s39_B	glacierkeep	39	B	OPP	Core destroyed	957	v519	504	0	-4	2754	2450	196	0.8896	0.0	4	44	1	5	6	1	266	2	2	121	3	5	25	
midgard_s37_A	midgard	37	A	US	Core destroyed	273	v519	342	0	158	504	0	-4	0.0	0.0	8	35	2	5	7	2	34	2	1	120	0		10	
midgard_s37_B	midgard	37	B	US	Core destroyed	189	v519	0	0	500	504	0	-4	0.0		7	30	2	8	10	2	39	3	1	112	0		9	
midgard_s38_A	midgard	38	A	OPP	Titanium collected (tiebreak)	1000	v519	0	0	500	2736	2736	500	1.0		8	37	1	4	5	1	34	2	1	49	0		32	
midgard_s38_B	midgard	38	B	US	Core destroyed	198	v519	846	828	482	504	0	-4	0.0	0.9787	7	35	2	9	11	2	40	3	1	142	0		9	
midgard_s39_A	midgard	39	A	OPP	Titanium collected (tiebreak)	1000	v519	468	0	32	1854	1854	500	1.0	0.0	13	57	5	13	18	2	34	3	1	556	0		13	
midgard_s39_B	midgard	39	B	OPP	Core destroyed	299	v519	504	0	-4	990	792	302	0.8	0.0	7	38	2	9	11	2	40	3	1	72	0		6	
nordkap_s37_A	nordkap	37	A	US	Core destroyed	200	v519	990	990	500	504	0	-4	0.0	1.0	2	5	0	2	2	0		0	1	127	5	1	11	
nordkap_s37_B	nordkap	37	B	US	Core destroyed	402	v519	0	0	500	504	0	-4	0.0		9	44	4	17	21	6	143	7	2	354	5	1	9	
nordkap_s38_A	nordkap	38	A	US	Core destroyed	324	v519	0	0	500	504	0	-4	0.0		2	5	1	1	2	2	13	3	2	277	3	1	38	
nordkap_s38_B	nordkap	38	B	OPP	Core destroyed	240	v519	1800	1294	-6	0	0	500		0.7189	14	75	0	10	10	1	69	3	0		3	1	11	
nordkap_s39_A	nordkap	39	A	US	Core destroyed	272	v519	288	288	500	1278	774	-4	0.6056	1.0	2	4	0	0	0	1	199	1	2	45	3	1	12	
nordkap_s39_B	nordkap	39	B	US	Core destroyed	198	v519	54	54	500	846	344	-2	0.4066	1.0	4	7	1	1	2	1	16	1	1	104	2	1	14	
yulerune_s37_A	yulerune	37	A	OPP	Core destroyed	291	v519	504	0	-4	0	0	500		0.0	10	59	1	8	9	1	19	1	0		0		21	
yulerune_s37_B	yulerune	37	B	OPP	Core destroyed	255	v519	504	0	-4	0	0	500		0.0	9	35	6	7	13	2	19	6	0		0		9	
yulerune_s38_A	yulerune	38	A	US	Titanium collected (tiebreak)	1000	v519	0	0	500	0	0	500			6	23	1	8	9	1	36	3	0		0		43	
yulerune_s38_B	yulerune	38	B	OPP	Core destroyed	309	v519	504	0	-4	0	0	500		0.0	9	41	5	6	11	1	19	1	0		0		11	
yulerune_s39_A	yulerune	39	A	US	Core destroyed	135	v519	594	584	490	504	0	-4	0.0	0.9832	3	13	1	4	5	1	28	1	1	79	0		9	
yulerune_s39_B	yulerune	39	B	OPP	Core destroyed	237	v519	504	0	-4	0	0	500		0.0	9	43	4	10	14	1	19	1	0		0		6	
