file	team	band	metric	n
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	build_builder_bot	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r0-150	build_launcher	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r0-150	build_sentinel	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r0-150	shot	53
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	build_harvester	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	shot	5
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	build_conveyor	23
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r0-150	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	batk	35
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r0-150	batk	71
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r0-150	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r150-200	batk	18
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r150-200	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r150-200	shot	22
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r150-200	build_conveyor	13
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r150-200	build_harvester	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r150-200	build_conveyor	5
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r150-200	batk	26
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r150-200	build_builder_bot	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r150-200	build_harvester	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r150-200	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	build_conveyor	28
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r200-300	build_builder_bot	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r200-300	batk	214
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	build_harvester	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	build_builder_bot	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	batk	33
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	shot	22
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	build_gunner	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r200-300	build_harvester	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r200-300	build_conveyor	5
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r200-300	batk_core	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	batk	111
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	batk_core	72
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	shot	47
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r300+	build_conveyor	5
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r300+	build_builder_bot	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r300+	batk	134
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	build_conveyor	25
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	build_builder_bot	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	1	r300+	build_harvester	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	0	r300+	build_harvester	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_builder_bot	12
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	build_builder_bot	8
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_launcher	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_harvester	15
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	build_harvester	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_sentinel	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	shot	75
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_conveyor	43
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	build_conveyor	15
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	build_sentinel	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	shot	31
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	build_launcher	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r0-150	batk	77
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	batk	9
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r0-150	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r150-200	batk	60
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r150-200	shot	22
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r150-200	batk	108
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r150-200	shot	20
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r150-200	build_builder_bot	5
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r150-200	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r150-200	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r200-300	batk	119
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	build_harvester	8
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	build_conveyor	9
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	shot	41
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r200-300	shot	45
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r200-300	build_conveyor	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	batk	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	build_builder_bot	8
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r200-300	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r300+	batk	26
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	1	r300+	shot	10
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r300+	build_harvester	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r300+	build_conveyor	11
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r300+	build_builder_bot	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	0	r300+	shot	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_builder_bot	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_builder_bot	8
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_launcher	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_harvester	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	shot	75
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_conveyor	17
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_harvester	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_conveyor	36
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_launcher	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	batk	48
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_gunner	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r0-150	build_gunner	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	batk	22
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	shot	16
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r0-150	build_sentinel	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r150-200	batk	166
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r150-200	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r150-200	build_harvester	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r150-200	build_gunner	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r150-200	build_conveyor	9
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r150-200	batk	20
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r150-200	build_builder_bot	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r150-200	shot	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r150-200	build_sentinel	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r150-200	shot	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r200-300	batk	401
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r200-300	shot	28
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r200-300	build_builder_bot	6
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r200-300	build_builder_bot	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r200-300	batk	24
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r200-300	shot	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	batk	4130
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	batk	116
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	build_harvester	2
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	build_sentinel	13
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	shot	53
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	build_conveyor	11
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	build_builder_bot	14
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	build_gunner	4
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	build_conveyor	71
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	shot	35
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	build_builder_bot	13
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	1	r300+	build_harvester	3
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	0	r300+	build_sentinel	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	build_builder_bot	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	build_builder_bot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	build_conveyor	17
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	build_harvester	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	build_launcher	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	build_conveyor	22
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	build_harvester	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	build_gunner	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	shot	150
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	build_sentinel	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	shot	40
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	batk	15
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	0	r0-150	batk	10
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_1.replay26	1	r0-150	build_gunner	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_builder_bot	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_builder_bot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_conveyor	14
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_harvester	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_harvester	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_conveyor	35
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_launcher	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_sentinel	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	shot	63
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_gunner	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_barrier	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	shot	24
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r0-150	build_launcher	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_sentinel	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r0-150	build_barrier	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r150-200	shot	48
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r150-200	shot	25
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r150-200	build_gunner	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r200-300	shot	73
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r200-300	shot	50
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r200-300	batk	20
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	0	r300+	shot	9
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_2.replay26	1	r300+	shot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	0	r0-150	build_builder_bot	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	build_builder_bot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	0	r0-150	build_conveyor	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	0	r0-150	build_harvester	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	0	r0-150	build_gunner	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	build_sentinel	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	0	r0-150	shot	252
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	shot	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	build_harvester	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	build_conveyor	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_3.replay26	1	r0-150	batk	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	build_builder_bot	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	build_builder_bot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	build_conveyor	39
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	build_launcher	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	build_harvester	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	build_conveyor	20
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	build_harvester	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	build_barrier	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	build_gunner	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	build_sentinel	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	shot	135
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	shot	14
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r0-150	batk	53
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r0-150	batk	10
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r150-200	batk	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r150-200	shot	50
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r150-200	shot	25
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	0	r200-300	shot	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_4.replay26	1	r200-300	shot	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_builder_bot	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	build_builder_bot	10
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_conveyor	16
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_launcher	3
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	build_harvester	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	build_conveyor	44
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_harvester	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_barrier	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	build_gunner	5
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r0-150	shot	43
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	build_sentinel	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	shot	27
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r0-150	build_launcher	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r150-200	shot	21
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	build_sentinel	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	shot	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r150-200	build_sentinel	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r150-200	build_barrier	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	batk	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r150-200	build_gunner	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	build_builder_bot	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	build_harvester	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r150-200	build_conveyor	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r150-200	build_launcher	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r200-300	build_harvester	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r200-300	build_launcher	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r200-300	build_conveyor	9
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r200-300	shot	1
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r200-300	build_gunner	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r200-300	shot	40
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r300+	build_builder_bot	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r300+	shot	894
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r300+	build_conveyor	18
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r300+	build_builder_bot	7
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r300+	shot	8
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r300+	build_gunner	4
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	1	r300+	build_sentinel	2
9dc8494a-84f0-48cf-9cd3-f1274d88d28f_game_5.replay26	0	r300+	batk	44
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	0	r0-150	build_builder_bot	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r0-150	build_builder_bot	8
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r0-150	build_conveyor	63
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	0	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r150-200	build_conveyor	8
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r150-200	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r200-300	build_builder_bot	2
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r200-300	build_conveyor	16
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_1.replay26	1	r300+	build_conveyor	3
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	0	r0-150	build_builder_bot	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	1	r0-150	build_builder_bot	8
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	1	r0-150	build_conveyor	32
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	0	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	0	r0-150	build_sentinel	2
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	0	r0-150	shot	30
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_2.replay26	0	r0-150	build_conveyor	2
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	0	r0-150	build_builder_bot	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	1	r0-150	build_builder_bot	10
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	1	r0-150	build_conveyor	79
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	1	r0-150	build_harvester	2
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	0	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_3.replay26	0	r0-150	build_conveyor	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_4.replay26	0	r0-150	build_builder_bot	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_4.replay26	1	r0-150	build_builder_bot	10
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_4.replay26	1	r0-150	build_conveyor	34
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_4.replay26	0	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_4.replay26	1	r150-200	build_conveyor	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	0	r0-150	build_builder_bot	4
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	1	r0-150	build_builder_bot	7
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	1	r0-150	build_conveyor	44
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	0	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	1	r0-150	build_harvester	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	0	r0-150	build_conveyor	1
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	0	r0-150	build_sentinel	2
9df20ddc-9345-4aa9-a9df-aa634cf33340_game_5.replay26	0	r0-150	shot	33
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	0	r0-150	build_builder_bot	5
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_builder_bot	5
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_harvester	6
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_conveyor	67
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	0	r0-150	build_harvester	9
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	0	r0-150	build_conveyor	61
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_gunner	7
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	shot	144
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_barrier	14
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	batk	20
9e127ac5-56fb-4df8-b333-a04655578b91_game_1.replay26	1	r0-150	build_sentinel	1
