file	match	game	opp	oppver	ourver	oppbef	map	cond	turns	won	our_team
8768b36d-8afc-4113-b33b-7c78eab51c80_game_3.replay26	8768b36d-8afc-4113-b33b-7c78eab51c80	3	Askar City	None	71	1571.8537302120228	saga	core_destroyed	96	1	1
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	8768b36d-8afc-4113-b33b-7c78eab51c80	4	Askar City	None	71	1571.8537302120228	heart	core_destroyed	490	1	1
8768b36d-8afc-4113-b33b-7c78eab51c80_game_5.replay26	8768b36d-8afc-4113-b33b-7c78eab51c80	5	Askar City	None	71	1571.8537302120228	nordkap	core_destroyed	402	0	1
8996dfc2-edbc-4734-9969-96dac1c29558_game_1.replay26	8996dfc2-edbc-4734-9969-96dac1c29558	1	Leviathan	None	72	1685.4171944648074	nordkap	core_destroyed	227	1	1
8996dfc2-edbc-4734-9969-96dac1c29558_game_2.replay26	8996dfc2-edbc-4734-9969-96dac1c29558	2	Leviathan	None	72	1685.4171944648074	antler	core_destroyed	353	0	1
8996dfc2-edbc-4734-9969-96dac1c29558_game_3.replay26	8996dfc2-edbc-4734-9969-96dac1c29558	3	Leviathan	None	72	1685.4171944648074	hive	titanium_collected	1000	1	1
8996dfc2-edbc-4734-9969-96dac1c29558_game_4.replay26	8996dfc2-edbc-4734-9969-96dac1c29558	4	Leviathan	None	72	1685.4171944648074	heart	core_destroyed	275	1	1
8996dfc2-edbc-4734-9969-96dac1c29558_game_5.replay26	8996dfc2-edbc-4734-9969-96dac1c29558	5	Leviathan	None	72	1685.4171944648074	eider	core_destroyed	126	0	1
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_1.replay26	8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7	1	Banminary	None	80	1643.7381007750914	saga	core_destroyed	793	1	1
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_2.replay26	8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7	2	Banminary	None	80	1643.7381007750914	heart	core_destroyed	361	1	1
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_3.replay26	8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7	3	Banminary	None	80	1643.7381007750914	eider	core_destroyed	897	0	1
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_4.replay26	8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7	4	Banminary	None	80	1643.7381007750914	moonrise	core_destroyed	561	0	1
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7	5	Banminary	None	80	1643.7381007750914	drumlin	core_destroyed	179	1	1
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_1.replay26	8b16f7fa-831e-4ae9-9816-c1380e140b3a	1	OopsGotYourElo	None	71	1568.1148715365896	hive	core_destroyed	224	1	0
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	8b16f7fa-831e-4ae9-9816-c1380e140b3a	2	OopsGotYourElo	None	71	1568.1148715365896	heart	titanium_collected	1000	1	0
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_3.replay26	8b16f7fa-831e-4ae9-9816-c1380e140b3a	3	OopsGotYourElo	None	71	1568.1148715365896	meander	core_destroyed	400	1	0
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_4.replay26	8b16f7fa-831e-4ae9-9816-c1380e140b3a	4	OopsGotYourElo	None	71	1568.1148715365896	jackpot	titanium_collected	1000	0	0
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_5.replay26	8b16f7fa-831e-4ae9-9816-c1380e140b3a	5	OopsGotYourElo	None	71	1568.1148715365896	drumlin	titanium_collected	1000	1	0
8baadb5a-4a53-4ee4-b075-374e49a0fd70_game_1.replay26	8baadb5a-4a53-4ee4-b075-374e49a0fd70	1	0033	None	66	1562.5316587436828	moonrise	core_destroyed	120	1	1
8baadb5a-4a53-4ee4-b075-374e49a0fd70_game_2.replay26	8baadb5a-4a53-4ee4-b075-374e49a0fd70	2	0033	None	66	1562.5316587436828	lighthouse	core_destroyed	177	1	1
8baadb5a-4a53-4ee4-b075-374e49a0fd70_game_3.replay26	8baadb5a-4a53-4ee4-b075-374e49a0fd70	3	0033	None	66	1562.5316587436828	atoll	core_destroyed	73	1	1
8baadb5a-4a53-4ee4-b075-374e49a0fd70_game_4.replay26	8baadb5a-4a53-4ee4-b075-374e49a0fd70	4	0033	None	66	1562.5316587436828	archipelago	core_destroyed	118	1	1
8baadb5a-4a53-4ee4-b075-374e49a0fd70_game_5.replay26	8baadb5a-4a53-4ee4-b075-374e49a0fd70	5	0033	None	66	1562.5316587436828	snowflake	core_destroyed	127	0	1
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_1.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	1	Askar City	None	80	1542.1095481074333	archipelago	core_destroyed	301	0	1
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_2.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	2	Askar City	None	80	1542.1095481074333	saga	titanium_collected	1000	1	1
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_3.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	3	Askar City	None	80	1542.1095481074333	jackpot	core_destroyed	307	0	1
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_4.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	4	Askar City	None	80	1542.1095481074333	drumlin	core_destroyed	212	0	1
8c430a07-ca8c-4de4-997c-836fd15e1a0a_game_5.replay26	8c430a07-ca8c-4de4-997c-836fd15e1a0a	5	Askar City	None	80	1542.1095481074333	heart	titanium_collected	1000	1	1
8d0e02c1-54db-43c7-bb42-93520034bb21_game_1.replay26	8d0e02c1-54db-43c7-bb42-93520034bb21	1	CtrlAltDefeat	None	75	1619.262182823642	fjordgate	core_destroyed	316	1	1
8d0e02c1-54db-43c7-bb42-93520034bb21_game_2.replay26	8d0e02c1-54db-43c7-bb42-93520034bb21	2	CtrlAltDefeat	None	75	1619.262182823642	moonrise	titanium_collected	1000	1	1
8d0e02c1-54db-43c7-bb42-93520034bb21_game_3.replay26	8d0e02c1-54db-43c7-bb42-93520034bb21	3	CtrlAltDefeat	None	75	1619.262182823642	lighthouse	titanium_collected	1000	1	1
8d0e02c1-54db-43c7-bb42-93520034bb21_game_4.replay26	8d0e02c1-54db-43c7-bb42-93520034bb21	4	CtrlAltDefeat	None	75	1619.262182823642	hive	core_destroyed	317	0	1
8d0e02c1-54db-43c7-bb42-93520034bb21_game_5.replay26	8d0e02c1-54db-43c7-bb42-93520034bb21	5	CtrlAltDefeat	None	75	1619.262182823642	eider	core_destroyed	559	0	1
8f853f5f-8683-4ca8-95a5-f936e4dd9da2_game_1.replay26	8f853f5f-8683-4ca8-95a5-f936e4dd9da2	1	Powerpuff Girls	None	80	1573.4758670232914	antler	core_destroyed	502	0	1
8f853f5f-8683-4ca8-95a5-f936e4dd9da2_game_2.replay26	8f853f5f-8683-4ca8-95a5-f936e4dd9da2	2	Powerpuff Girls	None	80	1573.4758670232914	drumlin	core_destroyed	856	0	1
8f853f5f-8683-4ca8-95a5-f936e4dd9da2_game_3.replay26	8f853f5f-8683-4ca8-95a5-f936e4dd9da2	3	Powerpuff Girls	None	80	1573.4758670232914	snowflake	titanium_collected	1000	0	1
8f853f5f-8683-4ca8-95a5-f936e4dd9da2_game_4.replay26	8f853f5f-8683-4ca8-95a5-f936e4dd9da2	4	Powerpuff Girls	None	80	1573.4758670232914	lighthouse	titanium_collected	1000	0	1
8f853f5f-8683-4ca8-95a5-f936e4dd9da2_game_5.replay26	8f853f5f-8683-4ca8-95a5-f936e4dd9da2	5	Powerpuff Girls	None	80	1573.4758670232914	meander	titanium_collected	1000	0	1
90ac1f51-6f39-4cbb-bc0d-42791bb5e223_game_1.replay26	90ac1f51-6f39-4cbb-bc0d-42791bb5e223	1	arsonist duck	None	78	1596.131415905775	archipelago	core_destroyed	157	1	0
90ac1f51-6f39-4cbb-bc0d-42791bb5e223_game_2.replay26	90ac1f51-6f39-4cbb-bc0d-42791bb5e223	2	arsonist duck	None	78	1596.131415905775	fjordgate	core_destroyed	901	0	0
90ac1f51-6f39-4cbb-bc0d-42791bb5e223_game_3.replay26	90ac1f51-6f39-4cbb-bc0d-42791bb5e223	3	arsonist duck	None	78	1596.131415905775	jackpot	core_destroyed	120	0	0
90ac1f51-6f39-4cbb-bc0d-42791bb5e223_game_4.replay26	90ac1f51-6f39-4cbb-bc0d-42791bb5e223	4	arsonist duck	None	78	1596.131415905775	drumlin	core_destroyed	121	0	0
90ac1f51-6f39-4cbb-bc0d-42791bb5e223_game_5.replay26	90ac1f51-6f39-4cbb-bc0d-42791bb5e223	5	arsonist duck	None	78	1596.131415905775	saga	core_destroyed	141	0	0
922b5da8-9d0d-456b-8bd9-501cb9f3355a_game_1.replay26	922b5da8-9d0d-456b-8bd9-501cb9f3355a	1	CtrlAltDefeat	None	77	1593.397048035773	lighthouse	core_destroyed	275	1	0
922b5da8-9d0d-456b-8bd9-501cb9f3355a_game_2.replay26	922b5da8-9d0d-456b-8bd9-501cb9f3355a	2	CtrlAltDefeat	None	77	1593.397048035773	heart	titanium_collected	1000	1	0
922b5da8-9d0d-456b-8bd9-501cb9f3355a_game_3.replay26	922b5da8-9d0d-456b-8bd9-501cb9f3355a	3	CtrlAltDefeat	None	77	1593.397048035773	meander	core_destroyed	103	1	0
922b5da8-9d0d-456b-8bd9-501cb9f3355a_game_4.replay26	922b5da8-9d0d-456b-8bd9-501cb9f3355a	4	CtrlAltDefeat	None	77	1593.397048035773	atoll	titanium_collected	1000	1	0
922b5da8-9d0d-456b-8bd9-501cb9f3355a_game_5.replay26	922b5da8-9d0d-456b-8bd9-501cb9f3355a	5	CtrlAltDefeat	None	77	1593.397048035773	drumlin	titanium_collected	1000	0	0
92d2e09a-819b-4c5a-ac45-b9d1e0aec04d_game_1.replay26	92d2e09a-819b-4c5a-ac45-b9d1e0aec04d	1	Powerpuff Girls	None	67	1549.8623155470555	jackpot	titanium_collected	1000	1	0
92d2e09a-819b-4c5a-ac45-b9d1e0aec04d_game_2.replay26	92d2e09a-819b-4c5a-ac45-b9d1e0aec04d	2	Powerpuff Girls	None	67	1549.8623155470555	saga	core_destroyed	519	0	0
92d2e09a-819b-4c5a-ac45-b9d1e0aec04d_game_3.replay26	92d2e09a-819b-4c5a-ac45-b9d1e0aec04d	3	Powerpuff Girls	None	67	1549.8623155470555	drumlin	titanium_collected	1000	0	0
92d2e09a-819b-4c5a-ac45-b9d1e0aec04d_game_4.replay26	92d2e09a-819b-4c5a-ac45-b9d1e0aec04d	4	Powerpuff Girls	None	67	1549.8623155470555	antler	core_destroyed	150	1	0
92d2e09a-819b-4c5a-ac45-b9d1e0aec04d_game_5.replay26	92d2e09a-819b-4c5a-ac45-b9d1e0aec04d	5	Powerpuff Girls	None	67	1549.8623155470555	atoll	titanium_collected	1000	1	0
93ddc940-ab33-433c-b226-680abda4c5e7_game_1.replay26	93ddc940-ab33-433c-b226-680abda4c5e7	1	gsxWins	None	72	1703.8583907134237	saga	core_destroyed	86	1	1
93ddc940-ab33-433c-b226-680abda4c5e7_game_2.replay26	93ddc940-ab33-433c-b226-680abda4c5e7	2	gsxWins	None	72	1703.8583907134237	atoll	core_destroyed	161	1	1
93ddc940-ab33-433c-b226-680abda4c5e7_game_3.replay26	93ddc940-ab33-433c-b226-680abda4c5e7	3	gsxWins	None	72	1703.8583907134237	nordkap	core_destroyed	294	1	1
93ddc940-ab33-433c-b226-680abda4c5e7_game_4.replay26	93ddc940-ab33-433c-b226-680abda4c5e7	4	gsxWins	None	72	1703.8583907134237	snowflake	core_destroyed	72	0	1
93ddc940-ab33-433c-b226-680abda4c5e7_game_5.replay26	93ddc940-ab33-433c-b226-680abda4c5e7	5	gsxWins	None	72	1703.8583907134237	eider	core_destroyed	590	0	1
94082c29-765e-4edb-aa5b-c0defb4aeb71_game_1.replay26	94082c29-765e-4edb-aa5b-c0defb4aeb71	1	Team 48	None	80	1538.218193264557	eider	core_destroyed	94	1	0
94082c29-765e-4edb-aa5b-c0defb4aeb71_game_2.replay26	94082c29-765e-4edb-aa5b-c0defb4aeb71	2	Team 48	None	80	1538.218193264557	hive	core_destroyed	117	1	0
94082c29-765e-4edb-aa5b-c0defb4aeb71_game_3.replay26	94082c29-765e-4edb-aa5b-c0defb4aeb71	3	Team 48	None	80	1538.218193264557	drumlin	core_destroyed	73	1	0
94082c29-765e-4edb-aa5b-c0defb4aeb71_game_4.replay26	94082c29-765e-4edb-aa5b-c0defb4aeb71	4	Team 48	None	80	1538.218193264557	atoll	core_destroyed	308	0	0
94082c29-765e-4edb-aa5b-c0defb4aeb71_game_5.replay26	94082c29-765e-4edb-aa5b-c0defb4aeb71	5	Team 48	None	80	1538.218193264557	nordkap	core_destroyed	72	1	0
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_1.replay26	9449b97c-b217-4dc7-b692-0a8505cd04c0	1	opensverige - plan B	None	80	1550.2165287917246	archipelago	core_destroyed	131	1	0
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_2.replay26	9449b97c-b217-4dc7-b692-0a8505cd04c0	2	opensverige - plan B	None	80	1550.2165287917246	snowflake	core_destroyed	109	1	0
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_3.replay26	9449b97c-b217-4dc7-b692-0a8505cd04c0	3	opensverige - plan B	None	80	1550.2165287917246	nordkap	titanium_collected	1000	1	0
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_4.replay26	9449b97c-b217-4dc7-b692-0a8505cd04c0	4	opensverige - plan B	None	80	1550.2165287917246	heart	core_destroyed	233	0	0
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	9449b97c-b217-4dc7-b692-0a8505cd04c0	5	opensverige - plan B	None	80	1550.2165287917246	meander	titanium_collected	1000	0	0
94a8c05c-268b-423a-a4e3-773ceb086128_game_1.replay26	94a8c05c-268b-423a-a4e3-773ceb086128	1	OopsGotYourElo	None	74	1604.6864454215458	archipelago	titanium_collected	1000	0	1
94a8c05c-268b-423a-a4e3-773ceb086128_game_2.replay26	94a8c05c-268b-423a-a4e3-773ceb086128	2	OopsGotYourElo	None	74	1604.6864454215458	nordkap	titanium_collected	1000	0	1
94a8c05c-268b-423a-a4e3-773ceb086128_game_3.replay26	94a8c05c-268b-423a-a4e3-773ceb086128	3	OopsGotYourElo	None	74	1604.6864454215458	drumlin	titanium_collected	1000	1	1
94a8c05c-268b-423a-a4e3-773ceb086128_game_4.replay26	94a8c05c-268b-423a-a4e3-773ceb086128	4	OopsGotYourElo	None	74	1604.6864454215458	lighthouse	titanium_collected	1000	1	1
94a8c05c-268b-423a-a4e3-773ceb086128_game_5.replay26	94a8c05c-268b-423a-a4e3-773ceb086128	5	OopsGotYourElo	None	74	1604.6864454215458	hive	titanium_collected	1000	0	1
95b96a5b-dd00-46d6-a607-74f72af5d2df_game_1.replay26	95b96a5b-dd00-46d6-a607-74f72af5d2df	1	Memtrace	None	76	1548.5062752511149	hive	core_destroyed	174	0	0
95b96a5b-dd00-46d6-a607-74f72af5d2df_game_2.replay26	95b96a5b-dd00-46d6-a607-74f72af5d2df	2	Memtrace	None	76	1548.5062752511149	saga	titanium_collected	1000	1	0
95b96a5b-dd00-46d6-a607-74f72af5d2df_game_3.replay26	95b96a5b-dd00-46d6-a607-74f72af5d2df	3	Memtrace	None	76	1548.5062752511149	fjordgate	core_destroyed	448	0	0
95b96a5b-dd00-46d6-a607-74f72af5d2df_game_4.replay26	95b96a5b-dd00-46d6-a607-74f72af5d2df	4	Memtrace	None	76	1548.5062752511149	archipelago	core_destroyed	562	1	0
95b96a5b-dd00-46d6-a607-74f72af5d2df_game_5.replay26	95b96a5b-dd00-46d6-a607-74f72af5d2df	5	Memtrace	None	76	1548.5062752511149	eider	core_destroyed	463	1	0
963990ec-5d62-4de5-aed4-42fe53471014_game_1.replay26	963990ec-5d62-4de5-aed4-42fe53471014	1	Kings College Munich	None	76	1604.2995908997757	fjordgate	core_destroyed	132	1	0
963990ec-5d62-4de5-aed4-42fe53471014_game_2.replay26	963990ec-5d62-4de5-aed4-42fe53471014	2	Kings College Munich	None	76	1604.2995908997757	moonrise	core_destroyed	223	1	0
963990ec-5d62-4de5-aed4-42fe53471014_game_3.replay26	963990ec-5d62-4de5-aed4-42fe53471014	3	Kings College Munich	None	76	1604.2995908997757	archipelago	core_destroyed	388	0	0
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	963990ec-5d62-4de5-aed4-42fe53471014	4	Kings College Munich	None	76	1604.2995908997757	heart	titanium_collected	1000	0	0
963990ec-5d62-4de5-aed4-42fe53471014_game_5.replay26	963990ec-5d62-4de5-aed4-42fe53471014	5	Kings College Munich	None	76	1604.2995908997757	snowflake	core_destroyed	541	0	0
96b6373a-c2bb-44e8-ba90-2023c1a7d390_game_1.replay26	96b6373a-c2bb-44e8-ba90-2023c1a7d390	1	opensverige - plan B	None	84	1510.9666523754884	saga	core_destroyed	175	1	1
96b6373a-c2bb-44e8-ba90-2023c1a7d390_game_2.replay26	96b6373a-c2bb-44e8-ba90-2023c1a7d390	2	opensverige - plan B	None	84	1510.9666523754884	moonrise	titanium_collected	1000	1	1
96b6373a-c2bb-44e8-ba90-2023c1a7d390_game_3.replay26	96b6373a-c2bb-44e8-ba90-2023c1a7d390	3	opensverige - plan B	None	84	1510.9666523754884	drumlin	core_destroyed	177	0	1
96b6373a-c2bb-44e8-ba90-2023c1a7d390_game_4.replay26	96b6373a-c2bb-44e8-ba90-2023c1a7d390	4	opensverige - plan B	None	84	1510.9666523754884	meander	core_destroyed	291	0	1
96b6373a-c2bb-44e8-ba90-2023c1a7d390_game_5.replay26	96b6373a-c2bb-44e8-ba90-2023c1a7d390	5	opensverige - plan B	None	84	1510.9666523754884	antler	titanium_collected	1000	1	1
98791564-d4dc-431a-95c6-d42f60f70702_game_1.replay26	98791564-d4dc-431a-95c6-d42f60f70702	1	Memtrace	None	74	1574.09010804452	hive	core_destroyed	230	0	1
98791564-d4dc-431a-95c6-d42f60f70702_game_2.replay26	98791564-d4dc-431a-95c6-d42f60f70702	2	Memtrace	None	74	1574.09010804452	atoll	core_destroyed	100	1	1
98791564-d4dc-431a-95c6-d42f60f70702_game_3.replay26	98791564-d4dc-431a-95c6-d42f60f70702	3	Memtrace	None	74	1574.09010804452	meander	core_destroyed	140	1	1
98791564-d4dc-431a-95c6-d42f60f70702_game_4.replay26	98791564-d4dc-431a-95c6-d42f60f70702	4	Memtrace	None	74	1574.09010804452	archipelago	titanium_collected	1000	0	1
98791564-d4dc-431a-95c6-d42f60f70702_game_5.replay26	98791564-d4dc-431a-95c6-d42f60f70702	5	Memtrace	None	74	1574.09010804452	antler	core_destroyed	65	1	1
98e2c1fc-1670-459d-87f8-79702054fc29_game_1.replay26	98e2c1fc-1670-459d-87f8-79702054fc29	1	kladde chatte tville (och oss)	None	72	1727.4595623372613	lighthouse	core_destroyed	595	0	1
98e2c1fc-1670-459d-87f8-79702054fc29_game_2.replay26	98e2c1fc-1670-459d-87f8-79702054fc29	2	kladde chatte tville (och oss)	None	72	1727.4595623372613	nordkap	core_destroyed	201	0	1
98e2c1fc-1670-459d-87f8-79702054fc29_game_3.replay26	98e2c1fc-1670-459d-87f8-79702054fc29	3	kladde chatte tville (och oss)	None	72	1727.4595623372613	atoll	core_destroyed	797	0	1
98e2c1fc-1670-459d-87f8-79702054fc29_game_4.replay26	98e2c1fc-1670-459d-87f8-79702054fc29	4	kladde chatte tville (och oss)	None	72	1727.4595623372613	jackpot	core_destroyed	349	0	1
98e2c1fc-1670-459d-87f8-79702054fc29_game_5.replay26	98e2c1fc-1670-459d-87f8-79702054fc29	5	kladde chatte tville (och oss)	None	72	1727.4595623372613	eider	core_destroyed	242	0	1
9a279d70-417c-438a-8337-45653c17dd0d_game_1.replay26	9a279d70-417c-438a-8337-45653c17dd0d	1	Team 48	None	68	1590.8825480503945	lighthouse	core_destroyed	62	0	1
9a279d70-417c-438a-8337-45653c17dd0d_game_2.replay26	9a279d70-417c-438a-8337-45653c17dd0d	2	Team 48	None	68	1590.8825480503945	meander	core_destroyed	381	0	1
9a279d70-417c-438a-8337-45653c17dd0d_game_3.replay26	9a279d70-417c-438a-8337-45653c17dd0d	3	Team 48	None	68	1590.8825480503945	nordkap	core_destroyed	77	1	1
9a279d70-417c-438a-8337-45653c17dd0d_game_4.replay26	9a279d70-417c-438a-8337-45653c17dd0d	4	Team 48	None	68	1590.8825480503945	drumlin	core_destroyed	77	0	1
9a279d70-417c-438a-8337-45653c17dd0d_game_5.replay26	9a279d70-417c-438a-8337-45653c17dd0d	5	Team 48	None	68	1590.8825480503945	fjordgate	core_destroyed	417	0	1
9a32a859-74b2-4c4b-97d1-a19054e569e3_game_1.replay26	9a32a859-74b2-4c4b-97d1-a19054e569e3	1	Kings College Munich	None	68	1584.7566824496948	drumlin	core_destroyed	663	0	1
9a32a859-74b2-4c4b-97d1-a19054e569e3_game_2.replay26	9a32a859-74b2-4c4b-97d1-a19054e569e3	2	Kings College Munich	None	68	1584.7566824496948	eider	core_destroyed	127	0	1
9a32a859-74b2-4c4b-97d1-a19054e569e3_game_3.replay26	9a32a859-74b2-4c4b-97d1-a19054e569e3	3	Kings College Munich	None	68	1584.7566824496948	atoll	titanium_collected	1000	1	1
9a32a859-74b2-4c4b-97d1-a19054e569e3_game_4.replay26	9a32a859-74b2-4c4b-97d1-a19054e569e3	4	Kings College Munich	None	68	1584.7566824496948	saga	core_destroyed	445	0	1
9a32a859-74b2-4c4b-97d1-a19054e569e3_game_5.replay26	9a32a859-74b2-4c4b-97d1-a19054e569e3	5	Kings College Munich	None	68	1584.7566824496948	snowflake	core_destroyed	228	0	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	9cf2b956-8625-468f-8908-0e6a51f9a26c	1	farming_200s	None	74	1505.8111926751926	antler	titanium_collected	1000	0	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	9cf2b956-8625-468f-8908-0e6a51f9a26c	2	farming_200s	None	74	1505.8111926751926	heart	core_destroyed	189	1	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	9cf2b956-8625-468f-8908-0e6a51f9a26c	3	farming_200s	None	74	1505.8111926751926	archipelago	core_destroyed	399	0	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	9cf2b956-8625-468f-8908-0e6a51f9a26c	4	farming_200s	None	74	1505.8111926751926	saga	core_destroyed	276	1	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	9cf2b956-8625-468f-8908-0e6a51f9a26c	5	farming_200s	None	74	1505.8111926751926	snowflake	core_destroyed	189	1	0
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	9d2b38bb-2e44-4794-8cb8-b3f473814a77	1	CtrlAltDefeat	None	68	1631.5515902704049	snowflake	core_destroyed	314	0	0
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	9d2b38bb-2e44-4794-8cb8-b3f473814a77	2	CtrlAltDefeat	None	68	1631.5515902704049	saga	core_destroyed	257	0	0
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	9d2b38bb-2e44-4794-8cb8-b3f473814a77	3	CtrlAltDefeat	None	68	1631.5515902704049	lighthouse	core_destroyed	582	0	0
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_4.replay26	9d2b38bb-2e44-4794-8cb8-b3f473814a77	4	CtrlAltDefeat	None	68	1631.5515902704049	drumlin	core_destroyed	324	0	0
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_5.replay26	9d2b38bb-2e44-4794-8cb8-b3f473814a77	5	CtrlAltDefeat	None	68	1631.5515902704049	moonrise	titanium_collected	1000	1	0
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_1.replay26	9db6a45d-e76d-4fce-9965-2a9194eab18e	1	Banminary	None	75	1623.5117747292632	saga	core_destroyed	968	0	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_2.replay26	9db6a45d-e76d-4fce-9965-2a9194eab18e	2	Banminary	None	75	1623.5117747292632	hive	core_destroyed	66	0	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_3.replay26	9db6a45d-e76d-4fce-9965-2a9194eab18e	3	Banminary	None	75	1623.5117747292632	meander	core_destroyed	373	1	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_4.replay26	9db6a45d-e76d-4fce-9965-2a9194eab18e	4	Banminary	None	75	1623.5117747292632	eider	core_destroyed	322	0	1
9db6a45d-e76d-4fce-9965-2a9194eab18e_game_5.replay26	9db6a45d-e76d-4fce-9965-2a9194eab18e	5	Banminary	None	75	1623.5117747292632	lighthouse	titanium_collected	1000	0	1
9eb8f87a-18eb-4415-b2d7-2f856139a8cf_game_1.replay26	9eb8f87a-18eb-4415-b2d7-2f856139a8cf	1	Kings College Munich	None	72	1575.6340660467201	lighthouse	titanium_collected	1000	1	1
9eb8f87a-18eb-4415-b2d7-2f856139a8cf_game_2.replay26	9eb8f87a-18eb-4415-b2d7-2f856139a8cf	2	Kings College Munich	None	72	1575.6340660467201	moonrise	titanium_collected	1000	0	1
9eb8f87a-18eb-4415-b2d7-2f856139a8cf_game_3.replay26	9eb8f87a-18eb-4415-b2d7-2f856139a8cf	3	Kings College Munich	None	72	1575.6340660467201	nordkap	core_destroyed	165	0	1
9eb8f87a-18eb-4415-b2d7-2f856139a8cf_game_4.replay26	9eb8f87a-18eb-4415-b2d7-2f856139a8cf	4	Kings College Munich	None	72	1575.6340660467201	atoll	core_destroyed	87	1	1
9eb8f87a-18eb-4415-b2d7-2f856139a8cf_game_5.replay26	9eb8f87a-18eb-4415-b2d7-2f856139a8cf	5	Kings College Munich	None	72	1575.6340660467201	eider	titanium_collected	1000	1	1
9f457fb1-7897-4954-9f24-4e05963dfe90_game_1.replay26	9f457fb1-7897-4954-9f24-4e05963dfe90	1	Orizon	None	68	1538.1255312845656	antler	core_destroyed	294	0	0
9f457fb1-7897-4954-9f24-4e05963dfe90_game_2.replay26	9f457fb1-7897-4954-9f24-4e05963dfe90	2	Orizon	None	68	1538.1255312845656	drumlin	titanium_collected	1000	1	0
9f457fb1-7897-4954-9f24-4e05963dfe90_game_3.replay26	9f457fb1-7897-4954-9f24-4e05963dfe90	3	Orizon	None	68	1538.1255312845656	atoll	core_destroyed	77	1	0
9f457fb1-7897-4954-9f24-4e05963dfe90_game_4.replay26	9f457fb1-7897-4954-9f24-4e05963dfe90	4	Orizon	None	68	1538.1255312845656	moonrise	titanium_collected	1000	1	0
9f457fb1-7897-4954-9f24-4e05963dfe90_game_5.replay26	9f457fb1-7897-4954-9f24-4e05963dfe90	5	Orizon	None	68	1538.1255312845656	nordkap	core_destroyed	569	0	0
a1f4f5d0-443f-490c-a805-784611a0c61f_game_1.replay26	a1f4f5d0-443f-490c-a805-784611a0c61f	1	Lunds Stallions	None	80	1514.3274926506535	snowflake	core_destroyed	84	1	1
a1f4f5d0-443f-490c-a805-784611a0c61f_game_2.replay26	a1f4f5d0-443f-490c-a805-784611a0c61f	2	Lunds Stallions	None	80	1514.3274926506535	eider	core_destroyed	285	0	1
a1f4f5d0-443f-490c-a805-784611a0c61f_game_3.replay26	a1f4f5d0-443f-490c-a805-784611a0c61f	3	Lunds Stallions	None	80	1514.3274926506535	meander	core_destroyed	182	0	1
