file	match	game	us_side	our_won	ourver	oppver	completedAt	game_winner_side
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_3.replay26	e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364	3	b	1	96	8	2026-08-09T16:55:03.298Z	b
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_4.replay26	e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364	4	b	0	96	8	2026-08-09T16:55:03.298Z	a
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_5.replay26	e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364	5	b	1	96	8	2026-08-09T16:55:03.298Z	b
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_1.replay26	571c7b80-28b0-4c3a-b060-c84e206ed7ce	1	b	1	97	8	2026-08-09T17:03:51.085Z	b
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	571c7b80-28b0-4c3a-b060-c84e206ed7ce	2	b	0	97	8	2026-08-09T17:03:51.085Z	a
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_3.replay26	571c7b80-28b0-4c3a-b060-c84e206ed7ce	3	b	0	97	8	2026-08-09T17:03:51.085Z	a
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_4.replay26	571c7b80-28b0-4c3a-b060-c84e206ed7ce	4	b	0	97	8	2026-08-09T17:03:51.085Z	a
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_5.replay26	571c7b80-28b0-4c3a-b060-c84e206ed7ce	5	b	1	97	8	2026-08-09T17:03:51.085Z	b
55bb645d-640f-43c3-91a2-b5ae1be342ed_game_1.replay26	55bb645d-640f-43c3-91a2-b5ae1be342ed	1	b	0	97	8	2026-08-09T17:06:02.496Z	a
55bb645d-640f-43c3-91a2-b5ae1be342ed_game_2.replay26	55bb645d-640f-43c3-91a2-b5ae1be342ed	2	b	0	97	8	2026-08-09T17:06:02.496Z	a
55bb645d-640f-43c3-91a2-b5ae1be342ed_game_3.replay26	55bb645d-640f-43c3-91a2-b5ae1be342ed	3	b	1	97	8	2026-08-09T17:06:02.496Z	b
55bb645d-640f-43c3-91a2-b5ae1be342ed_game_4.replay26	55bb645d-640f-43c3-91a2-b5ae1be342ed	4	b	0	97	8	2026-08-09T17:06:02.496Z	a
55bb645d-640f-43c3-91a2-b5ae1be342ed_game_5.replay26	55bb645d-640f-43c3-91a2-b5ae1be342ed	5	b	0	97	8	2026-08-09T17:06:02.496Z	a
9a49a420-304c-474e-98c1-dd98fc6c4184_game_1.replay26	9a49a420-304c-474e-98c1-dd98fc6c4184	1	a	1	98	8	2026-08-09T17:11:36.082Z	a
9a49a420-304c-474e-98c1-dd98fc6c4184_game_2.replay26	9a49a420-304c-474e-98c1-dd98fc6c4184	2	a	1	98	8	2026-08-09T17:11:36.082Z	a
9a49a420-304c-474e-98c1-dd98fc6c4184_game_3.replay26	9a49a420-304c-474e-98c1-dd98fc6c4184	3	a	0	98	8	2026-08-09T17:11:36.082Z	b
9a49a420-304c-474e-98c1-dd98fc6c4184_game_4.replay26	9a49a420-304c-474e-98c1-dd98fc6c4184	4	a	1	98	8	2026-08-09T17:11:36.082Z	a
9a49a420-304c-474e-98c1-dd98fc6c4184_game_5.replay26	9a49a420-304c-474e-98c1-dd98fc6c4184	5	a	1	98	8	2026-08-09T17:11:36.082Z	a
d626d6f1-4844-4990-b771-cad45b9e6239_game_1.replay26	d626d6f1-4844-4990-b771-cad45b9e6239	1	a	0	96	8	2026-08-09T17:19:56.707Z	b
d626d6f1-4844-4990-b771-cad45b9e6239_game_2.replay26	d626d6f1-4844-4990-b771-cad45b9e6239	2	a	0	96	8	2026-08-09T17:19:56.707Z	b
d626d6f1-4844-4990-b771-cad45b9e6239_game_3.replay26	d626d6f1-4844-4990-b771-cad45b9e6239	3	a	1	96	8	2026-08-09T17:19:56.707Z	a
d626d6f1-4844-4990-b771-cad45b9e6239_game_4.replay26	d626d6f1-4844-4990-b771-cad45b9e6239	4	a	1	96	8	2026-08-09T17:19:56.707Z	a
d626d6f1-4844-4990-b771-cad45b9e6239_game_5.replay26	d626d6f1-4844-4990-b771-cad45b9e6239	5	a	1	96	8	2026-08-09T17:19:56.707Z	a
4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679_game_1.replay26	4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679	1	b	0	94	8	2026-08-09T17:34:40.132Z	a
4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679_game_2.replay26	4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679	2	b	0	94	8	2026-08-09T17:34:40.132Z	a
4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679_game_3.replay26	4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679	3	b	0	94	8	2026-08-09T17:34:40.132Z	a
4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679_game_4.replay26	4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679	4	b	0	94	8	2026-08-09T17:34:40.132Z	a
4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679_game_5.replay26	4fcbdfc7-23c6-4c54-b8dc-aae1e8fd3679	5	b	0	94	8	2026-08-09T17:34:40.132Z	a
a887bb00-5989-4193-9d77-9f881d457877_game_1.replay26	a887bb00-5989-4193-9d77-9f881d457877	1	b	1	99	8	2026-08-09T17:40:37.597Z	b
a887bb00-5989-4193-9d77-9f881d457877_game_2.replay26	a887bb00-5989-4193-9d77-9f881d457877	2	b	1	99	8	2026-08-09T17:40:37.597Z	b
a887bb00-5989-4193-9d77-9f881d457877_game_3.replay26	a887bb00-5989-4193-9d77-9f881d457877	3	b	1	99	8	2026-08-09T17:40:37.597Z	b
a887bb00-5989-4193-9d77-9f881d457877_game_4.replay26	a887bb00-5989-4193-9d77-9f881d457877	4	b	0	99	8	2026-08-09T17:40:37.597Z	a
a887bb00-5989-4193-9d77-9f881d457877_game_5.replay26	a887bb00-5989-4193-9d77-9f881d457877	5	b	1	99	8	2026-08-09T17:40:37.597Z	b
6db6a201-bb90-4e32-ae73-3c94bd5bae88_game_1.replay26	6db6a201-bb90-4e32-ae73-3c94bd5bae88	1	b	1	100	8	2026-08-09T18:16:48.851Z	b
6db6a201-bb90-4e32-ae73-3c94bd5bae88_game_2.replay26	6db6a201-bb90-4e32-ae73-3c94bd5bae88	2	b	1	100	8	2026-08-09T18:16:48.851Z	b
6db6a201-bb90-4e32-ae73-3c94bd5bae88_game_3.replay26	6db6a201-bb90-4e32-ae73-3c94bd5bae88	3	b	1	100	8	2026-08-09T18:16:48.851Z	b
6db6a201-bb90-4e32-ae73-3c94bd5bae88_game_4.replay26	6db6a201-bb90-4e32-ae73-3c94bd5bae88	4	b	0	100	8	2026-08-09T18:16:48.851Z	a
6db6a201-bb90-4e32-ae73-3c94bd5bae88_game_5.replay26	6db6a201-bb90-4e32-ae73-3c94bd5bae88	5	b	1	100	8	2026-08-09T18:16:48.851Z	b
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_1.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	1	a	1	102	8	2026-08-10T01:17:28.949Z	a
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_2.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	2	a	1	102	8	2026-08-10T01:17:28.949Z	a
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_3.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	3	a	1	102	8	2026-08-10T01:17:28.949Z	a
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_4.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	4	a	1	102	8	2026-08-10T01:17:28.949Z	a
36b09df5-d7b2-436f-8c46-6f5f91ff01f0_game_5.replay26	36b09df5-d7b2-436f-8c46-6f5f91ff01f0	5	a	0	102	8	2026-08-10T01:17:28.949Z	b
