file	map_w	map_h	rounds	winner	win_condition	a_titanium	b_titanium	a_ti_collected	b_ti_collected	a_chain	b_chain	a_chain_dir	b_chain_dir	a_shipped	b_shipped	a_core_deliv	b_core_deliv	a_sentinel_r	a_sentinel_at	b_sentinel_r	b_sentinel_at	a_gunner_r	a_gunner_at	b_gunner_r	b_gunner_at	a_launcher_r	a_launcher_at	b_launcher_r	b_launcher_at	a_barrier_r	a_barrier_at	b_barrier_r	b_barrier_at	a_harvester_r	a_harvester_at	b_harvester_r	b_harvester_at	a_conveyor_r	a_conveyor_at	b_conveyor_r	b_conveyor_at	a_splitter_r	a_splitter_at	b_splitter_r	b_splitter_at	a_n_builder_bot	b_n_builder_bot	a_n_core	b_n_core	a_n_harvester	b_n_harvester	a_n_conveyor	b_n_conveyor	a_n_splitter	b_n_splitter	a_n_barrier	b_n_barrier	a_n_sentinel	b_n_sentinel	a_n_gunner	b_n_gunner	a_n_launcher	b_n_launcher
af3775ea-829f-41de-8255-9431178316ab_game_1.replay26	25	25	1000	B	titanium_collected	35	8580	5430	18210	0/6	18/21	0/6	18/21	6/6	21/21	543	1821	17	14,14	460	6,0	58	4,8	24	16,17	19	4,4					42	7,7	6	11,5	5	14,18	8	7,7	7	15,18					4	0	1	1	6	21	70	81	0	0	0	16	0	1	3	18	1	0
af3775ea-829f-41de-8255-9431178316ab_game_2.replay26	21	8	685	B	core_destroyed	11	844	1160	5490	0/1	5/6	0/1	5/6	1/1	6/6	116	549	5	9,4	513	6,7	83	7,6	7	12,2	114	9,3					123	7,3	5	1,4	6	10,6	8	7,3	8	10,5					3	9	0	1	1	6	16	17	0	0	0	17	0	1	1	9	0	0
af3775ea-829f-41de-8255-9431178316ab_game_3.replay26	28	20	1000	B	titanium_collected	1423	13175	11060	26490	8/12	13/16	5/12	13/16	12/12	16/16	1106	2649	6	14,10			69	10,12	13	12,8	7	6,7					18	11,8	4	8,13	3	16,8	6	8,12	5	17,8					9	4	1	1	12	16	70	90	0	0	0	18	10	0	1	14	0	0
af3775ea-829f-41de-8255-9431178316ab_game_4.replay26	14	18	145	A	core_destroyed	72	54	930	350	3/3	1/2	3/3	1/2	3/3	2/2	93	35	1	7,7			36	7,9	3	4,11	76	4,4							4	5,1	2	7,15	6	5,2	4	7,14					6	4	1	0	3	2	15	4	0	0	0	0	0	0	2	2	1	0
af3775ea-829f-41de-8255-9431178316ab_game_5.replay26	24	24	473	B	core_destroyed	40	515	3280	4960	10/15	6/16	3/15	6/16	13/15	16/16	328	496	29	14,14	325	3,5	90	8,3	27	16,17	26	6,2					110	4,3	9	0,2	9	23,21	11	1,2	11	22,21					5	5	0	1	15	16	57	79	0	0	0	3	4	1	3	8	0	0
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_1.replay26	18	18	1000	B	titanium_collected	154	763	3060	4850	1/4	1/3	1/4	1/3	4/4	3/3	306	485	16	9,3			23	11,3	16	13,5	15	4,12					123	10,10	3	1,17	5	12,1	5	1,16	8	15,0					8	3	1	1	4	3	56	9	0	0	0	15	0	0	1	9	1	0
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_2.replay26	21	8	1000	A	titanium_collected	8063	39	10420	0	7/7	0/0	5/7	0/0	7/7	0/0	1042	0	2	9,3			52	11,3	4	12,2	200	8,4					16	9,5	4	1,4			6	2,4							10	0	1	1	7	0	70	0	0	0	0	1	0	0	3	1	1	0
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_3.replay26	16	16	110	A	core_destroyed	8	116	870	180	5/5	1/1	5/5	1/1	5/5	1/1	87	18	5	7,7			52	8,11	15	10,7							29	3,9	5	1,6	29	11,7	7	2,6	32	11,6					6	2	1	0	5	1	29	6	0	0	0	1	0	0	2	2	0	0
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_4.replay26	25	15	1000	A	titanium_collected	13717	39	18930	0	23/23	0/1	10/23	0/1	23/23	1/1	1893	0	2	11,5			28	9,8	10	9,7	60	17,1					22	16,6	5	16,6	240	1,5	7	16,5	244	1,6					10	4	1	1	23	1	210	5	0	0	0	1	0	0	0	1	1	0
5f9c28fb-d7b8-4ba7-98ef-e9e579aaad23_game_5.replay26	24	24	1000	B	titanium_collected	840	9136	4850	19260	1/7	17/20	1/7	17/20	6/7	20/20	485	1926	81	14,14			71	6,5	23	8,12	18	4,2					28	8,11	10	0,2	9	23,21	12	1,2	11	22,21					6	0	1	1	7	20	39	105	0	0	0	9	3	0	2	18	1	0
622afdb3-5718-4034-a84a-8273261b7b9a_game_1.replay26	21	8	1000	A	titanium_collected	8063	39	10420	0	7/7	0/0	5/7	0/0	7/7	0/0	1042	0	2	9,3			52	11,3	4	12,2	200	8,4					16	9,5	4	1,4			6	2,4							10	0	1	1	7	0	70	0	0	0	0	1	0	0	3	1	1	0
622afdb3-5718-4034-a84a-8273261b7b9a_game_2.replay26	24	24	168	A	core_destroyed	32	28	760	560	2/3	1/2	2/3	1/2	2/3	2/2	76	56	32	14,14			128	16,21	24	8,12	21	3,6					33	9,10	8	10,4	9	23,21	10	10,3	11	22,21					2	3	1	0	3	2	21	15	0	0	0	2	0	0	3	5	1	0
622afdb3-5718-4034-a84a-8273261b7b9a_game_3.replay26	25	15	225	A	core_destroyed	8	121	1780	230	1/6	0/3	1/6	0/3	6/6	3/3	178	23	2	11,5			44	14,7	5	13,7	66	15,7					211	16,2	5	16,6	30	16,8	7	16,5	32	15,8					4	0	1	0	6	3	39	9	0	0	0	1	0	0	10	1	1	0
622afdb3-5718-4034-a84a-8273261b7b9a_game_4.replay26	25	25	581	B	core_destroyed	12	2906	1400	6250	0/3	6/6	0/3	6/6	3/3	6/6	140	625	25	17,8	310	4,19	71	2,17	22	20,6	16	5,21					32	4,13	9	1,17	3	23,7	11	1,18	6	23,6					2	3	0	1	3	6	39	39	0	0	0	13	0	1	3	11	1	0
622afdb3-5718-4034-a84a-8273261b7b9a_game_5.replay26	26	26	122	A	core_destroyed	21	8	1100	380	4/6	1/2	4/6	1/2	6/6	2/2	110	38	19	15,16			28	17,18	33	21,17	19	6,3					80	7,7	5	3,2	5	15,19	7	4,2	7	16,19					5	3	1	0	6	2	28	6	0	0	0	0	0	0	1	5	1	0
9355e281-cc02-4e0b-8c96-93990aac9624_game_1.replay26	20	26	118	B	core_destroyed	11	3	300	260	3/3	1/1	1/3	1/1	3/3	1/1	30	26	14	14,10					10	7,7	8	14,7	1	10,16	21	8,18			7	9,2	10	10,14	9	9,3	12	9,14					3	3	0	1	3	1	17	4	0	0	6	0	3	0	0	3	1	1
9355e281-cc02-4e0b-8c96-93990aac9624_game_2.replay26	28	20	128	A	core_destroyed	119	18	1670	260	11/12	1/1	10/12	1/1	11/12	1/1	167	26	5	9,7			56	10,12	7	9,9	6	10,8	1	17,10	18	21,10			5	4,11	15	15,12	7	5,11	17	15,11					5	3	1	0	12	1	47	6	0	0	4	0	2	0	1	2	0	1
9355e281-cc02-4e0b-8c96-93990aac9624_game_3.replay26	28	20	401	B	core_destroyed	12	602	0	3710	0/1	11/11	0/1	11/11	1/1	11/11	0	371	20	9,11					7	9,10	7	5,11	1	17,10					6	1,11	12	15,5	8	2,11	14	14,5					3	6	0	1	1	11	4	58	0	0	0	0	1	0	0	7	1	1
9355e281-cc02-4e0b-8c96-93990aac9624_game_4.replay26	21	8	244	A	core_destroyed	47	26	1400	470	4/4	0/1	4/4	0/1	4/4	1/1	140	47	9	8,4	203	11,3	170	8,1	7	9,3	5	6,6	1	12,4	12	14,5			4	1,4	9	11,5	6	2,4	11	11,4					4	1	1	0	4	1	25	3	0	0	2	0	4	0	2	1	1	0
9355e281-cc02-4e0b-8c96-93990aac9624_game_5.replay26	25	15	240	A	core_destroyed	34	13	420	130	2/3	0/1	2/3	0/1	3/3	1/1	42	13	5	13,5					8	12,5	7	10,5	1	13,9	80	10,11			6	16,6	8	7,8	8	15,6	10	8,8					5	2	1	0	3	1	12	4	0	0	4	0	2	0	0	2	0	1
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_1.replay26	20	26	996	B	core_destroyed	47	14115	2980	22420	1/5	12/14	1/5	12/14	5/5	13/14	298	2242	5	10,13	9	10,15			8	8,8			1	10,16					11	14,7	10	10,14	13	7,11	12	9,14					6	9	0	1	5	14	41	71	0	0	0	0	0	0	0	7	0	1
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_2.replay26	28	20	102	A	core_destroyed	56	8	760	0	4/5	0/0	4/5	0/0	5/5	0/0	76	0	6	9,7	8	17,7	49	10,10	8	9,8			1	17,10					3	8,13			5	8,12							5	1	1	0	5	0	20	0	0	0	0	0	0	0	3	2	0	1
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_3.replay26	28	20	1000	A	titanium_collected	9493	19	11060	1850	7/17	0/3	5/17	0/3	16/17	3/3	1106	185	5	10,9	11	16,10	36	13,8	10	9,8	326	10,9	1	17,10					10	1,11	12	15,5	12	2,11	14	14,5					13	1	1	1	17	3	97	6	0	0	0	0	0	0	1	1	1	1
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_4.replay26	21	8	133	A	core_destroyed	36	19	810	90	4/4	0/0	3/4	0/0	4/4	0/0	81	9	3	9,4	15	11,2	41	12,6	9	7,3	102	8,3	1	12,4					7	1,4	9	11,5	9	2,4	11	11,4					4	2	1	0	4	0	21	1	0	0	0	0	0	0	3	0	1	0
87658c94-a5d3-46dd-8723-07d6b32b85d6_game_5.replay26	25	15	430	B	core_destroyed	10	125	1560	3040	3/6	12/13	1/6	12/13	6/6	13/13	156	304	3	12,5	13	12,7	52	14,8	8	11,7			1	13,9					11	16,3	8	7,8	13	16,2	10	8,8					4	4	0	1	6	13	34	52	0	0	0	0	0	0	1	3	0	0
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_1.replay26	26	26	83	B	core_destroyed	43	48	470	800	5/5	7/7	5/5	5/7	5/5	7/7	47	80			43	10,9	23	7,9			1	8,7	8	21,21			39	6,7	8	1,5	7	15,19	10	1,4	9	20,18					5	5	0	1	5	7	11	20	0	0	0	2	0	2	2	0	1	1
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_2.replay26	18	18	362	A	core_destroyed	13	75	2350	840	2/3	3/5	2/3	1/5	2/3	4/5	235	84	172	17,6	126	12,3	16	3,11	144	17,5	1	5,13	5	15,0			22	2,13	8	1,17	3	16,0	10	1,16	6	15,4					7	5	1	0	3	5	22	33	0	0	0	0	0	0	5	0	1	1
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_3.replay26	25	25	104	B	core_destroyed	13	63	450	890	3/4	5/5	3/4	5/5	4/4	5/5	45	89			68	3,5	21	8,8	31	15,17	1	8,7	6	17,21			33	5,7	10	1,7	5	14,18	12	1,6	7	15,18					4	5	0	1	4	5	19	32	0	0	0	2	0	2	1	1	1	1
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_4.replay26	16	16	132	B	core_destroyed	69	56	870	820	3/3	4/5	3/3	4/5	3/3	5/5	87	82	124	1,8	5	13,10	17	6,6	9	11,9	1	6,5					24	2,4	9	1,6	4	14,9	11	2,6	6	13,9					3	2	0	1	3	5	16	20	0	0	0	2	1	2	4	1	1	0
0ae0c1f7-00d7-49b9-b683-6d9dc852f3de_game_5.replay26	21	8	90	A	core_destroyed	11	10	330	30	2/2	1/2	2/2	0/2	2/2	2/2	33	3			5	13,4	5	7,2			1	8,4							9	1,4	4	11,5	11	2,4	6	12,5					3	3	1	0	2	2	6	9	0	0	0	0	0	1	3	0	1	0
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	18	18	184	A	core_destroyed	33	28	1210	870	3/4	2/3	3/4	2/3	3/4	3/3	121	87	20	12,4			79	1,12	20	13,5	5	4,17			27	15,4	31	4,13	2	1,17	5	12,1	4	1,16	7	13,1					4	3	1	0	4	3	29	4	0	0	3	1	2	0	2	6	1	0
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_2.replay26	10	10	150	B	core_destroyed	10	19	350	680	1/2	2/2	1/2	2/2	2/2	2/2	35	68	5	0,4	10	2,0			12	3,0	6	1,5			5	7,5	17	4,1	5	6,2	3	3,7	7	4,1	5	4,7					2	2	0	1	2	2	9	5	0	0	6	1	2	1	0	2	1	0
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_3.replay26	25	25	437	B	core_destroyed	14	420	810	6680	0/4	18/18	0/4	18/18	4/4	18/18	81	668	138	20,16	361	1,10			29	16,17	5	7,7			25	18,17	35	4,8	4	1,7	5	14,18	6	2,7	7	15,18					4	5	0	1	4	18	8	73	0	0	2	18	0	1	0	13	1	0
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_4.replay26	14	18	224	B	core_destroyed	31	127	220	2780	1/3	5/8	0/3	5/8	3/3	7/8	22	278	48	4,1	175	3,8			17	3,6	6	8,2			6	6,11	39	5,5	5	7,2	2	7,15	7	7,3	4	7,14					2	8	0	1	3	8	20	43	0	0	1	4	0	2	0	6	1	0
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_5.replay26	24	24	446	B	core_destroyed	104	598	1060	4880	2/6	19/21	1/6	19/21	5/6	19/21	106	488	178	12,5	376	7,6	93	4,2	27	16,17	7	2,1			41	20,18	36	8,10	6	0,2	9	23,21	8	6,3	11	22,21					3	3	0	1	6	21	47	71	0	0	4	7	1	1	1	5	1	0
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_1.replay26	24	24	178	A	core_destroyed	144	22	1070	1360	3/3	1/9	3/3	1/9	3/3	9/9	107	136	114	21,19			87	5,2	27	16,17	10	2,6			34	20,18	37	8,10	9	10,4	9	23,21	11	10,3	11	22,21					4	4	1	0	3	9	44	38	0	0	3	4	1	0	2	9	1	0
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_2.replay26	21	8	1000	B	titanium_collected	82	6318	2460	9280	1/3	4/5	1/3	4/5	2/3	4/5	246	928	13	13,6					22	11,6	9	2,5			10	14,5	27	4,5	8	1,4	6	10,6	10	4,5	8	10,5					3	10	1	1	3	5	9	11	0	0	1	9	2	0	0	12	1	0
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_3.replay26	10	10	225	A	core_destroyed	18	28	1130	1060	2/3	2/3	2/3	2/3	3/3	2/3	113	106	5	1,1					16	5,9	7	3,0			6	7,5			6	6,2	3	3,7	8	3,6	5	4,7					7	3	1	0	3	3	22	5	0	0	6	0	3	0	0	2	1	0
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_4.replay26	25	25	184	B	core_destroyed	41	264	130	1550	0/4	6/6	0/4	6/6	4/4	6/6	13	155							22	20,6	7	1,18			44	21,5	41	6,13	6	1,17	3	23,7	8	4,22	6	23,6					1	4	0	1	4	6	39	44	0	0	1	8	0	0	0	5	1	0
4ae5f5bc-ccc3-4cfd-ac92-9261b9a0e96b_game_5.replay26	20	26	827	B	core_destroyed	61	483	1960	8860	0/5	12/16	0/5	12/16	5/5	13/16	196	886	10	7,10			28	6,7	40	7,17	12	6,8			11	11,18	26	8,5	9	10,11	5	10,14	11	8,5	7	10,15					1	6	0	1	5	16	10	58	0	0	2	12	0	0	0	12	0	0
3c500b15-869f-42de-862d-f565b9490de8_game_1.replay26	16	16	273	A	core_destroyed	70	30	2700	1250	8/8	2/6	3/8	2/6	7/8	6/6	270	125	18	10,10					24	12,12	5	2,2			26	13,14	116	1,13	4	1,4	3	14,11	6	1,3	7	14,12					9	3	1	0	8	6	59	30	0	0	3	1	4	0	0	9	4	0
3c500b15-869f-42de-862d-f565b9490de8_game_2.replay26	20	26	222	B	core_destroyed	59	31	410	860	1/3	2/3	1/3	2/3	2/3	3/3	41	86	11	7,15					11	9,10	9	11,10			84	8,18	22	10,11	8	10,11	5	10,14	10	10,10	7	10,15					3	4	0	1	3	3	8	6	0	0	3	1	1	0	0	4	0	0
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	14	18	200	A	core_destroyed	70	31	750	850	2/4	2/2	2/4	2/2	4/4	2/2	75	85	8	7,9			34	10,8	14	4,11	7	5,3			6	6,11	33	5,4	6	7,2	2	7,15	8	7,3	4	7,14					3	4	1	0	4	2	8	4	0	0	2	1	1	0	0	3	1	0
3c500b15-869f-42de-862d-f565b9490de8_game_4.replay26	21	8	250	A	core_destroyed	55	72	1210	1120	2/2	2/2	2/2	2/2	2/2	2/2	121	112	10	8,4			33	8,5	14	12,2	9	9,3			10	14,5	22	9,5	7	9,5	6	10,6	9	9,4	8	10,5					2	0	1	0	2	2	17	14	0	0	2	2	3	0	1	5	2	0
3c500b15-869f-42de-862d-f565b9490de8_game_5.replay26	25	25	155	A	core_destroyed	20	77	1050	700	3/6	2/2	3/6	2/2	6/6	2/2	105	70	29	17,8			69	5,19	22	20,6	11	2,18			37	21,5	32	4,13	10	9,17	3	23,7	12	8,17	6	23,6					3	4	1	0	6	2	52	13	0	0	2	1	2	0	1	7	1	0
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_1.replay26	25	25	252	B	core_destroyed	40	63	2850	2790	4/7	8/10	4/7	7/10	7/7	10/10	285	279			53	3,3	8	8,7	87	17,16			8	15,19	24	13,19	44	5,7	5	1,7	7	14,18	7	2,7	9	15,18					3	5	0	1	7	10	23	62	0	0	3	3	0	2	11	1	0	1
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_2.replay26	10	10	1000	A	titanium_collected	28	179	4970	2470	2/3	1/1	2/3	1/1	3/3	1/1	497	247	11	6,1	7	8,5	13	0,1					8	7,4			12	4,3	3	6,2	6	3,9	5	5,2	8	4,9					1	9	1	1	3	1	6	4	0	0	0	6	1	3	1	0	0	2
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_3.replay26	26	26	1000	A	titanium_collected	3695	84	9380	370	23/26	0/3	22/26	0/3	24/26	3/3	938	37			28	5,8	17	4,8					7	21,16	33	13,20	26	5,7	6	2,6	6	23,19	12	2,5	8	23,20					3	3	1	1	26	3	88	14	0	0	10	1	0	2	10	0	0	1
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_4.replay26	26	26	471	A	core_destroyed	647	104	7280	6500	8/15	5/11	8/15	5/11	10/15	11/11	728	650	429	20,18	51	4,7	29	13,19	113	20,22			6	17,18	35	15,19	27	6,7	5	3,2	5	15,19	9	3,3	7	16,19					6	3	1	0	15	11	50	35	0	0	23	1	1	2	16	1	0	1
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_5.replay26	16	16	292	B	core_destroyed	168	56	4370	1540	8/8	2/3	8/8	2/3	8/8	3/3	437	154			59	4,7	11	6,12	68	10,8			6	10,13	16	7,12	17	4,5	3	1,6	5	7,12	5	2,6	7	8,12					4	2	0	1	8	3	28	13	0	0	4	4	0	1	13	2	0	1
