file	match	game	us_side	our_won	ourver	oppver	completedAt	game_winner_side
4c9d9d7d-a9ab-4d1a-8da0-584c9900e5ae_game_5.replay26	4c9d9d7d-a9ab-4d1a-8da0-584c9900e5ae	5	b	0	94	49	2026-08-09T17:47:46.020Z	a
abfe50d5-d74e-42f1-bd3a-23ac4fbd0250_game_1.replay26	abfe50d5-d74e-42f1-bd3a-23ac4fbd0250	1	a	1	102	49	2026-08-09T18:55:19.468Z	a
abfe50d5-d74e-42f1-bd3a-23ac4fbd0250_game_2.replay26	abfe50d5-d74e-42f1-bd3a-23ac4fbd0250	2	a	1	102	49	2026-08-09T18:55:19.468Z	a
abfe50d5-d74e-42f1-bd3a-23ac4fbd0250_game_3.replay26	abfe50d5-d74e-42f1-bd3a-23ac4fbd0250	3	a	1	102	49	2026-08-09T18:55:19.468Z	a
abfe50d5-d74e-42f1-bd3a-23ac4fbd0250_game_4.replay26	abfe50d5-d74e-42f1-bd3a-23ac4fbd0250	4	a	1	102	49	2026-08-09T18:55:19.468Z	a
abfe50d5-d74e-42f1-bd3a-23ac4fbd0250_game_5.replay26	abfe50d5-d74e-42f1-bd3a-23ac4fbd0250	5	a	0	102	49	2026-08-09T18:55:19.468Z	b
dcb80e2e-8c2d-4805-b59a-7551c5f1806a_game_1.replay26	dcb80e2e-8c2d-4805-b59a-7551c5f1806a	1	b	0	102	49	2026-08-09T20:18:10.510Z	a
dcb80e2e-8c2d-4805-b59a-7551c5f1806a_game_2.replay26	dcb80e2e-8c2d-4805-b59a-7551c5f1806a	2	b	0	102	49	2026-08-09T20:18:10.510Z	a
dcb80e2e-8c2d-4805-b59a-7551c5f1806a_game_3.replay26	dcb80e2e-8c2d-4805-b59a-7551c5f1806a	3	b	1	102	49	2026-08-09T20:18:10.510Z	b
dcb80e2e-8c2d-4805-b59a-7551c5f1806a_game_4.replay26	dcb80e2e-8c2d-4805-b59a-7551c5f1806a	4	b	0	102	49	2026-08-09T20:18:10.510Z	a
dcb80e2e-8c2d-4805-b59a-7551c5f1806a_game_5.replay26	dcb80e2e-8c2d-4805-b59a-7551c5f1806a	5	b	0	102	49	2026-08-09T20:18:10.510Z	a
4ff97967-bce2-4227-ba8f-3dfe672d288c_game_1.replay26	4ff97967-bce2-4227-ba8f-3dfe672d288c	1	a	1	102	49	2026-08-09T21:25:19.043Z	a
4ff97967-bce2-4227-ba8f-3dfe672d288c_game_2.replay26	4ff97967-bce2-4227-ba8f-3dfe672d288c	2	a	1	102	49	2026-08-09T21:25:19.043Z	a
4ff97967-bce2-4227-ba8f-3dfe672d288c_game_3.replay26	4ff97967-bce2-4227-ba8f-3dfe672d288c	3	a	0	102	49	2026-08-09T21:25:19.043Z	b
4ff97967-bce2-4227-ba8f-3dfe672d288c_game_4.replay26	4ff97967-bce2-4227-ba8f-3dfe672d288c	4	a	1	102	49	2026-08-09T21:25:19.043Z	a
4ff97967-bce2-4227-ba8f-3dfe672d288c_game_5.replay26	4ff97967-bce2-4227-ba8f-3dfe672d288c	5	a	0	102	49	2026-08-09T21:25:19.043Z	b
a2b7c76f-c5ed-4d8e-8693-22e1fc441747_game_1.replay26	a2b7c76f-c5ed-4d8e-8693-22e1fc441747	1	b	1	102	57	2026-08-09T22:37:42.020Z	b
a2b7c76f-c5ed-4d8e-8693-22e1fc441747_game_2.replay26	a2b7c76f-c5ed-4d8e-8693-22e1fc441747	2	b	1	102	57	2026-08-09T22:37:42.020Z	b
a2b7c76f-c5ed-4d8e-8693-22e1fc441747_game_3.replay26	a2b7c76f-c5ed-4d8e-8693-22e1fc441747	3	b	0	102	57	2026-08-09T22:37:42.020Z	a
a2b7c76f-c5ed-4d8e-8693-22e1fc441747_game_4.replay26	a2b7c76f-c5ed-4d8e-8693-22e1fc441747	4	b	0	102	57	2026-08-09T22:37:42.020Z	a
a2b7c76f-c5ed-4d8e-8693-22e1fc441747_game_5.replay26	a2b7c76f-c5ed-4d8e-8693-22e1fc441747	5	b	1	102	57	2026-08-09T22:37:42.020Z	b
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	a28c4325-2fef-498d-aec9-83459a337617	1	a	1	102	63	2026-08-10T00:48:55.186Z	a
a28c4325-2fef-498d-aec9-83459a337617_game_2.replay26	a28c4325-2fef-498d-aec9-83459a337617	2	a	1	102	63	2026-08-10T00:48:55.186Z	a
a28c4325-2fef-498d-aec9-83459a337617_game_3.replay26	a28c4325-2fef-498d-aec9-83459a337617	3	a	1	102	63	2026-08-10T00:48:55.186Z	a
a28c4325-2fef-498d-aec9-83459a337617_game_4.replay26	a28c4325-2fef-498d-aec9-83459a337617	4	a	1	102	63	2026-08-10T00:48:55.186Z	a
a28c4325-2fef-498d-aec9-83459a337617_game_5.replay26	a28c4325-2fef-498d-aec9-83459a337617	5	a	0	102	63	2026-08-10T00:48:55.186Z	b
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_1.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	1	a	1	102	63	2026-08-10T03:47:15.678Z	a
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_2.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	2	a	1	102	63	2026-08-10T03:47:15.678Z	a
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_3.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	3	a	1	102	63	2026-08-10T03:47:15.678Z	a
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_4.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	4	a	1	102	63	2026-08-10T03:47:15.678Z	a
eddb9ae8-e606-4a30-a0cf-84c799f15088_game_5.replay26	eddb9ae8-e606-4a30-a0cf-84c799f15088	5	a	0	102	63	2026-08-10T03:47:15.678Z	b
