tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
flagoff_yulerune_s3_A	yulerune	3	A	flagoff	US	flagoff_arm	Core destroyed	91	0	250	0
v528_yulerune_s3_B	yulerune	3	B	v528	US	_v528eco	Titanium collected (tiebreak)	1000	0	630	0
parent_yulerune_s3_B	yulerune	3	B	parent	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	210	2160
flagoff_yulerune_s3_B	yulerune	3	B	flagoff	US	flagoff_arm	Core destroyed	568	0	2580	0
v528_yulerune_s4_A	yulerune	4	A	v528	US	_v528eco	Core destroyed	101	0	290	0
parent_yulerune_s4_A	yulerune	4	A	parent	US	parent_arm	Core destroyed	109	0	190	0
flagoff_yulerune_s4_A	yulerune	4	A	flagoff	US	flagoff_arm	Core destroyed	241	0	1440	0
v528_yulerune_s4_B	yulerune	4	B	v528	US	_v528eco	Core destroyed	374	0	660	0
parent_yulerune_s4_B	yulerune	4	B	parent	US	parent_arm	Core destroyed	180	0	1980	0
flagoff_yulerune_s4_B	yulerune	4	B	flagoff	US	flagoff_arm	Core destroyed	84	0	210	0
v528_antler_s3_A	antler	3	A	v528	US	_v528eco	Core destroyed	118	0	810	270
parent_antler_s3_A	antler	3	A	parent	US	parent_arm	Core destroyed	177	0	510	260
flagoff_antler_s3_A	antler	3	A	flagoff	US	flagoff_arm	Core destroyed	481	0	2690	2600
v528_antler_s3_B	antler	3	B	v528	US	_v528eco	Core destroyed	181	0	540	300
parent_antler_s3_B	antler	3	B	parent	OPP	_v488beltbreak2	Core destroyed	157	0	1340	1300
flagoff_antler_s3_B	antler	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	203	0	1210	1560
v528_antler_s4_A	antler	4	A	v528	US	_v528eco	Core destroyed	173	0	870	770
parent_antler_s4_A	antler	4	A	parent	US	parent_arm	Core destroyed	189	0	1340	840
flagoff_antler_s4_A	antler	4	A	flagoff	US	flagoff_arm	Core destroyed	233	0	1690	920
v528_antler_s4_B	antler	4	B	v528	US	_v528eco	Core destroyed	210	0	1650	90
parent_antler_s4_B	antler	4	B	parent	OPP	_v488beltbreak2	Core destroyed	217	0	370	2520
flagoff_antler_s4_B	antler	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	212	0	850	910
v528_fjordgate_s3_A	fjordgate	3	A	v528	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	20	2480
parent_fjordgate_s3_A	fjordgate	3	A	parent	OPP	_v488beltbreak2	Core destroyed	143	0	670	1230
flagoff_fjordgate_s3_A	fjordgate	3	A	flagoff	US	flagoff_arm	Core destroyed	344	0	1690	340
v528_fjordgate_s3_B	fjordgate	3	B	v528	US	_v528eco	Core destroyed	489	0	3470	400
parent_fjordgate_s3_B	fjordgate	3	B	parent	US	parent_arm	Core destroyed	186	0	960	0
flagoff_fjordgate_s3_B	fjordgate	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	167	0	780	1110
v528_fjordgate_s4_A	fjordgate	4	A	v528	OPP	_v488beltbreak2	Core destroyed	121	0	220	860
parent_fjordgate_s4_A	fjordgate	4	A	parent	US	parent_arm	Core destroyed	177	0	480	180
flagoff_fjordgate_s4_A	fjordgate	4	A	flagoff	OPP	_v488beltbreak2	Core destroyed	95	0	20	530
v528_fjordgate_s4_B	fjordgate	4	B	v528	US	_v528eco	Core destroyed	471	0	1230	1620
parent_fjordgate_s4_B	fjordgate	4	B	parent	OPP	_v488beltbreak2	Core destroyed	176	0	520	970
flagoff_fjordgate_s4_B	fjordgate	4	B	flagoff	US	flagoff_arm	Core destroyed	202	0	1280	390
v528_midgard_s3_A	midgard	3	A	v528	US	_v528eco	Core destroyed	174	0	1570	760
parent_midgard_s3_A	midgard	3	A	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	780	630
flagoff_midgard_s3_A	midgard	3	A	flagoff	US	flagoff_arm	Core destroyed	253	0	1470	730
v528_midgard_s3_B	midgard	3	B	v528	OPP	_v488beltbreak2	Core destroyed	231	0	760	1660
parent_midgard_s3_B	midgard	3	B	parent	OPP	_v488beltbreak2	Core destroyed	193	0	630	710
flagoff_midgard_s3_B	midgard	3	B	flagoff	OPP	_v488beltbreak2	Core destroyed	218	0	680	1180
v528_midgard_s4_A	midgard	4	A	v528	US	_v528eco	Core destroyed	437	0	1730	840
parent_midgard_s4_A	midgard	4	A	parent	US	parent_arm	Core destroyed	243	0	2290	500
flagoff_midgard_s4_A	midgard	4	A	flagoff	US	flagoff_arm	Core destroyed	210	0	1460	540
v528_midgard_s4_B	midgard	4	B	v528	US	_v528eco	Core destroyed	437	0	750	1110
parent_midgard_s4_B	midgard	4	B	parent	OPP	_v488beltbreak2	Core destroyed	290	0	570	1420
flagoff_midgard_s4_B	midgard	4	B	flagoff	US	flagoff_arm	Core destroyed	809	0	690	550
v528_atoll_s5_A	atoll	5	A	v528	OPP	_v488beltbreak2	Core destroyed	416	0	1150	2040
parent_atoll_s5_A	atoll	5	A	parent	US	parent_arm	Core destroyed	124	0	560	220
flagoff_atoll_s5_A	atoll	5	A	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	2610	2790
v528_atoll_s5_B	atoll	5	B	v528	US	_v528eco	Core destroyed	218	0	1670	1950
parent_atoll_s5_B	atoll	5	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	5790	4970
flagoff_atoll_s5_B	atoll	5	B	flagoff	OPP	_v488beltbreak2	Core destroyed	316	0	1540	1550
v528_atoll_s6_A	atoll	6	A	v528	US	_v528eco	Titanium collected (tiebreak)	1000	0	4880	1170
parent_atoll_s6_A	atoll	6	A	parent	US	parent_arm	Core destroyed	698	0	3460	3450
flagoff_atoll_s6_A	atoll	6	A	flagoff	OPP	_v488beltbreak2	Core destroyed	367	0	640	1480
v528_atoll_s6_B	atoll	6	B	v528	US	_v528eco	Core destroyed	325	0	1460	490
parent_atoll_s6_B	atoll	6	B	parent	US	parent_arm	Core destroyed	250	0	1130	2140
flagoff_atoll_s6_B	atoll	6	B	flagoff	US	flagoff_arm	Core destroyed	151	0	420	440
v528_drakkarfjord_s5_A	drakkarfjord	5	A	v528	US	_v528eco	Core destroyed	117	0	470	0
parent_drakkarfjord_s5_A	drakkarfjord	5	A	parent	US	parent_arm	Core destroyed	92	0	340	0
flagoff_drakkarfjord_s5_A	drakkarfjord	5	A	flagoff	US	flagoff_arm	Core destroyed	121	0	500	0
v528_drakkarfjord_s5_B	drakkarfjord	5	B	v528	US	_v528eco	Core destroyed	453	0	400	0
parent_drakkarfjord_s5_B	drakkarfjord	5	B	parent	US	parent_arm	Core destroyed	98	0	300	0
flagoff_drakkarfjord_s5_B	drakkarfjord	5	B	flagoff	US	flagoff_arm	Core destroyed	287	0	1480	0
v528_drakkarfjord_s6_A	drakkarfjord	6	A	v528	US	_v528eco	Core destroyed	141	0	580	80
parent_drakkarfjord_s6_A	drakkarfjord	6	A	parent	US	parent_arm	Core destroyed	116	0	340	240
flagoff_drakkarfjord_s6_A	drakkarfjord	6	A	flagoff	US	flagoff_arm	Core destroyed	100	0	430	0
v528_drakkarfjord_s6_B	drakkarfjord	6	B	v528	US	_v528eco	Core destroyed	463	0	710	0
parent_drakkarfjord_s6_B	drakkarfjord	6	B	parent	US	parent_arm	Core destroyed	116	0	340	0
flagoff_drakkarfjord_s6_B	drakkarfjord	6	B	flagoff	US	flagoff_arm	Core destroyed	249	0	2360	0
v528_glacierkeep_s5_A	glacierkeep	5	A	v528	US	_v528eco	Core destroyed	273	0	240	0
parent_glacierkeep_s5_A	glacierkeep	5	A	parent	US	parent_arm	Core destroyed	203	0	450	0
flagoff_glacierkeep_s5_A	glacierkeep	5	A	flagoff	US	flagoff_arm	Core destroyed	129	0	180	0
v528_glacierkeep_s5_B	glacierkeep	5	B	v528	US	_v528eco	Core destroyed	245	0	0	0
parent_glacierkeep_s5_B	glacierkeep	5	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	610	0
flagoff_glacierkeep_s5_B	glacierkeep	5	B	flagoff	US	flagoff_arm	Core destroyed	617	0	0	0
v528_glacierkeep_s6_A	glacierkeep	6	A	v528	US	_v528eco	Core destroyed	127	0	330	0
parent_glacierkeep_s6_A	glacierkeep	6	A	parent	US	parent_arm	Core destroyed	424	0	170	0
flagoff_glacierkeep_s6_A	glacierkeep	6	A	flagoff	US	flagoff_arm	Core destroyed	157	0	330	120
v528_glacierkeep_s6_B	glacierkeep	6	B	v528	US	_v528eco	Core destroyed	597	0	1330	0
parent_glacierkeep_s6_B	glacierkeep	6	B	parent	US	parent_arm	Core destroyed	617	0	0	0
flagoff_glacierkeep_s6_B	glacierkeep	6	B	flagoff	US	flagoff_arm	Core destroyed	736	0	610	0
v528_nordkap_s5_A	nordkap	5	A	v528	US	_v528eco	Core destroyed	140	0	270	90
parent_nordkap_s5_A	nordkap	5	A	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	90	60
flagoff_nordkap_s5_A	nordkap	5	A	flagoff	US	flagoff_arm	Core destroyed	213	0	120	60
v528_nordkap_s5_B	nordkap	5	B	v528	OPP	_v488beltbreak2	Core destroyed	603	0	480	1340
parent_nordkap_s5_B	nordkap	5	B	parent	OPP	_v488beltbreak2	Core destroyed	349	0	120	130
flagoff_nordkap_s5_B	nordkap	5	B	flagoff	OPP	_v488beltbreak2	Core destroyed	304	0	120	2300
v528_nordkap_s6_A	nordkap	6	A	v528	US	_v528eco	Core destroyed	153	0	110	0
parent_nordkap_s6_A	nordkap	6	A	parent	US	parent_arm	Core destroyed	167	0	640	130
flagoff_nordkap_s6_A	nordkap	6	A	flagoff	US	flagoff_arm	Core destroyed	641	0	340	60
v528_nordkap_s6_B	nordkap	6	B	v528	US	_v528eco	Core destroyed	161	0	90	90
parent_nordkap_s6_B	nordkap	6	B	parent	OPP	_v488beltbreak2	Core destroyed	737	0	6740	9000
flagoff_nordkap_s6_B	nordkap	6	B	flagoff	US	flagoff_arm	Core destroyed	321	0	120	480
v528_yulerune_s5_A	yulerune	5	A	v528	US	_v528eco	Core destroyed	90	0	440	0
parent_yulerune_s5_A	yulerune	5	A	parent	US	parent_arm	Core destroyed	101	0	180	0
flagoff_yulerune_s5_A	yulerune	5	A	flagoff	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	250	3420
v528_yulerune_s5_B	yulerune	5	B	v528	US	_v528eco	Core destroyed	155	0	250	0
parent_yulerune_s5_B	yulerune	5	B	parent	US	parent_arm	Core destroyed	225	0	650	0
flagoff_yulerune_s5_B	yulerune	5	B	flagoff	US	flagoff_arm	Core destroyed	449	0	60	0
v528_yulerune_s6_A	yulerune	6	A	v528	US	_v528eco	Core destroyed	271	0	2050	0
parent_yulerune_s6_A	yulerune	6	A	parent	OPP	_v488beltbreak2	Core destroyed	942	0	240	2470
flagoff_yulerune_s6_A	yulerune	6	A	flagoff	US	flagoff_arm	Core destroyed	85	0	210	0
v528_yulerune_s6_B	yulerune	6	B	v528	US	_v528eco	Core destroyed	202	0	1870	0
parent_yulerune_s6_B	yulerune	6	B	parent	US	parent_arm	Core destroyed	101	0	160	0
flagoff_yulerune_s6_B	yulerune	6	B	flagoff	US	flagoff_arm	Core destroyed	548	0	4150	370
v528_antler_s5_A	antler	5	A	v528	OPP	_v488beltbreak2	Core destroyed	280	0	1680	2990
parent_antler_s5_A	antler	5	A	parent	US	parent_arm	Core destroyed	145	0	1290	180
flagoff_antler_s5_A	antler	5	A	flagoff	OPP	_v488beltbreak2	Core destroyed	179	0	1010	1180
v528_antler_s5_B	antler	5	B	v528	US	_v528eco	Titanium collected (tiebreak)	1000	0	830	800
parent_antler_s5_B	antler	5	B	parent	US	parent_arm	Core destroyed	233	0	1320	570
flagoff_antler_s5_B	antler	5	B	flagoff	US	flagoff_arm	Core destroyed	178	0	440	100
v528_antler_s6_A	antler	6	A	v528	US	_v528eco	Core destroyed	157	0	1040	480
parent_antler_s6_A	antler	6	A	parent	OPP	_v488beltbreak2	Core destroyed	215	0	1020	1900
flagoff_antler_s6_A	antler	6	A	flagoff	US	flagoff_arm	Core destroyed	172	0	550	920
