tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
flagoff_fjordgate_s1_A	fjordgate	1	A	flagoff	US	flagoff_arm	Core destroyed	161	0	590	880
nomouth_fjordgate_s1_A	fjordgate	1	A	nomouth	OPP	_v488beltbreak2	Core destroyed	409	0	1140	90
nocorner_fjordgate_s1_A	fjordgate	1	A	nocorner	OPP	_v488beltbreak2	Core destroyed	227	0	550	1670
nodoor_fjordgate_s1_A	fjordgate	1	A	nodoor	US	nodoor	Core destroyed	289	0	1680	210
ring_fjordgate_s1_A	fjordgate	1	A	ring	OPP	_v488beltbreak2	Core destroyed	288	0	30	1960
v530_fjordgate_s1_B	fjordgate	1	B	v530	US	_v530home	Core destroyed	217	0	940	160
parent_fjordgate_s1_B	fjordgate	1	B	parent	OPP	_v488beltbreak2	Core destroyed	150	0	650	810
flagoff_fjordgate_s1_B	fjordgate	1	B	flagoff	OPP	_v488beltbreak2	Core destroyed	272	0	780	1960
nomouth_fjordgate_s1_B	fjordgate	1	B	nomouth	US	nomouth	Titanium collected (tiebreak)	1000	0	2480	2470
nocorner_fjordgate_s1_B	fjordgate	1	B	nocorner	US	nocorner	Core destroyed	236	0	1260	50
nodoor_fjordgate_s1_B	fjordgate	1	B	nodoor	OPP	_v488beltbreak2	Core destroyed	163	0	440	460
ring_fjordgate_s1_B	fjordgate	1	B	ring	OPP	_v488beltbreak2	Core destroyed	178	0	260	1090
v530_fjordgate_s2_A	fjordgate	2	A	v530	US	_v530home	Core destroyed	208	0	310	130
parent_fjordgate_s2_A	fjordgate	2	A	parent	OPP	_v488beltbreak2	Core destroyed	174	0	820	1330
flagoff_fjordgate_s2_A	fjordgate	2	A	flagoff	US	flagoff_arm	Core destroyed	292	0	1420	760
nomouth_fjordgate_s2_A	fjordgate	2	A	nomouth	OPP	_v488beltbreak2	Core destroyed	197	0	100	910
nocorner_fjordgate_s2_A	fjordgate	2	A	nocorner	OPP	_v488beltbreak2	Core destroyed	234	0	610	1580
nodoor_fjordgate_s2_A	fjordgate	2	A	nodoor	US	nodoor	Core destroyed	184	0	860	580
ring_fjordgate_s2_A	fjordgate	2	A	ring	US	ring	Core destroyed	576	0	4090	2700
v530_fjordgate_s2_B	fjordgate	2	B	v530	US	_v530home	Core destroyed	296	0	340	80
parent_fjordgate_s2_B	fjordgate	2	B	parent	US	parent_arm	Core destroyed	590	0	1590	1590
flagoff_fjordgate_s2_B	fjordgate	2	B	flagoff	US	flagoff_arm	Core destroyed	447	0	3210	1080
nomouth_fjordgate_s2_B	fjordgate	2	B	nomouth	US	nomouth	Core destroyed	261	0	1760	340
nocorner_fjordgate_s2_B	fjordgate	2	B	nocorner	US	nocorner	Core destroyed	224	0	920	0
nodoor_fjordgate_s2_B	fjordgate	2	B	nodoor	US	nodoor	Core destroyed	223	0	870	0
ring_fjordgate_s2_B	fjordgate	2	B	ring	OPP	_v488beltbreak2	Core destroyed	158	0	0	1180
v530_midgard_s1_A	midgard	1	A	v530	US	_v530home	Core destroyed	185	0	1930	580
parent_midgard_s1_A	midgard	1	A	parent	US	parent_arm	Core destroyed	184	0	980	740
flagoff_midgard_s1_A	midgard	1	A	flagoff	US	flagoff_arm	Core destroyed	174	0	1550	700
nomouth_midgard_s1_A	midgard	1	A	nomouth	OPP	_v488beltbreak2	Core destroyed	353	0	650	500
nocorner_midgard_s1_A	midgard	1	A	nocorner	US	nocorner	Titanium collected (tiebreak)	1000	0	790	730
nodoor_midgard_s1_A	midgard	1	A	nodoor	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	400	570
ring_midgard_s1_A	midgard	1	A	ring	OPP	_v488beltbreak2	Core destroyed	318	0	500	2450
v530_midgard_s1_B	midgard	1	B	v530	US	_v530home	Core destroyed	385	0	460	640
parent_midgard_s1_B	midgard	1	B	parent	US	parent_arm	Core destroyed	249	0	990	850
flagoff_midgard_s1_B	midgard	1	B	flagoff	OPP	_v488beltbreak2	Core destroyed	509	0	650	860
nomouth_midgard_s1_B	midgard	1	B	nomouth	OPP	_v488beltbreak2	Core destroyed	304	0	890	2430
nocorner_midgard_s1_B	midgard	1	B	nocorner	OPP	_v488beltbreak2	Core destroyed	335	0	670	1330
nodoor_midgard_s1_B	midgard	1	B	nodoor	OPP	_v488beltbreak2	Core destroyed	335	0	630	1280
ring_midgard_s1_B	midgard	1	B	ring	US	ring	Core destroyed	283	0	2990	1230
v530_midgard_s2_A	midgard	2	A	v530	US	_v530home	Core destroyed	353	0	710	760
parent_midgard_s2_A	midgard	2	A	parent	US	parent_arm	Core destroyed	225	0	680	690
flagoff_midgard_s2_A	midgard	2	A	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	2160	800
nomouth_midgard_s2_A	midgard	2	A	nomouth	US	nomouth	Core destroyed	196	0	850	790
nocorner_midgard_s2_A	midgard	2	A	nocorner	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	700	730
nodoor_midgard_s2_A	midgard	2	A	nodoor	US	nodoor	Core destroyed	330	0	1450	810
ring_midgard_s2_A	midgard	2	A	ring	OPP	_v488beltbreak2	Core destroyed	318	0	500	2440
v530_midgard_s2_B	midgard	2	B	v530	US	_v530home	Core destroyed	200	0	1540	1030
parent_midgard_s2_B	midgard	2	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	710	580
flagoff_midgard_s2_B	midgard	2	B	flagoff	OPP	_v488beltbreak2	Core destroyed	695	0	5220	5270
nomouth_midgard_s2_B	midgard	2	B	nomouth	OPP	_v488beltbreak2	Core destroyed	395	0	1330	3110
