tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
twinB_archipelago_s17_B	archipelago	17	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	128	0	530	1190
twinA_archipelago_s18_A	archipelago	18	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	485	0	5490	6250
twinB_archipelago_s18_A	archipelago	18	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	776	0	7310	7870
twinA_archipelago_s18_B	archipelago	18	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	207	0	480	1100
twinB_archipelago_s18_B	archipelago	18	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	210	0	1020	2750
twinA_archipelago_s19_A	archipelago	19	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	155	0	400	900
twinB_archipelago_s19_A	archipelago	19	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	497	0	6270	6240
twinA_archipelago_s19_B	archipelago	19	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	233	0	360	680
twinB_archipelago_s19_B	archipelago	19	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	160	0	290	1750
twinA_archipelago_s20_A	archipelago	20	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	224	0	1870	1790
twinB_archipelago_s20_A	archipelago	20	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	150	0	900	1050
twinA_archipelago_s20_B	archipelago	20	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	191	0	770	1050
twinB_archipelago_s20_B	archipelago	20	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	135	0	570	1170
twinA_yulerune_s16_A	yulerune	16	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	361	0	290	860
twinB_yulerune_s16_A	yulerune	16	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	245	0	230	500
twinA_yulerune_s16_B	yulerune	16	B	twinA	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	11260	14220
twinB_yulerune_s16_B	yulerune	16	B	twinB	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	2470	17540
twinA_yulerune_s17_A	yulerune	17	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	376	0	340	460
twinB_yulerune_s17_A	yulerune	17	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	421	0	290	750
twinA_yulerune_s17_B	yulerune	17	B	twinA	US	twinA	Core destroyed	260	0	1230	0
twinB_yulerune_s17_B	yulerune	17	B	twinB	US	twinB	Core destroyed	215	0	1100	0
twinA_yulerune_s18_A	yulerune	18	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	239	0	330	1800
twinB_yulerune_s18_A	yulerune	18	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	327	0	290	770
twinA_yulerune_s18_B	yulerune	18	B	twinA	US	twinA	Titanium collected (tiebreak)	1000	0	10480	7540
twinB_yulerune_s18_B	yulerune	18	B	twinB	US	twinB	Core destroyed	174	0	700	280
twinA_yulerune_s19_A	yulerune	19	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	421	0	290	750
twinB_yulerune_s19_A	yulerune	19	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	234	0	330	1660
twinA_yulerune_s19_B	yulerune	19	B	twinA	US	twinA	Core destroyed	411	0	4010	0
twinB_yulerune_s19_B	yulerune	19	B	twinB	US	twinB	Core destroyed	290	0	1400	770
twinA_yulerune_s20_A	yulerune	20	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	276	0	340	540
twinB_yulerune_s20_A	yulerune	20	A	twinB	OPP	_x3r0v169mjolnir	Core destroyed	421	0	290	750
twinA_yulerune_s20_B	yulerune	20	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	473	0	6860	3120
twinB_yulerune_s20_B	yulerune	20	B	twinB	US	twinB	Core destroyed	215	0	1100	0
twinA_glacierkeep_s16_A	glacierkeep	16	A	twinA	OPP	_x3r0v169mjolnir	Core destroyed	713	0	0	0
twinB_glacierkeep_s16_A	glacierkeep	16	A	twinB	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	2920
twinA_glacierkeep_s16_B	glacierkeep	16	B	twinA	US	twinA	Core destroyed	735	0	3630	3300
twinB_glacierkeep_s16_B	glacierkeep	16	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	512	0	0	1700
twinA_glacierkeep_s17_A	glacierkeep	17	A	twinA	US	twinA	Core destroyed	380	0	0	0
twinB_glacierkeep_s17_A	glacierkeep	17	A	twinB	US	twinB	Harvesters (tiebreak)	1000	0	0	0
twinA_glacierkeep_s17_B	glacierkeep	17	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	577	0	0	3200
twinB_glacierkeep_s17_B	glacierkeep	17	B	twinB	OPP	_x3r0v169mjolnir	Core destroyed	506	0	0	320
twinA_glacierkeep_s18_A	glacierkeep	18	A	twinA	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	10630
twinB_glacierkeep_s18_A	glacierkeep	18	A	twinB	US	twinB	Titanium collected (tiebreak)	1000	0	6080	310
twinA_glacierkeep_s18_B	glacierkeep	18	B	twinA	OPP	_x3r0v169mjolnir	Core destroyed	419	0	2540	3400
twinB_glacierkeep_s18_B	glacierkeep	18	B	twinB	US	twinB	Core destroyed	341	0	0	0
twinA_glacierkeep_s19_A	glacierkeep	19	A	twinA	OPP	_x3r0v169mjolnir	Titanium collected (tiebreak)	1000	0	0	1490
