tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s15_A	nordkap	15	A	US	Core destroyed	286	v522	0	0	500	1422	914	-8	0.6428		3	8	0	1	1	1	171	1	1	64	2	5	24	
nordkap_s15_B	nordkap	15	B	OPP	Core destroyed	581	v522	558	54	-4	0	0	500		0.0968	12	71	1	16	17	2	346	2	0		13	5	24	
yulerune_s13_A	yulerune	13	A	US	Core destroyed	435	v522	1836	1786	450	504	0	-4	0.0	0.9728	6	26	2	11	13	3	19	3	1	379	0		11	
yulerune_s13_B	yulerune	13	B	US	Core destroyed	402	v522	0	0	500	846	344	-2	0.4066		7	33	3	11	14	5	19	5	1	308	0		15	
yulerune_s14_A	yulerune	14	A	US	Core destroyed	216	v522	0	0	500	504	0	-4	0.0		5	25	1	7	8	1	19	3	2	175	0		10	
yulerune_s14_B	yulerune	14	B	US	Core destroyed	157	v522	0	0	500	504	0	-4	0.0		5	25	2	6	8	1	21	1	1	100	0		10	
yulerune_s15_A	yulerune	15	A	OPP	Core destroyed	207	v522	810	308	-2	0	0	500		0.3802	8	29	4	4	8	2	28	4	0		0		7	
yulerune_s15_B	yulerune	15	B	US	Core destroyed	492	v522	0	0	500	504	0	-4	0.0		5	22	4	7	11	2	19	2	3	232	0		29	
atoll_s16_A	atoll	16	A	US	Core destroyed	471	v522	0	0	500	2484	1984	0	0.7987		4	16	0	4	4	1	443	2	1	192	7	7	13	
atoll_s16_B	atoll	16	B	US	Core destroyed	184	v522	432	236	304	504	0	-4	0.0	0.5463	5	15	0	3	3	0		0	1	120	4	7	16	
atoll_s17_A	atoll	17	A	US	Core destroyed	124	v522	90	90	500	504	0	-4	0.0	1.0	4	16	0	2	2	0		0	1	68	3	7	4	
atoll_s17_B	atoll	17	B	US	Core destroyed	157	v522	1044	1026	482	504	0	-4	0.0	0.9828	3	12	0	1	1	0		0	1	101	3	7	8	
atoll_s18_A	atoll	18	A	US	Core destroyed	194	v522	450	450	500	612	104	-8	0.1699	1.0	4	12	0	3	3	0		2	1	126	5	7	7	
atoll_s18_B	atoll	18	B	US	Core destroyed	259	v522	0	0	500	1314	814	0	0.6195		4	13	0	0	0	0		2	3	91	4	7	14	
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	101	v522	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	45	1	13	13	
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	326	v522	0	0	500	1674	1170	-4	0.6989		3	13	0	0	0	0		0	2	40	2	13	17	
drakkarfjord_s17_A	drakkarfjord	17	A	US	Core destroyed	88	v522	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	255	v522	0	0	500	540	40	0	0.0741		5	39	0	0	0	0		3	1	195	2	13	15	
drakkarfjord_s18_A	drakkarfjord	18	A	OPP	Core destroyed	377	v522	612	108	-4	0	0	500		0.1765	9	124	0	0	0	0		3	0		2	13	13	
drakkarfjord_s18_B	drakkarfjord	18	B	OPP	Core destroyed	521	v522	504	0	-4	2160	1820	160	0.8426	0.0	4	20	0	0	0	0		0	1	60	2	13	10	
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	127	v522	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		1	1	71	2	9	12	
glacierkeep_s16_B	glacierkeep	16	B	US	Core destroyed	217	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	119	v522	0	0	500	504	0	-4	0.0		4	29	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s17_B	glacierkeep	17	B	OPP	Harvesters (tiebreak)	1000	v522	18	0	482	0	0	500		0.0	10	92	0	0	0	0		0	0		4	9	9	
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	143	v522	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	2	63	2	9	11	
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	217	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
midgard_s16_A	midgard	16	A	US	Core destroyed	347	v522	252	252	500	792	288	-4	0.3636	1.0	8	67	1	15	16	2	50	7	2	115	0		18	
midgard_s16_B	midgard	16	B	OPP	Core destroyed	502	v522	504	0	-4	0	0	500		0.0	10	27	7	8	15	2	43	4	0		0		43	
midgard_s17_A	midgard	17	A	US	Titanium collected (tiebreak)	1000	v522	0	0	500	0	0	500			13	68	4	8	12	0		2	0		0		9	
midgard_s17_B	midgard	17	B	OPP	Titanium collected (tiebreak)	1000	v522	306	306	500	1836	1836	500	1.0	1.0	10	86	1	27	28	1	40	3	1	440	0		9	
midgard_s18_A	midgard	18	A	US	Core destroyed	293	v522	108	0	392	504	0	-4	0.0	0.0	7	13	4	3	7	1	48	2	1	200	0		9	
midgard_s18_B	midgard	18	B	US	Core destroyed	261	v522	396	0	104	504	0	-4	0.0	0.0	10	24	7	11	18	2	38	3	1	168	0		9	
nordkap_s16_A	nordkap	16	A	US	Core destroyed	266	v522	450	450	500	504	0	-4	0.0	1.0	3	6	0	1	1	0		0	3	75	5	5	10	
nordkap_s16_B	nordkap	16	B	OPP	Core destroyed	251	v522	594	90	-4	0	0	500		0.1515	12	49	2	0	2	2	7	2	0		4	5	9	
nordkap_s17_A	nordkap	17	A	OPP	Core destroyed	238	v522	504	0	-4	72	72	500	1.0	0.0	9	27	0	0	0	0		0	1	136	3	5	31	
nordkap_s17_B	nordkap	17	B	OPP	Core destroyed	784	v522	540	36	-4	360	360	500	1.0	0.0667	11	37	1	2	3	2	9	2	1	101	3	5	24	
nordkap_s18_A	nordkap	18	A	US	Core destroyed	277	v522	288	288	500	504	0	-4	0.0	1.0	2	6	1	3	4	2	7	2	1	148	3	5	30	
nordkap_s18_B	nordkap	18	B	US	Core destroyed	117	v522	0	0	500	504	0	-4	0.0		3	8	1	1	2	2	7	2	1	41	3	5	11	
yulerune_s16_A	yulerune	16	A	US	Core destroyed	568	v522	1872	1872	500	720	220	0	0.3056	1.0	5	26	1	3	4	1	36	3	1	488	0		10	
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	108	v522	504	0	-4	0	0	500		0.0	8	41	3	4	7	1	19	1	0		0		6	
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	193	v522	504	0	-4	0	0	500		0.0	8	42	2	11	13	1	19	2	0		0		8	
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	278	v522	846	336	-10	0	0	500		0.3972	15	67	6	8	14	1	19	2	0		0		7	
yulerune_s18_A	yulerune	18	A	OPP	Core destroyed	264	v522	504	0	-4	0	0	500		0.0	10	41	3	1	4	1	24	3	0		0		15	
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	545	v522	504	0	-4	0	0	500		0.0	6	39	2	16	18	1	19	2	0		0		9	
atoll_s19_A	atoll	19	A	US	Core destroyed	135	v522	468	400	432	504	0	-4	0.0	0.8547	3	12	0	2	2	0		0	1	79	3	7	6	
atoll_s19_B	atoll	19	B	US	Core destroyed	500	v522	1152	1152	500	3978	3464	-14	0.8708	1.0	3	11	0	3	3	0		0	2	60	3	7	12	
atoll_s20_A	atoll	20	A	OPP	Core destroyed	689	v522	3168	2668	0	0	0	500		0.8422	6	21	0	1	1	0		6	0		5	7	8	
atoll_s20_B	atoll	20	B	OPP	Core destroyed	597	v522	1152	648	-4	72	0	428	0.0	0.5625	4	16	0	6	6	2	452	5	1	478	9	7	8	
atoll_s21_A	atoll	21	A	OPP	Core destroyed	285	v522	720	208	-12	0	0	500		0.2889	4	16	0	0	0	0		3	0		3	7	38	
atoll_s21_B	atoll	21	B	US	Core destroyed	384	v522	180	180	500	504	0	-4	0.0	1.0	4	13	0	2	2	0		5	1	328	5	7	22	
drakkarfjord_s19_A	drakkarfjord	19	A	OPP	Titanium collected (tiebreak)	1000	v522	198	0	302	2952	2952	500	1.0	0.0	8	97	0	0	0	0		2	2	33	2	13	22	
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	326	v522	0	0	500	1674	1170	-4	0.6989		3	13	0	0	0	0		0	2	40	2	13	17	
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	92	v522	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	124	v522	0	0	500	756	256	0	0.3386		3	14	0	0	0	0		0	1	40	1	13	14	
drakkarfjord_s21_A	drakkarfjord	21	A	US	Core destroyed	99	v522	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	43	1	13	14	
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	114	v522	0	0	500	666	160	-6	0.2402		3	15	0	0	0	0		0	1	40	1	13	12	
glacierkeep_s19_A	glacierkeep	19	A	OPP	Core destroyed	338	v522	504	0	-4	0	0	500		0.0	13	96	0	0	0	0		1	0		2	9	14	
glacierkeep_s19_B	glacierkeep	19	B	US	Harvesters (tiebreak)	1000	v522	0	0	500	0	0	500			4	27	0	0	0	0		0	0		3	9	111	
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	123	v522	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	67	2	9	12	
glacierkeep_s20_B	glacierkeep	20	B	US	Core destroyed	329	v522	0	0	500	504	0	-4	0.0		6	47	0	0	0	0		1	1	220	2	9	16	
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	143	v522	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	2	63	2	9	11	
glacierkeep_s21_B	glacierkeep	21	B	US	Core destroyed	225	v522	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		0	1	113	3	9	12	
midgard_s19_A	midgard	19	A	US	Core destroyed	257	v522	414	0	86	504	0	-4	0.0	0.0	10	32	5	9	14	1	48	2	1	164	0		8	
midgard_s19_B	midgard	19	B	OPP	Titanium collected (tiebreak)	1000	v522	0	0	500	1170	1170	500	1.0		8	21	6	6	12	3	38	4	1	94	0		137	
midgard_s20_A	midgard	20	A	US	Core destroyed	505	v522	1854	1544	190	504	0	-4	0.0	0.8328	7	33	2	7	9	2	34	2	1	352	0		8	
midgard_s20_B	midgard	20	B	OPP	Core destroyed	628	v522	504	0	-4	0	0	500		0.0	8	20	5	6	11	3	38	4	0		0		10	
midgard_s21_A	midgard	21	A	OPP	Core destroyed	228	v522	504	0	-4	396	396	500	1.0	0.0	10	33	4	5	9	1	43	2	1	57	0		6	
midgard_s21_B	midgard	21	B	OPP	Core destroyed	761	v522	504	0	-4	0	0	500		0.0	9	63	2	34	36	1	39	3	0		0		10	
nordkap_s19_A	nordkap	19	A	OPP	Core destroyed	424	v522	576	72	-4	414	414	500	1.0	0.125	13	66	0	1	1	0		1	1	77	4	5	25	
nordkap_s19_B	nordkap	19	B	US	Core destroyed	137	v522	558	396	338	504	0	-4	0.0	0.7097	2	6	1	2	3	1	7	1	1	60	3	5	11	
nordkap_s20_A	nordkap	20	A	US	Core destroyed	140	v522	0	0	500	504	0	-4	0.0		3	10	0	2	2	0		0	1	64	3	5	13	
nordkap_s20_B	nordkap	20	B	US	Core destroyed	384	v522	0	0	500	810	308	-2	0.3802		5	24	0	1	1	0		0	4	104	5	5	14	
nordkap_s21_A	nordkap	21	A	US	Core destroyed	472	v522	0	0	500	504	0	-4	0.0		4	16	1	5	6	1	19	3	2	433	5	5	31	
nordkap_s21_B	nordkap	21	B	US	Core destroyed	150	v522	0	0	500	504	0	-4	0.0		3	8	1	2	3	3	7	4	1	94	4	5	14	
yulerune_s19_A	yulerune	19	A	OPP	Core destroyed	233	v522	504	0	-4	0	0	500		0.0	6	25	4	9	13	3	19	3	0		0		9	
yulerune_s19_B	yulerune	19	B	US	Core destroyed	513	v522	1008	966	458	504	0	-4	0.0	0.9583	7	37	4	8	12	2	19	3	1	236	0		10	
yulerune_s20_A	yulerune	20	A	US	Core destroyed	219	v522	0	0	500	504	0	-4	0.0		8	30	3	7	10	1	19	5	2	184	0		10	
yulerune_s20_B	yulerune	20	B	OPP	Titanium collected (tiebreak)	1000	v522	450	0	50	1008	594	86	0.5893	0.0	6	25	5	10	15	5	19	6	5	312	0		18	
yulerune_s21_A	yulerune	21	A	OPP	Core destroyed	184	v522	504	0	-4	0	0	500		0.0	7	41	2	9	11	1	19	1	0		0		9	
yulerune_s21_B	yulerune	21	B	US	Core destroyed	161	v522	0	0	500	504	0	-4	0.0		5	30	2	10	12	1	19	1	1	92	0		12	
atoll_s22_A	atoll	22	A	US	Core destroyed	801	v522	4338	4314	476	1872	1364	-8	0.7286	0.9945	5	18	0	4	4	2	502	4	3	241	14	7	10	
atoll_s22_B	atoll	22	B	US	Core destroyed	619	v522	504	320	316	972	464	-8	0.4774	0.6349	4	13	2	7	9	4	591	6	9	91	14	7	17	
atoll_s23_A	atoll	23	A	US	Core destroyed	364	v522	0	0	500	2592	2092	0	0.8071		4	12	0	1	1	0		1	2	79	4	7	5	
atoll_s23_B	atoll	23	B	US	Core destroyed	225	v522	0	0	500	828	328	0	0.3961		5	16	0	3	3	0		0	1	133	4	7	16	
atoll_s24_A	atoll	24	A	US	Core destroyed	124	v522	90	90	500	504	0	-4	0.0	1.0	4	16	0	2	2	0		0	1	68	3	7	4	
atoll_s24_B	atoll	24	B	US	Core destroyed	159	v522	234	234	500	504	0	-4	0.0	1.0	3	12	0	2	2	0		0	1	90	3	7	23	
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	153	v522	0	0	500	504	0	-4	0.0		2	16	0	1	1	0		0	1	88	2	13	18	
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	96	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	141	v522	0	0	500	720	220	0	0.3056		3	20	0	1	1	0		0	1	61	3	13	17	
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	96	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	106	v522	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	125	v522	0	0	500	756	252	-4	0.3333		3	14	0	0	0	0		0	1	41	1	13	12	
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	146	v522	0	0	500	504	0	-4	0.0		2	15	0	0	0	0		1	1	84	2	9	12	
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	353	v522	0	0	500	1350	846	-4	0.6267		6	40	0	0	0	0		1	1	91	3	9	14	
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	229	v522	0	0	500	504	0	-4	0.0		4	26	0	0	0	0		1	1	80	2	9	11	
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	217	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	205	v522	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		2	1	88	2	9	11	
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	245	v522	0	0	500	504	0	-4	0.0		4	33	0	0	0	0		0	1	137	3	9	20	
midgard_s22_A	midgard	22	A	US	Core destroyed	187	v522	0	0	500	504	0	-4	0.0		7	29	2	7	9	2	37	3	1	131	0		9	
midgard_s22_B	midgard	22	B	US	Core destroyed	192	v522	486	476	490	504	0	-4	0.0	0.9794	7	34	2	12	14	3	40	4	1	136	0		10	
midgard_s23_A	midgard	23	A	US	Core destroyed	497	v522	0	0	500	504	0	-4	0.0		8	36	3	7	10	2	34	2	1	392	0		10	
midgard_s23_B	midgard	23	B	US	Core destroyed	223	v522	702	702	500	504	0	-4	0.0	1.0	5	21	2	9	11	2	40	3	1	167	0		9	
midgard_s24_A	midgard	24	A	OPP	Core destroyed	230	v522	504	0	-4	0	0	500		0.0	9	30	6	12	18	2	41	4	0		0		7	
midgard_s24_B	midgard	24	B	US	Core destroyed	176	v522	684	684	500	504	0	-4	0.0	1.0	5	16	2	8	10	3	34	3	1	120	0		9	
nordkap_s22_A	nordkap	22	A	US	Core destroyed	544	v522	216	216	500	504	0	-4	0.0	1.0	6	22	0	1	1	1	73	2	3	106	4	5	11	
nordkap_s22_B	nordkap	22	B	US	Core destroyed	430	v522	36	36	500	1062	560	-2	0.5273	1.0	3	7	1	3	4	1	9	1	2	100	3	5	23	
nordkap_s23_A	nordkap	23	A	US	Core destroyed	117	v522	360	342	482	504	0	-4	0.0	0.95	2	5	0	1	1	0		0	1	48	3	5	11	
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	571	v522	540	36	-4	612	448	336	0.732	0.0667	7	24	1	3	4	1	9	1	2	115	7	5	11	
nordkap_s24_A	nordkap	24	A	US	Core destroyed	376	v522	0	0	500	2196	1686	-10	0.7678		4	10	0	2	2	0		0	4	75	4	5	23	
nordkap_s24_B	nordkap	24	B	OPP	Titanium collected (tiebreak)	1000	v522	0	0	500	0	0	500			7	20	1	4	5	2	9	4	0		2	5	59	
yulerune_s22_A	yulerune	22	A	OPP	Core destroyed	515	v522	504	0	-4	0	0	500		0.0	8	50	3	12	15	1	19	2	0		0		10	
yulerune_s22_B	yulerune	22	B	US	Titanium collected (tiebreak)	1000	v522	2034	2028	494	0	0	500		0.9971	7	36	3	11	14	1	19	2	0		0		9	
yulerune_s23_A	yulerune	23	A	OPP	Titanium collected (tiebreak)	1000	v522	450	0	50	0	0	500		0.0	11	56	4	11	15	1	19	2	0		0		105	
yulerune_s23_B	yulerune	23	B	OPP	Core destroyed	389	v522	504	0	-4	0	0	500		0.0	9	43	5	7	12	1	19	1	0		0		41	
yulerune_s24_A	yulerune	24	A	OPP	Core destroyed	255	v522	504	0	-4	0	0	500		0.0	5	22	1	2	3	1	20	2	0		0		7	
yulerune_s24_B	yulerune	24	B	US	Core destroyed	175	v522	0	0	500	504	0	-4	0.0		4	16	2	1	3	1	24	2	3	144	0		9	
atoll_s25_A	atoll	25	A	US	Core destroyed	148	v522	0	0	500	504	0	-4	0.0		5	16	0	3	3	0		2	1	92	2	7	10	
atoll_s25_B	atoll	25	B	OPP	Core destroyed	535	v522	1404	900	-4	0	0	500		0.641	5	17	0	1	1	0		1	0		3	7	59	
atoll_s26_A	atoll	26	A	OPP	Core destroyed	204	v522	504	0	-4	378	0	122	0.0	0.0	5	18	0	3	3	0		0	1	61	4	7	9	
atoll_s26_B	atoll	26	B	OPP	Core destroyed	712	v522	954	446	-8	0	0	500		0.4675	3	20	0	1	1	1	279	4	0		5	7	6	
atoll_s27_A	atoll	27	A	OPP	Core destroyed	166	v522	864	356	-8	0	0	500		0.412	3	13	0	0	0	0		0	0		4	7	2	
atoll_s27_B	atoll	27	B	US	Core destroyed	187	v522	1368	1166	298	504	0	-4	0.0	0.8523	3	12	0	1	1	0		0	1	70	3	7	8	
drakkarfjord_s25_A	drakkarfjord	25	A	US	Core destroyed	88	v522	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	310	v522	0	0	500	864	364	0	0.4213		7	57	0	0	0	0		2	2	214	1	13	9	
drakkarfjord_s26_A	drakkarfjord	26	A	US	Core destroyed	106	v522	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	98	v522	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	91	v522	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s27_B	drakkarfjord	27	B	US	Core destroyed	323	v522	0	0	500	1836	1330	-6	0.7244		4	14	0	0	0	0		0	1	40	2	13	12	
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	143	v522	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	77	2	9	8	
glacierkeep_s25_B	glacierkeep	25	B	US	Core destroyed	317	v522	0	0	500	1242	738	-4	0.5942		5	35	0	0	0	0		0	1	71	2	9	12	
glacierkeep_s26_A	glacierkeep	26	A	US	Core destroyed	172	v522	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	72	2	9	11	
glacierkeep_s26_B	glacierkeep	26	B	US	Core destroyed	245	v522	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	112	3	9	22	
glacierkeep_s27_A	glacierkeep	27	A	US	Core destroyed	172	v522	0	0	500	504	0	-4	0.0		4	19	0	0	0	0		0	1	72	2	9	11	
glacierkeep_s27_B	glacierkeep	27	B	OPP	Core destroyed	889	v522	504	0	-4	2502	2302	300	0.9201	0.0	8	70	0	0	0	0		0	1	92	2	9	15	
midgard_s25_A	midgard	25	A	OPP	Core destroyed	161	v522	504	0	-4	432	396	464	0.9167	0.0	9	41	2	9	11	2	34	3	1	50	0		6	
midgard_s25_B	midgard	25	B	US	Core destroyed	781	v522	0	0	500	1098	594	-4	0.541		10	25	7	11	18	2	38	3	1	124	0		87	
midgard_s26_A	midgard	26	A	US	Core destroyed	289	v522	54	54	500	504	0	-4	0.0	1.0	6	32	1	5	6	1	34	2	2	128	0		10	
midgard_s26_B	midgard	26	B	OPP	Core destroyed	818	v522	504	0	-4	0	0	500		0.0	17	68	11	29	40	3	38	5	0		0		12	
midgard_s27_A	midgard	27	A	US	Core destroyed	849	v522	0	0	500	504	0	-4	0.0		7	32	5	13	18	4	46	7	1	793	0		30	
midgard_s27_B	midgard	27	B	OPP	Core destroyed	278	v522	504	0	-4	774	664	390	0.8579	0.0	7	41	2	9	11	2	40	3	1	100	0		8	
nordkap_s25_A	nordkap	25	A	US	Core destroyed	185	v522	738	702	464	504	0	-4	0.0	0.9512	2	6	1	2	3	2	7	2	1	129	3	5	13	
nordkap_s25_B	nordkap	25	B	US	Core destroyed	161	v522	36	0	464	504	0	-4	0.0	0.0	5	21	0	3	3	2	7	2	1	61	4	5	8	
nordkap_s26_A	nordkap	26	A	US	Core destroyed	173	v522	234	0	266	504	0	-4	0.0	0.0	4	11	0	2	2	1	23	1	1	73	2	5	11	
nordkap_s26_B	nordkap	26	B	US	Core destroyed	441	v522	0	0	500	972	468	-4	0.4815		4	9	1	2	3	2	7	2	2	100	6	5	26	
nordkap_s27_A	nordkap	27	A	US	Titanium collected (tiebreak)	1000	v522	432	0	68	0	0	500		0.0	13	47	5	7	12	2	47	2	0		3	5	11	
nordkap_s27_B	nordkap	27	B	OPP	Titanium collected (tiebreak)	1000	v522	0	0	500	2970	2970	500	1.0		6	28	0	3	3	2	9	2	3	72	5	5	56	
yulerune_s25_A	yulerune	25	A	OPP	Core destroyed	457	v522	792	292	0	0	0	500		0.3687	10	52	3	9	12	2	19	3	0		0		11	
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	259	v522	630	120	-10	0	0	500		0.1905	12	42	6	3	9	1	19	2	0		0		11	
yulerune_s26_A	yulerune	26	A	US	Core destroyed	245	v522	0	0	500	504	0	-4	0.0		5	31	0	8	8	3	28	3	2	203	0		13	
yulerune_s26_B	yulerune	26	B	US	Titanium collected (tiebreak)	1000	v522	2034	2028	494	0	0	500		0.9971	7	36	3	11	14	1	19	2	0		0		9	
yulerune_s27_A	yulerune	27	A	OPP	Titanium collected (tiebreak)	1000	v522	0	0	500	0	0	500			4	19	0	3	3	1	52	3	0		0		14	
yulerune_s27_B	yulerune	27	B	US	Core destroyed	219	v522	234	234	500	504	0	-4	0.0	1.0	4	18	1	5	6	1	24	1	1	163	0		9	
atoll_s28_A	atoll	28	A	OPP	Core destroyed	777	v522	2412	1912	0	3204	3204	500	1.0	0.7927	5	16	0	0	0	0		3	1	368	7	7	13	
atoll_s28_B	atoll	28	B	OPP	Core destroyed	327	v522	1044	544	0	0	0	500		0.5211	5	18	0	2	2	0		2	0		2	7	12	
atoll_s29_A	atoll	29	A	US	Core destroyed	116	v522	0	0	500	504	0	-4	0.0		3	11	0	2	2	0		0	1	60	3	7	8	
atoll_s29_B	atoll	29	B	US	Core destroyed	119	v522	792	786	494	504	0	-4	0.0	0.9924	2	4	0	1	1	0		0	1	62	3	7	7	
atoll_s30_A	atoll	30	A	OPP	Core destroyed	458	v522	2700	2198	-2	0	0	500		0.8141	5	34	0	19	19	1	256	3	0		6	7	3	
atoll_s30_B	atoll	30	B	US	Core destroyed	238	v522	0	0	500	828	328	0	0.3961		4	14	0	1	1	0		3	1	146	3	7	7	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	99	v522	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	43	1	13	14	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	96	v522	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	90	v522	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Core destroyed	125	v522	0	0	500	756	252	-4	0.3333		3	14	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s30_A	drakkarfjord	30	A	US	Core destroyed	88	v522	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s30_B	drakkarfjord	30	B	US	Core destroyed	417	v522	0	0	500	1602	1098	-4	0.6854		3	13	0	0	0	0		1	1	40	2	13	32	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	180	v522	0	0	500	612	108	-4	0.1765		5	31	0	1	1	0		0	1	112	3	9	15	
glacierkeep_s28_B	glacierkeep	28	B	US	Core destroyed	245	v522	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	88	2	9	31	
glacierkeep_s29_A	glacierkeep	29	A	US	Core destroyed	131	v522	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	75	2	9	11	
glacierkeep_s29_B	glacierkeep	29	B	OPP	Titanium collected (tiebreak)	1000	v522	162	0	338	0	0	500		0.0	8	66	0	0	0	0		1	0		2	9	146	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	165	v522	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		1	1	64	2	9	11	
glacierkeep_s30_B	glacierkeep	30	B	US	Titanium collected (tiebreak)	1000	v522	0	0	500	0	0	500			11	105	0	0	0	0		1	0		8	9	7	
midgard_s28_A	midgard	28	A	OPP	Core destroyed	529	v522	756	252	-4	216	0	284	0.0	0.3333	7	31	3	7	10	2	37	5	1	429	0		9	
midgard_s28_B	midgard	28	B	OPP	Core destroyed	429	v522	558	54	-4	0	0	500		0.0968	9	25	6	11	17	3	43	6	0		0		9	
midgard_s29_A	midgard	29	A	US	Titanium collected (tiebreak)	1000	v522	756	756	500	0	0	500		1.0	8	24	3	11	14	4	34	6	0		1	772	18	
midgard_s29_B	midgard	29	B	US	Core destroyed	648	v522	2178	2178	500	576	72	-4	0.125	1.0	7	44	1	14	15	1	40	4	1	572	0		9	
