tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s21_B	atoll	21	B	US	384	8	384	0	56	365	56	0	-1	0	56	0	0		504	0	504		1.3125
drakkarfjord_s19_A	drakkarfjord	19	A	OPP	1000	8	1000	71	923	196	133	45	33	26	88	378	0	378	2034	2412	-378	8.4	-0.3958
drakkarfjord_s19_B	drakkarfjord	19	B	US	326	8	326	53	286	195	169	21	40	32	148	180	0	180	1170	846	324	8.5714	1.0623
drakkarfjord_s20_A	drakkarfjord	20	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s20_B	drakkarfjord	20	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s21_A	drakkarfjord	21	A	US	99	8	99	53	56	85	56	43	48	10	13	378	0	378	126	0	126	8.7907	2.25
drakkarfjord_s21_B	drakkarfjord	21	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
glacierkeep_s19_A	glacierkeep	19	A	OPP	338	8	338	16	0	117	0	0	-1	16	0	0	0		0	0	0		0.0
glacierkeep_s19_B	glacierkeep	19	B	US	1000	8	1000	68	0	940	0	0	-1	68	0	0	0		0	0	0		0.0
glacierkeep_s20_A	glacierkeep	20	A	US	123	8	123	78	56	107	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s20_B	glacierkeep	20	B	US	329	8	329	141	109	135	3	3	220	138	0	18	0	18	486	0	486	6.0	1.4908
glacierkeep_s21_A	glacierkeep	21	A	US	143	8	143	100	55	100	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s21_B	glacierkeep	21	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
midgard_s19_A	midgard	19	A	US	257	8	257	0	93	151	16	0	-1	0	16	0	0		504	0	504		1.9611
midgard_s19_B	midgard	19	B	OPP	1000	8	1000	0	906	103	31	0	-1	0	31	0	0		1086	1086	0		0.0
midgard_s20_A	midgard	20	A	US	505	8	505	0	455	322	293	0	-1	0	293	0	0		504	0	504		0.998
midgard_s20_B	midgard	20	B	OPP	628	8	628	0	0	175	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s21_A	midgard	21	A	OPP	228	8	228	0	43	199	43	0	-1	0	43	0	0		228	228	0		0.0
midgard_s21_B	midgard	21	B	OPP	761	8	761	0	0	408	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s19_A	nordkap	19	A	OPP	424	8	424	43	182	116	58	8	77	35	50	54	0	54	284	338	-54	6.75	-0.1298
nordkap_s19_B	nordkap	19	B	US	137	8	137	89	130	70	70	30	48	59	40	72	0	72	432	0	432	2.4	4.0374
nordkap_s20_A	nordkap	20	A	US	140	8	140	107	76	45	10	9	96	98	1	0	0	0	504	0	504	0.0	3.8473
nordkap_s20_B	nordkap	20	B	US	384	8	384	171	124	262	52	0	-1	171	52	0	0		726	224	502		1.3073
nordkap_s21_A	nordkap	21	A	US	472	8	472	0	39	445	39	0	-1	0	39	0	0		504	0	504		1.0678
nordkap_s21_B	nordkap	21	B	US	150	8	150	74	64	138	63	45	94	29	18	378	0	378	126	0	126	8.4	1.2
yulerune_s19_A	yulerune	19	A	OPP	233	8	233	0	0	183	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s19_B	yulerune	19	B	US	513	8	513	0	277	166	11	0	-1	0	11	0	0		504	0	504		0.9825
yulerune_s20_A	yulerune	20	A	US	219	8	219	0	35	207	35	0	-1	0	35	0	0		504	0	504		2.3014
yulerune_s20_B	yulerune	20	B	OPP	1000	8	1000	0	439	800	254	0	-1	0	254	0	0		968	554	414		0.414
yulerune_s21_A	yulerune	21	A	OPP	184	8	184	0	0	144	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_B	yulerune	21	B	US	161	8	161	0	69	111	40	0	-1	0	40	0	0		504	0	504		3.1304
atoll_s22_A	atoll	22	A	US	801	8	801	0	185	773	185	0	-1	0	185	0	0		1052	544	508		0.6342
atoll_s22_B	atoll	22	B	US	619	8	619	0	71	608	71	0	-1	0	71	0	0		856	348	508		0.8207
atoll_s23_A	atoll	23	A	US	364	8	364	0	285	331	264	0	-1	0	264	0	0		1516	1016	500		1.3736
atoll_s23_B	atoll	23	B	US	225	8	225	33	92	211	92	0	-1	33	92	0	0		664	164	500		2.2222
atoll_s24_A	atoll	24	A	US	124	8	124	0	56	117	56	0	-1	0	56	0	0		504	0	504		4.0645
atoll_s24_B	atoll	24	B	US	159	8	159	0	69	86	5	0	-1	0	5	0	0		504	0	504		3.1698
drakkarfjord_s22_A	drakkarfjord	22	A	US	153	8	153	67	65	122	48	31	89	36	17	288	0	288	216	0	216	9.2903	1.7705
drakkarfjord_s22_B	drakkarfjord	22	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
drakkarfjord_s23_A	drakkarfjord	23	A	US	141	8	141	32	80	127	80	23	61	9	57	198	0	198	410	108	302	8.6087	2.5593
drakkarfjord_s23_B	drakkarfjord	23	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
drakkarfjord_s24_A	drakkarfjord	24	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s24_B	drakkarfjord	24	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
glacierkeep_s22_A	glacierkeep	22	A	US	146	8	146	87	62	59	14	14	92	73	0	0	0	0	504	0	504	0.0	3.8182
glacierkeep_s22_B	glacierkeep	22	B	US	353	8	353	137	262	145	72	0	-1	137	72	0	0		1010	506	504		1.4278
glacierkeep_s23_A	glacierkeep	23	A	US	229	8	229	183	148	42	4	4	88	179	0	0	0	0	504	0	504	0.0	2.24
glacierkeep_s23_B	glacierkeep	23	B	US	217	8	217	179	149	35	4	4	68	175	0	18	0	18	486	0	486	4.5	2.2817
glacierkeep_s24_A	glacierkeep	24	A	US	205	8	205	162	117	44	0	0	-1	162	0	0	0		504	0	504		2.4585
glacierkeep_s24_B	glacierkeep	24	B	US	245	8	245	89	108	88	11	0	-1	89	11	0	0		504	0	504		2.0571
midgard_s22_A	midgard	22	A	US	187	8	187	0	60	175	59	0	-1	0	59	0	0		504	0	504		2.6952
midgard_s22_B	midgard	22	B	US	192	8	192	0	108	185	108	0	-1	0	108	0	0		504	0	504		2.625
midgard_s23_A	midgard	23	A	US	497	8	497	0	447	259	229	0	-1	0	229	0	0		504	0	504		1.0141
midgard_s23_B	midgard	23	B	US	223	8	223	0	172	210	172	0	-1	0	172	0	0		504	0	504		2.2601
midgard_s24_A	midgard	24	A	OPP	230	8	230	0	0	118	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s24_B	midgard	24	B	US	176	8	176	0	126	166	126	0	-1	0	126	0	0		504	0	504		2.8636
nordkap_s22_A	nordkap	22	A	US	544	8	544	483	438	462	416	416	128	67	0	504	0	504	0	0	0	1.2115	0.0
nordkap_s22_B	nordkap	22	B	US	430	8	430	173	223	344	148	27	58	146	121	0	0	0	906	404	502	0.0	1.2457
nordkap_s23_A	nordkap	23	A	US	117	8	117	89	69	50	19	19	48	70	0	108	0	108	396	0	396	5.6842	4.0408
nordkap_s23_B	nordkap	23	B	OPP	571	8	571	307	247	378	66	34	54	273	32	0	0	0	584	420	164	0.0	0.3054
nordkap_s24_A	nordkap	24	A	US	376	8	376	24	237	358	237	7	77	17	230	54	0	54	1502	1046	456	7.7143	1.2358
nordkap_s24_B	nordkap	24	B	OPP	1000	8	1000	680	4	436	4	0	-1	680	4	0	0		0	0	0		0.0
yulerune_s22_A	yulerune	22	A	OPP	515	8	515	0	0	480	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s22_B	yulerune	22	B	US	1000	8	1000	0	0	172	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_A	yulerune	23	A	OPP	1000	8	1000	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_B	yulerune	23	B	OPP	389	8	389	0	0	187	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_A	yulerune	24	A	OPP	255	8	255	0	0	93	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s24_B	yulerune	24	B	US	175	8	175	0	31	164	31	0	-1	0	31	0	0		504	0	504		2.88
atoll_s25_A	atoll	25	A	US	148	8	148	39	56	141	56	39	109	0	17	360	0	360	144	0	144	9.2308	1.3211
atoll_s25_B	atoll	25	B	OPP	535	8	535	0	0	60	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s26_A	atoll	26	A	OPP	204	8	204	0	57	146	25	0	-1	0	25	0	0		378	0	378		1.8529
atoll_s26_B	atoll	26	B	OPP	712	8	712	0	3	696	3	0	-1	0	3	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	OPP	166	8	166	0	0	129	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_B	atoll	27	B	US	187	8	187	0	117	62	1	0	-1	0	1	0	0		504	0	504		2.6952
drakkarfjord_s25_A	drakkarfjord	25	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s25_B	drakkarfjord	25	B	US	310	8	310	0	96	296	96	0	-1	0	96	0	0		680	180	500		1.6129
drakkarfjord_s26_A	drakkarfjord	26	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s26_B	drakkarfjord	26	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s27_A	drakkarfjord	27	A	US	91	8	91	62	56	77	56	56	35	6	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s27_B	drakkarfjord	27	B	US	323	8	323	29	283	265	239	20	40	9	219	180	0	180	1248	922	326	9.0	1.0759
glacierkeep_s25_A	glacierkeep	25	A	US	143	8	143	0	66	101	49	0	-1	0	49	0	0		504	0	504		3.5245
glacierkeep_s25_B	glacierkeep	25	B	US	317	8	317	118	246	103	79	0	-1	118	79	0	0		990	486	504		1.5899
glacierkeep_s26_A	glacierkeep	26	A	US	172	8	172	129	100	47	4	4	156	125	0	0	0	0	504	0	504	0.0	3.0
glacierkeep_s26_B	glacierkeep	26	B	US	245	8	245	92	133	97	3	3	112	89	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s27_A	glacierkeep	27	A	US	172	8	172	129	100	47	4	4	156	125	0	0	0	0	504	0	504	0.0	3.0
glacierkeep_s27_B	glacierkeep	27	B	OPP	889	8	889	89	797	52	25	3	92	86	22	18	0	18	2076	1894	182	6.0	0.2054
midgard_s25_A	midgard	25	A	OPP	161	8	161	0	88	95	31	0	-1	0	31	0	0		292	256	36		0.2236
midgard_s25_B	midgard	25	B	US	781	8	781	0	657	110	12	0	-1	0	12	0	0		1026	522	504		0.6453
midgard_s26_A	midgard	26	A	US	289	8	289	0	76	230	33	0	-1	0	33	0	0		504	0	504		1.7439
midgard_s26_B	midgard	26	B	OPP	818	8	818	0	0	466	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s27_A	midgard	27	A	US	849	8	849	0	56	830	46	0	-1	0	46	0	0		504	0	504		0.5936
midgard_s27_B	midgard	27	B	OPP	278	8	278	0	225	119	79	0	-1	0	79	0	0		626	516	110		0.3957
nordkap_s25_A	nordkap	25	A	US	185	8	185	138	178	176	176	138	46	0	38	504	0	504	0	0	0	3.6522	0.0
nordkap_s25_B	nordkap	25	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s26_A	nordkap	26	A	US	173	8	173	134	100	65	5	5	73	129	0	18	0	18	486	0	486	3.6	2.8929
nordkap_s26_B	nordkap	26	B	US	441	8	441	275	209	224	34	32	100	243	2	270	0	270	702	468	234	8.4375	0.5721
nordkap_s27_A	nordkap	27	A	US	1000	8	1000	971	0	40	0	0	-1	971	0	0	0		0	0	0		0.0
nordkap_s27_B	nordkap	27	B	OPP	1000	8	1000	116	845	212	67	4	72	112	63	18	0	18	2384	2402	-18	4.5	-0.0181
yulerune_s25_A	yulerune	25	A	OPP	457	8	457	0	410	354	320	0	-1	0	320	0	0		0	0	0		0.0
yulerune_s25_B	yulerune	25	B	OPP	259	8	259	0	0	173	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_A	yulerune	26	A	US	245	8	245	0	217	230	213	0	-1	0	213	0	0		504	0	504		2.0571
yulerune_s26_B	yulerune	26	B	US	1000	8	1000	0	0	172	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s27_A	yulerune	27	A	OPP	1000	8	1000	0	16	232	8	0	-1	0	8	0	0		0	0	0		0.0
yulerune_s27_B	yulerune	27	B	US	219	8	219	0	195	210	195	0	-1	0	195	0	0		504	0	504		2.3014
atoll_s28_A	atoll	28	A	OPP	777	8	777	0	409	623	354	0	-1	0	354	0	0		1788	1788	0		0.0
atoll_s28_B	atoll	28	B	OPP	327	8	327	0	0	149	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_A	atoll	29	A	US	116	8	116	0	56	109	56	0	-1	0	56	0	0		504	0	504		4.3448
atoll_s29_B	atoll	29	B	US	119	8	119	0	57	81	28	0	-1	0	28	0	0		504	0	504		4.2353
atoll_s30_A	atoll	30	A	OPP	458	8	458	0	0	228	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s30_B	atoll	30	B	US	238	8	238	0	92	229	92	0	-1	0	92	0	0		664	164	500		2.1008
drakkarfjord_s28_A	drakkarfjord	28	A	US	99	8	99	53	56	85	56	43	48	10	13	378	0	378	126	0	126	8.7907	2.25
drakkarfjord_s28_B	drakkarfjord	28	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
drakkarfjord_s29_A	drakkarfjord	29	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s29_B	drakkarfjord	29	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s30_A	drakkarfjord	30	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s30_B	drakkarfjord	30	B	US	417	8	417	29	377	184	158	20	40	9	138	180	0	180	1170	846	324	9.0	0.8161
glacierkeep_s28_A	glacierkeep	28	A	US	180	8	180	65	68	162	68	34	112	31	34	306	0	306	250	52	198	9.0	1.3562
glacierkeep_s28_B	glacierkeep	28	B	US	245	8	245	186	157	49	3	3	88	183	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s29_A	glacierkeep	29	A	US	131	8	131	80	56	116	56	56	75	24	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s29_B	glacierkeep	29	B	OPP	1000	8	1000	0	0	28	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s30_A	glacierkeep	30	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s30_B	glacierkeep	30	B	US	1000	8	1000	0	0	928	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s28_A	midgard	28	A	OPP	529	8	529	0	479	404	366	0	-1	0	366	0	0		216	0	216		0.4083
midgard_s28_B	midgard	28	B	OPP	429	8	429	0	0	211	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s29_A	midgard	29	A	US	1000	8	1000	0	336	856	315	0	-1	0	315	0	0		0	0	0		0.0
midgard_s29_B	midgard	29	B	US	648	8	648	0	76	505	26	0	-1	0	26	0	0		540	36	504		0.7778
midgard_s30_A	midgard	30	A	OPP	153	8	153	0	101	140	100	0	-1	0	100	0	0		524	380	144		0.9412
midgard_s30_B	midgard	30	B	US	297	8	297	0	117	284	117	0	-1	0	117	0	0		674	172	502		1.6902
nordkap_s28_A	nordkap	28	A	US	104	8	104	81	68	48	22	22	36	59	0	126	0	126	378	0	378	5.7273	4.6098
nordkap_s28_B	nordkap	28	B	US	127	8	127	60	83	53	28	13	72	47	15	126	0	126	424	44	380	9.6923	3.3333
nordkap_s29_A	nordkap	29	A	OPP	497	8	497	48	90	400	5	4	80	44	1	18	0	18	360	378	-18	4.5	-0.0365
nordkap_s29_B	nordkap	29	B	OPP	1000	8	1000	209	347	816	174	14	56	195	160	108	0	108	1360	1468	-108	7.7143	-0.1095
nordkap_s30_A	nordkap	30	A	OPP	641	8	641	0	0	473	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s30_B	nordkap	30	B	US	379	8	379	0	164	369	164	0	-1	0	164	0	0		684	180	504		1.3298
yulerune_s28_A	yulerune	28	A	US	241	8	241	0	57	230	57	0	-1	0	57	0	0		504	0	504		2.0913
yulerune_s28_B	yulerune	28	B	OPP	194	8	194	0	0	54	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	US	1000	8	1000	0	0	98	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	OPP	568	8	568	0	384	190	20	0	-1	0	20	0	0		1430	1412	18		0.0317
yulerune_s30_A	yulerune	30	A	OPP	1000	8	1000	0	0	441	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s30_B	yulerune	30	B	OPP	273	8	273	0	0	112	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	OPP	449	8	449	0	0	441	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_B	atoll	31	B	US	460	8	460	0	90	441	90	0	-1	0	90	0	0		658	152	506		1.1
atoll_s32_A	atoll	32	A	OPP	157	8	157	0	36	150	36	0	-1	0	36	0	0		0	0	0		0.0
atoll_s32_B	atoll	32	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s33_A	atoll	33	A	US	135	8	135	0	56	120	56	0	-1	0	56	0	0		504	0	504		3.7333
atoll_s33_B	atoll	33	B	US	450	8	450	0	390	441	390	0	-1	0	390	0	0		2032	1532	500		1.1111
drakkarfjord_s31_A	drakkarfjord	31	A	US	90	8	90	57	56	75	55	55	34	2	0	486	0	486	18	0	18	8.8364	0.5143
drakkarfjord_s31_B	drakkarfjord	31	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s32_A	drakkarfjord	32	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s32_B	drakkarfjord	32	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s33_A	drakkarfjord	33	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s33_B	drakkarfjord	33	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
glacierkeep_s31_A	glacierkeep	31	A	US	159	8	159	42	56	134	56	0	-1	42	56	0	0		504	0	504		3.1698
glacierkeep_s31_B	glacierkeep	31	B	US	144	8	144	10	60	88	48	5	87	5	43	54	0	54	450	0	450	10.8	3.2374
glacierkeep_s32_A	glacierkeep	32	A	US	177	8	177	4	85	91	27	0	-1	4	27	0	0		504	0	504		2.8475
glacierkeep_s32_B	glacierkeep	32	B	OPP	1000	8	1000	55	944	171	163	24	56	31	139	216	0	216	1498	1714	-216	9.0	-0.2213
glacierkeep_s33_A	glacierkeep	33	A	US	177	8	177	4	85	91	27	0	-1	4	27	0	0		504	0	504		2.8475
glacierkeep_s33_B	glacierkeep	33	B	OPP	1000	8	1000	924	884	42	0	0	-1	924	0	0	0		0	0	0		0.0
midgard_s31_A	midgard	31	A	US	1000	8	1000	0	883	142	34	0	-1	0	34	0	0		312	312	0		0.0
midgard_s31_B	midgard	31	B	US	1000	8	1000	0	948	572	537	0	-1	0	537	0	0		0	0	0		0.0
midgard_s32_A	midgard	32	A	US	187	8	187	0	128	174	125	0	-1	0	125	0	0		504	0	504		2.6952
midgard_s32_B	midgard	32	B	US	138	8	138	0	82	125	82	0	-1	0	82	0	0		622	120	502		3.6377
midgard_s33_A	midgard	33	A	OPP	1000	8	1000	0	581	456	52	0	-1	0	52	0	0		1596	1596	0		0.0
midgard_s33_B	midgard	33	B	OPP	633	8	633	0	0	613	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	US	1000	8	1000	49	932	57	2	1	84	48	1	0	0	0	164	146	18	0.0	0.018
nordkap_s31_B	nordkap	31	B	OPP	343	8	343	0	0	37	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s32_A	nordkap	32	A	US	188	8	188	49	104	90	19	3	85	46	16	18	0	18	650	164	486	6.0	2.627
nordkap_s32_B	nordkap	32	B	OPP	1000	8	1000	0	991	9	9	0	-1	0	9	0	0		0	0	0		0.0
nordkap_s33_A	nordkap	33	A	US	109	8	109	69	56	93	53	53	53	16	0	468	0	468	36	0	36	8.8302	0.6429
nordkap_s33_B	nordkap	33	B	US	200	8	200	68	60	193	60	48	144	20	12	450	0	450	54	0	54	9.375	0.3553
yulerune_s31_A	yulerune	31	A	US	344	8	344	0	56	328	56	0	-1	0	56	0	0		504	0	504		1.4651
yulerune_s31_B	yulerune	31	B	OPP	251	8	251	0	0	46	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_A	yulerune	32	A	OPP	197	8	197	0	0	86	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_B	yulerune	32	B	US	283	8	283	0	56	239	56	0	-1	0	56	0	0		504	0	504		1.7809
yulerune_s33_A	yulerune	33	A	OPP	485	8	485	0	82	289	13	0	-1	0	13	0	0		306	0	306		0.6309
yulerune_s33_B	yulerune	33	B	OPP	189	8	189	0	37	149	16	0	-1	0	16	0	0		252	0	252		1.3333
atoll_s34_A	atoll	34	A	US	724	8	724	0	471	704	471	0	-1	0	471	0	0		2632	2120	512		0.7072
atoll_s34_B	atoll	34	B	OPP	215	8	215	0	43	142	23	0	-1	0	23	0	0		114	114	0		0.0
atoll_s35_A	atoll	35	A	OPP	707	8	707	0	0	632	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_B	atoll	35	B	OPP	647	8	647	0	0	248	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s36_A	atoll	36	A	OPP	426	8	426	0	12	369	12	0	-1	0	12	0	0		0	0	0		0.0
atoll_s36_B	atoll	36	B	OPP	535	8	535	0	0	60	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s34_A	drakkarfjord	34	A	US	121	8	121	22	84	107	84	15	37	7	69	126	0	126	506	124	382	8.4	3.6038
drakkarfjord_s34_B	drakkarfjord	34	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s35_A	drakkarfjord	35	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s35_B	drakkarfjord	35	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s36_A	drakkarfjord	36	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s36_B	drakkarfjord	36	B	US	282	8	282	67	242	222	196	52	40	15	144	468	0	468	766	730	36	9.0	0.1565
glacierkeep_s34_A	glacierkeep	34	A	US	124	8	124	82	56	35	14	14	68	68	0	18	0	18	486	0	486	1.2857	4.4182
glacierkeep_s34_B	glacierkeep	34	B	US	245	8	245	92	133	97	3	3	112	89	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s35_A	glacierkeep	35	A	OPP	581	8	581	22	0	376	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s35_B	glacierkeep	35	B	US	745	8	745	453	267	549	132	12	648	441	120	90	0	90	1088	674	414	7.5	0.5648
glacierkeep_s36_A	glacierkeep	36	A	US	123	8	123	77	56	106	54	54	67	23	0	468	0	468	36	0	36	8.6667	0.5217
glacierkeep_s36_B	glacierkeep	36	B	US	228	8	228	5	60	187	60	0	-1	5	60	0	0		520	16	504		2.2105
midgard_s34_A	midgard	34	A	US	233	8	233	0	184	178	145	0	-1	0	145	0	0		504	0	504		2.1631
midgard_s34_B	midgard	34	B	OPP	408	8	408	0	79	67	31	0	-1	0	31	0	0		0	0	0		0.0
midgard_s35_A	midgard	35	A	US	289	8	289	0	93	185	16	0	-1	0	16	0	0		504	0	504		1.7439
midgard_s35_B	midgard	35	B	US	156	8	156	0	56	144	56	0	-1	0	56	0	0		504	0	504		3.2308
midgard_s36_A	midgard	36	A	US	212	8	212	0	56	200	56	0	-1	0	56	0	0		504	0	504		2.3774
midgard_s36_B	midgard	36	B	US	832	8	832	0	124	616	13	0	-1	0	13	0	0		504	0	504		0.6058
nordkap_s34_A	nordkap	34	A	US	300	8	300	8	80	290	80	0	-1	8	80	0	0		620	120	500		1.6667
nordkap_s34_B	nordkap	34	B	US	336	8	336	176	80	322	74	74	60	102	0	648	0	648	108	252	-144	8.7568	-0.5496
nordkap_s35_A	nordkap	35	A	US	376	8	376	24	237	358	237	7	77	17	230	54	0	54	1502	1046	456	7.7143	1.2358
nordkap_s35_B	nordkap	35	B	OPP	206	8	206	0	78	161	78	0	-1	0	78	0	0		0	0	0		0.0
nordkap_s36_A	nordkap	36	A	OPP	489	8	489	0	57	473	56	0	-1	0	56	0	0		216	216	0		0.0
nordkap_s36_B	nordkap	36	B	OPP	349	8	349	290	281	64	10	0	-1	290	10	0	0		432	0	432		1.2378
yulerune_s34_A	yulerune	34	A	US	288	8	288	0	64	223	64	0	-1	0	64	0	0		504	0	504		1.75
yulerune_s34_B	yulerune	34	B	US	224	8	224	0	198	169	156	0	-1	0	156	0	0		504	0	504		2.25
yulerune_s35_A	yulerune	35	A	OPP	177	8	177	0	149	56	39	0	-1	0	39	0	0		0	0	0		0.0
yulerune_s35_B	yulerune	35	B	OPP	1000	8	1000	0	113	848	17	0	-1	0	17	0	0		288	0	288		0.288
yulerune_s36_A	yulerune	36	A	US	209	8	209	0	93	119	16	0	-1	0	16	0	0		504	0	504		2.4115
yulerune_s36_B	yulerune	36	B	OPP	466	8	466	0	442	230	215	0	-1	0	215	0	0		144	0	144		0.309
atoll_s37_A	atoll	37	A	OPP	1000	8	1000	0	1	991	1	0	-1	0	1	0	0		0	0	0		0.0
atoll_s37_B	atoll	37	B	US	220	8	220	29	89	207	89	0	-1	29	89	0	0		666	164	502		2.2818
atoll_s38_A	atoll	38	A	US	1000	8	1000	0	9	983	9	0	-1	0	9	0	0		62	62	0		0.0
atoll_s38_B	atoll	38	B	US	645	8	645	0	338	301	10	0	-1	0	10	0	0		568	64	504		0.7814
atoll_s39_A	atoll	39	A	OPP	661	8	661	0	61	637	61	0	-1	0	61	0	0		54	54	0		0.0
atoll_s39_B	atoll	39	B	US	220	8	220	29	89	207	89	0	-1	29	89	0	0		666	164	502		2.2818
drakkarfjord_s37_A	drakkarfjord	37	A	US	101	8	101	52	56	85	54	49	45	3	5	414	0	414	90	0	90	8.449	1.7308
drakkarfjord_s37_B	drakkarfjord	37	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s38_A	drakkarfjord	38	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
