arm	opp	map	seed	seat	md5	turns	cond	winner	tb
V543DOSE	CTRLWAVE	skald	10	B	f1645908d114d31b769aa56a46e1c564	198	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	11	A	1522b262fb575d4782908359e94bf3e3	229	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	11	B	865491d1efd31e4e4bd20f0a32df05f9	469	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	12	A	32e5ddd8e9f05370b5a62a48db500993	375	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	12	B	b261fa1aedc7a78c5a920924ee1bd2fd	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	skald	13	A	88ba90a0b634ec8f39ac16c29490ae58	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	skald	13	B	e890b4dbb4141c0a6507d0086a744e35	539	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	14	A	80a48659f86286435eae8edf1f1cdfa4	234	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	14	B	f4282e9baf92b90a40214ccfec6adc45	431	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	15	A	bd42f9e422d5cb21c41ee4d6dcd5150c	147	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	15	B	1720a18a0ffe0f84f3d7137bbb2d920e	179	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	16	A	9b890dda0109fb813e4df6482d8d0d19	220	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	16	B	0037df493980d49247dab82e52db0ffb	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	skald	17	A	4f45766d15b8d70759bdc504cec2a373	180	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	17	B	b67f300ba8ffe3ef5f17a4c36c9589bb	820	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	18	A	d7506e3ced108b56a2a1172b4b97284b	261	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	18	B	2be0e9ce63721ade1f9bde5dd91a2389	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	skald	19	A	2615ef271a873ba5a02c5d310e642c95	263	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	19	B	8d4991a1c04cb4b403addac2bdc85566	263	core_destroyed	A	0
V543DOSE	CTRLWAVE	skald	20	A	a4879c38a9cd8f22ae2a52a13b4d04f6	453	core_destroyed	B	0
V543DOSE	CTRLWAVE	skald	20	B	a58ab909eedbe742e89fb735a22c6688	181	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	1	A	158d797455b4822cc4d6c3a3da4e9f39	207	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	1	B	9f37e49553a042a6c10c61403e73c2fd	173	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	2	A	2856447ffd2124339c46436a5a4226bb	185	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	2	B	37bfdc5a9cd8ba12662f5df55b3deefe	1000	harvesters	A	0
V543DOSE	CTRLWAVE	stavkirke	3	A	96cc6e94325f999d2f939e311f485474	597	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	3	B	1a1beda5ddd96ccf4b7cf852440f5f16	185	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	4	A	5a0c60a24d698938db7430ab931d312d	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	stavkirke	4	B	adabb51c17937f16aa10c09589e84a28	737	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	5	A	7c20eb4dbc810f6c9359f04c30b0d690	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	stavkirke	5	B	0cdae0615c88887ce461704c5af8f3a2	589	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	6	A	4cddaa31ef8ab9bcef8f9457e66e8605	512	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	6	B	be5307bcb7ca7655ce14d826ade6d376	420	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	7	A	05509f04d7918920ebd0f74c11cc94c5	1000	harvesters	B	0
V543DOSE	CTRLWAVE	stavkirke	7	B	7b84df4653c4a7f7a3456e41c76852b0	853	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	8	A	d84065caf1d1b0547616843469cf3902	380	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	8	B	b3af8f40128847e5744ebae2c590fd97	857	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	9	A	1a87d3fa91abbe19ee1e9211db6f6796	221	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	9	B	9524769415b71079d0534eefd9373e93	408	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	10	A	2b42322c537ef409b251a58b03f316c8	165	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	10	B	3fb7be5f642f739f89fa6107777d2e66	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	stavkirke	11	A	dd9944316817079527407a1ab5066256	368	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	11	B	d560eab65452dbdd4c511f4b25ebcefa	660	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	12	A	e348e56b1f2a69d98cdce42ee9d07a8e	945	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	12	B	af54266b1ab587a54ac16c110b52b21b	397	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	13	A	0fbc647175810467631d6f9cf303cc1c	161	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	13	B	976a43aac77f04bc587ce78ea50a5736	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	stavkirke	14	A	df7bab2456583a8a7504c34b28b18edf	361	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	14	B	e85562473616211823af7153694a4778	343	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	15	A	4e5208f92ab9dd3d7c302f3bbe7d0e28	692	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	15	B	fc8fe7c265ae2c3a8fef83f735ed7ce6	1000	harvesters	A	0
V543DOSE	CTRLWAVE	stavkirke	16	A	dd9944316817079527407a1ab5066256	368	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	16	B	09715c42df4567c33a5a9285a31323df	293	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	17	A	efffe7e73fb69063b948c995193e32bb	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	stavkirke	17	B	2bf32803d2ba1ef9043a94aea6b91285	285	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	18	A	d0c822a5cd8b6b4b6a78da329f2b3bc9	692	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	18	B	fbc6c2c4aca59335667f3e2cbcb37790	272	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	19	A	57cd46cdda2b607999f759f5ab2d80fa	161	core_destroyed	A	0
V543DOSE	CTRLWAVE	stavkirke	19	B	60f3758deb4f0ebe0d9b3c834cfbaf29	318	core_destroyed	B	0
V543DOSE	CTRLWAVE	stavkirke	20	A	36dfb17fab5fefe9d8818a75a599ca98	1000	harvesters	B	0
V543DOSE	CTRLWAVE	stavkirke	20	B	7d909595b454c70acfaa228cad0e4773	361	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	1	A	85b5fbb86bc4b170c7c6804d4f39c959	746	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	1	B	302ef3a66c7ad84cb19f6fdba7f881ce	603	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	2	A	b236af6d58a86ae388d5f101cb62fd45	239	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	2	B	5f590d913b512b95a20e4d6086e612fc	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	3	A	a618d015dc835b9c6e3410efb675b8b6	388	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	3	B	0e051fc49742906fa51808788adb1054	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	valkyrie	4	A	f8691fd1ff3b7b40241dca88050b0631	830	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	4	B	76dbd4078ebb7a0b0deb6457a8bd556c	736	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	5	A	ac65037cc8e91bf006e2449a1e062f92	470	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	5	B	62e896bd3b7bcd609cc0e65198d978b0	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	6	A	9adfc74b252cb8e64f89fc624de61ca4	168	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	6	B	c05c3b260932be6765b08b826ac45523	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	7	A	357676fe79f3476c77eb57bb740dd364	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	valkyrie	7	B	3bbfc6635618a2258f3686167e7a9daa	860	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	8	A	d6ff79ed574ccf36f44069ba63ae7ea6	556	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	8	B	93c5822256d0bd11d1c72f76ce7a5937	239	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	9	A	2bc38f71c6a10fc27ca50ce99448f79d	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	valkyrie	9	B	1e7b322577c26c499aacfa838e3f6a13	239	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	10	A	4d946163c4c524ac2605ceac7a41ef70	273	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	10	B	e2f4117ea748046498179711377d9077	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	valkyrie	11	A	06c16ea0de03166f4d45197bd20cf81f	748	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	11	B	b26debe2ff341c412d6e277b51ae2a58	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	12	A	0aeefc96b21d697a7398204f500f0f48	828	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	12	B	c48bcaffaf2f6d0ffa16ca8759084d0b	752	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	13	A	5e2abe8ba22bfdd17e8dcc7cbeeba4e3	273	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	13	B	7d44d976841cc5f0a75e8effc028b268	396	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	14	A	0ab2d03c53fef67bbbbcd03a5d8c00d9	273	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	14	B	c66af9a3fae9b9ef013d7dc60205883d	828	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	15	A	81e892e72d7a5f8e2a81aee21260f40e	586	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	15	B	1cd75cc148be45c8e08e4f4ca0cb406e	860	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	16	A	9fc463d964314da3cbb5d2efa9acf84b	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	valkyrie	16	B	685f610725429233bf4cfc686695067c	239	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	17	A	f13f46a0308659f303f39e61b16794f6	388	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	17	B	4d7efc547ae68ff3c5ed3d2e2150a133	607	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	18	A	964c784aaf89a8f956817e969da3458d	217	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	18	B	a81e17119efb5aa861a6a6f9d3f24fba	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	19	A	191f04b9ff1eed7c076a4eb45653e2cb	151	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	19	B	7dcf2fe08ddf92e179309c88f83e3fb3	239	core_destroyed	B	0
V543DOSE	CTRLWAVE	valkyrie	20	A	b30a83bc832e098512e80257dcae02e3	388	core_destroyed	A	0
V543DOSE	CTRLWAVE	valkyrie	20	B	d9861a56687eb6a9a1a43116ee134330	860	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	1	A	d0fa53c8bceb05b463397a7a89adc9d2	324	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	1	B	0ab51007097959f4fafe92ccc491e635	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	yggdrasil	2	A	604002db5fcdc862ea08d5ea06a50835	189	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	2	B	0a534aa3100e4a4bc243f2f36a2eafd4	897	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	3	A	71fddf2350e621d6f8f62c8f0aafaa0c	324	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	3	B	a012afd3afeee26554ea1bccb29208cb	265	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	4	A	b4dafd219f2d1c0cc34cfe830eae6161	285	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	4	B	27ec3b80503dce69442bcd089f5b670f	528	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	5	A	0a1b31522643a7fafadc2608a6fff792	161	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	5	B	a7106b4578fe4d6249aa6d12b5d3b680	218	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	6	A	3f8d27e2a3b28f7bad9eb8b9f2f07128	173	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	6	B	443f25b1594e8fd5b464b0a7fce10b7f	780	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	7	A	f7770a4e350a4d007bf97ca4aabd3a88	253	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	7	B	38776c35b9bc15b815b23609ec74b937	681	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	8	A	8885ef74beaa61687907e3049e58865a	397	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	8	B	2e592e70f1d9cc817f73eb82cabc95bc	517	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	9	A	7c3e1901bcc58c49906142ddf1e183b5	469	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	9	B	19640ffcffe92947a5add07098862aa3	387	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	10	A	94ea41f104bd3926ea6b75edde0e48e6	193	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	10	B	c37769bc9c9a6b67d92e4cbca207a96b	209	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	11	A	d9b395eba3096edfbd7e508f82631585	316	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	11	B	fba168957c7d3e7ecd3b4ad16ca80ca5	169	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	12	A	9c68fc2b68c692653c4b6c78033ed6ec	903	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	12	B	d384c3bfc31a8f87964323fa22f9b3f3	169	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	13	A	b45cc53bb901cd903ec51a3cf4a9861f	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	yggdrasil	13	B	3e34478b1f4c2b39ef44fdca40d41790	169	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	14	A	a593910b9a1bfa78ac8ae3c6ae6ee44d	273	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	14	B	7e3d696bfb4a9b5d229f743c30f4f6b4	724	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	15	A	4fb3e5dd8f043e9cc1f6cf3aeb543267	516	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	15	B	def9e336d115520a31c173f7eb21c670	297	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	16	A	2ed8cbfc6f1dbf63ae4cf7124bbcb30a	125	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	16	B	156bf854f1b2587d4e7a778ec0c8a2dc	795	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	17	A	2e274e0cc7e52731b7c3b6cf88a0c505	836	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	17	B	62376077e598b5217937c8f42f26300a	308	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	18	A	1737a1c5eb750e7efe98b4adf593430c	253	core_destroyed	A	0
V543DOSE	CTRLWAVE	yggdrasil	18	B	0ebcc4406d5b0c96187ec0b6e6ee0dbb	360	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	19	A	c8e8d7be940a7e7088f4869a6ae4aa41	1000	titanium_collected	A	0
V543DOSE	CTRLWAVE	yggdrasil	19	B	79120fef9c8d10d2c8395a6341845f3e	1000	titanium_collected	B	0
V543DOSE	CTRLWAVE	yggdrasil	20	A	110966932ae432b85b7f51b4c351db11	194	core_destroyed	B	0
V543DOSE	CTRLWAVE	yggdrasil	20	B	2f9397d5c340c0685d6edc66dbeff0a3	157	core_destroyed	A	0
