arm	opp	map	seed	seat	md5	turns	cond	winner	tb
TON	OPP2	frostgate	5	B	82839f35909854c1104925d77454c865	460	core_destroyed	B	0
TON	OPP2	heart	5	A	f6bd730cbbdec65e3ddf5a8def562254	295	core_destroyed	A	0
TON	OPP2	heart	5	B	edce9d3c5abcfd0089cc15cbd9841050	361	core_destroyed	A	0
TON	OPP2	helheim	5	A	3f7b3394e5168c7ce3f41e16b557d3d0	289	core_destroyed	A	0
TON	OPP2	helheim	5	B	bc6a22cf8e7dbf041f31e9f234ea3073	297	core_destroyed	A	0
TON	OPP2	hive	5	A	8f964e24880b6eefb43ae48e0459f9c9	285	core_destroyed	A	0
TON	OPP2	hive	5	B	3d92b6cc5696f545bda68b606155d9a2	796	core_destroyed	A	0
TON	OPP2	icefloe	5	A	b675734a2cab6f4bcba5f0256f4a29cd	294	core_destroyed	B	0
TON	OPP2	icefloe	5	B	9e92da1115031c5c430b9568b198f080	449	core_destroyed	B	0
TON	OPP2	jackpot	5	A	f7055f7497c6973a268377307ab7dfb0	699	core_destroyed	A	0
TON	OPP2	jackpot	5	B	27bfaf749474accab71ecf297262595e	116	core_destroyed	B	0
TON	OPP2	lighthouse	5	A	9f145f9e741d4b61a2a5861cffcbaea1	148	core_destroyed	A	0
TON	OPP2	lighthouse	5	B	395ab1d9f0007d4812ef93dcd48c042e	206	core_destroyed	B	0
TON	OPP2	longhouse	5	A	29f6d51e01a499bcf341b97b6dfd98cf	217	core_destroyed	A	0
TON	OPP2	longhouse	5	B	ca3d1d011e714cdb3665b5523995e89a	1000	titanium_collected	A	0
TON	OPP2	meander	5	A	95265a7fc3f237e51d73b66d652e60f0	223	core_destroyed	B	0
TON	OPP2	meander	5	B	375cb636a023870a514b36cacae6f200	1000	harvesters	B	0
TON	OPP2	moonrise	5	A	7badfd6ca096305d10951e8ed8563d70	175	core_destroyed	A	0
TON	OPP2	moonrise	5	B	34a2330fd6e1f3038dfa3e739d8519ab	222	core_destroyed	B	0
TON	OPP2	paths	5	A	e30425a0626caf72a99a36d2bc40f19a	163	core_destroyed	B	0
TON	OPP2	paths	5	B	beb080d6f09066b63f22af0a64c9084d	266	core_destroyed	A	0
TON	OPP2	royale	5	A	d415be2950cf6980e68525e778fd4226	181	core_destroyed	A	0
TON	OPP2	royale	5	B	6288679115b93a9e1838dbc21454eb4f	178	core_destroyed	B	0
TON	OPP2	skald	5	A	22501b6603f39b67b63bbe8201fae168	346	core_destroyed	A	0
TON	OPP2	skald	5	B	39653d8f131b5ea71ae9705985c60061	374	core_destroyed	A	0
TON	OPP2	snowflake	5	A	3f1d52a5c237be996e78d9e075846148	191	core_destroyed	B	0
TON	OPP2	snowflake	5	B	14dcc7c0f3734fc9d9b7325af2b2803d	140	core_destroyed	B	0
TON	OPP2	stavkirke	5	A	22201dcfbb7be59f9353cc05adae7fd8	231	core_destroyed	A	0
TON	OPP2	stavkirke	5	B	00793697f055477eb5c2427beef0a056	405	core_destroyed	B	0
TON	OPP2	yggdrasil	5	A	ae805bb48ec87270cf3cab8368c43ff7	201	core_destroyed	B	0
TON	OPP2	yggdrasil	5	B	a5a9bd353a4f8559b4e91626c8f1a9e2	1000	titanium_collected	B	0
TON	OPP2	yulerune	5	A	6310a2489f7ba86848572487ea0caefe	274	core_destroyed	B	0
TON	OPP2	yulerune	5	B	5fdebce5d3a5b0e0a36846cc42182481	519	core_destroyed	A	0
TON	OPP2	fjordgate	5	A	c0813bbdd74845f89f955312cf939815	203	core_destroyed	A	0
TON	OPP2	fjordgate	5	B	02553a1679bcd8572606eb01bd344e6b	221	core_destroyed	A	0
BASE	OPP1	antler	5	A	15e5aad28841364b6a9ec2f0219c0e08	207	core_destroyed	A	0
BASE	OPP1	antler	5	B	1a675452a715779df422e9cf37ee65fb	267	core_destroyed	B	0
BASE	OPP1	archipelago	5	A	bbd70af7b30ad71285e78bb95d1f94f2	147	core_destroyed	B	0
BASE	OPP1	archipelago	5	B	0ffa73fdb9653e1e22e28db7511a705a	450	core_destroyed	B	0
BASE	OPP1	auroraveil	5	A	5d15bd94752125bef28a9bf5f5fb1b3b	658	core_destroyed	A	0
BASE	OPP1	auroraveil	5	B	5b3ddda2ed49cecda5e86dca88de559e	320	core_destroyed	B	0
BASE	OPP1	bifrost	5	A	86757f43fb7773650e83a54138c69d71	110	core_destroyed	A	0
BASE	OPP1	bifrost	5	B	fc6b797dd69c1f62c380b214fe1aa2f0	765	core_destroyed	B	0
BASE	OPP1	drumlin	5	A	5965762bf3fe6570ceb11aacc8f9ef44	245	core_destroyed	A	0
BASE	OPP1	drumlin	5	B	233b5f3b676851f7c3b5668cefbc5bfa	116	core_destroyed	B	0
BASE	OPP1	eider	5	A	dd5caaa752985c8df8eddad76248da68	154	core_destroyed	A	0
BASE	OPP1	eider	5	B	85b82e11538267a72b7d5b8ef1321f9e	184	core_destroyed	B	0
BASE	OPP1	fimbulwinter	5	A	55d11a8a31e1075c2809148c52842145	342	core_destroyed	A	0
BASE	OPP1	fimbulwinter	5	B	f81e07a4965ebfaa9249a88d97fd8600	199	core_destroyed	A	0
BASE	OPP1	frostgate	5	A	905a4822480c0604ff734e74562fbed4	105	core_destroyed	A	0
BASE	OPP1	frostgate	5	B	832a72b28392f2af138037c099782121	293	core_destroyed	A	0
BASE	OPP1	heart	5	A	3436fce19a5d5644612031b1d54caa77	419	core_destroyed	A	0
BASE	OPP1	heart	5	B	cf28163975206ad2c382557ece15d471	253	core_destroyed	A	0
BASE	OPP1	helheim	5	A	3400383bf2dde8ad32f7301625f50a1e	698	core_destroyed	B	0
BASE	OPP1	helheim	5	B	2301449dc8076c0110c4094b477402cd	341	core_destroyed	B	0
BASE	OPP1	hive	5	A	53305f92fe113ff35134b9c88ef4060e	386	core_destroyed	A	0
BASE	OPP1	hive	5	B	9e337586f9b817da0f480ef5d4a5b85f	149	core_destroyed	B	0
BASE	OPP1	icefloe	5	A	dffb2576dd000466724b72048fe4a298	164	core_destroyed	A	0
BASE	OPP1	icefloe	5	B	007cf75b09b8b0beb220a1cae8e23187	177	core_destroyed	B	0
BASE	OPP1	jackpot	5	A	892a27260544211198405b2f98ed0ce0	1000	titanium_collected	A	0
BASE	OPP1	jackpot	5	B	34cb19789bef530359bb0d42bb26ae32	113	core_destroyed	B	0
BASE	OPP1	lighthouse	5	A	b4e571271b7ba8932d7333597c38c931	136	core_destroyed	A	0
BASE	OPP1	lighthouse	5	B	e35e954722bda681cf1d23f3a8307e94	156	core_destroyed	A	0
BASE	OPP1	longhouse	5	A	bb18d66e56886672db1e1cde7bc12a6e	209	core_destroyed	A	0
BASE	OPP1	longhouse	5	B	4298061dfb00108b9e6d48b99daeb603	166	core_destroyed	B	0
BASE	OPP1	meander	5	A	7400143622748fd790ae890b283bbee7	593	core_destroyed	A	0
BASE	OPP1	meander	5	B	d2d4248faa4b205c332eacde4b87a03b	204	core_destroyed	B	0
BASE	OPP1	moonrise	5	A	2be20fb4f09ecd84d4e862532696afed	1000	titanium_collected	B	0
BASE	OPP1	moonrise	5	B	b6e338644d3d3c382511da3c567067b5	201	core_destroyed	A	0
BASE	OPP1	paths	5	A	5d943283cdd0302b49294e06f6f408aa	154	core_destroyed	A	0
BASE	OPP1	paths	5	B	dd2797fa9bcd50c4d89b02b5d4e213b9	236	core_destroyed	B	0
BASE	OPP1	royale	5	A	6c687c784513b0a7ed396becc1186923	320	core_destroyed	A	0
BASE	OPP1	royale	5	B	97c2373e65377acf064b1fc0281b4c17	447	core_destroyed	B	0
BASE	OPP1	skald	5	A	5c00b102692a36a5e58f8863fc037f84	436	core_destroyed	A	0
BASE	OPP1	skald	5	B	b12c5d7dae8ff11da325a87731243775	252	core_destroyed	B	0
BASE	OPP1	snowflake	5	A	d9fe0b6a5bf718435936024f891e2d95	362	core_destroyed	B	0
BASE	OPP1	snowflake	5	B	b2c93059fcdb6c4096fa9c4716497265	229	core_destroyed	A	0
BASE	OPP1	stavkirke	5	A	6e4601b80a29dc1f53949b8fb936088a	705	core_destroyed	B	0
BASE	OPP1	stavkirke	5	B	306d9eeab6ff533a7ffb0ec5adbc3ee7	613	core_destroyed	B	0
BASE	OPP1	yggdrasil	5	A	693a72028fab66d0b321ce2cd85f40b1	355	core_destroyed	A	0
BASE	OPP1	yggdrasil	5	B	9f98d7d41a57336e41a6d73da0a3c4d5	287	core_destroyed	B	0
BASE	OPP1	yulerune	5	A	c1c07830648539e49c8408d8c0544a4d	208	core_destroyed	A	0
BASE	OPP1	yulerune	5	B	4b6ed9ecbaef0640877a4d0636977de2	136	core_destroyed	B	0
BASE	OPP1	fjordgate	5	A	c6d413e9690cf9fcb34f5f129b38b696	262	core_destroyed	A	0
BASE	OPP1	fjordgate	5	B	1de40b96cb0fe0439d75f49c62567cb1	729	core_destroyed	B	0
BASE	OPP2	antler	5	A	5456fcbdfb7d82139e6fd4e7379bb3fa	271	core_destroyed	A	0
BASE	OPP2	antler	5	B	624b6164c630f46d923538b8c4fdbf98	435	core_destroyed	B	0
BASE	OPP2	archipelago	5	A	3e1e04d1b9920f7b6555e43e3f5eab97	141	core_destroyed	B	0
BASE	OPP2	archipelago	5	B	e887553328498f4e52c836e288343c5b	241	core_destroyed	A	0
BASE	OPP2	auroraveil	5	A	decd843184072120736ceae201b31fa5	175	core_destroyed	A	0
BASE	OPP2	auroraveil	5	B	a24eb50ba54340a0bb882effb18b9e01	1000	titanium_collected	A	0
BASE	OPP2	bifrost	5	A	d528b522a159c1d60fb831e2fd4fb9d5	372	core_destroyed	B	0
BASE	OPP2	bifrost	5	B	e192b7cd6417718dee8048b0c27c8818	1000	titanium_collected	B	0
BASE	OPP2	drumlin	5	A	850761614d4f77ef049b4afd1d8e2fb6	291	core_destroyed	B	0
BASE	OPP2	drumlin	5	B	163e08530b20229714b627aac09da738	142	core_destroyed	B	0
BASE	OPP2	eider	5	A	28c0070a2442ac6151a6880ee7e68dad	225	core_destroyed	A	0
BASE	OPP2	eider	5	B	003caa7a92f511cf6e6abd5373f19865	332	core_destroyed	B	0
BASE	OPP2	fimbulwinter	5	A	3d2e1f38c46cc321224140a02b678491	277	core_destroyed	B	0
BASE	OPP2	fimbulwinter	5	B	921440c45822c6ae22a1e2f80d61b57d	287	core_destroyed	B	0
BASE	OPP2	frostgate	5	A	52feb7a1b600aba39c1cf179ead72926	109	core_destroyed	A	0
BASE	OPP2	frostgate	5	B	bedfbcbea5360fe6854c8b0658ff9b60	364	core_destroyed	B	0
BASE	OPP2	heart	5	A	204c29116372ce6a74cc938b2986bd78	220	core_destroyed	A	0
BASE	OPP2	heart	5	B	ebc86fc14a0824814901e3c4be4520f8	679	core_destroyed	A	0
BASE	OPP2	helheim	5	A	3f7b3394e5168c7ce3f41e16b557d3d0	289	core_destroyed	A	0
BASE	OPP2	helheim	5	B	88f42434a146e2c95135e053e0efdc83	275	core_destroyed	A	0
BASE	OPP2	hive	5	A	34e63d6eda0a4ac07beae3a0a75cec1a	1000	titanium_collected	B	0
BASE	OPP2	hive	5	B	5947e4a86f09fc88cd5f573291e9b9a8	1000	titanium_collected	A	0
BASE	OPP2	icefloe	5	A	b675734a2cab6f4bcba5f0256f4a29cd	294	core_destroyed	B	0
BASE	OPP2	icefloe	5	B	3ebd17b0cb045124a90f0db66fd2bf00	449	core_destroyed	B	0
BASE	OPP2	jackpot	5	A	f7055f7497c6973a268377307ab7dfb0	699	core_destroyed	A	0
BASE	OPP2	jackpot	5	B	27bfaf749474accab71ecf297262595e	116	core_destroyed	B	0
BASE	OPP2	lighthouse	5	A	32302f90a7d151c761687dd0ab6a5c83	153	core_destroyed	A	0
BASE	OPP2	lighthouse	5	B	1c8db2dcf3b983b0fc02e4c68fe28ada	1000	titanium_collected	A	0
BASE	OPP2	longhouse	5	A	29f6d51e01a499bcf341b97b6dfd98cf	217	core_destroyed	A	0
BASE	OPP2	longhouse	5	B	ca3d1d011e714cdb3665b5523995e89a	1000	titanium_collected	A	0
BASE	OPP2	meander	5	A	0004214ddcdbea93a301ffa6eeeb5d6f	229	core_destroyed	B	0
BASE	OPP2	meander	5	B	c9ba2fd212a27574d2e2eb031a2921c8	1000	harvesters	B	0
BASE	OPP2	moonrise	5	A	dc5912c2b32ed3c2fa7c663b18dd75da	286	core_destroyed	A	0
BASE	OPP2	moonrise	5	B	49d0f91884bdd954b423a144d6899c4d	637	core_destroyed	B	0
BASE	OPP2	paths	5	A	0f993284a88ffbd49ee763a0a38f2c17	163	core_destroyed	B	0
BASE	OPP2	paths	5	B	ccc9416e659957e41ad785e1ff8c9bba	266	core_destroyed	A	0
BASE	OPP2	royale	5	A	5bee5498ce7e91207d133bad41900f39	182	core_destroyed	A	0
BASE	OPP2	royale	5	B	6288679115b93a9e1838dbc21454eb4f	178	core_destroyed	B	0
BASE	OPP2	skald	5	A	22501b6603f39b67b63bbe8201fae168	346	core_destroyed	A	0
BASE	OPP2	skald	5	B	39653d8f131b5ea71ae9705985c60061	374	core_destroyed	A	0
BASE	OPP2	snowflake	5	A	e1cabbebca91e16e5074ed52c4f74f29	1000	titanium_collected	B	0
BASE	OPP2	snowflake	5	B	f9e581b9645d921fc5ec03734620f606	184	core_destroyed	B	0
BASE	OPP2	stavkirke	5	A	22201dcfbb7be59f9353cc05adae7fd8	231	core_destroyed	A	0
BASE	OPP2	stavkirke	5	B	00793697f055477eb5c2427beef0a056	405	core_destroyed	B	0
BASE	OPP2	yggdrasil	5	A	ae805bb48ec87270cf3cab8368c43ff7	201	core_destroyed	B	0
BASE	OPP2	yggdrasil	5	B	a5a9bd353a4f8559b4e91626c8f1a9e2	1000	titanium_collected	B	0
BASE	OPP2	yulerune	5	A	bf473e080993c9857244df1ec36f4e03	413	core_destroyed	B	0
BASE	OPP2	yulerune	5	B	1eb9af2c1cdd5f28a13d6bd2a0e7716b	526	core_destroyed	A	0
BASE	OPP2	fjordgate	5	A	c0813bbdd74845f89f955312cf939815	203	core_destroyed	A	0
BASE	OPP2	fjordgate	5	B	b98514936f4a9830be088fa9ac8c99f2	104	core_destroyed	B	0
