tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s15_A	nordkap	15	A	US	Core destroyed	732	v523	0	0	500	4482	3972	-10	0.8862		4	10	0	2	2	2	20	2	2	68	7	5	25	
nordkap_s15_B	nordkap	15	B	US	Core destroyed	117	v523	0	0	500	504	0	-4	0.0		3	8	1	1	2	2	7	2	1	41	3	5	11	
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	186	v523	504	0	-4	0	0	500		0.0	8	47	1	11	12	2	19	2	0		0		7	
yulerune_s13_B	yulerune	13	B	US	Core destroyed	193	v523	0	0	500	504	0	-4	0.0		9	42	5	12	17	1	19	1	1	96	0		10	
yulerune_s14_A	yulerune	14	A	US	Core destroyed	301	v523	828	828	500	504	0	-4	0.0	1.0	6	24	4	8	12	4	19	5	2	263	1	256	10	
yulerune_s14_B	yulerune	14	B	OPP	Titanium collected (tiebreak)	1000	v523	468	316	348	522	522	500	1.0	0.6752	7	34	2	4	6	2	19	3	2	496	0		12	
yulerune_s15_A	yulerune	15	A	OPP	Core destroyed	541	v523	504	0	-4	0	0	500		0.0	8	32	3	6	9	1	19	1	0		0		9	
yulerune_s15_B	yulerune	15	B	US	Core destroyed	439	v523	0	0	500	630	128	-2	0.2032		10	43	6	13	19	2	19	9	2	396	2	358	12	
atoll_s16_A	atoll	16	A	US	Core destroyed	119	v523	0	0	500	522	16	-6	0.0307		4	12	0	2	2	0		0	1	61	5	7	8	
atoll_s16_B	atoll	16	B	US	Core destroyed	128	v523	972	876	404	504	0	-4	0.0	0.9012	3	12	0	1	1	0		0	1	72	3	7	7	
atoll_s17_A	atoll	17	A	OPP	Core destroyed	726	v523	2700	2200	0	0	0	500		0.8148	5	14	0	0	0	0		6	0		6	7	13	
atoll_s17_B	atoll	17	B	US	Core destroyed	146	v523	0	0	500	504	0	-4	0.0		3	18	0	1	1	0		1	1	90	3	7	23	
atoll_s18_A	atoll	18	A	US	Core destroyed	250	v523	1296	1282	486	504	0	-4	0.0	0.9892	2	5	0	4	4	0		0	1	194	5	7	10	
atoll_s18_B	atoll	18	B	OPP	Core destroyed	327	v523	1044	544	0	0	0	500		0.5211	5	18	0	2	2	0		2	0		2	7	12	
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	211	v523	0	0	500	828	320	-8	0.3865		4	26	0	1	1	0		1	1	85	2	13	16	
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	121	v523	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	65	2	13	19	
drakkarfjord_s17_A	drakkarfjord	17	A	OPP	Core destroyed	338	v523	504	0	-4	198	198	500	1.0	0.0	8	105	0	1	1	0		1	1	61	1	13	22	
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	614	v523	0	0	500	3330	2816	-14	0.8456		3	15	0	0	0	0		0	2	73	7	13	25	
drakkarfjord_s18_A	drakkarfjord	18	A	US	Core destroyed	90	v523	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	96	v523	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
glacierkeep_s16_A	glacierkeep	16	A	OPP	Core destroyed	753	v523	1008	504	-4	0	0	500		0.5	5	44	0	2	2	0		0	1	249	3	9	16	
glacierkeep_s16_B	glacierkeep	16	B	OPP	Titanium stored (tiebreak)	1000	v523	0	0	500	0	0	500			4	25	0	0	0	0		1	0		2	9	92	
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	123	v523	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	67	2	9	12	
glacierkeep_s17_B	glacierkeep	17	B	US	Titanium collected (tiebreak)	1000	v523	0	0	500	180	180	500	1.0		4	17	0	0	0	0		2	1	76	2	9	80	
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	165	v523	0	0	500	504	0	-4	0.0		4	33	0	1	1	0		0	1	79	3	9	14	
glacierkeep_s18_B	glacierkeep	18	B	OPP	Harvesters (tiebreak)	1000	v523	0	0	500	0	0	500			4	25	0	0	0	0		1	1	128	3	9	83	
midgard_s16_A	midgard	16	A	US	Core destroyed	269	v523	0	0	500	504	0	-4	0.0		10	31	3	3	6	2	34	2	1	172	0		10	
midgard_s16_B	midgard	16	B	OPP	Core destroyed	349	v523	504	0	-4	252	0	248	0.0	0.0	9	35	5	12	17	2	39	3	1	312	0		9	
midgard_s17_A	midgard	17	A	OPP	Core destroyed	225	v523	504	0	-4	0	0	500		0.0	11	51	5	7	12	2	36	2	0		0		2	
midgard_s17_B	midgard	17	B	OPP	Core destroyed	364	v523	504	0	-4	0	0	500		0.0	18	57	13	9	22	2	40	3	0		0		8	
midgard_s18_A	midgard	18	A	US	Core destroyed	273	v523	486	0	14	504	0	-4	0.0	0.0	8	18	6	8	14	2	36	3	1	180	0		9	
midgard_s18_B	midgard	18	B	OPP	Core destroyed	486	v523	810	306	-4	0	0	500		0.3778	15	107	6	22	28	2	38	4	0		0		10	
nordkap_s16_A	nordkap	16	A	US	Core destroyed	102	v523	0	0	500	504	0	-4	0.0		3	11	0	2	2	0		0	1	46	3	5	11	
nordkap_s16_B	nordkap	16	B	US	Core destroyed	469	v523	0	0	500	1152	648	-4	0.5625		5	13	2	4	6	2	7	2	1	52	3	5	39	
nordkap_s17_A	nordkap	17	A	US	Core destroyed	336	v523	72	72	500	504	0	-4	0.0	1.0	2	6	0	1	1	0		0	1	280	2	5	50	
nordkap_s17_B	nordkap	17	B	OPP	Core destroyed	218	v523	504	0	-4	252	252	500	1.0	0.0	12	53	3	6	9	2	9	2	2	140	7	5	5	
nordkap_s18_A	nordkap	18	A	US	Core destroyed	217	v523	450	72	122	504	0	-4	0.0	0.16	6	25	0	3	3	0		0	1	108	3	5	11	
nordkap_s18_B	nordkap	18	B	US	Core destroyed	165	v523	0	0	500	504	0	-4	0.0		4	9	1	4	5	2	7	2	1	60	3	5	11	
yulerune_s16_A	yulerune	16	A	OPP	Core destroyed	291	v523	504	0	-4	0	0	500		0.0	9	50	2	5	7	1	20	2	0		0		12	
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	252	v523	504	0	-4	0	0	500		0.0	10	38	5	8	13	1	19	1	0		0		11	
yulerune_s17_A	yulerune	17	A	US	Core destroyed	217	v523	0	0	500	504	0	-4	0.0		7	33	2	9	11	1	19	1	1	124	0		10	
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	212	v523	504	0	-4	468	0	32	0.0	0.0	6	39	1	9	10	1	23	1	1	128	0		9	
yulerune_s18_A	yulerune	18	A	OPP	Titanium collected (tiebreak)	1000	v523	0	0	500	0	0	500			6	29	1	8	9	2	20	3	0		0		10	
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	220	v523	504	0	-4	0	0	500		0.0	13	60	5	11	16	1	19	1	0		0		6	
atoll_s19_A	atoll	19	A	OPP	Core destroyed	290	v523	1476	972	-4	0	0	500		0.6585	5	17	0	0	0	0		1	0		2	7	3	
atoll_s19_B	atoll	19	B	US	Core destroyed	454	v523	0	0	500	2574	2072	-2	0.805		4	16	0	5	5	1	309	1	6	171	7	7	20	
atoll_s20_A	atoll	20	A	US	Core destroyed	266	v523	432	432	500	504	0	-4	0.0	1.0	4	15	0	6	6	2	170	2	2	166	4	7	8	
atoll_s20_B	atoll	20	B	OPP	Core destroyed	540	v523	504	0	-4	684	684	500	1.0	0.0	4	16	0	1	1	0		1	1	62	5	7	10	
atoll_s21_A	atoll	21	A	OPP	Core destroyed	819	v523	4644	4144	0	3258	2880	122	0.884	0.8923	4	14	0	2	2	1	308	2	1	456	4	7	5	
atoll_s21_B	atoll	21	B	US	Titanium collected (tiebreak)	1000	v523	0	0	500	72	72	500	1.0		5	15	3	8	11	4	330	11	1	274	4	7	9	
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	101	v523	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	45	1	13	12	
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	461	v523	0	0	500	1152	648	-4	0.5625		2	9	0	0	0	0		0	1	76	1	13	52	
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	88	v523	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	98	v523	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s21_A	drakkarfjord	21	A	US	Core destroyed	211	v523	0	0	500	828	320	-8	0.3865		4	26	0	1	1	0		1	1	85	2	13	16	
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	287	v523	0	0	500	1476	970	-6	0.6572		3	13	0	0	0	0		0	1	40	2	13	14	
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	165	v523	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		1	1	64	2	9	11	
glacierkeep_s19_B	glacierkeep	19	B	US	Core destroyed	582	v523	0	0	500	702	196	-6	0.2792		3	27	0	0	0	0		0	2	128	11	9	36	
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	137	v523	0	0	500	504	0	-4	0.0		4	25	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s20_B	glacierkeep	20	B	US	Core destroyed	325	v523	0	0	500	504	0	-4	0.0		7	47	0	0	0	0		1	1	192	2	9	15	
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	253	v523	0	0	500	792	292	0	0.3687		3	31	0	1	1	0		1	1	107	3	9	11	
glacierkeep_s21_B	glacierkeep	21	B	US	Core destroyed	624	v523	0	0	500	1242	738	-4	0.5942		4	24	0	0	0	0		0	2	88	7	9	46	
midgard_s19_A	midgard	19	A	US	Core destroyed	213	v523	216	0	284	504	0	-4	0.0	0.0	7	31	4	13	17	2	43	3	1	116	0		9	
midgard_s19_B	midgard	19	B	US	Core destroyed	300	v523	342	342	500	990	488	-2	0.4929	1.0	8	47	1	14	15	4	40	5	2	114	0		19	
midgard_s20_A	midgard	20	A	OPP	Core destroyed	340	v523	576	72	-4	0	0	500		0.125	9	54	1	7	8	1	76	3	0		0		7	
midgard_s20_B	midgard	20	B	OPP	Core destroyed	631	v523	504	0	-4	0	0	500		0.0	12	84	1	23	24	1	40	2	0		0		54	
midgard_s21_A	midgard	21	A	US	Core destroyed	272	v523	0	0	500	504	0	-4	0.0		6	32	2	5	7	2	34	5	2	216	0		10	
midgard_s21_B	midgard	21	B	US	Core destroyed	301	v523	0	0	500	504	0	-4	0.0		7	32	2	6	8	3	34	3	1	172	0		9	
nordkap_s19_A	nordkap	19	A	US	Core destroyed	276	v523	144	144	500	756	252	-4	0.3333	1.0	2	6	0	1	1	0		2	1	68	4	5	33	
nordkap_s19_B	nordkap	19	B	US	Core destroyed	221	v523	648	648	500	504	0	-4	0.0	1.0	3	10	1	4	5	1	9	2	1	96	2	5	11	
nordkap_s20_A	nordkap	20	A	US	Core destroyed	566	v523	468	468	500	1332	830	-2	0.6231	1.0	4	14	0	1	1	1	120	2	3	176	5	5	26	
nordkap_s20_B	nordkap	20	B	OPP	Core destroyed	445	v523	918	418	0	0	0	500		0.4553	18	90	4	14	18	2	8	2	0		2	5	9	
nordkap_s21_A	nordkap	21	A	US	Core destroyed	107	v523	0	0	500	504	0	-4	0.0		3	8	0	1	1	0		1	1	47	2	5	14	
nordkap_s21_B	nordkap	21	B	US	Core destroyed	211	v523	0	0	500	1512	1008	-4	0.6667		11	34	2	2	4	1	9	1	2	109	3	5	12	
yulerune_s19_A	yulerune	19	A	OPP	Core destroyed	496	v523	504	0	-4	0	0	500		0.0	9	54	2	4	6	1	28	2	0		0		9	
yulerune_s19_B	yulerune	19	B	OPP	Core destroyed	188	v523	504	0	-4	0	0	500		0.0	7	34	4	16	20	2	19	2	0		0		8	
yulerune_s20_A	yulerune	20	A	US	Core destroyed	507	v523	1944	1930	486	504	0	-4	0.0	0.9928	5	22	2	7	9	1	19	5	1	451	0		10	
yulerune_s20_B	yulerune	20	B	OPP	Core destroyed	159	v523	504	0	-4	0	0	500		0.0	6	25	2	3	5	1	19	2	0		0		8	
yulerune_s21_A	yulerune	21	A	US	Core destroyed	323	v523	0	0	500	504	0	-4	0.0		6	31	2	12	14	4	28	5	1	267	0		12	
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	224	v523	504	0	-4	108	0	392	0.0	0.0	7	43	3	12	15	1	19	1	1	212	0		8	
atoll_s22_A	atoll	22	A	OPP	Titanium collected (tiebreak)	1000	v523	72	0	428	0	0	500		0.0	6	158	0	147	147	3	632	8	0		8	7	2	
atoll_s22_B	atoll	22	B	US	Core destroyed	398	v523	2862	2844	482	2358	1858	0	0.788	0.9937	3	11	0	1	1	0		0	2	60	2	7	7	
atoll_s23_A	atoll	23	A	US	Core destroyed	364	v523	0	0	500	2592	2092	0	0.8071		4	12	0	1	1	0		1	2	79	4	7	5	
atoll_s23_B	atoll	23	B	OPP	Core destroyed	513	v523	1080	572	-8	162	152	490	0.9383	0.5296	5	17	0	2	2	0		1	1	66	4	7	7	
atoll_s24_A	atoll	24	A	OPP	Core destroyed	268	v523	504	0	-4	0	0	500		0.0	5	16	0	0	0	0		2	0		3	7	6	
atoll_s24_B	atoll	24	B	OPP	Titanium collected (tiebreak)	1000	v523	0	0	500	216	162	446	0.75		4	12	0	3	3	2	137	2	1	740	4	7	231	
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	106	v523	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	101	v523	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	98	v523	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	42	1	13	13	
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	122	v523	0	0	500	738	232	-6	0.3144		3	14	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	100	v523	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	44	1	13	12	
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	105	v523	0	0	500	558	52	-6	0.0932		3	14	0	0	0	0		0	1	43	1	13	13	
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	112	v523	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s22_B	glacierkeep	22	B	OPP	Titanium stored (tiebreak)	1000	v523	0	0	500	0	0	500			11	109	0	0	0	0		1	0		2	9	7	
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	161	v523	0	0	500	504	0	-4	0.0		4	24	0	0	0	0		1	1	68	2	9	11	
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	225	v523	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		0	1	113	3	9	12	
glacierkeep_s24_A	glacierkeep	24	A	US	Core destroyed	261	v523	0	0	500	774	272	-2	0.3514		3	21	0	0	0	0		0	2	71	3	9	17	
glacierkeep_s24_B	glacierkeep	24	B	US	Core destroyed	349	v523	0	0	500	666	162	-4	0.2432		3	21	0	0	0	0		0	1	90	2	9	40	
midgard_s22_A	midgard	22	A	US	Core destroyed	253	v523	0	0	500	504	0	-4	0.0		9	44	1	5	6	2	34	2	1	158	0		9	
midgard_s22_B	midgard	22	B	OPP	Core destroyed	203	v523	504	0	-4	0	0	500		0.0	9	38	3	11	14	2	34	4	0		0		7	
midgard_s23_A	midgard	23	A	OPP	Core destroyed	282	v523	936	428	-8	72	0	428	0.0	0.4573	9	25	5	10	15	2	43	4	1	184	0		7	
midgard_s23_B	midgard	23	B	US	Titanium collected (tiebreak)	1000	v523	0	0	500	3816	3816	500	1.0		7	35	1	5	6	2	34	2	1	47	0		12	
midgard_s24_A	midgard	24	A	OPP	Core destroyed	441	v523	936	432	-4	2052	1916	364	0.9337	0.4615	6	27	2	4	6	2	34	2	1	61	0		5	
midgard_s24_B	midgard	24	B	US	Core destroyed	689	v523	0	0	500	954	450	-4	0.4717		7	18	5	9	14	3	39	4	2	220	0		22	
nordkap_s22_A	nordkap	22	A	US	Core destroyed	101	v523	0	0	500	504	0	-4	0.0		4	8	0	1	1	0		0	1	40	2	5	11	
nordkap_s22_B	nordkap	22	B	OPP	Core destroyed	586	v523	504	0	-4	576	116	40	0.2014	0.0	14	52	8	15	23	6	9	6	4	136	13	5	22	
nordkap_s23_A	nordkap	23	A	US	Core destroyed	475	v523	0	0	500	3456	2956	0	0.8553		4	10	0	2	2	0		0	1	91	2	5	18	
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	240	v523	558	54	-4	0	0	500		0.0968	8	28	0	0	0	0		0	0		3	5	7	
nordkap_s24_A	nordkap	24	A	US	Core destroyed	120	v523	612	578	466	504	0	-4	0.0	0.9444	2	5	0	1	1	0		0	1	51	3	5	10	
nordkap_s24_B	nordkap	24	B	OPP	Core destroyed	907	v523	504	0	-4	18	18	500	1.0	0.0	17	57	6	7	13	2	7	2	1	60	7	5	18	
yulerune_s22_A	yulerune	22	A	US	Core destroyed	179	v523	0	0	500	504	0	-4	0.0		7	28	3	13	16	2	19	3	1	123	0		9	
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	320	v523	504	0	-4	0	0	500		0.0	7	41	2	3	5	1	19	1	0		0		32	
yulerune_s23_A	yulerune	23	A	OPP	Core destroyed	255	v523	504	0	-4	0	0	500		0.0	10	58	1	6	7	1	24	4	0		0		7	
yulerune_s23_B	yulerune	23	B	OPP	Core destroyed	176	v523	504	0	-4	72	0	428	0.0	0.0	5	32	1	12	13	1	19	1	1	168	0		9	
yulerune_s24_A	yulerune	24	A	OPP	Core destroyed	933	v523	504	0	-4	0	0	500		0.0	9	68	0	17	17	2	20	2	0		0		10	
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	251	v523	504	0	-4	0	0	500		0.0	11	76	0	9	9	1	19	2	0		0		7	
atoll_s25_A	atoll	25	A	OPP	Core destroyed	861	v523	3600	3100	0	0	0	500		0.8611	4	15	0	3	3	1	504	2	0		7	7	7	
atoll_s25_B	atoll	25	B	US	Core destroyed	241	v523	0	0	500	504	0	-4	0.0		3	12	0	2	2	1	144	1	1	162	4	7	57	
atoll_s26_A	atoll	26	A	US	Core destroyed	149	v523	0	0	500	504	0	-4	0.0		5	15	0	2	2	0		0	1	60	5	7	8	
atoll_s26_B	atoll	26	B	OPP	Core destroyed	203	v523	1404	900	-4	0	0	500		0.641	3	12	0	1	1	0		2	0		3	7	8	
atoll_s27_A	atoll	27	A	US	Core destroyed	438	v523	180	180	500	504	0	-4	0.0	1.0	4	16	2	9	11	4	204	7	1	382	4	7	6	
atoll_s27_B	atoll	27	B	US	Core destroyed	380	v523	54	54	500	504	0	-4	0.0	1.0	5	15	0	1	1	0		1	3	204	3	7	8	
drakkarfjord_s25_A	drakkarfjord	25	A	OPP	Core destroyed	716	v523	504	0	-4	0	0	500		0.0	8	105	0	2	2	0		3	0		3	13	30	
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	100	v523	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	44	1	13	18	
drakkarfjord_s26_A	drakkarfjord	26	A	US	Core destroyed	88	v523	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	383	v523	0	0	500	1962	1462	0	0.7452		3	13	0	0	0	0		0	1	40	4	13	24	
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	211	v523	0	0	500	828	320	-8	0.3865		4	26	0	1	1	0		1	1	85	2	13	16	
drakkarfjord_s27_B	drakkarfjord	27	B	US	Core destroyed	153	v523	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	68	2	13	22	
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	409	v523	0	0	500	2088	1588	0	0.7605		4	28	0	0	0	0		1	3	49	4	9	12	
glacierkeep_s25_B	glacierkeep	25	B	US	Core destroyed	325	v523	0	0	500	504	0	-4	0.0		7	47	0	0	0	0		1	1	192	2	9	15	
glacierkeep_s26_A	glacierkeep	26	A	US	Core destroyed	120	v523	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	64	2	9	12	
glacierkeep_s26_B	glacierkeep	26	B	US	Titanium collected (tiebreak)	1000	v523	0	0	500	54	54	500	1.0		10	77	0	0	0	0		2	1	140	2	9	14	
glacierkeep_s27_A	glacierkeep	27	A	OPP	Core destroyed	389	v523	504	0	-4	0	0	500		0.0	13	90	0	0	0	0		1	0		5	9	12	
glacierkeep_s27_B	glacierkeep	27	B	OPP	Titanium stored (tiebreak)	1000	v523	0	0	500	0	0	500			11	109	0	0	0	0		1	0		2	9	7	
midgard_s25_A	midgard	25	A	OPP	Core destroyed	813	v523	504	0	-4	0	0	500		0.0	8	62	1	13	14	1	52	2	0		0		10	
midgard_s25_B	midgard	25	B	US	Core destroyed	293	v523	1044	1026	482	504	0	-4	0.0	0.9828	7	24	4	13	17	3	38	4	1	232	0		8	
midgard_s26_A	midgard	26	A	US	Core destroyed	193	v523	414	414	500	900	392	-8	0.4356	1.0	7	26	4	10	14	2	43	4	1	89	0		8	
midgard_s26_B	midgard	26	B	OPP	Core destroyed	257	v523	504	0	-4	0	0	500		0.0	9	44	3	13	16	2	47	4	0		0		8	
midgard_s27_A	midgard	27	A	US	Core destroyed	305	v523	0	0	500	504	0	-4	0.0		10	32	3	12	15	2	45	3	1	212	0		9	
midgard_s27_B	midgard	27	B	US	Core destroyed	140	v523	414	414	500	792	284	-8	0.3586	1.0	6	26	1	6	7	1	40	3	1	52	0		7	
nordkap_s25_A	nordkap	25	A	US	Core destroyed	277	v523	288	288	500	504	0	-4	0.0	1.0	2	6	1	3	4	2	7	2	1	148	3	5	30	
nordkap_s25_B	nordkap	25	B	OPP	Core destroyed	544	v523	558	54	-4	540	540	500	1.0	0.0968	16	52	7	7	14	6	262	7	2	93	5	5	8	
nordkap_s26_A	nordkap	26	A	US	Core destroyed	277	v523	288	288	500	504	0	-4	0.0	1.0	2	6	1	3	4	2	7	2	1	148	3	5	30	
nordkap_s26_B	nordkap	26	B	OPP	Core destroyed	161	v523	504	0	-4	0	0	500		0.0	9	34	0	2	2	2	9	4	0		3	5	8	
nordkap_s27_A	nordkap	27	A	US	Core destroyed	211	v523	0	0	500	504	0	-4	0.0		3	6	2	3	5	1	81	1	1	155	3	5	13	
nordkap_s27_B	nordkap	27	B	OPP	Core destroyed	313	v523	1296	792	-4	0	0	500		0.6111	3	10	0	3	3	1	9	2	1	112	3	5	11	
yulerune_s25_A	yulerune	25	A	OPP	Core destroyed	466	v523	504	0	-4	0	0	500		0.0	11	81	3	8	11	1	19	2	0		0		30	
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	374	v523	504	0	-4	0	0	500		0.0	7	40	2	3	5	1	19	1	0		0		24	
yulerune_s26_A	yulerune	26	A	US	Core destroyed	221	v523	0	0	500	504	0	-4	0.0		7	23	1	7	8	1	20	1	1	165	0		8	
yulerune_s26_B	yulerune	26	B	OPP	Core destroyed	224	v523	504	0	-4	108	0	392	0.0	0.0	7	43	3	12	15	1	19	1	1	212	0		8	
yulerune_s27_A	yulerune	27	A	US	Core destroyed	188	v523	1386	1160	274	612	112	0	0.183	0.8369	7	31	2	6	8	1	19	1	1	87	0		7	
yulerune_s27_B	yulerune	27	B	US	Core destroyed	505	v523	270	0	230	504	0	-4	0.0	0.0	4	30	1	14	15	4	21	4	1	408	0		9	
atoll_s28_A	atoll	28	A	US	Core destroyed	398	v523	0	0	500	2466	1958	-8	0.794		4	12	0	2	2	0		1	1	77	6	7	12	
atoll_s28_B	atoll	28	B	US	Core destroyed	190	v523	1566	1548	482	864	364	0	0.4213	0.9885	5	17	0	1	1	0		0	1	94	3	7	6	
atoll_s29_A	atoll	29	A	OPP	Core destroyed	202	v523	918	408	-10	0	0	500		0.4444	5	18	0	2	2	0		1	0		3	7	4	
atoll_s29_B	atoll	29	B	US	Core destroyed	127	v523	594	500	406	504	0	-4	0.0	0.8418	3	12	0	1	1	0		0	1	66	4	7	14	
atoll_s30_A	atoll	30	A	US	Core destroyed	442	v523	0	0	500	1224	708	-16	0.5784		3	12	0	2	2	0		4	2	350	4	7	39	
atoll_s30_B	atoll	30	B	OPP	Core destroyed	721	v523	504	0	-4	0	0	500		0.0	4	11	0	0	0	0		0	0		4	7	3	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	149	v523	0	0	500	756	252	-4	0.3333		3	21	0	1	1	0		0	1	65	3	13	17	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	917	v523	0	0	500	3006	2502	-4	0.8323		6	60	0	0	0	0		0	1	40	1	13	43	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	106	v523	0	0	500	576	76	0	0.1319		3	15	0	0	0	0		0	1	42	1	13	13	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Core destroyed	98	v523	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	42	1	13	15	
drakkarfjord_s30_A	drakkarfjord	30	A	OPP	Core destroyed	799	v523	2502	1998	-4	252	252	500	1.0	0.7986	9	111	0	1	1	0		1	1	92	6	13	12	
drakkarfjord_s30_B	drakkarfjord	30	B	OPP	Core destroyed	521	v523	504	0	-4	2178	1820	142	0.8356	0.0	4	20	0	0	0	0		0	1	60	2	13	10	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	322	v523	0	0	500	504	0	-4	0.0		2	13	0	0	0	0		0	2	65	2	9	38	
glacierkeep_s28_B	glacierkeep	28	B	OPP	Core destroyed	936	v523	504	0	-4	108	92	484	0.8519	0.0	15	129	0	0	0	0		2	1	96	3	9	12	
glacierkeep_s29_A	glacierkeep	29	A	OPP	Titanium collected (tiebreak)	1000	v523	0	0	500	1098	1098	500	1.0		15	110	0	1	1	0		2	1	100	3	9	22	
glacierkeep_s29_B	glacierkeep	29	B	OPP	Core destroyed	893	v523	504	0	-4	0	0	500		0.0	8	78	0	0	0	0		0	0		3	9	7	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	201	v523	90	90	500	504	0	-4	0.0	1.0	4	25	0	0	0	0		2	1	85	2	9	12	
glacierkeep_s30_B	glacierkeep	30	B	US	Harvesters (tiebreak)	1000	v523	0	0	500	0	0	500			11	107	0	0	0	0		3	0		2	9	15	
midgard_s28_A	midgard	28	A	OPP	Titanium collected (tiebreak)	1000	v523	0	0	500	1440	1440	500	1.0		8	46	2	28	30	4	48	5	1	544	0		30	
midgard_s28_B	midgard	28	B	US	Core destroyed	172	v523	1098	1098	500	504	0	-4	0.0	1.0	5	16	2	6	8	2	40	3	1	116	0		9	
midgard_s29_A	midgard	29	A	OPP	Core destroyed	453	v523	504	0	-4	1278	816	38	0.6385	0.0	7	53	3	7	10	2	34	2	1	180	0		8	
midgard_s29_B	midgard	29	B	OPP	Titanium collected (tiebreak)	1000	v523	0	0	500	2034	2034	500	1.0		8	57	1	9	10	1	40	3	2	272	0		19	
