tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
atoll_s20_B	atoll	20	B	OPP	540	8	540	0	151	437	60	0	-1	0	60	0	0		460	460	0		0.0
atoll_s21_A	atoll	21	A	OPP	819	8	819	0	363	812	363	0	-1	0	363	0	0		1826	1448	378		0.4615
atoll_s21_B	atoll	21	B	US	1000	8	1000	0	33	989	33	0	-1	0	33	0	0		72	72	0		0.0
drakkarfjord_s19_A	drakkarfjord	19	A	US	101	8	101	52	56	86	55	50	45	2	5	432	0	432	72	0	72	8.64	1.4118
drakkarfjord_s19_B	drakkarfjord	19	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
drakkarfjord_s20_A	drakkarfjord	20	A	US	88	8	88	57	56	74	56	56	32	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s20_B	drakkarfjord	20	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s21_A	drakkarfjord	21	A	US	211	8	211	56	126	108	64	3	113	53	61	0	0	0	684	176	508	0.0	2.4423
drakkarfjord_s21_B	drakkarfjord	21	B	US	287	8	287	60	247	230	204	44	40	16	160	396	0	396	848	738	110	9.0	0.4527
glacierkeep_s19_A	glacierkeep	19	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s19_B	glacierkeep	19	B	US	582	8	582	308	82	518	74	44	128	264	30	396	0	396	278	168	110	9.0	0.2045
glacierkeep_s20_A	glacierkeep	20	A	US	137	8	137	111	85	21	7	7	52	104	0	0	0	0	504	0	504	0.0	3.8769
glacierkeep_s20_B	glacierkeep	20	B	US	325	8	325	166	133	60	0	0	-1	166	0	0	0		504	0	504		1.5508
glacierkeep_s21_A	glacierkeep	21	A	US	253	8	253	105	146	99	29	19	107	86	10	162	0	162	534	196	338	8.5263	1.4444
glacierkeep_s21_B	glacierkeep	21	B	US	624	8	624	152	226	364	56	0	-1	152	56	0	0		1102	598	504		0.8077
midgard_s19_A	midgard	19	A	US	213	8	213	0	97	112	13	0	-1	0	13	0	0		504	0	504		2.3662
midgard_s19_B	midgard	19	B	US	300	8	300	0	110	287	110	0	-1	0	110	0	0		794	292	502		1.6733
midgard_s20_A	midgard	20	A	OPP	340	8	340	0	0	250	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s20_B	midgard	20	B	OPP	631	8	631	0	0	427	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s21_A	midgard	21	A	US	272	8	272	0	222	249	220	0	-1	0	220	0	0		504	0	504		1.8529
midgard_s21_B	midgard	21	B	US	301	8	301	0	247	171	129	0	-1	0	129	0	0		504	0	504		1.6744
nordkap_s19_A	nordkap	19	A	US	276	8	276	47	208	69	18	2	68	45	16	0	0	0	712	208	504	0.0	1.8394
nordkap_s19_B	nordkap	19	B	US	221	8	221	172	212	45	44	11	49	161	33	0	0	0	504	0	504	0.0	2.4
nordkap_s20_A	nordkap	20	A	US	566	8	566	0	261	362	119	0	-1	0	119	0	0		1080	578	502		0.8869
nordkap_s20_B	nordkap	20	B	OPP	445	8	445	0	143	304	114	0	-1	0	114	0	0		0	0	0		0.0
nordkap_s21_A	nordkap	21	A	US	107	8	107	63	60	76	42	42	47	21	0	360	0	360	144	0	144	8.5714	2.2154
nordkap_s21_B	nordkap	21	B	US	211	8	211	0	150	184	133	0	-1	0	133	0	0		612	108	504		2.3886
yulerune_s19_A	yulerune	19	A	OPP	496	8	496	0	0	334	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s19_B	yulerune	19	B	OPP	188	8	188	0	137	103	64	0	-1	0	64	0	0		0	0	0		0.0
yulerune_s20_A	yulerune	20	A	US	507	8	507	0	56	427	56	0	-1	0	56	0	0		504	0	504		0.9941
yulerune_s20_B	yulerune	20	B	OPP	159	8	159	0	0	117	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s21_A	yulerune	21	A	US	323	8	323	0	295	310	293	0	-1	0	293	0	0		504	0	504		1.5604
yulerune_s21_B	yulerune	21	B	OPP	224	8	224	0	12	131	12	0	-1	0	12	0	0		108	0	108		0.4821
atoll_s22_A	atoll	22	A	OPP	1000	8	1000	0	3	941	3	0	-1	0	3	0	0		0	0	0		0.0
atoll_s22_B	atoll	22	B	US	398	8	398	0	338	92	41	0	-1	0	41	0	0		1416	916	500		1.2563
atoll_s23_A	atoll	23	A	US	364	8	364	0	285	331	264	0	-1	0	264	0	0		1516	1016	500		1.3736
atoll_s23_B	atoll	23	B	OPP	513	8	513	0	22	275	14	0	-1	0	14	0	0		162	152	10		0.0195
atoll_s24_A	atoll	24	A	OPP	268	8	268	0	0	79	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s24_B	atoll	24	B	OPP	1000	8	1000	0	260	739	8	0	-1	0	8	0	0		200	146	54		0.054
drakkarfjord_s22_A	drakkarfjord	22	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s22_B	drakkarfjord	22	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_A	drakkarfjord	23	A	US	98	8	98	69	56	84	56	56	42	13	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s23_B	drakkarfjord	23	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s24_A	drakkarfjord	24	A	US	100	8	100	67	56	86	56	52	44	15	4	468	0	468	36	0	36	9.0	0.75
drakkarfjord_s24_B	drakkarfjord	24	B	US	105	8	105	43	62	91	62	36	43	7	26	306	0	306	224	24	200	8.5	2.8986
glacierkeep_s22_A	glacierkeep	22	A	US	112	8	112	84	60	16	16	16	60	68	0	36	0	36	468	0	468	2.25	4.875
glacierkeep_s22_B	glacierkeep	22	B	OPP	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s23_A	glacierkeep	23	A	US	161	8	161	118	93	17	5	5	76	113	0	0	0	0	504	0	504	0.0	3.2308
glacierkeep_s23_B	glacierkeep	23	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
glacierkeep_s24_A	glacierkeep	24	A	US	261	8	261	106	101	195	69	35	96	71	34	288	0	288	418	204	214	8.2286	0.9469
glacierkeep_s24_B	glacierkeep	24	B	US	349	8	349	80	259	0	0	0	-1	80	0	0	0		646	142	504		1.4441
midgard_s22_A	midgard	22	A	US	253	8	253	0	203	163	122	0	-1	0	122	0	0		504	0	504		1.9921
midgard_s22_B	midgard	22	B	OPP	203	8	203	0	154	139	98	0	-1	0	98	0	0		0	0	0		0.0
midgard_s23_A	midgard	23	A	OPP	282	8	282	0	98	157	7	0	-1	0	7	0	0		72	0	72		0.2553
midgard_s23_B	midgard	23	B	US	1000	8	1000	0	953	158	123	0	-1	0	123	0	0		2860	2860	0		0.0
midgard_s24_A	midgard	24	A	OPP	441	8	441	0	394	88	53	0	-1	0	53	0	0		1432	1296	136		0.3084
midgard_s24_B	midgard	24	B	US	689	8	689	0	362	453	137	0	-1	0	137	0	0		954	450	504		0.7315
nordkap_s22_A	nordkap	22	A	US	101	8	101	72	61	77	48	48	40	24	0	414	0	414	90	0	90	8.625	1.6981
nordkap_s22_B	nordkap	22	B	OPP	586	8	586	0	102	571	102	0	-1	0	102	0	0		496	36	460		0.785
nordkap_s23_A	nordkap	23	A	US	475	8	475	32	384	443	384	5	91	27	379	36	0	36	1940	1476	464	7.2	0.9872
nordkap_s23_B	nordkap	23	B	OPP	240	8	240	0	0	40	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s24_A	nordkap	24	A	US	120	8	120	81	69	54	12	12	51	69	0	18	0	18	486	0	486	1.5	4.5
nordkap_s24_B	nordkap	24	B	OPP	907	8	907	508	83	329	3	1	60	507	2	0	0	0	18	18	0	0.0	0.0
yulerune_s22_A	yulerune	22	A	US	179	8	179	0	56	167	56	0	-1	0	56	0	0		504	0	504		2.8156
yulerune_s22_B	yulerune	22	B	OPP	320	8	320	0	0	137	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s23_A	yulerune	23	A	OPP	255	8	255	0	10	190	10	0	-1	0	10	0	0		0	0	0		0.0
yulerune_s23_B	yulerune	23	B	OPP	176	8	176	0	8	149	8	0	-1	0	8	0	0		72	0	72		0.4091
yulerune_s24_A	yulerune	24	A	OPP	933	8	933	0	607	294	214	0	-1	0	214	0	0		0	0	0		0.0
yulerune_s24_B	yulerune	24	B	OPP	251	8	251	0	0	46	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_A	atoll	25	A	OPP	861	8	861	0	0	842	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s25_B	atoll	25	B	US	241	8	241	0	79	175	22	0	-1	0	22	0	0		504	0	504		2.0913
atoll_s26_A	atoll	26	A	US	149	8	149	0	89	73	20	0	-1	0	20	0	0		504	0	504		3.3826
atoll_s26_B	atoll	26	B	OPP	203	8	203	0	0	61	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s27_A	atoll	27	A	US	438	8	438	0	226	417	214	0	-1	0	214	0	0		504	0	504		1.1507
atoll_s27_B	atoll	27	B	US	380	8	380	0	58	369	58	0	-1	0	58	0	0		504	0	504		1.3263
drakkarfjord_s25_A	drakkarfjord	25	A	OPP	716	8	716	88	0	50	0	0	-1	88	0	0	0		0	0	0		0.0
drakkarfjord_s25_B	drakkarfjord	25	B	US	100	8	100	57	56	86	56	56	44	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s26_A	drakkarfjord	26	A	US	88	8	88	57	56	74	56	56	32	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s26_B	drakkarfjord	26	B	US	383	8	383	27	343	174	148	16	40	11	132	144	0	144	1354	998	356	9.0	0.97
drakkarfjord_s27_A	drakkarfjord	27	A	US	211	8	211	56	126	108	64	3	113	53	61	0	0	0	684	176	508	0.0	2.4423
drakkarfjord_s27_B	drakkarfjord	27	B	US	153	8	153	64	85	93	39	31	68	33	8	270	0	270	234	0	234	8.7097	1.918
glacierkeep_s25_A	glacierkeep	25	A	US	409	8	409	165	218	349	194	6	56	159	188	0	0	0	1312	812	500	0.0	1.2407
glacierkeep_s25_B	glacierkeep	25	B	US	325	8	325	166	133	60	0	0	-1	166	0	0	0		504	0	504		1.5508
glacierkeep_s26_A	glacierkeep	26	A	US	120	8	120	75	56	104	56	56	64	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s26_B	glacierkeep	26	B	US	1000	8	1000	299	860	95	6	6	140	293	0	54	0	54	0	54	-54	9.0	-0.0543
glacierkeep_s27_A	glacierkeep	27	A	OPP	389	8	389	22	0	335	0	0	-1	22	0	0	0		0	0	0		0.0
glacierkeep_s27_B	glacierkeep	27	B	OPP	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s25_A	midgard	25	A	OPP	813	8	813	0	0	116	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s25_B	midgard	25	B	US	293	8	293	0	247	269	230	0	-1	0	230	0	0		504	0	504		1.7201
midgard_s26_A	midgard	26	A	US	193	8	193	0	104	149	77	0	-1	0	77	0	0		712	204	508		2.6321
midgard_s26_B	midgard	26	B	OPP	257	8	257	0	0	203	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s27_A	midgard	27	A	US	305	8	305	0	93	174	20	0	-1	0	20	0	0		504	0	504		1.6525
midgard_s27_B	midgard	27	B	US	140	8	140	0	88	121	82	0	-1	0	82	0	0		660	152	508		3.6286
nordkap_s25_A	nordkap	25	A	US	277	8	277	27	270	143	143	0	-1	27	143	0	0		504	0	504		1.8195
nordkap_s25_B	nordkap	25	B	OPP	544	8	544	0	86	506	60	0	-1	0	60	0	0		428	428	0		0.0
nordkap_s26_A	nordkap	26	A	US	277	8	277	27	270	143	143	0	-1	27	143	0	0		504	0	504		1.8195
nordkap_s26_B	nordkap	26	B	OPP	161	8	161	2	4	101	4	0	-1	2	4	0	0		0	0	0		0.0
nordkap_s27_A	nordkap	27	A	US	211	8	211	71	130	195	127	71	140	0	56	504	0	504	0	0	0	7.0986	0.0
nordkap_s27_B	nordkap	27	B	OPP	313	8	313	234	304	93	91	21	79	213	70	0	0	0	0	0	0	0.0	0.0
yulerune_s25_A	yulerune	25	A	OPP	466	8	466	0	0	141	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s25_B	yulerune	25	B	OPP	374	8	374	0	0	264	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s26_A	yulerune	26	A	US	221	8	221	0	56	207	56	0	-1	0	56	0	0		504	0	504		2.2805
yulerune_s26_B	yulerune	26	B	OPP	224	8	224	0	12	131	12	0	-1	0	12	0	0		108	0	108		0.4821
yulerune_s27_A	yulerune	27	A	US	188	8	188	0	101	93	20	0	-1	0	20	0	0		576	76	500		2.6596
yulerune_s27_B	yulerune	27	B	US	505	8	505	0	479	383	368	0	-1	0	368	0	0		504	0	504		0.998
atoll_s28_A	atoll	28	A	US	398	8	398	0	321	391	321	0	-1	0	321	0	0		1574	1066	508		1.2764
atoll_s28_B	atoll	28	B	US	190	8	190	0	96	181	96	0	-1	0	96	0	0		680	180	500		2.6316
atoll_s29_A	atoll	29	A	OPP	202	8	202	0	0	179	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s29_B	atoll	29	B	US	127	8	127	0	61	102	49	0	-1	0	49	0	0		504	0	504		3.9685
atoll_s30_A	atoll	30	A	US	442	8	442	0	92	431	92	0	-1	0	92	0	0		868	352	516		1.1674
atoll_s30_B	atoll	30	B	OPP	721	8	721	0	0	226	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s28_A	drakkarfjord	28	A	US	149	8	149	32	84	135	84	19	65	13	65	162	0	162	466	124	342	8.5263	2.6308
drakkarfjord_s28_B	drakkarfjord	28	B	US	917	8	917	127	877	373	347	25	40	102	322	234	0	234	2276	2006	270	9.36	0.3027
drakkarfjord_s29_A	drakkarfjord	29	A	US	106	8	106	55	64	92	64	42	42	13	22	378	0	378	158	36	122	9.0	1.9062
drakkarfjord_s29_B	drakkarfjord	29	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s30_A	drakkarfjord	30	A	OPP	799	8	799	0	28	604	28	0	-1	0	28	0	0		212	212	0		0.0
drakkarfjord_s30_B	drakkarfjord	30	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
glacierkeep_s28_A	glacierkeep	28	A	US	322	8	322	197	57	306	57	51	65	146	6	396	0	396	108	0	108	7.7647	0.3985
glacierkeep_s28_B	glacierkeep	28	B	OPP	936	8	936	92	408	435	0	0	-1	92	0	0	0		108	92	16		0.0171
glacierkeep_s29_A	glacierkeep	29	A	OPP	1000	8	1000	200	474	500	43	2	416	198	41	18	0	18	932	950	-18	9.0	-0.018
glacierkeep_s29_B	glacierkeep	29	B	OPP	893	8	893	0	0	841	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s30_A	glacierkeep	30	A	US	201	8	201	130	116	60	6	6	116	124	0	54	0	54	450	0	450	9.0	2.3077
glacierkeep_s30_B	glacierkeep	30	B	US	1000	8	1000	137	0	11	0	0	-1	137	0	0	0		0	0	0		0.0
midgard_s28_A	midgard	28	A	OPP	1000	8	1000	0	938	375	327	0	-1	0	327	0	0		1176	1176	0		0.0
midgard_s28_B	midgard	28	B	US	172	8	172	0	119	162	119	0	-1	0	119	0	0		504	0	504		2.9302
midgard_s29_A	midgard	29	A	OPP	453	8	453	0	403	140	104	0	-1	0	104	0	0		1074	612	462		1.0199
midgard_s29_B	midgard	29	B	OPP	1000	8	1000	0	594	350	28	0	-1	0	28	0	0		1552	1552	0		0.0
midgard_s30_A	midgard	30	A	US	1000	8	1000	0	883	142	34	0	-1	0	34	0	0		312	312	0		0.0
midgard_s30_B	midgard	30	B	OPP	665	8	665	0	612	300	260	0	-1	0	260	0	0		1112	760	352		0.5293
nordkap_s28_A	nordkap	28	A	US	803	8	803	766	130	382	130	130	626	636	0	504	0	504	0	0	0	3.8769	0.0
nordkap_s28_B	nordkap	28	B	US	130	8	130	0	50	120	50	0	-1	0	50	0	0		504	0	504		3.8769
nordkap_s29_A	nordkap	29	A	OPP	385	8	385	142	58	276	1	1	56	141	0	0	0	0	252	0	252	0.0	0.6562
nordkap_s29_B	nordkap	29	B	OPP	273	8	273	207	266	237	237	187	84	20	50	0	0	0	0	0	0	0.0	0.0
nordkap_s30_A	nordkap	30	A	US	198	8	198	0	59	163	45	0	-1	0	45	0	0		504	0	504		2.5455
nordkap_s30_B	nordkap	30	B	US	328	8	328	0	96	314	96	0	-1	0	96	0	0		664	164	500		1.5244
yulerune_s28_A	yulerune	28	A	OPP	221	8	221	0	173	208	170	0	-1	0	170	0	0		0	0	0		0.0
yulerune_s28_B	yulerune	28	B	OPP	180	8	180	0	0	90	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_A	yulerune	29	A	OPP	249	8	249	0	0	198	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s29_B	yulerune	29	B	US	480	8	480	0	82	455	82	0	-1	0	82	0	0		562	56	506		1.0542
yulerune_s30_A	yulerune	30	A	OPP	293	8	293	0	41	254	16	0	-1	0	16	0	0		270	0	270		0.9215
yulerune_s30_B	yulerune	30	B	OPP	203	8	203	0	0	92	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s31_A	atoll	31	A	US	293	8	293	0	150	269	133	0	-1	0	133	0	0		918	418	500		1.7065
atoll_s31_B	atoll	31	B	OPP	722	8	722	0	8	713	8	0	-1	0	8	0	0		72	72	0		0.0
atoll_s32_A	atoll	32	A	US	300	8	300	0	36	282	36	0	-1	0	36	0	0		504	0	504		1.68
atoll_s32_B	atoll	32	B	US	274	8	274	0	182	263	182	0	-1	0	182	0	0		1112	612	500		1.8248
atoll_s33_A	atoll	33	A	US	606	8	606	0	222	591	222	0	-1	0	222	0	0		1364	864	500		0.8251
atoll_s33_B	atoll	33	B	US	500	8	500	0	440	491	440	0	-1	0	440	0	0		2246	1732	514		1.028
drakkarfjord_s31_A	drakkarfjord	31	A	US	139	8	139	54	76	125	76	29	63	25	47	252	0	252	340	88	252	8.6897	2.2909
drakkarfjord_s31_B	drakkarfjord	31	B	US	153	8	153	64	85	93	39	31	68	33	8	270	0	270	234	0	234	8.7097	1.918
drakkarfjord_s32_A	drakkarfjord	32	A	US	98	8	98	69	56	84	56	56	42	13	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s32_B	drakkarfjord	32	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
drakkarfjord_s33_A	drakkarfjord	33	A	US	233	8	233	141	56	219	56	50	177	91	6	432	0	432	72	0	72	8.64	0.3934
drakkarfjord_s33_B	drakkarfjord	33	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s31_A	glacierkeep	31	A	US	119	8	119	76	56	76	56	56	63	20	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s31_B	glacierkeep	31	B	US	232	8	232	188	56	150	56	50	176	138	6	450	0	450	54	0	54	9.0	0.2967
glacierkeep_s32_A	glacierkeep	32	A	OPP	1000	8	1000	207	70	40	0	0	-1	207	0	0	0		36	36	0		0.0
glacierkeep_s32_B	glacierkeep	32	B	OPP	1000	8	1000	916	0	54	0	0	-1	916	0	0	0		0	0	0		0.0
glacierkeep_s33_A	glacierkeep	33	A	US	177	8	177	130	106	91	35	35	71	95	0	306	0	306	198	0	198	8.7429	1.3944
glacierkeep_s33_B	glacierkeep	33	B	US	717	8	717	303	56	689	56	0	-1	303	56	0	0		504	0	504		0.7029
midgard_s31_A	midgard	31	A	US	1000	8	1000	0	883	142	34	0	-1	0	34	0	0		312	312	0		0.0
midgard_s31_B	midgard	31	B	US	153	8	153	0	63	111	30	0	-1	0	30	0	0		504	0	504		3.2941
midgard_s32_A	midgard	32	A	OPP	372	8	372	0	149	65	20	0	-1	0	20	0	0		176	176	0		0.0
midgard_s32_B	midgard	32	B	OPP	661	8	661	0	78	626	58	0	-1	0	58	0	0		0	0	0		0.0
midgard_s33_A	midgard	33	A	US	1000	8	1000	0	775	242	26	0	-1	0	26	0	0		2048	2048	0		0.0
midgard_s33_B	midgard	33	B	OPP	745	8	745	0	0	236	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s31_A	nordkap	31	A	OPP	1000	8	1000	125	39	605	15	15	961	110	0	126	0	126	18	0	18	8.4	0.0183
nordkap_s31_B	nordkap	31	B	US	325	8	325	55	318	287	287	25	42	30	262	36	0	36	468	0	468	1.44	1.56
nordkap_s32_A	nordkap	32	A	US	433	8	433	398	279	39	0	0	-1	398	0	0	0		504	0	504		1.164
nordkap_s32_B	nordkap	32	B	OPP	377	8	377	0	8	339	8	0	-1	0	8	0	0		0	0	0		0.0
nordkap_s33_A	nordkap	33	A	US	584	8	584	13	441	518	385	4	44	9	381	18	0	18	2068	1578	490	4.5	0.8448
nordkap_s33_B	nordkap	33	B	OPP	334	8	334	0	0	302	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s31_A	yulerune	31	A	OPP	348	8	348	0	0	251	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s31_B	yulerune	31	B	OPP	412	8	412	0	0	170	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_A	yulerune	32	A	OPP	219	8	219	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s32_B	yulerune	32	B	OPP	318	8	318	0	0	213	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_A	yulerune	33	A	OPP	303	8	303	0	0	86	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s33_B	yulerune	33	B	US	188	8	188	0	164	179	164	0	-1	0	164	0	0		504	0	504		2.6809
atoll_s34_A	atoll	34	A	US	119	8	119	0	58	85	31	0	-1	0	31	0	0		514	8	506		4.2521
atoll_s34_B	atoll	34	B	OPP	114	8	114	0	0	104	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_A	atoll	35	A	OPP	202	8	202	0	0	179	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s35_B	atoll	35	B	OPP	505	8	505	0	0	496	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s36_A	atoll	36	A	US	161	8	161	0	69	100	23	0	-1	0	23	0	0		504	0	504		3.1304
atoll_s36_B	atoll	36	B	US	449	8	449	0	98	424	98	0	-1	0	98	0	0		690	188	502		1.118
drakkarfjord_s34_A	drakkarfjord	34	A	US	98	8	98	69	56	84	56	56	42	13	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s34_B	drakkarfjord	34	B	US	153	8	153	85	68	139	68	32	86	53	36	270	0	270	290	52	238	8.4375	1.9669
drakkarfjord_s35_A	drakkarfjord	35	A	US	98	8	98	69	56	84	56	56	42	13	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s35_B	drakkarfjord	35	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s36_A	drakkarfjord	36	A	US	88	8	88	57	56	74	56	56	32	1	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s36_B	drakkarfjord	36	B	US	105	8	105	43	62	91	62	36	43	7	26	306	0	306	224	24	200	8.5	2.8986
glacierkeep_s34_A	glacierkeep	34	A	US	129	8	129	101	77	9	9	9	56	92	0	0	0	0	504	0	504	0.0	4.2
glacierkeep_s34_B	glacierkeep	34	B	US	155	8	155	69	56	111	56	56	99	13	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s35_A	glacierkeep	35	A	US	1000	8	1000	958	86	2	2	2	96	956	0	0	0	0	288	0	288	0.0	0.2886
glacierkeep_s35_B	glacierkeep	35	B	US	498	8	498	319	56	470	56	0	-1	319	56	0	0		504	0	504		1.012
glacierkeep_s36_A	glacierkeep	36	A	US	112	8	112	84	60	16	16	16	60	68	0	36	0	36	468	0	468	2.25	4.875
glacierkeep_s36_B	glacierkeep	36	B	US	256	8	256	212	56	196	56	53	200	159	3	486	0	486	18	0	18	9.1698	0.0887
midgard_s34_A	midgard	34	A	US	132	8	132	0	86	123	86	0	-1	0	86	0	0		638	132	506		3.8333
midgard_s34_B	midgard	34	B	US	231	8	231	0	56	218	56	0	-1	0	56	0	0		504	0	504		2.1818
midgard_s35_A	midgard	35	A	OPP	196	8	196	0	146	91	50	0	-1	0	50	0	0		356	356	0		0.0
midgard_s35_B	midgard	35	B	OPP	641	8	641	0	0	536	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s36_A	midgard	36	A	OPP	312	8	312	0	0	73	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s36_B	midgard	36	B	US	241	8	241	0	56	210	56	0	-1	0	56	0	0		504	0	504		2.0913
nordkap_s34_A	nordkap	34	A	OPP	1000	8	1000	134	410	554	0	0	-1	134	0	0	0		802	802	0		0.0
nordkap_s34_B	nordkap	34	B	US	141	8	141	120	132	20	20	8	21	112	12	36	0	36	468	0	468	4.5	3.5188
nordkap_s35_A	nordkap	35	A	US	594	8	594	143	538	126	83	13	56	130	70	108	0	108	1228	834	394	8.3077	0.6781
nordkap_s35_B	nordkap	35	B	US	782	8	782	555	216	683	133	27	224	528	106	216	0	216	324	40	284	8.0	0.3762
nordkap_s36_A	nordkap	36	A	US	624	8	624	134	464	178	56	0	-1	134	56	0	0		1324	820	504		0.8077
nordkap_s36_B	nordkap	36	B	OPP	205	8	205	152	197	51	51	7	53	145	44	0	0	0	0	0	0	0.0	0.0
yulerune_s34_A	yulerune	34	A	US	748	8	748	0	56	682	56	0	-1	0	56	0	0		504	0	504		0.6738
yulerune_s34_B	yulerune	34	B	US	253	8	253	0	56	241	56	0	-1	0	56	0	0		504	0	504		1.9921
yulerune_s35_A	yulerune	35	A	OPP	225	8	225	0	0	213	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s35_B	yulerune	35	B	US	200	8	200	0	56	187	56	0	-1	0	56	0	0		504	0	504		2.52
yulerune_s36_A	yulerune	36	A	OPP	281	8	281	0	257	205	191	0	-1	0	191	0	0		450	0	450		1.6014
yulerune_s36_B	yulerune	36	B	OPP	374	8	374	0	0	264	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_A	atoll	37	A	OPP	338	8	338	0	0	314	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s37_B	atoll	37	B	US	251	8	251	0	186	115	59	0	-1	0	59	0	0		904	404	500		1.992
atoll_s38_A	atoll	38	A	OPP	220	8	220	0	0	87	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s38_B	atoll	38	B	US	152	8	152	0	56	143	56	0	-1	0	56	0	0		504	0	504		3.3158
atoll_s39_A	atoll	39	A	US	645	8	645	0	473	509	351	0	-1	0	351	0	0		2152	1652	500		0.7752
atoll_s39_B	atoll	39	B	OPP	426	8	426	0	0	326	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s37_A	drakkarfjord	37	A	US	127	8	127	93	56	113	56	53	71	40	3	468	0	468	36	0	36	8.8302	0.4865
drakkarfjord_s37_B	drakkarfjord	37	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s38_A	drakkarfjord	38	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
