tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
drakkarfjord_s38_A	drakkarfjord	38	A	US	101	8	101	56	56	87	56	55	45	1	1	486	0	486	18	0	18	8.8364	0.3913
drakkarfjord_s38_B	drakkarfjord	38	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s39_A	drakkarfjord	39	A	US	404	8	404	303	56	365	56	50	351	253	6	468	0	468	36	0	36	9.36	0.1017
drakkarfjord_s39_B	drakkarfjord	39	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
glacierkeep_s37_A	glacierkeep	37	A	OPP	601	8	601	544	480	87	1	1	121	543	0	0	0	0	144	0	144	0.0	0.24
glacierkeep_s37_B	glacierkeep	37	B	US	1000	8	1000	85	166	770	3	3	92	82	0	18	0	18	590	608	-18	6.0	-0.0181
glacierkeep_s38_A	glacierkeep	38	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s38_B	glacierkeep	38	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
glacierkeep_s39_A	glacierkeep	39	A	OPP	277	8	277	234	64	212	44	44	63	190	0	378	0	378	108	0	108	8.5909	0.4635
glacierkeep_s39_B	glacierkeep	39	B	OPP	1000	8	1000	228	24	948	24	24	976	204	0	216	0	216	0	0	0	9.0	0.0
midgard_s37_A	midgard	37	A	US	264	8	264	0	51	238	50	0	-1	0	50	0	0		504	0	504		1.9091
midgard_s37_B	midgard	37	B	OPP	277	8	277	0	56	206	52	0	-1	0	52	0	0		0	0	0		0.0
midgard_s38_A	midgard	38	A	US	1000	8	1000	0	824	446	290	0	-1	0	290	0	0		1546	1546	0		0.0
midgard_s38_B	midgard	38	B	OPP	493	8	493	0	441	161	122	0	-1	0	122	0	0		1838	1756	82		0.1663
midgard_s39_A	midgard	39	A	OPP	732	8	732	0	679	247	207	0	-1	0	207	0	0		1312	1238	74		0.1011
midgard_s39_B	midgard	39	B	OPP	185	8	185	0	0	109	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s37_A	nordkap	37	A	US	239	8	239	0	56	224	56	0	-1	0	56	0	0		572	72	500		2.0921
nordkap_s37_B	nordkap	37	B	OPP	161	8	161	96	154	82	82	27	65	69	55	18	0	18	324	0	324	0.6667	2.4179
nordkap_s38_A	nordkap	38	A	US	354	8	354	10	280	151	92	6	82	4	86	54	0	54	1454	1008	446	9.0	1.2816
nordkap_s38_B	nordkap	38	B	US	185	8	185	136	178	59	59	18	49	118	41	18	0	18	486	0	486	1.0	2.9102
nordkap_s39_A	nordkap	39	A	US	132	8	132	0	56	107	54	0	-1	0	54	0	0		504	0	504		3.8182
nordkap_s39_B	nordkap	39	B	OPP	313	8	313	234	304	93	91	21	79	213	70	0	0	0	0	0	0	0.0	0.0
yulerune_s37_A	yulerune	37	A	US	282	8	282	0	56	270	56	0	-1	0	56	0	0		504	0	504		1.7872
yulerune_s37_B	yulerune	37	B	US	190	8	190	0	56	175	56	0	-1	0	56	0	0		504	0	504		2.6526
yulerune_s38_A	yulerune	38	A	OPP	382	8	382	0	0	302	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s38_B	yulerune	38	B	OPP	145	8	145	0	0	113	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s39_A	yulerune	39	A	US	181	8	181	0	46	166	46	0	-1	0	46	0	0		504	0	504		2.7845
yulerune_s39_B	yulerune	39	B	OPP	251	8	251	0	0	176	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s40_A	atoll	40	A	OPP	517	8	517	0	0	474	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s40_B	atoll	40	B	US	1000	8	1000	0	535	852	403	0	-1	0	403	0	0		2450	2046	404		0.404
atoll_s41_A	atoll	41	A	OPP	574	8	574	0	254	559	253	0	-1	0	253	0	0		0	0	0		0.0
atoll_s41_B	atoll	41	B	US	158	8	158	0	96	149	96	0	-1	0	96	0	0		684	180	504		3.1899
atoll_s42_A	atoll	42	A	US	506	8	506	4	182	486	182	0	-1	4	182	0	0		1052	548	504		0.996
atoll_s42_B	atoll	42	B	OPP	144	8	144	0	0	135	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s40_A	drakkarfjord	40	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s40_B	drakkarfjord	40	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s41_A	drakkarfjord	41	A	US	100	8	100	59	59	72	45	45	41	14	0	378	0	378	126	0	126	8.4	2.2909
drakkarfjord_s41_B	drakkarfjord	41	B	US	614	8	614	19	541	405	346	7	73	12	339	54	0	54	2108	1648	460	7.7143	0.7578
drakkarfjord_s42_A	drakkarfjord	42	A	US	121	8	121	28	76	107	76	27	45	1	49	234	0	234	358	92	266	8.6667	2.8298
drakkarfjord_s42_B	drakkarfjord	42	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
glacierkeep_s40_A	glacierkeep	40	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s40_B	glacierkeep	40	B	OPP	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s41_A	glacierkeep	41	A	US	124	8	124	82	56	37	16	16	68	66	0	18	0	18	486	0	486	1.125	4.5
glacierkeep_s41_B	glacierkeep	41	B	US	1000	8	1000	85	166	770	3	3	92	82	0	18	0	18	590	608	-18	6.0	-0.0181
glacierkeep_s42_A	glacierkeep	42	A	US	149	8	149	94	56	104	43	43	93	51	0	270	0	270	234	0	234	6.2791	2.2075
glacierkeep_s42_B	glacierkeep	42	B	US	257	8	257	202	156	65	5	0	-1	202	5	0	0		504	0	504		1.9611
midgard_s40_A	midgard	40	A	US	273	8	273	0	153	123	13	0	-1	0	13	0	0		504	0	504		1.8462
midgard_s40_B	midgard	40	B	OPP	254	8	254	0	0	173	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s41_A	midgard	41	A	US	1000	8	1000	0	0	111	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s41_B	midgard	41	B	US	485	8	485	0	105	331	16	0	-1	0	16	0	0		504	0	504		1.0392
midgard_s42_A	midgard	42	A	OPP	261	8	261	0	0	252	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s42_B	midgard	42	B	OPP	200	8	200	0	0	177	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s40_A	nordkap	40	A	US	116	8	116	0	56	105	56	0	-1	0	56	0	0		504	0	504		4.3448
nordkap_s40_B	nordkap	40	B	US	140	8	140	71	66	127	60	53	77	18	7	450	0	450	54	0	54	8.4906	0.6207
nordkap_s41_A	nordkap	41	A	US	610	8	610	515	504	528	482	448	128	67	34	504	0	504	0	0	0	1.125	0.0
nordkap_s41_B	nordkap	41	B	US	141	8	141	120	132	45	45	33	21	87	12	72	0	72	432	0	432	2.1818	4.0
nordkap_s42_A	nordkap	42	A	US	197	8	197	170	149	42	6	6	48	164	0	18	0	18	486	0	486	3.0	2.5445
nordkap_s42_B	nordkap	42	B	US	246	8	246	0	237	194	193	0	-1	0	193	0	0		504	0	504		2.0488
yulerune_s40_A	yulerune	40	A	US	572	8	572	0	48	521	48	0	-1	0	48	0	0		504	0	504		0.8811
yulerune_s40_B	yulerune	40	B	US	277	8	277	0	89	172	20	0	-1	0	20	0	0		504	0	504		1.8195
yulerune_s41_A	yulerune	41	A	OPP	361	8	361	0	0	324	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s41_B	yulerune	41	B	OPP	509	8	509	0	0	244	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s42_A	yulerune	42	A	OPP	291	8	291	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s42_B	yulerune	42	B	OPP	189	8	189	0	0	96	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s43_A	atoll	43	A	OPP	302	8	302	0	0	283	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s43_B	atoll	43	B	OPP	149	8	149	0	0	51	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s44_A	atoll	44	A	US	266	8	266	0	91	259	91	0	-1	0	91	0	0		504	0	504		1.8947
atoll_s44_B	atoll	44	B	US	219	8	219	0	96	209	96	0	-1	0	96	0	0		684	180	504		2.3014
atoll_s45_A	atoll	45	A	US	372	8	372	0	100	362	100	0	-1	0	100	0	0		704	196	508		1.3656
atoll_s45_B	atoll	45	B	US	158	8	158	0	96	149	96	0	-1	0	96	0	0		684	180	504		3.1899
drakkarfjord_s43_A	drakkarfjord	43	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s43_B	drakkarfjord	43	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s44_A	drakkarfjord	44	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s44_B	drakkarfjord	44	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s45_A	drakkarfjord	45	A	US	1000	8	1000	71	923	198	135	45	33	26	90	378	0	378	1924	2302	-378	8.4	-0.3958
drakkarfjord_s45_B	drakkarfjord	45	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
glacierkeep_s43_A	glacierkeep	43	A	US	131	8	131	101	56	77	56	56	75	45	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s43_B	glacierkeep	43	B	OPP	838	8	838	167	574	302	94	23	128	144	71	198	0	198	1352	1550	-198	8.6087	-0.2429
glacierkeep_s44_A	glacierkeep	44	A	US	148	8	148	91	68	74	13	13	80	78	0	18	0	18	486	0	486	1.3846	3.6
glacierkeep_s44_B	glacierkeep	44	B	US	617	8	617	96	501	102	55	12	116	84	43	108	0	108	840	444	396	9.0	0.6545
glacierkeep_s45_A	glacierkeep	45	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s45_B	glacierkeep	45	B	US	1000	8	1000	0	0	928	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s43_A	midgard	43	A	OPP	1000	8	1000	0	821	182	18	0	-1	0	18	0	0		2244	2244	0		0.0
midgard_s43_B	midgard	43	B	US	161	8	161	0	100	148	100	0	-1	0	100	0	0		504	0	504		3.1304
midgard_s44_A	midgard	44	A	OPP	275	8	275	0	0	247	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s44_B	midgard	44	B	OPP	873	8	873	0	601	273	16	0	-1	0	16	0	0		2430	2412	18		0.0206
midgard_s45_A	midgard	45	A	OPP	440	8	440	0	84	392	55	0	-1	0	55	0	0		450	450	0		0.0
midgard_s45_B	midgard	45	B	US	345	8	345	0	56	328	54	0	-1	0	54	0	0		504	0	504		1.4609
nordkap_s43_A	nordkap	43	A	US	229	8	229	0	105	117	4	0	-1	0	4	0	0		504	0	504		2.2009
nordkap_s43_B	nordkap	43	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
nordkap_s44_A	nordkap	44	A	US	222	8	222	185	175	36	7	7	55	178	0	36	0	36	468	0	468	5.1429	2.1767
nordkap_s44_B	nordkap	44	B	OPP	433	8	433	396	393	39	6	3	45	393	3	36	0	36	54	0	54	12.0	0.1256
nordkap_s45_A	nordkap	45	A	US	210	8	210	70	129	194	126	70	140	0	56	504	0	504	0	0	0	7.2	0.0
nordkap_s45_B	nordkap	45	B	US	133	8	133	89	124	108	106	71	44	18	35	342	0	342	162	0	162	4.8169	2.6129
yulerune_s43_A	yulerune	43	A	OPP	1000	8	1000	0	0	41	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s43_B	yulerune	43	B	OPP	425	8	425	0	0	169	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s44_A	yulerune	44	A	US	748	8	748	0	56	682	56	0	-1	0	56	0	0		504	0	504		0.6738
yulerune_s44_B	yulerune	44	B	OPP	444	8	444	0	0	40	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s45_A	yulerune	45	A	OPP	292	8	292	0	0	276	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s45_B	yulerune	45	B	OPP	278	8	278	0	0	77	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s46_A	atoll	46	A	US	217	8	217	0	56	205	56	0	-1	0	56	0	0		504	0	504		2.3226
atoll_s46_B	atoll	46	B	OPP	149	8	149	0	0	51	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s47_A	atoll	47	A	US	524	8	524	0	452	513	452	0	-1	0	452	0	0		2280	1780	500		0.9542
atoll_s47_B	atoll	47	B	US	160	8	160	0	98	151	98	0	-1	0	98	0	0		690	188	502		3.1375
atoll_s48_A	atoll	48	A	US	135	8	135	0	56	120	56	0	-1	0	56	0	0		504	0	504		3.7333
atoll_s48_B	atoll	48	B	US	471	8	471	0	404	459	404	0	-1	0	404	0	0		2064	1564	500		1.0616
drakkarfjord_s46_A	drakkarfjord	46	A	US	1000	8	1000	36	908	86	19	0	-1	36	19	0	0		446	446	0		0.0
drakkarfjord_s46_B	drakkarfjord	46	B	US	248	8	248	0	56	234	56	0	-1	0	56	0	0		504	0	504		2.0323
drakkarfjord_s47_A	drakkarfjord	47	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s47_B	drakkarfjord	47	B	US	287	8	287	60	247	230	204	44	40	16	160	396	0	396	848	738	110	9.0	0.4527
drakkarfjord_s48_A	drakkarfjord	48	A	US	168	8	168	54	91	153	90	42	33	12	48	360	0	360	354	212	142	8.5714	1.127
drakkarfjord_s48_B	drakkarfjord	48	B	US	127	8	127	20	86	113	86	15	41	5	71	126	0	126	512	132	380	8.4	3.3929
glacierkeep_s46_A	glacierkeep	46	A	US	355	8	355	114	100	332	94	43	100	71	51	360	0	360	522	378	144	8.3721	0.4615
glacierkeep_s46_B	glacierkeep	46	B	US	265	8	265	198	173	0	0	0	-1	198	0	0	0		504	0	504		1.9019
glacierkeep_s47_A	glacierkeep	47	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s47_B	glacierkeep	47	B	OPP	579	8	579	85	286	229	3	3	92	82	0	18	0	18	862	880	-18	6.0	-0.0312
glacierkeep_s48_A	glacierkeep	48	A	US	145	8	145	117	93	4	4	4	60	113	0	0	0	0	504	0	504	0.0	3.5745
glacierkeep_s48_B	glacierkeep	48	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
midgard_s46_A	midgard	46	A	US	272	8	272	0	222	249	220	0	-1	0	220	0	0		504	0	504		1.8529
midgard_s46_B	midgard	46	B	US	1000	8	1000	0	0	254	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s47_A	midgard	47	A	US	282	8	282	0	80	203	30	0	-1	0	30	0	0		504	0	504		1.7872
midgard_s47_B	midgard	47	B	OPP	508	8	508	0	0	412	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s48_A	midgard	48	A	US	157	8	157	0	52	135	52	0	-1	0	52	0	0		504	0	504		3.2102
midgard_s48_B	midgard	48	B	US	242	8	242	0	63	233	63	0	-1	0	63	0	0		572	68	504		2.0826
nordkap_s46_A	nordkap	46	A	US	1000	8	1000	81	884	225	123	3	76	78	120	18	0	18	2162	2162	0	6.0	0.0
nordkap_s46_B	nordkap	46	B	US	145	8	145	74	63	125	53	42	88	32	11	342	0	342	162	0	162	8.1429	1.5728
nordkap_s47_A	nordkap	47	A	US	709	8	709	672	65	290	65	65	599	607	0	504	0	504	0	0	0	7.7538	0.0
nordkap_s47_B	nordkap	47	B	US	121	8	121	83	114	68	68	39	38	44	29	270	0	270	234	0	234	6.9231	2.8537
nordkap_s48_A	nordkap	48	A	US	276	8	276	103	193	105	41	25	84	78	16	324	0	324	652	466	186	12.96	0.741
nordkap_s48_B	nordkap	48	B	OPP	371	8	371	2	4	141	3	0	-1	2	3	0	0		0	0	0		0.0
yulerune_s46_A	yulerune	46	A	US	294	8	294	0	265	284	265	0	-1	0	265	0	0		504	0	504		1.7143
yulerune_s46_B	yulerune	46	B	OPP	301	8	301	0	0	101	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s47_A	yulerune	47	A	US	533	8	533	0	76	522	75	0	-1	0	75	0	0		504	0	504		0.9456
yulerune_s47_B	yulerune	47	B	US	154	8	154	0	35	140	35	0	-1	0	35	0	0		504	0	504		3.2727
yulerune_s48_A	yulerune	48	A	US	316	8	316	0	80	271	80	0	-1	0	80	0	0		672	156	516		1.6329
yulerune_s48_B	yulerune	48	B	US	236	8	236	0	68	223	68	0	-1	0	68	0	0		504	0	504		2.1356
atoll_s49_A	atoll	49	A	OPP	449	8	449	0	0	441	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s49_B	atoll	49	B	OPP	149	8	149	0	0	51	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s50_A	atoll	50	A	US	263	8	263	0	129	252	129	0	-1	0	129	0	0		746	242	504		1.9163
atoll_s50_B	atoll	50	B	US	425	8	425	0	365	416	365	0	-1	0	365	0	0		1898	1396	502		1.1812
atoll_s51_A	atoll	51	A	US	248	8	248	0	150	241	150	0	-1	0	150	0	0		890	382	508		2.0484
atoll_s51_B	atoll	51	B	US	190	8	190	0	96	181	96	0	-1	0	96	0	0		680	180	500		2.6316
drakkarfjord_s49_A	drakkarfjord	49	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s49_B	drakkarfjord	49	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s50_A	drakkarfjord	50	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s50_B	drakkarfjord	50	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s51_A	drakkarfjord	51	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s51_B	drakkarfjord	51	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
glacierkeep_s49_A	glacierkeep	49	A	US	161	8	161	109	86	83	23	23	75	86	0	198	0	198	306	0	306	8.6087	2.2174
glacierkeep_s49_B	glacierkeep	49	B	US	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s50_A	glacierkeep	50	A	US	1000	8	1000	143	88	794	11	6	72	137	5	0	0	0	486	450	36	0.0	0.0362
glacierkeep_s50_B	glacierkeep	50	B	OPP	893	8	893	159	0	315	0	0	-1	159	0	0	0		0	0	0		0.0
glacierkeep_s51_A	glacierkeep	51	A	US	173	8	173	108	60	148	51	47	65	61	4	414	0	414	90	0	90	8.8085	0.7143
glacierkeep_s51_B	glacierkeep	51	B	OPP	1000	8	1000	924	884	42	0	0	-1	924	0	0	0		0	0	0		0.0
midgard_s49_A	midgard	49	A	OPP	249	8	249	0	0	228	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s49_B	midgard	49	B	US	236	8	236	0	139	223	139	0	-1	0	139	0	0		504	0	504		2.1356
midgard_s50_A	midgard	50	A	OPP	135	8	135	0	88	90	55	0	-1	0	55	0	0		354	204	150		1.1111
midgard_s50_B	midgard	50	B	US	548	8	548	0	75	442	75	0	-1	0	75	0	0		504	0	504		0.9197
midgard_s51_A	midgard	51	A	OPP	466	8	466	0	416	383	354	0	-1	0	354	0	0		0	0	0		0.0
midgard_s51_B	midgard	51	B	OPP	818	8	818	0	0	466	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s49_A	nordkap	49	A	US	740	8	740	703	66	321	66	66	588	637	0	504	0	504	0	0	0	7.6364	0.0
nordkap_s49_B	nordkap	49	B	OPP	161	8	161	96	154	82	82	27	65	69	55	18	0	18	324	0	324	0.6667	2.4179
nordkap_s50_A	nordkap	50	A	US	132	8	132	82	72	63	13	13	60	69	0	36	0	36	468	0	468	2.7692	3.9328
nordkap_s50_B	nordkap	50	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
nordkap_s51_A	nordkap	51	A	US	134	8	134	82	67	78	21	21	67	61	0	90	0	90	414	0	414	4.2857	3.6637
nordkap_s51_B	nordkap	51	B	US	161	8	161	0	154	59	59	0	-1	0	59	0	0		504	0	504		3.1304
yulerune_s49_A	yulerune	49	A	US	383	8	383	0	56	366	56	0	-1	0	56	0	0		504	0	504		1.3159
yulerune_s49_B	yulerune	49	B	OPP	188	8	188	0	137	103	64	0	-1	0	64	0	0		0	0	0		0.0
yulerune_s50_A	yulerune	50	A	OPP	537	8	537	0	0	347	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s50_B	yulerune	50	B	US	209	8	209	0	85	135	24	0	-1	0	24	0	0		504	0	504		2.4115
yulerune_s51_A	yulerune	51	A	OPP	255	8	255	0	0	57	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s51_B	yulerune	51	B	OPP	293	8	293	0	140	206	67	0	-1	0	67	0	0		552	388	164		0.5597
atoll_s52_A	atoll	52	A	US	403	8	403	0	203	242	49	0	-1	0	49	0	0		718	214	504		1.2506
atoll_s52_B	atoll	52	B	US	445	8	445	0	379	131	74	0	-1	0	74	0	0		1212	708	504		1.1326
atoll_s53_A	atoll	53	A	US	245	8	245	0	92	189	43	0	-1	0	43	0	0		778	266	512		2.0898
atoll_s53_B	atoll	53	B	US	165	8	165	0	56	149	56	0	-1	0	56	0	0		504	0	504		3.0545
atoll_s54_A	atoll	54	A	OPP	1000	8	1000	0	516	481	5	0	-1	0	5	0	0		288	0	288		0.288
atoll_s54_B	atoll	54	B	US	1000	8	1000	0	0	990	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s52_A	drakkarfjord	52	A	US	115	8	115	8	82	100	81	6	33	2	75	36	0	36	582	116	466	6.0	4.2752
drakkarfjord_s52_B	drakkarfjord	52	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s53_A	drakkarfjord	53	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s53_B	drakkarfjord	53	B	US	149	8	149	63	81	95	41	32	68	31	9	288	0	288	216	0	216	9.0	1.8462
drakkarfjord_s54_A	drakkarfjord	54	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s54_B	drakkarfjord	54	B	US	121	8	121	33	80	107	80	23	41	10	57	198	0	198	414	108	306	8.6087	3.1224
glacierkeep_s52_A	glacierkeep	52	A	US	110	8	110	82	58	14	14	14	56	68	0	0	0	0	504	0	504	0.0	5.25
glacierkeep_s52_B	glacierkeep	52	B	OPP	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s53_A	glacierkeep	53	A	US	112	8	112	84	60	13	13	13	60	71	0	0	0	0	504	0	504	0.0	5.0909
glacierkeep_s53_B	glacierkeep	53	B	US	445	8	445	64	349	30	3	0	-1	64	3	0	0		918	414	504		1.1326
glacierkeep_s54_A	glacierkeep	54	A	US	112	8	112	84	60	13	13	13	60	71	0	0	0	0	504	0	504	0.0	5.0909
glacierkeep_s54_B	glacierkeep	54	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
midgard_s52_A	midgard	52	A	US	621	8	621	0	180	448	32	0	-1	0	32	0	0		774	270	504		0.8116
midgard_s52_B	midgard	52	B	OPP	213	8	213	0	25	168	16	0	-1	0	16	0	0		198	0	198		0.9296
midgard_s53_A	midgard	53	A	OPP	1000	8	1000	0	0	140	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s53_B	midgard	53	B	US	241	8	241	0	67	228	67	0	-1	0	67	0	0		594	84	510		2.1162
midgard_s54_A	midgard	54	A	US	837	8	837	0	193	552	19	0	-1	0	19	0	0		568	64	504		0.6022
midgard_s54_B	midgard	54	B	OPP	818	8	818	0	0	466	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s52_A	nordkap	52	A	US	375	8	375	108	84	274	65	0	-1	108	65	0	0		628	128	500		1.3333
nordkap_s52_B	nordkap	52	B	US	193	8	193	139	186	75	75	29	54	110	46	18	0	18	486	0	486	0.6207	2.9634
nordkap_s53_A	nordkap	53	A	US	217	8	217	46	160	206	160	46	68	0	114	54	0	54	726	268	458	1.1739	2.6784
nordkap_s53_B	nordkap	53	B	US	129	8	129	71	122	121	121	71	58	0	50	504	0	504	0	0	0	7.0986	0.0
nordkap_s54_A	nordkap	54	A	US	249	8	249	212	196	43	3	3	53	209	0	18	0	18	486	0	486	6.0	1.9756
nordkap_s54_B	nordkap	54	B	US	269	8	269	180	181	131	52	3	160	177	49	18	0	18	486	0	486	6.0	1.8271
yulerune_s52_A	yulerune	52	A	OPP	207	8	207	0	132	98	34	0	-1	0	34	0	0		0	0	0		0.0
yulerune_s52_B	yulerune	52	B	OPP	208	8	208	0	0	193	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s53_A	yulerune	53	A	US	322	8	322	0	56	302	56	0	-1	0	56	0	0		504	0	504		1.5652
yulerune_s53_B	yulerune	53	B	OPP	327	8	327	0	0	315	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s54_A	yulerune	54	A	OPP	129	8	129	0	0	29	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s54_B	yulerune	54	B	OPP	289	8	289	0	0	149	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s55_A	atoll	55	A	US	289	8	289	0	100	260	100	0	-1	0	100	0	0		704	196	508		1.7578
atoll_s55_B	atoll	55	B	US	174	8	174	0	56	165	56	0	-1	0	56	0	0		504	0	504		2.8966
atoll_s56_A	atoll	56	A	US	460	8	460	0	126	403	126	0	-1	0	126	0	0		694	188	506		1.1
atoll_s56_B	atoll	56	B	US	190	8	190	0	96	181	96	0	-1	0	96	0	0		680	180	500		2.6316
atoll_s57_A	atoll	57	A	OPP	518	8	518	0	157	436	91	0	-1	0	91	0	0		306	262	44		0.0849
atoll_s57_B	atoll	57	B	OPP	583	8	583	0	5	568	5	0	-1	0	5	0	0		0	0	0		0.0
drakkarfjord_s55_A	drakkarfjord	55	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s55_B	drakkarfjord	55	B	US	461	8	461	18	385	113	51	18	86	0	33	162	0	162	906	564	342	9.0	0.772
drakkarfjord_s56_A	drakkarfjord	56	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s56_B	drakkarfjord	56	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s57_A	drakkarfjord	57	A	US	100	8	100	59	59	72	45	45	41	14	0	378	0	378	126	0	126	8.4	2.2909
drakkarfjord_s57_B	drakkarfjord	57	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
