tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
v530_royale_s4_B	royale	4	B	v530	US	v530_arm	Titanium collected (tiebreak)	1000	0	15450	8600
v531fix_royale_s4_B	royale	4	B	v531fix	US	_v531fix	Core destroyed	280	0	2300	660
parent_nordkap_s3_A	nordkap	3	A	parent	US	parent_arm	Core destroyed	274	0	1260	120
flagoff_nordkap_s3_A	nordkap	3	A	flagoff	US	flagoff_arm	Core destroyed	263	0	1980	320
v530_nordkap_s3_A	nordkap	3	A	v530	US	v530_arm	Core destroyed	500	0	2930	540
v531fix_nordkap_s3_A	nordkap	3	A	v531fix	US	_v531fix	Core destroyed	452	0	850	110
parent_nordkap_s3_B	nordkap	3	B	parent	US	parent_arm	Titanium collected (tiebreak)	1000	0	2480	210
flagoff_nordkap_s3_B	nordkap	3	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	152	0	280	1290
v530_nordkap_s3_B	nordkap	3	B	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	330	2550
v531fix_nordkap_s3_B	nordkap	3	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	141	0	320	240
parent_nordkap_s4_A	nordkap	4	A	parent	US	parent_arm	Core destroyed	133	0	340	40
flagoff_nordkap_s4_A	nordkap	4	A	flagoff	US	flagoff_arm	Core destroyed	282	0	1340	40
v530_nordkap_s4_A	nordkap	4	A	v530	US	v530_arm	Core destroyed	537	0	230	160
v531fix_nordkap_s4_A	nordkap	4	A	v531fix	US	_v531fix	Core destroyed	305	0	980	120
parent_nordkap_s4_B	nordkap	4	B	parent	US	parent_arm	Core destroyed	514	0	3190	1020
flagoff_nordkap_s4_B	nordkap	4	B	flagoff	US	flagoff_arm	Core destroyed	521	0	3280	1020
v530_nordkap_s4_B	nordkap	4	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	132	0	200	610
v531fix_nordkap_s4_B	nordkap	4	B	v531fix	US	_v531fix	Core destroyed	242	0	400	110
parent_icefloe_s5_A	icefloe	5	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	377	0	0	2210
flagoff_icefloe_s5_A	icefloe	5	A	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	250	6540
v530_icefloe_s5_A	icefloe	5	A	v530	US	v530_arm	Core destroyed	560	0	740	20
v531fix_icefloe_s5_A	icefloe	5	A	v531fix	US	_v531fix	Core destroyed	168	0	380	140
parent_icefloe_s5_B	icefloe	5	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	373	0	0	850
flagoff_icefloe_s5_B	icefloe	5	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	441	0	420	550
v530_icefloe_s5_B	icefloe	5	B	v530	US	v530_arm	Core destroyed	274	0	1130	1240
v531fix_icefloe_s5_B	icefloe	5	B	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	8720	13930
parent_icefloe_s6_A	icefloe	6	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	334	0	0	620
flagoff_icefloe_s6_A	icefloe	6	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	589	0	0	6450
v530_icefloe_s6_A	icefloe	6	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	221	0	490	1230
v531fix_icefloe_s6_A	icefloe	6	A	v531fix	US	_v531fix	Core destroyed	314	0	740	70
parent_icefloe_s6_B	icefloe	6	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	141	0	0	550
flagoff_icefloe_s6_B	icefloe	6	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	373	0	0	850
v530_icefloe_s6_B	icefloe	6	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	495	0	2820	7390
v531fix_icefloe_s6_B	icefloe	6	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	173	0	640	470
parent_auroraveil_s5_A	auroraveil	5	A	parent	US	parent_arm	Core destroyed	449	0	1080	0
flagoff_auroraveil_s5_A	auroraveil	5	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	261	0	610	250
v530_auroraveil_s5_A	auroraveil	5	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	191	0	200	1020
v531fix_auroraveil_s5_A	auroraveil	5	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	265	0	320	1000
parent_auroraveil_s5_B	auroraveil	5	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	171	0	0	610
flagoff_auroraveil_s5_B	auroraveil	5	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	217	0	0	290
v530_auroraveil_s5_B	auroraveil	5	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	316	0	860	620
v531fix_auroraveil_s5_B	auroraveil	5	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	210	0	0	1490
parent_auroraveil_s6_A	auroraveil	6	A	parent	US	parent_arm	Core destroyed	344	0	820	130
flagoff_auroraveil_s6_A	auroraveil	6	A	flagoff	US	flagoff_arm	Core destroyed	285	0	670	10
v530_auroraveil_s6_A	auroraveil	6	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	164	0	0	740
v531fix_auroraveil_s6_A	auroraveil	6	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	174	0	270	640
parent_auroraveil_s6_B	auroraveil	6	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	293	0	0	840
flagoff_auroraveil_s6_B	auroraveil	6	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	192	0	0	340
v530_auroraveil_s6_B	auroraveil	6	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	140	0	0	950
v531fix_auroraveil_s6_B	auroraveil	6	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	410	0	0	3540
parent_glacierkeep_s5_A	glacierkeep	5	A	parent	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	350	710
flagoff_glacierkeep_s5_A	glacierkeep	5	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	316	0	0	900
v530_glacierkeep_s5_A	glacierkeep	5	A	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	3540
v531fix_glacierkeep_s5_A	glacierkeep	5	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	319	0	0	2560
parent_glacierkeep_s5_B	glacierkeep	5	B	parent	US	parent_arm	Core destroyed	361	0	0	0
flagoff_glacierkeep_s5_B	glacierkeep	5	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	277	0	0	1090
v530_glacierkeep_s5_B	glacierkeep	5	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	455	0	0	2000
v531fix_glacierkeep_s5_B	glacierkeep	5	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	340	0	0	660
parent_glacierkeep_s6_A	glacierkeep	6	A	parent	US	parent_arm	Core destroyed	293	0	0	290
flagoff_glacierkeep_s6_A	glacierkeep	6	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	292	0	0	2430
v530_glacierkeep_s6_A	glacierkeep	6	A	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	460
v531fix_glacierkeep_s6_A	glacierkeep	6	A	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	11870
parent_glacierkeep_s6_B	glacierkeep	6	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	690	0	0	3800
flagoff_glacierkeep_s6_B	glacierkeep	6	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	441	0	0	690
v530_glacierkeep_s6_B	glacierkeep	6	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	312	0	0	1340
v531fix_glacierkeep_s6_B	glacierkeep	6	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	223	0	0	590
parent_yulerune_s5_A	yulerune	5	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	173	0	0	590
flagoff_yulerune_s5_A	yulerune	5	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	194	0	0	480
v530_yulerune_s5_A	yulerune	5	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	379	0	80	3980
v531fix_yulerune_s5_A	yulerune	5	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	129	0	480	660
parent_yulerune_s5_B	yulerune	5	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	297	0	70	520
flagoff_yulerune_s5_B	yulerune	5	B	flagoff	US	flagoff_arm	Core destroyed	280	0	1070	0
v530_yulerune_s5_B	yulerune	5	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	474	0	3950	4930
v531fix_yulerune_s5_B	yulerune	5	B	v531fix	US	_v531fix	Core destroyed	388	0	4860	2130
parent_yulerune_s6_A	yulerune	6	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	145	0	0	370
flagoff_yulerune_s6_A	yulerune	6	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	204	0	0	1390
v530_yulerune_s6_A	yulerune	6	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	250	0	90	1690
v531fix_yulerune_s6_A	yulerune	6	A	v531fix	US	_v531fix	Core destroyed	361	0	230	190
parent_yulerune_s6_B	yulerune	6	B	parent	US	parent_arm	Core destroyed	314	0	1470	1130
flagoff_yulerune_s6_B	yulerune	6	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	303	0	0	1200
v530_yulerune_s6_B	yulerune	6	B	v530	US	v530_arm	Core destroyed	432	0	5520	430
v531fix_yulerune_s6_B	yulerune	6	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	287	0	320	1290
parent_drakkarfjord_s5_A	drakkarfjord	5	A	parent	US	parent_arm	Core destroyed	285	0	0	0
flagoff_drakkarfjord_s5_A	drakkarfjord	5	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	457	0	0	200
v530_drakkarfjord_s5_A	drakkarfjord	5	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	160	0	0	800
v531fix_drakkarfjord_s5_A	drakkarfjord	5	A	v531fix	US	_v531fix	Core destroyed	173	0	900	0
parent_drakkarfjord_s5_B	drakkarfjord	5	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	689	0	320	530
flagoff_drakkarfjord_s5_B	drakkarfjord	5	B	flagoff	US	flagoff_arm	Core destroyed	196	0	920	0
v530_drakkarfjord_s5_B	drakkarfjord	5	B	v530	US	v530_arm	Core destroyed	321	0	320	0
v531fix_drakkarfjord_s5_B	drakkarfjord	5	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	360	0	0	500
parent_drakkarfjord_s6_A	drakkarfjord	6	A	parent	US	parent_arm	Core destroyed	301	0	0	140
flagoff_drakkarfjord_s6_A	drakkarfjord	6	A	flagoff	US	flagoff_arm	Core destroyed	285	0	0	0
v530_drakkarfjord_s6_A	drakkarfjord	6	A	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	1820	12740
v531fix_drakkarfjord_s6_A	drakkarfjord	6	A	v531fix	US	_v531fix	Core destroyed	162	0	320	60
parent_drakkarfjord_s6_B	drakkarfjord	6	B	parent	US	parent_arm	Core destroyed	196	0	920	0
flagoff_drakkarfjord_s6_B	drakkarfjord	6	B	flagoff	US	flagoff_arm	Core destroyed	243	0	1080	0
v530_drakkarfjord_s6_B	drakkarfjord	6	B	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	350
v531fix_drakkarfjord_s6_B	drakkarfjord	6	B	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	260
parent_ragnarok_s5_A	ragnarok	5	A	parent	US	parent_arm	Core destroyed	126	0	590	220
flagoff_ragnarok_s5_A	ragnarok	5	A	flagoff	US	flagoff_arm	Core destroyed	120	0	550	170
v530_ragnarok_s5_A	ragnarok	5	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	145	0	0	690
v531fix_ragnarok_s5_A	ragnarok	5	A	v531fix	US	_v531fix	Core destroyed	127	0	570	230
parent_ragnarok_s5_B	ragnarok	5	B	parent	US	parent_arm	Core destroyed	153	0	410	210
flagoff_ragnarok_s5_B	ragnarok	5	B	flagoff	US	flagoff_arm	Core destroyed	277	0	720	490
v530_ragnarok_s5_B	ragnarok	5	B	v530	US	v530_arm	Core destroyed	337	0	870	880
v531fix_ragnarok_s5_B	ragnarok	5	B	v531fix	US	_v531fix	Core destroyed	168	0	800	460
parent_ragnarok_s6_A	ragnarok	6	A	parent	US	parent_arm	Core destroyed	149	0	480	430
flagoff_ragnarok_s6_A	ragnarok	6	A	flagoff	US	flagoff_arm	Core destroyed	126	0	580	210
v530_ragnarok_s6_A	ragnarok	6	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	165	0	0	790
v531fix_ragnarok_s6_A	ragnarok	6	A	v531fix	US	_v531fix	Core destroyed	127	0	570	230
parent_ragnarok_s6_B	ragnarok	6	B	parent	US	parent_arm	Core destroyed	193	0	510	190
flagoff_ragnarok_s6_B	ragnarok	6	B	flagoff	US	flagoff_arm	Core destroyed	187	0	500	190
v530_ragnarok_s6_B	ragnarok	6	B	v530	US	v530_arm	Core destroyed	337	0	870	880
v531fix_ragnarok_s6_B	ragnarok	6	B	v531fix	US	_v531fix	Core destroyed	153	0	410	420
parent_royale_s5_A	royale	5	A	parent	US	parent_arm	Core destroyed	259	0	3610	1040
flagoff_royale_s5_A	royale	5	A	flagoff	US	flagoff_arm	Core destroyed	265	0	3230	380
v530_royale_s5_A	royale	5	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	339	0	770	2090
v531fix_royale_s5_A	royale	5	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	457	0	4940	5270
parent_royale_s5_B	royale	5	B	parent	US	parent_arm	Core destroyed	179	0	1920	80
flagoff_royale_s5_B	royale	5	B	flagoff	US	flagoff_arm	Core destroyed	165	0	1760	0
v530_royale_s5_B	royale	5	B	v530	US	v530_arm	Core destroyed	223	0	1480	60
v531fix_royale_s5_B	royale	5	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	401	0	70	4030
parent_royale_s6_A	royale	6	A	parent	US	parent_arm	Core destroyed	523	0	4110	3070
flagoff_royale_s6_A	royale	6	A	flagoff	US	flagoff_arm	Core destroyed	225	0	2940	1020
v530_royale_s6_A	royale	6	A	v530	US	v530_arm	Core destroyed	296	0	2280	640
v531fix_royale_s6_A	royale	6	A	v531fix	US	_v531fix	Core destroyed	234	0	1880	0
parent_royale_s6_B	royale	6	B	parent	US	parent_arm	Core destroyed	234	0	3810	510
flagoff_royale_s6_B	royale	6	B	flagoff	US	flagoff_arm	Core destroyed	212	0	2860	410
v530_royale_s6_B	royale	6	B	v530	US	v530_arm	Core destroyed	183	0	1610	20
v531fix_royale_s6_B	royale	6	B	v531fix	US	_v531fix	Core destroyed	650	0	5840	3140
parent_nordkap_s5_A	nordkap	5	A	parent	US	parent_arm	Core destroyed	164	0	660	70
flagoff_nordkap_s5_A	nordkap	5	A	flagoff	US	flagoff_arm	Titanium collected (tiebreak)	1000	0	140	20
v530_nordkap_s5_A	nordkap	5	A	v530	US	v530_arm	Core destroyed	382	0	190	120
v531fix_nordkap_s5_A	nordkap	5	A	v531fix	US	_v531fix	Core destroyed	537	0	230	160
parent_nordkap_s5_B	nordkap	5	B	parent	US	parent_arm	Core destroyed	382	0	1100	830
flagoff_nordkap_s5_B	nordkap	5	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	138	0	290	630
v530_nordkap_s5_B	nordkap	5	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	445	0	1080	3580
v531fix_nordkap_s5_B	nordkap	5	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	533	0	1300	2430
parent_nordkap_s6_A	nordkap	6	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	345	0	120	570
flagoff_nordkap_s6_A	nordkap	6	A	flagoff	US	flagoff_arm	Core destroyed	245	0	250	20
v530_nordkap_s6_A	nordkap	6	A	v530	US	v530_arm	Core destroyed	603	0	570	80
v531fix_nordkap_s6_A	nordkap	6	A	v531fix	US	_v531fix	Core destroyed	709	0	210	70
parent_nordkap_s6_B	nordkap	6	B	parent	US	parent_arm	Core destroyed	309	0	750	840
flagoff_nordkap_s6_B	nordkap	6	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	404	0	240	5280
v530_nordkap_s6_B	nordkap	6	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	132	0	200	610
v531fix_nordkap_s6_B	nordkap	6	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	382	0	930	2540
parent_icefloe_s7_A	icefloe	7	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	189	0	0	1270
flagoff_icefloe_s7_A	icefloe	7	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	149	0	0	620
v530_icefloe_s7_A	icefloe	7	A	v530	US	v530_arm	Core destroyed	360	0	460	50
v531fix_icefloe_s7_A	icefloe	7	A	v531fix	US	_v531fix	Titanium collected (tiebreak)	1000	0	2840	1200
parent_icefloe_s7_B	icefloe	7	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	362	0	0	860
flagoff_icefloe_s7_B	icefloe	7	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	120	0	0	610
v530_icefloe_s7_B	icefloe	7	B	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	10650	19100
v531fix_icefloe_s7_B	icefloe	7	B	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	8410	16530
parent_icefloe_s8_A	icefloe	8	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	367	0	1290	1140
flagoff_icefloe_s8_A	icefloe	8	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	414	0	0	4200
v530_icefloe_s8_A	icefloe	8	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	346	0	440	1410
v531fix_icefloe_s8_A	icefloe	8	A	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	4330	10300
parent_icefloe_s8_B	icefloe	8	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	246	0	100	540
flagoff_icefloe_s8_B	icefloe	8	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	235	0	0	980
v530_icefloe_s8_B	icefloe	8	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	377	0	2810	4170
v531fix_icefloe_s8_B	icefloe	8	B	v531fix	US	_v531fix	Core destroyed	476	0	5340	2330
parent_auroraveil_s7_A	auroraveil	7	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	170	0	380	560
flagoff_auroraveil_s7_A	auroraveil	7	A	flagoff	US	flagoff_arm	Core destroyed	206	0	470	10
v530_auroraveil_s7_A	auroraveil	7	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	166	0	140	890
v531fix_auroraveil_s7_A	auroraveil	7	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	327	0	570	760
parent_auroraveil_s7_B	auroraveil	7	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	133	0	0	620
flagoff_auroraveil_s7_B	auroraveil	7	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	276	0	0	2200
v530_auroraveil_s7_B	auroraveil	7	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	293	0	0	2210
v531fix_auroraveil_s7_B	auroraveil	7	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	587	0	0	930
parent_auroraveil_s8_A	auroraveil	8	A	parent	US	parent_arm	Core destroyed	184	0	530	40
flagoff_auroraveil_s8_A	auroraveil	8	A	flagoff	US	flagoff_arm	Core destroyed	417	0	1000	0
v530_auroraveil_s8_A	auroraveil	8	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	200	0	100	1230
v531fix_auroraveil_s8_A	auroraveil	8	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	250	0	0	1540
parent_auroraveil_s8_B	auroraveil	8	B	parent	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	7670
flagoff_auroraveil_s8_B	auroraveil	8	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	190	0	0	990
v530_auroraveil_s8_B	auroraveil	8	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	293	0	0	680
v531fix_auroraveil_s8_B	auroraveil	8	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	251	0	0	410
parent_glacierkeep_s7_A	glacierkeep	7	A	parent	US	parent_arm	Core destroyed	554	0	1240	0
flagoff_glacierkeep_s7_A	glacierkeep	7	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	633	0	0	690
v530_glacierkeep_s7_A	glacierkeep	7	A	v530	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	700
v531fix_glacierkeep_s7_A	glacierkeep	7	A	v531fix	US	_v531fix	Core destroyed	657	0	0	0
parent_glacierkeep_s7_B	glacierkeep	7	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	249	0	0	940
flagoff_glacierkeep_s7_B	glacierkeep	7	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	379	0	0	820
v530_glacierkeep_s7_B	glacierkeep	7	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	292	0	0	560
v531fix_glacierkeep_s7_B	glacierkeep	7	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	589	0	0	750
parent_glacierkeep_s8_A	glacierkeep	8	A	parent	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	10070
flagoff_glacierkeep_s8_A	glacierkeep	8	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	438	0	0	930
v530_glacierkeep_s8_A	glacierkeep	8	A	v530	US	v530_arm	Core destroyed	501	0	0	0
v531fix_glacierkeep_s8_A	glacierkeep	8	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	287	0	0	2820
parent_glacierkeep_s8_B	glacierkeep	8	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	398	0	0	1190
flagoff_glacierkeep_s8_B	glacierkeep	8	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	661	0	0	5070
v530_glacierkeep_s8_B	glacierkeep	8	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	677	0	4700	6420
v531fix_glacierkeep_s8_B	glacierkeep	8	B	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	8490
parent_yulerune_s7_A	yulerune	7	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	160	0	0	600
flagoff_yulerune_s7_A	yulerune	7	A	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	190
v530_yulerune_s7_A	yulerune	7	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	321	0	110	2210
v531fix_yulerune_s7_A	yulerune	7	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	301	0	230	1270
parent_yulerune_s7_B	yulerune	7	B	parent	US	parent_arm	Core destroyed	349	0	120	110
flagoff_yulerune_s7_B	yulerune	7	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	451	0	0	2210
v530_yulerune_s7_B	yulerune	7	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	472	0	1880	3920
v531fix_yulerune_s7_B	yulerune	7	B	v531fix	US	_v531fix	Core destroyed	716	0	6030	4380
parent_yulerune_s8_A	yulerune	8	A	parent	OPP	_x3r0v165mjolnirB	Core destroyed	160	0	0	600
flagoff_yulerune_s8_A	yulerune	8	A	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	221	0	0	270
v530_yulerune_s8_A	yulerune	8	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	469	0	120	2190
v531fix_yulerune_s8_A	yulerune	8	A	v531fix	US	_v531fix	Core destroyed	223	0	1150	110
parent_yulerune_s8_B	yulerune	8	B	parent	OPP	_x3r0v165mjolnirB	Core destroyed	332	0	220	1020
flagoff_yulerune_s8_B	yulerune	8	B	flagoff	OPP	_x3r0v165mjolnirB	Core destroyed	557	0	0	40
v530_yulerune_s8_B	yulerune	8	B	v530	OPP	_x3r0v165mjolnirB	Core destroyed	313	0	0	1040
v531fix_yulerune_s8_B	yulerune	8	B	v531fix	US	_v531fix	Core destroyed	487	0	2570	3830
parent_drakkarfjord_s7_A	drakkarfjord	7	A	parent	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	6570
flagoff_drakkarfjord_s7_A	drakkarfjord	7	A	flagoff	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	6620
v530_drakkarfjord_s7_A	drakkarfjord	7	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	229	0	10	970
v531fix_drakkarfjord_s7_A	drakkarfjord	7	A	v531fix	US	_v531fix	Core destroyed	108	0	210	0
parent_drakkarfjord_s7_B	drakkarfjord	7	B	parent	US	parent_arm	Core destroyed	196	0	920	0
flagoff_drakkarfjord_s7_B	drakkarfjord	7	B	flagoff	US	flagoff_arm	Core destroyed	175	0	750	0
v530_drakkarfjord_s7_B	drakkarfjord	7	B	v530	US	v530_arm	Core destroyed	302	0	670	90
v531fix_drakkarfjord_s7_B	drakkarfjord	7	B	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	454	0	0	1600
parent_drakkarfjord_s8_A	drakkarfjord	8	A	parent	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	140
flagoff_drakkarfjord_s8_A	drakkarfjord	8	A	flagoff	US	flagoff_arm	Core destroyed	285	0	0	0
v530_drakkarfjord_s8_A	drakkarfjord	8	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	474	0	0	2490
v531fix_drakkarfjord_s8_A	drakkarfjord	8	A	v531fix	OPP	_x3r0v165mjolnirB	Core destroyed	629	0	640	1230
parent_drakkarfjord_s8_B	drakkarfjord	8	B	parent	US	parent_arm	Core destroyed	283	0	1470	0
flagoff_drakkarfjord_s8_B	drakkarfjord	8	B	flagoff	US	flagoff_arm	Core destroyed	453	0	310	0
v530_drakkarfjord_s8_B	drakkarfjord	8	B	v530	US	v530_arm	Core destroyed	302	0	670	90
v531fix_drakkarfjord_s8_B	drakkarfjord	8	B	v531fix	OPP	_x3r0v165mjolnirB	Titanium collected (tiebreak)	1000	0	0	260
parent_ragnarok_s7_A	ragnarok	7	A	parent	US	parent_arm	Core destroyed	116	0	530	360
flagoff_ragnarok_s7_A	ragnarok	7	A	flagoff	US	flagoff_arm	Core destroyed	149	0	480	430
v530_ragnarok_s7_A	ragnarok	7	A	v530	OPP	_x3r0v165mjolnirB	Core destroyed	165	0	0	790
v531fix_ragnarok_s7_A	ragnarok	7	A	v531fix	US	_v531fix	Core destroyed	127	0	570	230
parent_ragnarok_s7_B	ragnarok	7	B	parent	US	parent_arm	Core destroyed	187	0	500	190
flagoff_ragnarok_s7_B	ragnarok	7	B	flagoff	US	flagoff_arm	Core destroyed	193	0	510	190
v530_ragnarok_s7_B	ragnarok	7	B	v530	US	v530_arm	Core destroyed	153	0	410	220
v531fix_ragnarok_s7_B	ragnarok	7	B	v531fix	US	_v531fix	Core destroyed	164	0	780	450
parent_ragnarok_s8_A	ragnarok	8	A	parent	US	parent_arm	Core destroyed	126	0	590	220
flagoff_ragnarok_s8_A	ragnarok	8	A	flagoff	US	flagoff_arm	Core destroyed	126	0	580	210
v530_ragnarok_s8_A	ragnarok	8	A	v530	US	v530_arm	Core destroyed	162	0	360	180
